Dates,TAP
2020-06-17,59.869998931884766
2020-01-14,60.13999938964844
2020-04-02,60.06999969482422
2019-01-02,61.97999954223633
2019-08-14,62.869998931884766
2018-10-30,63.4900016784668
2019-06-11,62.900001525878906
2019-05-10,61.439998626708984
2019-04-08,60.70000076293945
2018-08-27,61.22999954223633
2018-07-26,62.650001525878906
2018-09-28,60.5099983215332
2019-03-07,60.54999923706055
2019-10-30,60.59000015258789
2020-01-17,59.41999816894531
2020-06-23,58.58000183105469
2020-04-08,59.34000015258789
2020-06-26,60.08000183105469
2019-03-22,61.029998779296875
2019-01-17,60.529998779296875
2019-08-29,60.36000061035156
2018-11-14,60.65999984741211
2019-06-26,62.72999954223633
2018-09-11,63.2400016784668
2018-07-09,63.540000915527344
2018-08-10,63.459999084472656
2019-04-23,62.970001220703125
2019-09-30,63.22999954223633
2020-01-23,62.06999969482422
2019-11-08,62.79999923706055
2020-04-14,62.86000061035156
2019-11-11,62.52000045776367
2020-01-29,61.43000030517578
2020-04-17,61.529998779296875
2018-07-24,62.25
2018-09-26,62.77000045776367
2019-05-08,61.70000076293945
2019-03-05,61.54999923706055
2019-02-01,61.95000076293945
2018-12-31,63.13999938964844
2018-11-29,63.459999084472656
2019-08-12,63.130001068115234
2019-07-11,64.11000061035156
2019-09-13,63.779998779296875
2019-11-14,64.19000244140625
2020-04-20,65.37999725341797
2020-02-04,62.41999816894531
2020-04-23,60.560001373291016
2018-12-14,60.470001220703125
2019-08-27,60.56999969482422
2018-08-08,59.810001373291016
2018-10-11,58.15999984741211
2018-11-12,56.91999816894531
2019-07-26,55.540000915527344
2019-06-24,54.849998474121094
2019-05-23,53.400001525878906
2019-03-20,54.040000915527344
2019-01-15,55.880001068115234
2019-11-20,57.79999923706055
2020-02-07,58.150001525878906
2020-02-10,57.34000015258789
2020-04-29,58.060001373291016
2019-11-26,59.08000183105469
2020-02-13,60.81999969482422
2019-01-30,55.18000030517578
2018-08-23,54.2400016784668
2018-09-24,53.43000030517578
2018-11-27,53.209999084472656
2018-10-26,53.709999084472656
2019-07-09,52.0
2019-06-07,50.099998474121094
2019-05-06,48.79999923706055
2019-04-04,48.47999954223633
2019-09-11,46.869998931884766
2019-11-29,46.720001220703125
2020-05-05,47.56999969482422
2019-12-02,45.90999984741211
2020-02-19,46.34000015258789
2020-05-08,43.93000030517578
2019-05-21,44.0
2019-03-18,39.86000061035156
2018-09-07,43.4900016784668
2018-08-06,40.45000076293945
2018-10-09,35.90999984741211
2019-02-14,40.79999923706055
2018-12-12,40.04999923706055
2019-07-24,42.099998474121094
2019-09-26,42.290000915527344
2019-10-28,38.560001373291016
2019-12-05,36.2400016784668
2020-05-11,35.349998474121094
2019-07-03,38.279998779296875
2020-02-25,37.689998626708984
2020-05-14,42.45000076293945
2020-02-28,40.22999954223633
2019-08-08,40.720001220703125
2019-06-05,41.689998626708984
2018-07-20,40.0099983215332
2018-08-21,39.529998779296875
2018-10-24,37.34000015258789
2019-04-02,39.599998474121094
2019-03-01,39.72999954223633
2019-01-28,40.97999954223633
2018-12-27,42.72999954223633
2019-09-09,41.630001068115234
2020-03-02,43.13999938964844
2020-05-20,40.43000030517578
2019-12-17,41.209999084472656
2020-03-05,42.150001525878906
2019-02-12,40.95000076293945
2019-01-11,38.939998626708984
2018-12-10,39.68000030517578
2019-08-23,41.040000915527344
2018-11-08,43.060001373291016
2019-07-22,42.70000076293945
2019-06-20,42.27000045776367
2018-09-05,44.880001068115234
2019-04-17,43.77000045776367
2019-09-24,41.47999954223633
2019-12-20,40.650001525878906
2020-05-26,41.20000076293945
2019-04-30,42.599998474121094
2019-12-23,43.0099983215332
2020-03-11,44.900001525878906
2020-05-29,44.0099983215332
2019-12-26,43.029998779296875
2020-06-01,41.459999084472656
2019-05-02,41.84000015258789
2019-02-27,42.380001068115234
2018-11-23,44.650001525878906
2019-08-06,44.68000030517578
2018-07-18,45.97999954223633
2018-09-20,45.470001220703125
2018-10-22,44.68000030517578
2019-07-05,45.13999938964844
2019-06-03,46.29999923706055
2019-10-09,44.150001525878906
2019-10-11,44.540000915527344
2020-03-17,42.66999816894531
2020-06-04,44.13999938964844
2019-10-14,45.689998626708984
2020-03-20,45.2599983215332
2018-11-06,48.060001373291016
2019-06-18,49.0099983215332
2019-05-17,46.720001220703125
2019-04-15,46.220001220703125
2019-03-14,41.13999938964844
2019-01-09,42.459999084472656
2018-08-02,43.040000915527344
2018-10-05,44.349998474121094
2019-08-21,43.16999816894531
2019-10-17,42.790000915527344
2020-03-23,44.08000183105469
2020-06-10,42.29999923706055
2019-02-25,42.38999938964844
2020-01-07,40.970001220703125
2020-03-26,41.83000183105469
2019-10-23,43.9900016784668
