Dates,NTAP
2020-03-16,61.7599983215332
2020-06-03,62.619998931884766
2018-11-28,62.689998626708984
2018-09-25,62.02000045776367
2018-07-23,61.33000183105469
2018-08-24,63.18000030517578
2019-07-10,62.77000045776367
2019-05-07,63.63999938964844
2019-04-05,63.220001220703125
2019-03-04,63.45000076293945
2019-01-31,64.12999725341797
2019-09-12,65.80000305175781
2019-12-31,66.91999816894531
2020-03-19,67.6500015258789
2020-01-03,67.77999877929688
2020-06-09,65.69999694824219
2019-02-15,66.0
2019-01-14,67.0
2018-07-06,67.4800033569336
2018-08-07,61.5
2018-10-10,64.13999938964844
2018-12-13,64.02999877929688
2019-08-26,64.44999694824219
2019-07-25,65.4000015258789
2019-05-22,65.80000305175781
2019-03-19,66.55000305175781
2020-01-06,65.69999694824219
2020-03-25,66.4800033569336
2020-06-12,66.18000030517578
2019-10-22,65.37999725341797
2020-01-09,66.86000061035156
2020-06-15,64.5999984741211
2019-10-25,64.75
2020-03-31,63.88999938964844
2020-06-18,62.63999938964844
2019-04-03,63.470001220703125
2018-08-22,65.30999755859375
2018-10-25,65.91000366210938
2019-01-29,65.52999877929688
2018-12-28,66.23999786376953
2018-11-26,67.91999816894531
2019-08-09,67.19000244140625
2019-07-08,66.61000061035156
2019-06-06,67.70999908447266
2019-09-10,69.25
2020-01-15,66.66000366210938
2020-04-03,67.55999755859375
2019-10-31,67.80999755859375
2020-04-06,67.33999633789062
2020-06-24,67.98999786376953
2018-11-09,69.95999908447266
2019-07-23,70.22000122070312
2019-06-21,71.11000061035156
2019-05-20,72.05999755859375
2019-04-18,71.62000274658203
2018-09-06,72.08999633789062
2018-10-08,72.48999786376953
2019-02-13,72.66999816894531
2018-12-11,74.7699966430664
2019-09-25,76.0999984741211
2020-01-21,75.62999725341797
2020-04-09,76.69999694824219
2019-11-06,77.3499984741211
2020-01-24,77.69999694824219
2020-01-27,77.36000061035156
2020-04-15,77.11000061035156
2018-12-26,76.79000091552734
2019-08-07,73.75
2019-06-04,73.0
2018-09-21,71.91000366210938
2018-07-19,72.83000183105469
2018-08-20,73.02999877929688
2018-10-23,71.80999755859375
2019-05-03,72.02999877929688
2019-04-01,70.48999786376953
2019-02-28,69.77999877929688
2019-11-12,68.69999694824219
2020-01-30,67.81999969482422
2019-11-15,67.88999938964844
2020-04-21,66.61000061035156
2019-04-16,66.18000030517578
2019-03-15,66.47000122070312
2019-02-11,67.91999816894531
2019-01-10,68.80000305175781
2019-08-22,68.25
2018-11-07,69.0
2018-08-03,68.98999786376953
2018-09-04,61.04999923706055
2019-06-19,61.91999816894531
2019-09-23,62.36000061035156
2019-11-18,60.380001068115234
2020-02-05,60.459999084472656
2020-04-24,59.47999954223633
2019-03-29,58.81999969482422
2019-11-21,59.61000061035156
2020-04-27,61.93000030517578
2020-02-11,61.130001068115234
2020-04-30,61.630001068115234
2019-05-01,61.58000183105469
2019-02-26,63.130001068115234
2019-01-25,62.0099983215332
2018-12-24,61.95000076293945
2019-09-06,61.84000015258789
2018-07-17,61.02000045776367
2018-09-19,60.70000076293945
2019-08-05,61.7599983215332
2019-10-08,62.81999969482422
2019-12-11,62.65999984741211
2019-11-27,61.54999923706055
2020-02-14,61.29999923706055
2020-05-06,61.33000183105469
2019-01-08,60.97999954223633
2018-12-07,61.380001068115234
2019-08-20,62.84000015258789
2018-11-05,62.84000015258789
2019-07-19,61.72999954223633
2018-10-04,62.150001525878906
2019-06-17,59.2400016784668
2019-05-16,59.880001068115234
2018-08-01,60.77000045776367
2019-03-13,60.38999938964844
2019-12-03,60.88999938964844
2020-02-20,61.22999954223633
2019-12-06,60.869998931884766
2020-05-12,59.290000915527344
2019-12-09,59.0099983215332
2020-02-26,59.150001525878906
2020-05-15,59.41999816894531
2019-03-28,59.220001220703125
2018-09-17,58.720001220703125
2018-08-16,58.81999969482422
2018-10-19,58.9900016784668
2019-04-29,58.119998931884766
2019-01-23,58.84000015258789
2019-09-04,59.56999969482422
2018-11-20,58.40999984741211
2019-07-02,47.900001525878906
2019-05-31,45.310001373291016
2019-12-12,45.47999954223633
2020-05-18,45.369998931884766
2019-09-27,46.279998779296875
2020-03-03,47.369998931884766
2020-05-21,46.38999938964844
2019-05-14,46.209999084472656
2018-08-31,45.97999954223633
2018-07-30,45.720001220703125
2018-10-02,46.84000015258789
2019-04-12,47.70000076293945
2019-03-11,46.91999816894531
2019-02-07,46.72999954223633
2019-07-17,46.86000061035156
2019-09-19,45.95000076293945
2019-10-21,46.40999984741211
2019-12-18,46.939998626708984
2020-03-06,46.59000015258789
2019-10-03,47.650001525878906
2020-03-09,48.45000076293945
2020-05-27,47.5099983215332
2019-12-24,48.20000076293945
2020-03-12,49.970001220703125
2018-12-20,51.7599983215332
2019-08-01,53.75
2018-08-14,54.619998931884766
2018-07-13,54.83000183105469
2018-10-17,56.04999923706055
2019-05-29,56.369998931884766
2019-03-26,56.63999938964844
2019-02-22,56.27000045776367
2019-10-04,56.2400016784668
2019-11-05,55.099998474121094
2019-12-27,54.41999816894531
2020-06-02,54.029998779296875
2019-12-30,54.52000045776367
2020-03-18,52.779998779296875
2020-06-05,54.130001068115234
2019-07-15,53.93000030517578
2018-12-03,52.72999954223633
2019-06-13,53.06999969482422
2019-01-04,51.439998626708984
2018-08-29,50.72999954223633
2019-02-05,51.630001068115234
2018-11-01,51.900001525878906
2019-08-16,51.40999984741211
2019-04-10,51.06999969482422
2019-09-17,49.040000915527344
2019-10-15,50.4900016784668
2020-01-02,51.5099983215332
2020-06-08,52.22999954223633
2019-10-18,53.130001068115234
2020-03-24,53.439998626708984
2020-06-11,53.959999084472656
2020-01-08,54.13999938964844
2019-04-25,54.65999984741211
2019-07-30,55.209999084472656
2019-02-20,56.31999969482422
2018-07-11,55.540000915527344
2018-09-13,56.310001373291016
2018-10-15,55.779998779296875
2019-06-28,55.290000915527344
2018-12-18,56.18000030517578
2018-11-16,56.45000076293945
2019-10-02,57.90999984741211
2020-03-27,57.91999816894531
2020-01-10,59.31999969482422
2019-10-24,58.369998931884766
2020-03-30,58.630001068115234
2020-06-17,59.220001220703125
2020-01-14,60.15999984741211
2020-04-02,60.0099983215332
2019-01-02,59.86000061035156
2019-08-14,62.4900016784668
2018-10-30,62.560001373291016
2019-06-11,63.79999923706055
2019-05-10,62.33000183105469
2019-04-08,61.650001525878906
2018-08-27,60.91999816894531
2018-07-26,61.77000045776367
2018-09-28,62.41999816894531
2019-03-07,60.560001373291016
2019-10-30,60.470001220703125
2020-01-17,60.099998474121094
2020-06-23,58.43000030517578
2020-04-08,59.15999984741211
2020-06-26,60.0
2019-03-22,60.849998474121094
2019-01-17,60.779998779296875
2019-08-29,60.529998779296875
2018-11-14,60.41999816894531
2019-06-26,60.81999969482422
2018-09-11,62.22999954223633
2018-07-09,63.95000076293945
2018-08-10,63.90999984741211
2019-04-23,63.459999084472656
2019-09-30,63.33000183105469
2020-01-23,63.290000915527344
2019-11-08,62.380001068115234
2020-04-14,62.900001525878906
2019-11-11,62.959999084472656
2020-01-29,62.77000045776367
2020-04-17,61.470001220703125
2018-07-24,61.29999923706055
2018-09-26,61.970001220703125
2019-05-08,61.95000076293945
2019-03-05,61.130001068115234
2019-02-01,61.66999816894531
2018-12-31,62.22999954223633
2018-11-29,63.619998931884766
2019-08-12,63.599998474121094
2019-07-11,63.38999938964844
2019-09-13,64.04000091552734
2019-11-14,63.95000076293945
2020-04-20,64.48999786376953
2020-02-04,63.31999969482422
2020-04-23,62.15999984741211
2018-12-14,60.83000183105469
2019-08-27,60.59000015258789
2018-08-08,60.54999923706055
2018-10-11,58.400001525878906
2018-11-12,58.29999923706055
2019-07-26,57.130001068115234
2019-06-24,54.79999923706055
2019-05-23,54.58000183105469
2019-03-20,53.5
2019-01-15,55.310001373291016
2019-11-20,57.029998779296875
2020-02-07,58.060001373291016
2020-02-10,57.84000015258789
2020-04-29,56.880001068115234
2019-11-26,58.7599983215332
2020-02-13,59.45000076293945
2019-01-30,53.47999954223633
2018-08-23,55.2599983215332
2018-09-24,53.970001220703125
2018-11-27,53.15999984741211
2018-10-26,53.20000076293945
2019-07-09,53.25
2019-06-07,50.5
2019-05-06,50.650001525878906
2019-04-04,49.459999084472656
2019-09-11,47.38999938964844
2019-11-29,45.0
2020-05-05,47.040000915527344
2019-12-02,47.0099983215332
2020-02-19,46.41999816894531
2020-05-08,44.9900016784668
2019-05-21,42.15999984741211
2019-03-18,41.15999984741211
2018-09-07,41.540000915527344
2018-08-06,42.08000183105469
2018-10-09,37.5099983215332
2019-02-14,38.290000915527344
2018-12-12,36.130001068115234
2019-07-24,42.040000915527344
2019-09-26,39.63999938964844
2019-10-28,41.72999954223633
2019-12-05,38.959999084472656
2020-05-11,36.93000030517578
2019-07-03,37.220001220703125
2020-02-25,38.22999954223633
2020-05-14,37.81999969482422
2020-02-28,41.150001525878906
2019-08-08,41.65999984741211
2019-06-05,40.150001525878906
2018-07-20,40.130001068115234
2018-08-21,38.849998474121094
2018-10-24,39.25
2019-04-02,38.7599983215332
2019-03-01,40.93000030517578
2019-01-28,40.16999816894531
2018-12-27,41.43000030517578
2019-09-09,42.58000183105469
2020-03-02,42.959999084472656
2020-05-20,42.349998474121094
2019-12-17,40.77000045776367
2020-03-05,41.9900016784668
2019-02-12,42.040000915527344
2019-01-11,40.779998779296875
2018-12-10,39.689998626708984
2019-08-23,39.689998626708984
2018-11-08,41.310001373291016
2019-07-22,42.61000061035156
2019-06-20,43.70000076293945
2018-09-05,43.630001068115234
2019-04-17,44.34000015258789
2019-09-24,42.56999969482422
2019-12-20,41.5
2020-05-26,41.15999984741211
2019-04-30,41.63999938964844
2019-12-23,43.060001373291016
2020-03-11,43.310001373291016
2020-05-29,43.52000045776367
2019-12-26,44.040000915527344
2020-06-01,42.869998931884766
2019-05-02,40.75
2019-02-27,41.09000015258789
2018-11-23,43.79999923706055
2019-08-06,44.63999938964844
2018-07-18,45.400001525878906
2018-09-20,45.84000015258789
2018-10-22,45.2599983215332
2019-07-05,46.220001220703125
2019-06-03,45.45000076293945
2019-10-09,44.779998779296875
2019-10-11,44.119998931884766
2020-03-17,43.849998474121094
2020-06-04,42.869998931884766
2019-10-14,44.279998779296875
2020-03-20,45.34000015258789
2018-11-06,46.439998626708984
2019-06-18,48.61000061035156
2019-05-17,48.58000183105469
2019-04-15,47.02000045776367
2019-03-14,44.93000030517578
2019-01-09,42.52000045776367
2018-08-02,41.470001220703125
2018-10-05,44.779998779296875
2019-08-21,44.70000076293945
2019-10-17,43.02000045776367
2020-03-23,43.16999816894531
2020-06-10,43.38999938964844
2019-02-25,42.83000183105469
2020-01-07,42.220001220703125
2020-03-26,40.56999969482422
2019-10-23,43.43000030517578
