Dates,LUV
2019-04-09,58.130001068115234
2019-03-08,57.869998931884766
2019-02-04,57.47999954223633
2018-07-27,54.59000015258789
2018-08-28,49.90999984741211
2019-01-03,49.58000183105469
2019-08-15,47.90999984741211
2018-10-31,49.150001525878906
2019-09-16,49.099998474121094
2020-02-18,50.95000076293945
2020-05-07,51.81999969482422
2018-08-17,51.41999816894531
2019-12-04,51.86000061035156
2020-02-21,52.880001068115234
2018-12-17,52.720001220703125
2019-08-30,52.4900016784668
2018-11-15,51.88999938964844
2019-07-29,52.72999954223633
2019-06-27,52.47999954223633
2019-04-24,53.22999954223633
2018-07-10,52.58000183105469
2018-09-12,52.38999938964844
2019-02-19,51.56999969482422
2019-01-18,52.25
2020-02-24,52.68000030517578
2020-05-13,52.7599983215332
2019-12-10,52.790000915527344
2020-02-27,53.08000183105469
2019-12-13,53.22999954223633
2020-05-19,54.61000061035156
2019-03-06,54.369998931884766
2018-11-30,52.79999923706055
2019-08-13,53.599998474121094
2019-07-12,51.36000061035156
2019-06-10,51.13999938964844
2019-05-09,51.08000183105469
2018-07-25,50.900001525878906
2018-09-27,50.34000015258789
2018-10-29,50.09000015258789
2019-10-16,49.38999938964844
2019-12-16,49.599998474121094
2020-03-04,48.779998779296875
2020-05-22,47.06999969482422
2019-10-01,45.95000076293945
2019-12-19,44.400001525878906
2018-09-10,46.720001220703125
2019-05-24,46.79999923706055
2018-08-09,46.7599983215332
2019-04-22,46.47999954223633
2019-03-21,47.13999938964844
2019-01-16,45.61000061035156
2019-08-28,47.86000061035156
2018-11-13,47.869998931884766
2018-10-12,47.540000915527344
2019-06-25,49.08000183105469
2020-03-10,48.9900016784668
2020-05-28,48.52000045776367
2019-10-07,48.7599983215332
2020-03-13,49.61000061035156
2019-10-10,49.779998779296875
2020-03-16,50.59000015258789
2020-06-03,51.56999969482422
2018-11-28,50.540000915527344
2018-09-25,51.02000045776367
2018-07-23,54.209999084472656
2018-08-24,54.97999954223633
2019-07-10,55.52000045776367
2019-05-07,56.369998931884766
2019-04-05,57.4900016784668
2019-03-04,56.7599983215332
2019-01-31,57.130001068115234
2019-09-12,58.290000915527344
2019-12-31,57.880001068115234
2020-03-19,57.61000061035156
2020-01-03,57.47999954223633
2020-06-09,57.650001525878906
2019-02-15,58.279998779296875
2019-01-14,57.70000076293945
2018-07-06,58.0
2018-08-07,58.0
2018-10-10,57.70000076293945
2018-12-13,57.66999816894531
2019-08-26,54.40999984741211
2019-07-25,54.310001373291016
2019-05-22,53.619998931884766
2019-03-19,53.959999084472656
2020-01-06,53.689998626708984
2020-03-25,53.849998474121094
2020-06-12,56.040000915527344
2019-10-22,54.34000015258789
2020-01-09,53.83000183105469
2020-06-15,53.38999938964844
2019-10-25,53.060001373291016
2020-03-31,52.43000030517578
2020-06-18,51.77000045776367
2019-04-03,51.61000061035156
2018-08-22,50.400001525878906
2018-10-25,50.61000061035156
2019-01-29,51.15999984741211
2018-12-28,51.369998931884766
2018-11-26,51.08000183105469
2019-08-09,50.7400016784668
2019-07-08,49.70000076293945
2019-06-06,50.7400016784668
2019-09-10,49.31999969482422
2020-01-15,48.689998626708984
2020-04-03,48.75
2019-10-31,49.83000183105469
2020-04-06,50.45000076293945
2020-06-24,51.90999984741211
2018-11-09,52.40999984741211
2019-07-23,52.709999084472656
2019-06-21,52.88999938964844
2019-05-20,53.18000030517578
2019-04-18,53.25
2018-09-06,51.939998626708984
2018-10-08,51.88999938964844
2019-02-13,52.619998931884766
2018-12-11,53.0
2019-09-25,53.130001068115234
2020-01-21,52.290000915527344
2020-04-09,52.779998779296875
2019-11-06,52.7599983215332
2020-01-24,52.18000030517578
2020-01-27,51.709999084472656
2020-04-15,52.790000915527344
2018-12-26,52.93000030517578
2019-08-07,53.349998474121094
2019-06-04,52.97999954223633
2018-09-21,53.83000183105469
2018-07-19,54.22999954223633
2018-08-20,53.900001525878906
2018-10-23,53.369998931884766
2019-05-03,53.619998931884766
2019-04-01,53.47999954223633
2019-02-28,52.209999084472656
2019-11-12,52.40999984741211
2020-01-30,52.459999084472656
2019-11-15,52.7400016784668
2020-04-21,51.040000915527344
2019-04-16,51.650001525878906
2019-03-15,52.0099983215332
2019-02-11,52.59000015258789
2019-01-10,52.2400016784668
2019-08-22,52.0099983215332
2018-11-07,53.369998931884766
2018-08-03,52.56999969482422
2018-09-04,50.959999084472656
2019-06-19,51.150001525878906
2019-09-23,50.029998779296875
2019-11-18,49.560001373291016
2020-02-05,49.38999938964844
2020-04-24,47.599998474121094
2019-03-29,47.790000915527344
2019-11-21,48.95000076293945
2020-04-27,50.220001220703125
2020-02-11,49.97999954223633
2020-04-30,50.369998931884766
2019-05-01,50.29999923706055
2019-02-26,50.58000183105469
2019-01-25,50.810001373291016
2018-12-24,52.380001068115234
2019-09-06,51.81999969482422
2018-07-17,51.18000030517578
2018-09-19,51.70000076293945
2019-08-05,51.5099983215332
2019-10-08,51.52000045776367
2019-12-11,51.25
2019-11-27,51.220001220703125
2020-02-14,51.0
2020-05-06,50.70000076293945
2019-01-08,50.7400016784668
2018-12-07,50.779998779296875
2019-08-20,51.540000915527344
2018-11-05,51.43000030517578
2019-07-19,51.88999938964844
2018-10-04,51.880001068115234
2019-06-17,52.08000183105469
2019-05-16,51.689998626708984
2018-08-01,51.86000061035156
2019-03-13,51.84000015258789
2019-12-03,52.5099983215332
2020-02-20,52.2599983215332
2019-12-06,53.279998779296875
2020-05-12,52.29999923706055
2019-12-09,52.439998626708984
2020-02-26,52.02000045776367
2020-05-15,52.68000030517578
2019-03-28,54.119998931884766
2018-09-17,54.720001220703125
2018-08-16,54.90999984741211
2018-10-19,53.25
2019-04-29,52.880001068115234
2019-01-23,52.54999923706055
2019-09-04,51.529998779296875
2018-11-20,50.959999084472656
2019-07-02,50.619998931884766
2019-05-31,48.959999084472656
2019-12-12,49.709999084472656
2020-05-18,49.93000030517578
2019-09-27,50.4900016784668
2020-03-03,50.45000076293945
2020-05-21,50.04999923706055
2019-05-14,49.91999816894531
2018-08-31,48.7599983215332
2018-07-30,48.209999084472656
2018-10-02,49.790000915527344
2019-04-12,50.63999938964844
2019-03-11,50.02000045776367
2019-02-07,50.59000015258789
2019-07-17,51.189998626708984
2019-09-19,50.560001373291016
2019-10-21,50.689998626708984
2019-12-18,50.4900016784668
2020-03-06,51.15999984741211
2019-10-03,52.29999923706055
2020-03-09,52.31999969482422
2020-05-27,51.380001068115234
2019-12-24,52.099998474121094
2020-03-12,52.52000045776367
2018-12-20,52.13999938964844
2019-08-01,53.08000183105469
2018-08-14,53.380001068115234
2018-07-13,54.709999084472656
2018-10-17,54.97999954223633
2019-05-29,55.790000915527344
2019-03-26,55.810001373291016
2019-02-22,55.72999954223633
2019-10-04,56.22999954223633
2019-11-05,55.08000183105469
2019-12-27,54.4900016784668
2020-06-02,54.47999954223633
2019-12-30,54.72999954223633
2020-03-18,54.81999969482422
2020-06-05,54.58000183105469
2019-07-15,54.34000015258789
2018-12-03,54.0099983215332
2019-06-13,53.369998931884766
2019-01-04,52.040000915527344
2018-08-29,52.2599983215332
2019-02-05,52.790000915527344
2018-11-01,53.040000915527344
2019-08-16,53.029998779296875
2019-04-10,53.4900016784668
2019-09-17,53.66999816894531
2019-10-15,53.91999816894531
2020-01-02,54.029998779296875
2020-06-08,54.15999984741211
2019-10-18,53.66999816894531
2020-03-24,53.86000061035156
2020-06-11,53.47999954223633
2020-01-08,53.22999954223633
2019-04-25,52.91999816894531
2019-07-30,53.2400016784668
2019-02-20,56.290000915527344
2018-07-11,56.7400016784668
2018-09-13,57.63999938964844
2018-10-15,57.209999084472656
2019-06-28,57.040000915527344
2018-12-18,56.130001068115234
2018-11-16,56.2599983215332
2019-10-02,56.97999954223633
2020-03-27,57.880001068115234
2020-01-10,57.86000061035156
2019-10-24,58.2400016784668
2020-03-30,58.18000030517578
2020-06-17,58.2599983215332
2020-01-14,57.849998474121094
2020-04-02,57.59000015258789
2019-01-02,57.630001068115234
2019-08-14,57.790000915527344
2018-10-30,57.779998779296875
2019-06-11,57.54999923706055
2019-05-10,56.83000183105469
2019-04-08,56.59000015258789
2018-08-27,57.0099983215332
2018-07-26,57.560001373291016
2018-09-28,57.59000015258789
2019-03-07,57.75
2019-10-30,57.63999938964844
2020-01-17,56.720001220703125
2020-06-23,55.93000030517578
2020-04-08,55.779998779296875
2020-06-26,55.529998779296875
2019-03-22,55.939998626708984
2019-01-17,55.470001220703125
2019-08-29,54.90999984741211
2018-11-14,54.0
2019-06-26,54.4900016784668
2018-09-11,54.150001525878906
2018-07-09,54.349998474121094
2018-08-10,54.18000030517578
2019-04-23,53.599998474121094
2019-09-30,54.08000183105469
2020-01-23,54.630001068115234
2019-11-08,55.25
2020-04-14,54.939998626708984
2019-11-11,54.900001525878906
2020-01-29,54.31999969482422
2020-04-17,54.08000183105469
2018-07-24,53.97999954223633
2018-09-26,54.84000015258789
2019-05-08,54.349998474121094
2019-03-05,54.130001068115234
2019-02-01,54.290000915527344
2018-12-31,54.369998931884766
2018-11-29,54.29999923706055
2019-08-12,53.939998626708984
2019-07-11,53.9900016784668
2019-09-13,54.4900016784668
2019-11-14,55.029998779296875
2020-04-20,55.29999923706055
2020-02-04,55.0099983215332
2020-04-23,53.540000915527344
2018-12-14,53.47999954223633
2019-08-27,55.400001525878906
2018-08-08,56.54999923706055
2018-10-11,56.25
2018-11-12,57.599998474121094
2019-07-26,56.88999938964844
2019-06-24,55.83000183105469
2019-05-23,54.97999954223633
2019-03-20,55.220001220703125
2019-01-15,55.68000030517578
2019-11-20,56.95000076293945
2020-02-07,57.720001220703125
2020-02-10,57.2599983215332
2020-04-29,57.41999816894531
2019-11-26,57.93000030517578
2020-02-13,58.47999954223633
2019-01-30,58.540000915527344
2018-08-23,57.970001220703125
2018-09-24,57.599998474121094
2018-11-27,57.11000061035156
2018-10-26,56.939998626708984
2019-07-09,56.529998779296875
2019-06-07,54.11000061035156
2019-05-06,49.65999984741211
2019-04-04,48.900001525878906
2019-09-11,46.630001068115234
2019-11-29,46.189998626708984
2020-05-05,46.95000076293945
2019-12-02,45.209999084472656
2020-02-19,46.93000030517578
2020-05-08,45.25
2019-05-21,45.72999954223633
2019-03-18,43.619998931884766
2018-09-07,45.560001373291016
2018-08-06,42.4900016784668
2018-10-09,36.06999969482422
2019-02-14,41.279998779296875
2018-12-12,37.52000045776367
2019-07-24,38.25
2019-09-26,35.150001525878906
2019-10-28,30.860000610351562
2019-12-05,31.940000534057617
2020-05-11,33.72999954223633
2019-07-03,37.65999984741211
2020-02-25,39.400001525878906
2020-05-14,41.22999954223633
2020-02-28,36.380001068115234
2019-08-08,35.099998474121094
2019-06-05,35.61000061035156
2018-07-20,32.040000915527344
2018-08-21,31.5
2018-10-24,30.540000915527344
2019-04-02,30.700000762939453
2019-03-01,32.77000045776367
2019-01-28,34.29999923706055
2018-12-27,36.470001220703125
2019-09-09,34.2599983215332
2020-03-02,34.779998779296875
2020-05-20,32.81999969482422
2019-12-17,30.68000030517578
2020-03-05,31.190000534057617
2019-02-12,31.059999465942383
2019-01-11,30.110000610351562
2018-12-10,29.709999084472656
2019-08-23,30.139999389648438
2018-11-08,29.329999923706055
2019-07-22,29.110000610351562
2019-06-20,29.690000534057617
2018-09-05,30.969999313354492
2019-04-17,31.25
2019-09-24,29.229999542236328
2019-12-20,27.559999465942383
2020-05-26,26.420000076293945
2019-04-30,24.93000030517578
2019-12-23,25.450000762939453
2020-03-11,27.200000762939453
2020-05-29,26.09000015258789
2019-12-26,25.239999771118164
2020-06-01,24.0
2019-05-02,24.780000686645508
2019-02-27,23.8700008392334
2018-11-23,27.09000015258789
2019-08-06,27.690000534057617
2018-07-18,29.149999618530273
2018-09-20,29.600000381469727
2018-10-22,28.8700008392334
2019-07-05,32.52000045776367
2019-06-03,33.65999984741211
2019-10-09,32.54999923706055
2019-10-11,32.099998474121094
2020-03-17,33.619998931884766
2020-06-04,34.47999954223633
2019-10-14,36.41999816894531
2020-03-20,38.27000045776367
2018-11-06,38.18000030517578
2019-06-18,40.59000015258789
2019-05-17,38.0099983215332
2019-04-15,37.13999938964844
2019-03-14,32.83000183105469
2019-01-09,35.869998931884766
2018-08-02,36.34000015258789
2018-10-05,36.56999969482422
2019-08-21,36.310001373291016
2019-10-17,35.849998474121094
2020-03-23,34.54999923706055
2020-06-10,34.36000061035156
2019-02-25,34.75
2020-01-07,32.25
2020-03-26,32.970001220703125
2019-10-23,31.959999084472656
