Dates,LUV
2019-08-05,52.099998474121094
2019-10-08,51.90999984741211
2019-12-11,51.9900016784668
2019-11-27,51.5
2020-02-14,51.61000061035156
2020-05-06,51.380001068115234
2019-01-08,51.470001220703125
2018-12-07,51.18000030517578
2019-08-20,51.83000183105469
2018-11-05,52.25
2019-07-19,52.22999954223633
2018-10-04,52.25
2019-06-17,52.290000915527344
2019-05-16,52.2400016784668
2018-08-01,52.34000015258789
2019-03-13,52.22999954223633
2019-12-03,52.810001373291016
2020-02-20,53.0
2019-12-06,53.790000915527344
2020-05-12,53.130001068115234
2019-12-09,52.72999954223633
2020-02-26,52.93000030517578
2020-05-15,53.099998474121094
2019-03-28,54.25
2018-09-17,54.939998626708984
2018-08-16,55.939998626708984
2018-10-19,54.86000061035156
2019-04-29,53.689998626708984
2019-01-23,52.79999923706055
2019-09-04,52.709999084472656
2018-11-20,52.279998779296875
2019-07-02,50.970001220703125
2019-05-31,50.0
2019-12-12,49.790000915527344
2020-05-18,50.16999816894531
2019-09-27,50.79999923706055
2020-03-03,50.7599983215332
2020-05-21,50.150001525878906
2019-05-14,50.95000076293945
2018-08-31,49.439998626708984
2018-07-30,49.040000915527344
2018-10-02,50.0099983215332
2019-04-12,50.95000076293945
2019-03-11,50.470001220703125
2019-02-07,50.88999938964844
2019-07-17,51.56999969482422
2019-09-19,51.939998626708984
2019-10-21,51.15999984741211
2019-12-18,51.119998931884766
2020-03-06,51.52000045776367
2019-10-03,52.38999938964844
2020-03-09,53.189998626708984
2020-05-27,52.2400016784668
2019-12-24,52.290000915527344
2020-03-12,53.130001068115234
2018-12-20,53.150001525878906
2019-08-01,53.29999923706055
2018-08-14,53.630001068115234
2018-07-13,54.86000061035156
2018-10-17,55.470001220703125
2019-05-29,56.349998474121094
2019-03-26,55.86000061035156
2019-02-22,56.279998779296875
2019-10-04,56.4900016784668
2019-11-05,56.209999084472656
2019-12-27,55.439998626708984
2020-06-02,54.7599983215332
2019-12-30,55.18000030517578
2020-03-18,55.34000015258789
2020-06-05,55.18000030517578
2019-07-15,55.16999816894531
2018-12-03,54.689998626708984
2019-06-13,54.900001525878906
2019-01-04,53.0
2018-08-29,52.439998626708984
2019-02-05,52.9900016784668
2018-11-01,53.45000076293945
2019-08-16,53.720001220703125
2019-04-10,54.13999938964844
2019-09-17,53.84000015258789
2019-10-15,54.61000061035156
2020-01-02,54.29999923706055
2020-06-08,54.779998779296875
2019-10-18,54.599998474121094
2020-03-24,54.209999084472656
2020-06-11,54.720001220703125
2020-01-08,54.310001373291016
2019-04-25,53.5099983215332
2019-07-30,53.40999984741211
2019-02-20,57.099998474121094
2018-07-11,56.79999923706055
2018-09-13,57.81999969482422
2018-10-15,57.900001525878906
2019-06-28,57.27000045776367
2018-12-18,56.63999938964844
2018-11-16,56.369998931884766
2019-10-02,56.9900016784668
2020-03-27,57.97999954223633
2020-01-10,57.900001525878906
2019-10-24,58.5
2020-03-30,58.349998474121094
2020-06-17,58.29999923706055
2020-01-14,58.40999984741211
2020-04-02,57.84000015258789
2019-01-02,57.720001220703125
2019-08-14,58.150001525878906
2018-10-30,57.79999923706055
2019-06-11,58.04999923706055
2019-05-10,57.4900016784668
2019-04-08,57.06999969482422
2018-08-27,57.119998931884766
2018-07-26,57.77000045776367
2018-09-28,57.88999938964844
2019-03-07,57.95000076293945
2019-10-30,57.95000076293945
2020-01-17,57.79999923706055
2020-06-23,56.34000015258789
2020-04-08,56.54999923706055
2020-06-26,56.18000030517578
2019-03-22,56.27000045776367
2019-01-17,55.939998626708984
2019-08-29,55.58000183105469
2018-11-14,54.849998474121094
2019-06-26,55.41999816894531
2018-09-11,54.849998474121094
2018-07-09,54.93000030517578
2018-08-10,55.11000061035156
2019-04-23,54.540000915527344
2019-09-30,54.20000076293945
2020-01-23,54.70000076293945
2019-11-08,56.09000015258789
2020-04-14,55.31999969482422
2019-11-11,55.34000015258789
2020-01-29,55.0
2020-04-17,54.400001525878906
2018-07-24,54.119998931884766
2018-09-26,54.869998931884766
2019-05-08,54.41999816894531
2019-03-05,54.560001373291016
2019-02-01,54.400001525878906
2018-12-31,54.65999984741211
2018-11-29,54.81999969482422
2019-08-12,54.400001525878906
2019-07-11,54.08000183105469
2019-09-13,55.18000030517578
2019-11-14,55.099998474121094
2020-04-20,55.68000030517578
2020-02-04,55.4900016784668
2020-04-23,55.06999969482422
2018-12-14,54.279998779296875
2019-08-27,55.459999084472656
2018-08-08,56.560001373291016
2018-10-11,56.65999984741211
2018-11-12,57.72999954223633
2019-07-26,58.189998626708984
2019-06-24,56.470001220703125
2019-05-23,55.91999816894531
2019-03-20,55.72999954223633
2019-01-15,56.369998931884766
2019-11-20,57.22999954223633
2020-02-07,58.0099983215332
2020-02-10,57.709999084472656
2020-04-29,57.4900016784668
2019-11-26,58.59000015258789
2020-02-13,58.65999984741211
2019-01-30,58.689998626708984
2018-08-23,58.83000183105469
2018-09-24,58.34000015258789
2018-11-27,57.7400016784668
2018-10-26,57.5099983215332
2019-07-09,56.79999923706055
2019-06-07,54.9900016784668
2019-05-06,54.5
2019-04-04,50.47999954223633
2019-09-11,49.209999084472656
2019-11-29,46.77000045776367
2020-05-05,47.18000030517578
2019-12-02,48.38999938964844
2020-02-19,47.06999969482422
2020-05-08,45.70000076293945
2019-05-21,46.79999923706055
2019-03-18,45.61000061035156
2018-09-07,45.849998474121094
2018-08-06,44.380001068115234
2018-10-09,40.599998474121094
2019-02-14,41.279998779296875
2018-12-12,39.45000076293945
2019-07-24,40.689998626708984
2019-09-26,36.41999816894531
2019-10-28,35.04999923706055
2019-12-05,33.95000076293945
2020-05-11,34.4900016784668
2019-07-03,39.130001068115234
2020-02-25,41.72999954223633
2020-05-14,43.560001373291016
2020-02-28,40.13999938964844
2019-08-08,37.150001525878906
2019-06-05,37.470001220703125
2018-07-20,34.20000076293945
2018-08-21,32.84000015258789
2018-10-24,31.8799991607666
2019-04-02,31.959999084472656
2019-03-01,35.43000030517578
2019-01-28,34.779998779296875
2018-12-27,37.310001373291016
2019-09-09,36.720001220703125
2020-03-02,36.04999923706055
2020-05-20,35.2599983215332
2019-12-17,32.349998474121094
2020-03-05,32.95000076293945
2019-02-12,31.479999542236328
2019-01-11,31.229999542236328
2018-12-10,30.809999465942383
2019-08-23,30.780000686645508
2018-11-08,30.43000030517578
2019-07-22,29.90999984741211
2019-06-20,30.479999542236328
2018-09-05,31.799999237060547
2019-04-17,31.690000534057617
2019-09-24,30.959999084472656
2019-12-20,27.940000534057617
2020-05-26,28.1299991607666
2019-04-30,26.739999771118164
2019-12-23,26.270000457763672
2020-03-11,27.229999542236328
2020-05-29,26.860000610351562
2019-12-26,26.6200008392334
2020-06-01,25.100000381469727
2019-05-02,24.809999465942383
2019-02-27,24.8700008392334
2018-11-23,27.239999771118164
2019-08-06,28.850000381469727
2018-07-18,29.329999923706055
2018-09-20,30.1200008392334
2018-10-22,29.979999542236328
2019-07-05,32.939998626708984
2019-06-03,35.15999984741211
2019-10-09,34.099998474121094
2019-10-11,32.81999969482422
2020-03-17,34.400001525878906
2020-06-04,35.20000076293945
2019-10-14,36.95000076293945
2020-03-20,39.7599983215332
2018-11-06,42.349998474121094
2019-06-18,40.61000061035156
2019-05-17,38.810001373291016
2019-04-15,38.20000076293945
2019-03-14,35.16999816894531
2019-01-09,36.9900016784668
2018-08-02,36.91999816894531
2018-10-05,38.630001068115234
2019-08-21,36.79999923706055
2019-10-17,36.56999969482422
2020-03-23,36.61000061035156
2020-06-10,34.81999969482422
2019-02-25,34.79999923706055
2020-01-07,34.27000045776367
2020-03-26,33.060001373291016
2019-10-23,33.150001525878906
