Dates,PBCT
2019-12-24,14.529999732971191
2020-03-12,15.010000228881836
2018-12-20,14.829999923706055
2019-08-01,15.449999809265137
2018-08-14,15.739999771118164
2018-07-13,16.030000686645508
2018-10-17,16.100000381469727
2019-05-29,16.459999084472656
2019-03-26,16.3700008392334
2019-02-22,16.219999313354492
2019-10-04,16.360000610351562
2019-11-05,16.290000915527344
2019-12-27,16.15999984741211
2020-06-02,15.960000038146973
2019-12-30,15.989999771118164
2020-03-18,16.0
2020-06-05,15.899999618530273
2019-07-15,16.030000686645508
2018-12-03,15.829999923706055
2019-06-13,15.859999656677246
2019-01-04,15.220000267028809
2018-08-29,15.079999923706055
2019-02-05,15.300000190734863
2018-11-01,15.430000305175781
2019-08-16,15.170000076293945
2019-04-10,15.109999656677246
2019-09-17,15.40999984741211
2019-10-15,15.859999656677246
2020-01-02,15.720000267028809
2020-06-08,15.9399995803833
2019-10-18,15.949999809265137
2020-03-24,15.880000114440918
2020-06-11,16.600000381469727
2020-01-08,16.709999084472656
2019-04-25,16.8799991607666
2019-07-30,16.940000534057617
2019-02-20,16.979999542236328
2018-07-11,16.920000076293945
2018-09-13,17.139999389648438
2018-10-15,17.219999313354492
2019-06-28,16.969999313354492
2018-12-18,16.56999969482422
2018-11-16,16.479999542236328
2019-10-02,16.790000915527344
2020-03-27,17.09000015258789
2020-01-10,16.959999084472656
2019-10-24,17.049999237060547
2020-03-30,16.989999771118164
2020-06-17,16.90999984741211
2020-01-14,16.93000030517578
2020-04-02,16.670000076293945
2019-01-02,16.540000915527344
2019-08-14,16.549999237060547
2018-10-30,16.43000030517578
2019-06-11,16.440000534057617
2019-05-10,16.389999389648438
2019-04-08,16.459999084472656
2018-08-27,16.420000076293945
2018-07-26,16.510000228881836
2018-09-28,16.399999618530273
2019-03-07,16.510000228881836
2019-10-30,16.559999465942383
2020-01-17,16.6299991607666
2020-06-23,16.25
2020-04-08,16.3799991607666
2020-06-26,16.389999389648438
2019-03-22,16.6200008392334
2019-01-17,16.549999237060547
2019-08-29,16.600000381469727
2018-11-14,16.670000076293945
2019-06-26,17.09000015258789
2018-09-11,16.989999771118164
2018-07-09,16.920000076293945
2018-08-10,17.059999465942383
2019-04-23,17.1299991607666
2019-09-30,16.989999771118164
2020-01-23,17.059999465942383
2019-11-08,16.979999542236328
2020-04-14,16.8700008392334
2019-11-11,16.889999389648438
2020-01-29,16.920000076293945
2020-04-17,16.8700008392334
2018-07-24,16.920000076293945
2018-09-26,17.0
2019-05-08,16.760000228881836
2019-03-05,16.579999923706055
2019-02-01,16.5
2018-12-31,16.559999465942383
2018-11-29,16.59000015258789
2019-08-12,16.559999465942383
2019-07-11,16.43000030517578
2019-09-13,16.559999465942383
2019-11-14,16.520000457763672
2020-04-20,16.6200008392334
2020-02-04,16.309999465942383
2020-04-23,16.09000015258789
2018-12-14,16.079999923706055
2019-08-27,16.079999923706055
2018-08-08,16.059999465942383
2018-10-11,15.8100004196167
2018-11-12,15.9399995803833
2019-07-26,15.930000305175781
2019-06-24,15.729999542236328
2019-05-23,15.649999618530273
2019-03-20,15.65999984741211
2019-01-15,15.960000038146973
2019-11-20,16.239999771118164
2020-02-07,16.3700008392334
2020-02-10,16.030000686645508
2020-04-29,16.0
2019-11-26,16.219999313354492
2020-02-13,16.299999237060547
2019-01-30,16.34000015258789
2018-08-23,16.34000015258789
2018-09-24,16.229999542236328
2018-11-27,16.149999618530273
2018-10-26,16.360000610351562
2019-07-09,16.31999969482422
2019-06-07,16.06999969482422
2019-05-06,16.010000228881836
2019-04-04,15.550000190734863
2019-09-11,15.119999885559082
2019-11-29,14.279999732971191
2020-05-05,14.890000343322754
2019-12-02,15.239999771118164
2020-02-19,14.90999984741211
2020-05-08,14.420000076293945
2019-05-21,14.329999923706055
2019-03-18,13.239999771118164
2018-09-07,13.869999885559082
2018-08-06,13.380000114440918
2018-10-09,12.300000190734863
2019-02-14,12.890000343322754
2018-12-12,12.489999771118164
2019-07-24,14.029999732971191
2019-09-26,13.949999809265137
2019-10-28,13.920000076293945
2019-12-05,13.15999984741211
2020-05-11,12.0
2019-07-03,11.649999618530273
2020-02-25,11.609999656677246
2020-05-14,12.239999771118164
2020-02-28,11.949999809265137
2019-08-08,11.699999809265137
2019-06-05,11.510000228881836
2018-07-20,10.609999656677246
2018-08-21,10.899999618530273
2018-10-24,10.319999694824219
2019-04-02,10.470000267028809
2019-03-01,11.210000038146973
2019-01-28,11.289999961853027
2018-12-27,12.390000343322754
2019-09-09,12.390000343322754
2020-03-02,12.020000457763672
2020-05-20,11.140000343322754
2019-12-17,10.890000343322754
2020-03-05,11.579999923706055
2019-02-12,11.75
2019-01-11,11.40999984741211
2018-12-10,11.399999618530273
2019-08-23,11.300000190734863
2018-11-08,12.279999732971191
2019-07-22,12.380000114440918
2019-06-20,12.899999618530273
2018-09-05,13.529999732971191
2019-04-17,12.930000305175781
2019-09-24,12.430000305175781
2019-12-20,11.979999542236328
2020-05-26,12.210000038146973
2019-04-30,11.800000190734863
2019-12-23,12.039999961853027
2020-03-11,12.09000015258789
2020-05-29,11.930000305175781
2019-12-26,11.8100004196167
2020-06-01,11.109999656677246
2019-05-02,11.029999732971191
2019-02-27,10.960000038146973
2018-11-23,11.59000015258789
2019-08-06,11.569999694824219
2018-07-18,11.489999771118164
2018-09-20,11.460000038146973
2018-10-22,11.270000457763672
2019-07-05,11.90999984741211
2019-06-03,12.390000343322754
2019-10-09,12.40999984741211
2019-10-11,11.6899995803833
2020-03-17,11.8100004196167
2020-06-04,12.029999732971191
2019-10-14,12.380000114440918
2020-03-20,12.649999618530273
2018-11-06,13.680000305175781
2019-06-18,13.989999771118164
2019-05-17,13.75
2019-04-15,13.380000114440918
2019-03-14,12.40999984741211
2019-01-09,12.279999732971191
2018-08-02,12.25
2018-10-05,12.859999656677246
2019-08-21,12.579999923706055
2019-10-17,12.260000228881836
2020-03-23,12.180000305175781
2020-06-10,12.069999694824219
2019-02-25,12.319999694824219
2020-01-07,11.65999984741211
2020-03-26,11.489999771118164
2019-10-23,11.210000038146973
