Dates,GWW
2019-04-24,307.25
2018-07-10,311.45001220703125
2018-09-12,314.70001220703125
2019-02-19,303.04998779296875
2019-01-18,305.6199951171875
2020-02-24,301.75
2020-05-13,309.0400085449219
2019-12-10,308.1300048828125
2020-02-27,311.8800048828125
2019-12-13,313.80999755859375
2020-05-19,315.57000732421875
2019-03-06,321.07000732421875
2018-11-30,317.8399963378906
2019-08-13,300.2300109863281
2019-07-12,303.1600036621094
2019-06-10,289.4200134277344
2019-05-09,293.8599853515625
2018-07-25,294.1300048828125
2018-09-27,292.239990234375
2018-10-29,288.760009765625
2019-10-16,290.8299865722656
2019-12-16,288.6700134277344
2020-03-04,287.4100036621094
2020-05-22,280.6499938964844
2019-10-01,282.29998779296875
2019-12-19,273.3299865722656
2018-09-10,278.8399963378906
2019-05-24,281.92999267578125
2018-08-09,285.8599853515625
2019-04-22,284.8500061035156
2019-03-21,279.9100036621094
2019-01-16,276.8999938964844
2019-08-28,281.4700012207031
2018-11-13,282.9100036621094
2018-10-12,280.7699890136719
2019-06-25,283.0
2020-03-10,284.57000732421875
2020-05-28,285.239990234375
2019-10-07,285.0400085449219
2020-03-13,295.30999755859375
2019-10-10,295.29998779296875
2020-03-16,301.0199890136719
2020-06-03,308.9200134277344
2018-11-28,305.9700012207031
2018-09-25,305.260009765625
2018-07-23,295.0
2018-08-24,291.9599914550781
2019-07-10,291.0799865722656
2019-05-07,296.2200012207031
2019-04-05,299.010009765625
2019-03-04,297.80999755859375
2019-01-31,298.95001220703125
2019-09-12,298.989990234375
2019-12-31,300.19000244140625
2020-03-19,305.6400146484375
2020-01-03,306.5
2020-06-09,302.3500061035156
2019-02-15,307.3399963378906
2019-01-14,314.8699951171875
2018-07-06,314.57000732421875
2018-08-07,314.7099914550781
2018-10-10,316.7300109863281
2018-12-13,316.8900146484375
2019-08-26,314.0899963378906
2019-07-25,313.17999267578125
2019-05-22,312.5799865722656
2019-03-19,315.0299987792969
2020-01-06,312.5
2020-03-25,311.2200012207031
2020-06-12,311.7699890136719
2019-10-22,310.04998779296875
2020-01-09,307.0
2020-06-15,303.760009765625
2019-10-25,305.3299865722656
2020-03-31,301.8399963378906
2020-06-18,296.30999755859375
2019-04-03,295.6199951171875
2018-08-22,296.1499938964844
2018-10-25,300.6499938964844
2019-01-29,299.6700134277344
2018-12-28,299.989990234375
2018-11-26,302.3399963378906
2019-08-09,304.1600036621094
2019-07-08,304.0199890136719
2019-06-06,305.6099853515625
2019-09-10,303.9100036621094
2020-01-15,293.239990234375
2020-04-03,291.9200134277344
2019-10-31,292.1600036621094
2020-04-06,295.70001220703125
2020-06-24,301.5899963378906
2018-11-09,311.42999267578125
2019-07-23,313.32000732421875
2019-06-21,314.70001220703125
2019-05-20,315.5
2019-04-18,318.8999938964844
2018-09-06,316.510009765625
2018-10-08,314.3299865722656
2019-02-13,304.2200012207031
2018-12-11,313.260009765625
2019-09-25,308.2699890136719
2020-01-21,306.1700134277344
2020-04-09,307.010009765625
2019-11-06,310.2900085449219
2020-01-24,311.80999755859375
2020-01-27,308.0
2020-04-15,293.7699890136719
2018-12-26,296.260009765625
2019-08-07,295.3800048828125
2019-06-04,296.1199951171875
2018-09-21,293.3500061035156
2018-07-19,285.6000061035156
2018-08-20,284.25
2018-10-23,280.7099914550781
2019-05-03,284.4100036621094
2019-04-01,279.8800048828125
2019-02-28,277.3800048828125
2019-11-12,278.7900085449219
2020-01-30,274.69000244140625
2019-11-15,272.989990234375
2020-04-21,264.0899963378906
2019-04-16,262.94000244140625
2019-03-15,262.9599914550781
2019-02-11,266.3900146484375
2019-01-10,272.2799987792969
2019-08-22,271.4100036621094
2018-11-07,275.010009765625
2018-08-03,271.69000244140625
2018-09-04,263.4700012207031
2019-06-19,263.260009765625
2019-09-23,261.25
2019-11-18,264.19000244140625
2020-02-05,266.7200012207031
2020-04-24,263.0299987792969
2019-03-29,264.25
2019-11-21,270.0299987792969
2020-04-27,273.1400146484375
2020-02-11,270.3299865722656
2020-04-30,272.9100036621094
2019-05-01,275.67999267578125
2019-02-26,276.45001220703125
2019-01-25,277.6700134277344
2018-12-24,279.8999938964844
2019-09-06,278.510009765625
2018-07-17,274.92999267578125
2018-09-19,278.6400146484375
2019-08-05,274.989990234375
2019-10-08,279.2099914550781
2019-12-11,277.17999267578125
2019-11-27,278.0
2020-02-14,272.1300048828125
2020-05-06,270.2200012207031
2019-01-08,268.0
2018-12-07,269.2900085449219
2019-08-20,272.9599914550781
2018-11-05,267.8299865722656
2019-07-19,268.7900085449219
2018-10-04,270.1199951171875
2019-06-17,269.8399963378906
2019-05-16,267.9800109863281
2018-08-01,267.0400085449219
2019-03-13,263.3299865722656
2019-12-03,270.8299865722656
2020-02-20,272.9599914550781
2019-12-06,276.760009765625
2020-05-12,272.6499938964844
2019-12-09,270.8399963378906
2020-02-26,273.239990234375
2020-05-15,272.1700134277344
2019-03-28,279.19000244140625
2018-09-17,304.8399963378906
2018-08-16,305.2900085449219
2018-10-19,304.5799865722656
2019-04-29,299.3999938964844
2019-01-23,297.07000732421875
2019-09-04,299.0799865722656
2018-11-20,293.489990234375
2019-07-02,278.82000732421875
2019-05-31,273.260009765625
2019-12-12,274.1000061035156
2020-05-18,275.20001220703125
2019-09-27,277.20001220703125
2020-03-03,275.1000061035156
2020-05-21,267.07000732421875
2019-05-14,271.7300109863281
2018-08-31,265.4800109863281
2018-07-30,266.760009765625
2018-10-02,270.5199890136719
2019-04-12,276.2200012207031
2019-03-11,276.989990234375
2019-02-07,278.6600036621094
2019-07-17,275.7200012207031
2019-09-19,271.4700012207031
2019-10-21,270.3699951171875
2019-12-18,269.8699951171875
2020-03-06,269.739990234375
2019-10-03,274.260009765625
2020-03-09,277.8599853515625
2020-05-27,271.5199890136719
2019-12-24,271.4700012207031
2020-03-12,280.010009765625
2018-12-20,281.29998779296875
2019-08-01,286.3900146484375
2018-08-14,291.510009765625
2018-07-13,297.5199890136719
2018-10-17,296.0
2019-05-29,298.4800109863281
2019-03-26,297.5
2019-02-22,294.4700012207031
2019-10-04,293.2099914550781
2019-11-05,294.7300109863281
2019-12-27,294.6499938964844
2020-06-02,293.5199890136719
2019-12-30,292.010009765625
2020-03-18,292.6600036621094
2020-06-05,294.8599853515625
2019-07-15,296.0
2018-12-03,297.7200012207031
2019-06-13,303.7699890136719
2019-01-04,288.760009765625
2018-08-29,288.8599853515625
2019-02-05,292.010009765625
2018-11-01,292.3699951171875
2019-08-16,288.260009765625
2019-04-10,286.5799865722656
2019-09-17,290.20001220703125
2019-10-15,311.4100036621094
2020-01-02,308.6600036621094
2020-06-08,310.760009765625
2019-10-18,310.2799987792969
2020-03-24,312.1700134277344
2020-06-11,313.92999267578125
2020-01-08,317.5
2019-04-25,320.510009765625
2019-07-30,315.0
2019-02-20,316.5
2018-07-11,319.95001220703125
2018-09-13,319.95001220703125
2018-10-15,316.3800048828125
2019-06-28,312.9700012207031
2018-12-18,310.8500061035156
2018-11-16,317.8299865722656
2019-10-02,322.30999755859375
2020-03-27,324.9200134277344
2020-01-10,323.7699890136719
2019-10-24,323.0
2020-03-30,325.1000061035156
2020-06-17,327.7200012207031
2020-01-14,327.760009765625
2020-04-02,325.6300048828125
2019-01-02,324.9700012207031
2019-08-14,325.1099853515625
2018-10-30,322.70001220703125
2019-06-11,320.3999938964844
2019-05-10,314.92999267578125
2019-04-08,313.82000732421875
2018-08-27,320.32000732421875
2018-07-26,323.3299865722656
2018-09-28,322.0
2019-03-07,321.6300048828125
2019-10-30,320.3500061035156
2020-01-17,320.510009765625
2020-06-23,313.6199951171875
2020-04-08,318.8299865722656
2020-06-26,324.1600036621094
2019-03-22,323.1600036621094
2019-01-17,327.30999755859375
2019-08-29,326.3500061035156
2018-11-14,329.9800109863281
2019-06-26,339.0
2018-09-11,338.9599914550781
2018-07-09,337.3999938964844
2018-08-10,336.29998779296875
2019-04-23,332.7900085449219
2019-09-30,334.95001220703125
2020-01-23,338.5899963378906
2019-11-08,338.6700134277344
2020-04-14,338.8500061035156
2019-11-11,339.80999755859375
2020-01-29,340.57000732421875
2020-04-17,339.2099914550781
2018-07-24,339.75
2018-09-26,344.7099914550781
2019-05-08,342.260009765625
2019-03-05,339.8500061035156
2019-02-01,339.29998779296875
2018-12-31,343.1099853515625
2018-11-29,343.67999267578125
2019-08-12,346.6000061035156
2019-07-11,345.29998779296875
2019-09-13,345.7799987792969
2019-11-14,341.989990234375
2020-04-20,342.7200012207031
2020-02-04,342.2300109863281
2020-04-23,338.9100036621094
2018-12-14,337.57000732421875
2019-08-27,332.92999267578125
2018-08-08,334.8900146484375
2018-10-11,325.9700012207031
2018-11-12,326.0799865722656
2019-07-26,330.1000061035156
2019-06-24,321.55999755859375
2019-05-23,310.8399963378906
2019-03-20,308.5
2019-01-15,313.239990234375
2019-11-20,315.2699890136719
2020-02-07,316.75
2020-02-10,307.6700134277344
2020-04-29,299.95001220703125
2019-11-26,303.1000061035156
2020-02-13,312.2699890136719
2019-01-30,309.9800109863281
2018-08-23,307.92999267578125
2018-09-24,309.20001220703125
2018-11-27,310.94000244140625
2018-10-26,312.3699951171875
2019-07-09,308.3800048828125
2019-06-07,300.0400085449219
2019-05-06,296.32000732421875
2019-04-04,290.6499938964844
2019-09-11,288.25
2019-11-29,277.75
2020-05-05,288.9200134277344
2019-12-02,292.989990234375
2020-02-19,296.45001220703125
2020-05-08,293.6300048828125
2019-05-21,285.45001220703125
2019-03-18,283.1199951171875
2018-09-07,279.6600036621094
2018-08-06,281.489990234375
2018-10-09,256.82000732421875
2019-02-14,266.1199951171875
2018-12-12,256.8800048828125
2019-07-24,246.9600067138672
2019-09-26,245.8800048828125
2019-10-28,248.60000610351562
2019-12-05,236.60000610351562
2020-05-11,218.16000366210938
2019-07-03,239.97000122070312
2020-02-25,255.39999389648438
2020-05-14,249.02000427246094
2020-02-28,253.7899932861328
2019-08-08,256.2900085449219
2019-06-05,257.0400085449219
2018-07-20,245.2899932861328
2018-08-21,244.75
2018-10-24,242.94000244140625
2019-04-02,254.75
2019-03-01,272.5299987792969
2019-01-28,273.739990234375
2018-12-27,282.2099914550781
2019-09-09,278.2900085449219
2020-03-02,288.57000732421875
2020-05-20,282.80999755859375
2019-12-17,283.1199951171875
2020-03-05,291.9200134277344
2019-02-12,277.239990234375
2019-01-11,272.7900085449219
2018-12-10,278.0
2019-08-23,272.32000732421875
2018-11-08,271.489990234375
2019-07-22,279.20001220703125
2019-06-20,287.8999938964844
2018-09-05,292.70001220703125
2019-04-17,277.2200012207031
2019-09-24,272.42999267578125
2019-12-20,272.3699951171875
2020-05-26,281.9800109863281
2019-04-30,285.95001220703125
2019-12-23,287.95001220703125
2020-03-11,285.45001220703125
2020-05-29,288.1199951171875
2019-12-26,287.1000061035156
2020-06-01,279.57000732421875
2019-05-02,277.0799865722656
2019-02-27,279.6499938964844
2018-11-23,292.9800109863281
2019-08-06,293.5
2018-07-18,299.3999938964844
2018-09-20,299.3699951171875
2018-10-22,295.9700012207031
2019-07-05,307.20001220703125
2019-06-03,315.6700134277344
2019-10-09,316.5799865722656
2019-10-11,312.2799987792969
2020-03-17,312.5799865722656
2020-06-04,315.82000732421875
2019-10-14,319.4800109863281
2020-03-20,318.5299987792969
2018-11-06,324.44000244140625
2019-06-18,330.4100036621094
2019-05-17,329.0899963378906
2019-04-15,328.8699951171875
2019-03-14,315.44000244140625
2019-01-09,315.3699951171875
2018-08-02,306.1199951171875
2018-10-05,314.04998779296875
2019-08-21,313.6700134277344
2019-10-17,309.989990234375
2020-03-23,309.67999267578125
2020-06-10,304.0400085449219
2019-02-25,307.989990234375
2020-01-07,299.989990234375
2020-03-26,296.5299987792969
2019-10-23,297.42999267578125
