Dates,GWW
2019-01-03,268.9200134277344
2019-08-15,278.5299987792969
2018-10-31,275.54998779296875
2019-09-16,286.1000061035156
2020-02-18,284.82000732421875
2020-05-07,290.69000244140625
2018-08-17,289.25
2019-12-04,284.3500061035156
2020-02-21,290.4599914550781
2018-12-17,294.3599853515625
2019-08-30,290.760009765625
2018-11-15,293.989990234375
2019-07-29,292.2099914550781
2019-06-27,296.9100036621094
2019-04-24,299.5199890136719
2018-07-10,304.6600036621094
2018-09-12,309.5199890136719
2019-02-19,299.5
2019-01-18,298.0799865722656
2020-02-24,301.2099914550781
2020-05-13,300.8500061035156
2019-12-10,307.80999755859375
2020-02-27,305.1499938964844
2019-12-13,309.8699951171875
2020-05-19,311.2099914550781
2019-03-06,317.8999938964844
2018-11-30,316.1700134277344
2019-08-13,294.5899963378906
2019-07-12,300.3500061035156
2019-06-10,288.1099853515625
2019-05-09,286.8699951171875
2018-07-25,291.0400085449219
2018-09-27,288.7900085449219
2018-10-29,282.75
2019-10-16,283.92999267578125
2019-12-16,284.95001220703125
2020-03-04,282.8599853515625
2020-05-22,276.8800048828125
2019-10-01,275.1000061035156
2019-12-19,271.5899963378906
2018-09-10,268.05999755859375
2019-05-24,276.9700012207031
2018-08-09,283.0199890136719
2019-04-22,281.70001220703125
2019-03-21,278.8900146484375
2019-01-16,275.4100036621094
2019-08-28,272.80999755859375
2018-11-13,279.07000732421875
2018-10-12,277.4800109863281
2019-06-25,276.010009765625
2020-03-10,279.1099853515625
2020-05-28,284.1199951171875
2019-10-07,282.6000061035156
2020-03-13,286.989990234375
2019-10-10,293.42999267578125
2020-03-16,289.0299987792969
2020-06-03,302.2799987792969
2018-11-28,303.6199951171875
2018-09-25,302.0299987792969
2018-07-23,288.20001220703125
2018-08-24,287.8999938964844
2019-07-10,289.2099914550781
2019-05-07,290.30999755859375
2019-04-05,299.010009765625
2019-03-04,295.57000732421875
2019-01-31,295.5400085449219
2019-09-12,292.70001220703125
2019-12-31,298.55999755859375
2020-03-19,299.4800109863281
2020-01-03,301.510009765625
2020-06-09,301.1000061035156
2019-02-15,302.0199890136719
2019-01-14,308.79998779296875
2018-07-06,313.4200134277344
2018-08-07,311.4800109863281
2018-10-10,315.0
2018-12-13,315.6199951171875
2019-08-26,314.0899963378906
2019-07-25,311.9100036621094
2019-05-22,310.07000732421875
2019-03-19,313.79998779296875
2020-01-06,312.0899963378906
2020-03-25,307.0899963378906
2020-06-12,310.6499938964844
2019-10-22,308.739990234375
2020-01-09,303.4200134277344
2020-06-15,303.6499938964844
2019-10-25,301.9800109863281
2020-03-31,300.7300109863281
2020-06-18,295.57000732421875
2019-04-03,291.5799865722656
2018-08-22,295.7099914550781
2018-10-25,296.8399963378906
2019-01-29,299.6700134277344
2018-12-28,297.3999938964844
2018-11-26,297.44000244140625
2019-08-09,304.1300048828125
2019-07-08,299.5199890136719
2019-06-06,297.989990234375
2019-09-10,303.9100036621094
2020-01-15,291.8699951171875
2020-04-03,291.9200134277344
2019-10-31,290.1300048828125
2020-04-06,291.3299865722656
2020-06-24,295.9700012207031
2018-11-09,301.5
2019-07-23,310.9200134277344
2019-06-21,312.760009765625
2019-05-20,311.0
2019-04-18,313.989990234375
2018-09-06,315.44000244140625
2018-10-08,314.3299865722656
2019-02-13,299.989990234375
2018-12-11,306.0
2019-09-25,306.5
2020-01-21,304.8699951171875
2020-04-09,305.9599914550781
2019-11-06,308.4700012207031
2020-01-24,308.8699951171875
2020-01-27,302.739990234375
2020-04-15,288.2699890136719
2018-12-26,293.20001220703125
2019-08-07,293.2699890136719
2019-06-04,294.95001220703125
2018-09-21,292.2099914550781
2018-07-19,284.2699890136719
2018-08-20,283.3699951171875
2018-10-23,274.2099914550781
2019-05-03,281.2699890136719
2019-04-01,276.739990234375
2019-02-28,276.3299865722656
2019-11-12,276.25
2020-01-30,273.1400146484375
2019-11-15,270.5899963378906
2020-04-21,263.04998779296875
2019-04-16,260.8299865722656
2019-03-15,259.69000244140625
2019-02-11,262.95001220703125
2019-01-10,263.0799865722656
2019-08-22,265.2099914550781
2018-11-07,272.0
2018-08-03,270.4200134277344
2018-09-04,256.55999755859375
2019-06-19,261.9800109863281
2019-09-23,258.6000061035156
2019-11-18,259.4200134277344
2020-02-05,261.6499938964844
2020-04-24,261.6600036621094
2019-03-29,261.8599853515625
2019-11-21,265.489990234375
2020-04-27,270.989990234375
2020-02-11,269.2900085449219
2020-04-30,267.6700134277344
2019-05-01,271.7300109863281
2019-02-26,274.8999938964844
2019-01-25,275.3999938964844
2018-12-24,274.82000732421875
2019-09-06,278.510009765625
2018-07-17,272.1199951171875
2018-09-19,274.260009765625
2019-08-05,270.7699890136719
2019-10-08,278.3399963378906
2019-12-11,275.4200134277344
2019-11-27,274.1499938964844
2020-02-14,271.2699890136719
2020-05-06,269.0400085449219
2019-01-08,267.19000244140625
2018-12-07,267.2300109863281
2019-08-20,269.5299987792969
2018-11-05,266.760009765625
2019-07-19,265.0799865722656
2018-10-04,267.69000244140625
2019-06-17,267.510009765625
2019-05-16,265.0400085449219
2018-08-01,266.239990234375
2019-03-13,258.0199890136719
2019-12-03,263.80999755859375
2020-02-20,269.8800048828125
2019-12-06,272.239990234375
2020-05-12,271.989990234375
2019-12-09,269.44000244140625
2020-02-26,269.8299865722656
2020-05-15,268.8399963378906
2019-03-28,271.1300048828125
2018-09-17,284.3599853515625
2018-08-16,304.739990234375
2018-10-19,300.1199951171875
2019-04-29,299.3999938964844
2019-01-23,290.25
2019-09-04,296.5799865722656
2018-11-20,291.54998779296875
2019-07-02,276.6000061035156
2019-05-31,272.1400146484375
2019-12-12,271.5199890136719
2020-05-18,266.04998779296875
2019-09-27,275.07000732421875
2020-03-03,274.0
2020-05-21,266.7200012207031
2019-05-14,261.2900085449219
2018-08-31,264.0
2018-07-30,265.3399963378906
2018-10-02,267.44000244140625
2019-04-12,272.6700134277344
2019-03-11,275.2300109863281
2019-02-07,275.3599853515625
2019-07-17,275.67999267578125
2019-09-19,271.3699951171875
2019-10-21,269.5400085449219
2019-12-18,269.8699951171875
2020-03-06,265.05999755859375
2019-10-03,271.4200134277344
2020-03-09,275.5299987792969
2020-05-27,271.5199890136719
2019-12-24,268.32000732421875
2020-03-12,270.8999938964844
2018-12-20,279.2699890136719
2019-08-01,279.69000244140625
2018-08-14,282.3599853515625
2018-07-13,292.1700134277344
2018-10-17,294.92999267578125
2019-05-29,294.4100036621094
2019-03-26,294.7300109863281
2019-02-22,293.9700012207031
2019-10-04,290.6499938964844
2019-11-05,291.7699890136719
2019-12-27,293.4100036621094
2020-06-02,289.9599914550781
2019-12-30,291.8500061035156
2020-03-18,287.57000732421875
2020-06-05,290.5199890136719
2019-07-15,295.0
2018-12-03,294.05999755859375
2019-06-13,300.1199951171875
2019-01-04,282.9700012207031
2018-08-29,286.20001220703125
2019-02-05,290.0
2018-11-01,290.0199890136719
2019-08-16,285.8699951171875
2019-04-10,285.5199890136719
2019-09-17,283.82000732421875
2019-10-15,304.0
2020-01-02,301.92999267578125
2020-06-08,306.07000732421875
2019-10-18,306.8500061035156
2020-03-24,308.6400146484375
2020-06-11,310.4599914550781
2020-01-08,313.4599914550781
2019-04-25,314.1499938964844
2019-07-30,307.3999938964844
2019-02-20,313.8900146484375
2018-07-11,317.0
2018-09-13,319.0
2018-10-15,316.04998779296875
2019-06-28,312.6199951171875
2018-12-18,309.8699951171875
2018-11-16,312.1400146484375
2019-10-02,319.32000732421875
2020-03-27,320.9200134277344
2020-01-10,322.7300109863281
2019-10-24,321.94000244140625
2020-03-30,320.7099914550781
2020-06-17,322.4700012207031
2020-01-14,326.9599914550781
2020-04-02,323.9100036621094
2019-01-02,322.4200134277344
2019-08-14,324.8699951171875
2018-10-30,322.1199951171875
2019-06-11,318.489990234375
2019-05-10,314.2900085449219
2019-04-08,309.1600036621094
2018-08-27,315.80999755859375
2018-07-26,320.2699890136719
2018-09-28,321.7699890136719
2019-03-07,321.6300048828125
2019-10-30,319.489990234375
2020-01-17,316.1499938964844
2020-06-23,310.0199890136719
2020-04-08,313.6600036621094
2020-06-26,317.9700012207031
2019-03-22,321.4800109863281
2019-01-17,320.7900085449219
2019-08-29,324.54998779296875
2018-11-14,327.6499938964844
2019-06-26,328.4200134277344
2018-09-11,337.7699890136719
2018-07-09,334.5199890136719
2018-08-10,335.7300109863281
2019-04-23,331.55999755859375
2019-09-30,332.5
2020-01-23,337.45001220703125
2019-11-08,338.6700134277344
2020-04-14,338.8500061035156
2019-11-11,337.80999755859375
2020-01-29,340.5
2020-04-17,337.45001220703125
2018-07-24,336.760009765625
2018-09-26,339.75
2019-05-08,339.5400085449219
2019-03-05,337.9200134277344
2019-02-01,335.1400146484375
2018-12-31,338.1099853515625
2018-11-29,341.94000244140625
2019-08-12,344.3599853515625
2019-07-11,342.2200012207031
2019-09-13,343.6099853515625
2019-11-14,341.989990234375
2020-04-20,340.6600036621094
2020-02-04,340.2099914550781
2020-04-23,338.9100036621094
2018-12-14,337.239990234375
2019-08-27,328.55999755859375
2018-08-08,333.8699951171875
2018-10-11,323.95001220703125
2018-11-12,324.6300048828125
2019-07-26,325.1499938964844
2019-06-24,316.510009765625
2019-05-23,309.4599914550781
2019-03-20,305.70001220703125
2019-01-15,308.0199890136719
2019-11-20,313.2799987792969
2020-02-07,316.75
2020-02-10,306.6199951171875
2020-04-29,299.95001220703125
2019-11-26,299.2900085449219
2020-02-13,306.30999755859375
2019-01-30,308.95001220703125
2018-08-23,305.3699951171875
2018-09-24,306.32000732421875
2018-11-27,309.1199951171875
2018-10-26,306.0799865722656
2019-07-09,307.69000244140625
2019-06-07,294.239990234375
2019-05-06,296.32000732421875
2019-04-04,288.0899963378906
2019-09-11,279.79998779296875
2019-11-29,270.9700012207031
2020-05-05,279.3599853515625
2019-12-02,288.30999755859375
2020-02-19,291.989990234375
2020-05-08,285.05999755859375
2019-05-21,280.6300048828125
2019-03-18,268.9100036621094
2018-09-07,264.4700012207031
2018-08-06,272.6400146484375
2018-10-09,255.0
2019-02-14,258.8599853515625
2018-12-12,241.0
2019-07-24,233.27999877929688
2019-09-26,230.0
2019-10-28,233.5
2019-12-05,235.41000366210938
2020-05-11,212.63999938964844
2019-07-03,221.17999267578125
2020-02-25,238.6300048828125
2020-05-14,239.72000122070312
2020-02-28,240.9199981689453
2019-08-08,246.86000061035156
2019-06-05,251.67999267578125
2018-07-20,240.0
2018-08-21,234.6999969482422
2018-10-24,236.61000061035156
2019-04-02,248.3699951171875
2019-03-01,253.25999450683594
2019-01-28,261.7699890136719
2018-12-27,274.94000244140625
2019-09-09,278.2900085449219
2020-03-02,283.30999755859375
2020-05-20,281.3800048828125
2019-12-17,279.5899963378906
2020-03-05,287.4800109863281
2019-02-12,276.29998779296875
2019-01-11,270.0
2018-12-10,276.3500061035156
2019-08-23,264.20001220703125
2018-11-08,260.04998779296875
2019-07-22,272.3299865722656
2019-06-20,284.1099853515625
2018-09-05,291.75
2019-04-17,276.3500061035156
2019-09-24,271.04998779296875
2019-12-20,266.04998779296875
2020-05-26,275.67999267578125
2019-04-30,283.4800109863281
2019-12-23,283.82000732421875
2020-03-11,284.4200134277344
2020-05-29,282.6199951171875
2019-12-26,287.0899963378906
2020-06-01,276.45001220703125
2019-05-02,268.2099914550781
2019-02-27,274.67999267578125
2018-11-23,287.3599853515625
2019-08-06,290.3999938964844
2018-07-18,291.1099853515625
2018-09-20,296.3599853515625
2018-10-22,295.9700012207031
2019-07-05,300.0
2019-06-03,311.989990234375
2019-10-09,316.5799865722656
2019-10-11,308.45001220703125
2020-03-17,309.05999755859375
2020-06-04,312.8299865722656
2019-10-14,318.75
2020-03-20,314.82000732421875
2018-11-06,322.45001220703125
2019-06-18,322.4100036621094
2019-05-17,325.760009765625
2019-04-15,328.739990234375
2019-03-14,312.55999755859375
2019-01-09,315.2900085449219
2018-08-02,297.1300048828125
2018-10-05,313.75
2019-08-21,310.95001220703125
2019-10-17,308.17999267578125
2020-03-23,309.67999267578125
2020-06-10,302.260009765625
2019-02-25,307.2699890136719
2020-01-07,299.1099853515625
2020-03-26,293.5400085449219
2019-10-23,295.7799987792969
