Dates,CPB
2019-05-03,37.91999816894531
2019-04-01,38.189998626708984
2019-02-28,38.119998931884766
2019-11-12,38.290000915527344
2020-01-30,38.380001068115234
2019-11-15,38.810001373291016
2020-04-21,38.61000061035156
2019-04-16,38.720001220703125
2019-03-15,38.65999984741211
2019-02-11,39.11000061035156
2019-01-10,38.77000045776367
2019-08-22,39.130001068115234
2018-11-07,38.91999816894531
2018-08-03,38.2400016784668
2018-09-04,37.720001220703125
2019-06-19,38.189998626708984
2019-09-23,37.47999954223633
2019-11-18,36.40999984741211
2020-02-05,36.27000045776367
2020-04-24,35.68000030517578
2019-03-29,36.220001220703125
2019-11-21,37.41999816894531
2020-04-27,40.310001373291016
2020-02-11,41.72999954223633
2020-04-30,43.189998626708984
2019-05-01,43.08000183105469
2019-02-26,41.95000076293945
2019-01-25,42.68000030517578
2018-12-24,42.41999816894531
2019-09-06,42.7400016784668
2018-07-17,42.220001220703125
2018-09-19,41.52000045776367
2019-08-05,40.7599983215332
2019-10-08,41.279998779296875
2019-12-11,41.060001373291016
2019-11-27,40.88999938964844
2020-02-14,40.5
2020-05-06,40.5
2019-01-08,40.06999969482422
2018-12-07,39.880001068115234
2019-08-20,40.439998626708984
2018-11-05,40.27000045776367
2019-07-19,40.849998474121094
2018-10-04,41.470001220703125
2019-06-17,41.58000183105469
2019-05-16,41.56999969482422
2018-08-01,41.5
2019-03-13,41.22999954223633
2019-12-03,40.90999984741211
2020-02-20,40.95000076293945
2019-12-06,41.16999816894531
2020-05-12,41.380001068115234
2019-12-09,41.529998779296875
2020-02-26,41.650001525878906
2020-05-15,41.279998779296875
2019-03-28,41.290000915527344
2018-09-17,41.33000183105469
2018-08-16,40.33000183105469
2018-10-19,40.58000183105469
2019-04-29,41.02000045776367
2019-01-23,41.369998931884766
2019-09-04,41.650001525878906
2018-11-20,41.529998779296875
2019-07-02,42.25
2019-05-31,42.099998474121094
2019-12-12,41.18000030517578
2020-05-18,41.16999816894531
2019-09-27,41.209999084472656
2020-03-03,42.150001525878906
2020-05-21,41.75
2019-05-14,42.060001373291016
2018-08-31,42.22999954223633
2018-07-30,41.470001220703125
2018-10-02,42.40999984741211
2019-04-12,42.65999984741211
2019-03-11,43.43000030517578
2019-02-07,43.290000915527344
2019-07-17,43.27000045776367
2019-09-19,43.68000030517578
2019-10-21,42.83000183105469
2019-12-18,42.599998474121094
2020-03-06,41.97999954223633
2019-10-03,42.22999954223633
2020-03-09,44.91999816894531
2020-05-27,44.810001373291016
2019-12-24,45.70000076293945
2020-03-12,45.130001068115234
2018-12-20,44.779998779296875
2019-08-01,45.06999969482422
2018-08-14,44.43000030517578
2018-07-13,45.88999938964844
2018-10-17,46.900001525878906
2019-05-29,46.88999938964844
2019-03-26,46.06999969482422
2019-02-22,46.56999969482422
2019-10-04,46.709999084472656
2019-11-05,46.59000015258789
2019-12-27,46.4900016784668
2020-06-02,46.90999984741211
2019-12-30,46.849998474121094
2020-03-18,46.2599983215332
2020-06-05,46.90999984741211
2019-07-15,46.72999954223633
2018-12-03,46.849998474121094
2019-06-13,47.0
2019-01-04,46.63999938964844
2018-08-29,46.290000915527344
2019-02-05,46.939998626708984
2018-11-01,47.060001373291016
2019-08-16,47.0099983215332
2019-04-10,46.59000015258789
2019-09-17,46.59000015258789
2019-10-15,47.31999969482422
2020-01-02,46.880001068115234
2020-06-08,46.83000183105469
2019-10-18,46.61000061035156
2020-03-24,47.5
2020-06-11,47.900001525878906
2020-01-08,47.560001373291016
2019-04-25,48.0
2019-07-30,47.709999084472656
2019-02-20,47.630001068115234
2018-07-11,47.18000030517578
2018-09-13,46.40999984741211
2018-10-15,46.7599983215332
2019-06-28,46.630001068115234
2018-12-18,46.349998474121094
2018-11-16,46.27000045776367
2019-10-02,46.439998626708984
2020-03-27,46.27000045776367
2020-01-10,46.59000015258789
2019-10-24,46.959999084472656
2020-03-30,46.380001068115234
2020-06-17,46.2400016784668
2020-01-14,46.189998626708984
2020-04-02,46.5099983215332
2019-01-02,47.459999084472656
2019-08-14,46.93000030517578
2018-10-30,47.15999984741211
2019-06-11,48.0
2019-05-10,48.22999954223633
2019-04-08,48.029998779296875
2018-08-27,46.86000061035156
2018-07-26,46.970001220703125
2018-09-28,46.90999984741211
2019-03-07,47.27000045776367
2019-10-30,46.97999954223633
2020-01-17,46.470001220703125
2020-06-23,46.959999084472656
2020-04-08,47.4900016784668
2020-06-26,48.5099983215332
2019-03-22,47.83000183105469
2019-01-17,47.75
2019-08-29,48.119998931884766
2018-11-14,48.41999816894531
2019-06-26,47.900001525878906
2018-09-11,47.59000015258789
2018-07-09,47.95000076293945
2018-08-10,47.849998474121094
2019-04-23,48.150001525878906
2019-09-30,48.4900016784668
2020-01-23,48.40999984741211
2019-11-08,49.380001068115234
2020-04-14,49.189998626708984
2019-11-11,49.2400016784668
2020-01-29,49.119998931884766
2020-04-17,49.310001373291016
2018-07-24,49.25
2018-09-26,49.45000076293945
2019-05-08,48.459999084472656
2019-03-05,48.459999084472656
2019-02-01,48.16999816894531
2018-12-31,48.279998779296875
2018-11-29,47.33000183105469
2019-08-12,47.54999923706055
2019-07-11,47.72999954223633
2019-09-13,47.7400016784668
2019-11-14,47.529998779296875
2020-04-20,47.84000015258789
2020-02-04,48.06999969482422
2020-04-23,48.02000045776367
2018-12-14,48.560001373291016
2019-08-27,48.439998626708984
2018-08-08,49.11000061035156
2018-10-11,48.470001220703125
2018-11-12,48.7599983215332
2019-07-26,48.869998931884766
2019-06-24,48.40999984741211
2019-05-23,48.93000030517578
2019-03-20,48.61000061035156
2019-01-15,49.099998474121094
2019-11-20,48.72999954223633
2020-02-07,48.619998931884766
2020-02-10,48.2599983215332
2020-04-29,48.9900016784668
2019-11-26,48.709999084472656
2020-02-13,48.63999938964844
2019-01-30,48.099998474121094
2018-08-23,48.439998626708984
2018-09-24,48.34000015258789
2018-11-27,48.150001525878906
2018-10-26,47.720001220703125
2019-07-09,47.72999954223633
2019-06-07,47.540000915527344
2019-05-06,48.11000061035156
2019-04-04,48.130001068115234
2019-09-11,46.36000061035156
2019-11-29,44.90999984741211
2020-05-05,45.34000015258789
2019-12-02,48.0
2020-02-19,50.0
2020-05-08,52.70000076293945
2019-05-21,51.83000183105469
2019-03-18,49.689998626708984
2018-09-07,50.90999984741211
2018-08-06,50.47999954223633
2018-10-09,47.84000015258789
2019-02-14,48.540000915527344
2018-12-12,46.52000045776367
2019-07-24,50.290000915527344
2019-09-26,53.5
2019-10-28,50.2599983215332
2019-12-05,47.130001068115234
2020-05-11,45.08000183105469
2019-07-03,43.93000030517578
2020-02-25,43.130001068115234
2020-05-14,41.65999984741211
2020-02-28,42.9900016784668
2019-08-08,44.95000076293945
2019-06-05,46.52000045776367
2018-07-20,45.11000061035156
2018-08-21,45.439998626708984
2018-10-24,46.97999954223633
2019-04-02,49.68000030517578
2019-03-01,47.72999954223633
2019-01-28,46.5
2018-12-27,45.66999816894531
2019-09-09,47.4900016784668
2020-03-02,49.5
2020-05-20,51.41999816894531
2019-12-17,51.02000045776367
2020-03-05,51.369998931884766
2019-02-12,50.58000183105469
2019-01-11,51.400001525878906
2018-12-10,50.40999984741211
2019-08-23,50.310001373291016
2018-11-08,50.81999969482422
2019-07-22,50.619998931884766
2019-06-20,51.290000915527344
2018-09-05,49.7400016784668
2019-04-17,50.869998931884766
2019-09-24,49.63999938964844
2019-12-20,50.5099983215332
2020-05-26,50.54999923706055
2019-04-30,50.95000076293945
2019-12-23,50.959999084472656
2020-03-11,50.70000076293945
2020-05-29,51.380001068115234
2019-12-26,52.16999816894531
2020-06-01,52.33000183105469
2019-05-02,52.7400016784668
2019-02-27,53.0
2018-11-23,53.720001220703125
2019-08-06,51.04999923706055
2018-07-18,49.54999923706055
2018-09-20,48.16999816894531
2018-10-22,47.20000076293945
2019-07-05,48.45000076293945
2019-06-03,47.0
2019-10-09,49.130001068115234
2019-10-11,49.529998779296875
2020-03-17,51.4900016784668
2020-06-04,51.20000076293945
2019-10-14,51.959999084472656
2020-03-20,49.04999923706055
2018-11-06,48.29999923706055
2019-06-18,47.540000915527344
2019-05-17,50.0
2019-04-15,49.439998626708984
2019-03-14,48.38999938964844
2019-01-09,48.15999984741211
2018-08-02,47.2599983215332
2018-10-05,48.33000183105469
2019-08-21,49.099998474121094
2019-10-17,49.27000045776367
2020-03-23,49.33000183105469
2020-06-10,49.83000183105469
2019-02-25,49.88999938964844
2020-01-07,49.0
2020-03-26,48.880001068115234
2019-10-23,49.63999938964844
