Dates,PEG
2018-12-07,56.85369873046875
2019-08-20,56.46706771850586
2018-11-05,56.83436965942383
2019-07-19,57.588294982910156
2018-10-04,57.57862854003906
2019-06-17,57.69461441040039
2019-05-16,58.01358413696289
2018-08-01,58.20690155029297
2019-03-13,58.342220306396484
2019-12-03,58.52586364746094
2020-02-20,59.009151458740234
2019-12-06,58.48719787597656
2020-05-12,58.85449981689453
2019-12-09,59.009151458740234
2020-02-26,58.16823959350586
2020-05-15,57.771942138671875
2019-03-28,57.4626350402832
2018-09-17,57.394981384277344
2018-08-16,57.65595626831055
2018-10-19,57.54963302612305
2019-04-29,57.32732009887695
2019-01-23,55.95478820800781
2019-09-04,55.23952865600586
2018-11-20,55.268524169921875
2019-07-02,54.9688835144043
2019-05-31,53.77033996582031
2019-12-12,54.87222671508789
2020-05-18,55.25885772705078
2019-09-27,55.896793365478516
2020-03-03,55.79047393798828
2020-05-21,55.31684875488281
2019-05-14,55.70348358154297
2018-08-31,55.39418029785156
2018-07-30,55.829132080078125
2018-10-02,56.15776824951172
2019-04-12,56.59272384643555
2019-03-11,56.496070861816406
2019-02-07,56.90202713012695
2019-07-17,57.191993713378906
2019-09-19,56.48640060424805
2019-10-21,57.32732009887695
2019-12-18,57.47230529785156
2020-03-06,57.520633697509766
2019-10-03,58.07157897949219
2020-03-09,58.448543548583984
2020-05-27,59.134803771972656
2019-12-24,59.33778762817383
2020-03-12,58.835166931152344
2018-12-20,58.85464859008789
2019-08-01,58.81568908691406
2018-08-14,59.565738677978516
2018-07-13,60.30604553222656
2018-10-17,59.857967376708984
2019-05-29,59.22480773925781
2019-03-26,59.22480773925781
2019-02-22,59.5852165222168
2019-10-04,59.93589401245117
2019-11-05,60.1209716796875
2019-12-27,60.19889831542969
2020-06-02,60.31578826904297
2019-12-30,60.53982925415039
2020-03-18,60.53009033203125
2020-06-05,60.64698028564453
2019-07-15,60.374237060546875
2018-12-03,60.471649169921875
2019-06-13,60.10149002075195
2019-01-04,59.702110290527344
2018-08-29,60.04304122924805
2019-02-05,60.66646194458008
2018-11-01,60.54956817626953
2019-08-16,59.5852165222168
2019-04-10,59.974853515625
2019-09-17,59.916412353515625
2019-10-15,60.73464584350586
2020-01-02,60.24760055541992
2020-06-08,60.257347106933594
2019-10-18,60.17941665649414
2020-03-24,60.442420959472656
2020-06-11,60.676204681396484
2020-01-08,60.75413131713867
2019-04-25,60.76387405395508
2019-07-30,61.11454391479492
2019-02-20,61.56262969970703
2018-07-11,61.27040100097656
2018-09-13,60.57878875732422
2018-10-15,60.66646194458008
2019-06-28,61.59185028076172
2018-12-18,61.669776916503906
2018-11-16,61.358070373535156
2019-10-02,60.841796875
2020-03-27,60.31578826904297
2020-01-10,60.325531005859375
2019-10-24,59.68263244628906
2020-03-30,59.83848571777344
2020-06-17,59.23455047607422
2020-01-14,58.88387680053711
2020-04-02,59.48780822753906
2019-01-02,59.02998733520508
2019-08-14,59.31247329711914
2018-10-30,59.41962814331055
2019-06-11,58.93257522583008
2019-05-10,59.62417984008789
2019-04-08,59.146881103515625
2018-08-27,58.83517074584961
2018-07-26,58.016929626464844
2018-09-28,57.98770523071289
2019-03-07,57.97796630859375
2019-10-30,57.77341079711914
2020-01-17,57.111026763916016
2020-06-23,56.97465515136719
2020-04-08,57.40325164794922
2020-06-26,57.218177795410156
2019-03-22,57.09154510498047
2019-01-17,56.84605026245117
2019-08-29,56.649658203125
2018-11-14,57.219200134277344
2019-06-26,57.44504928588867
2018-09-11,57.49414825439453
2018-07-09,58.27972412109375
2018-08-10,58.18152618408203
2019-04-23,58.18152618408203
2019-09-30,57.592350006103516
2020-01-23,57.61198425292969
2019-11-08,57.54324722290039
2020-04-14,57.45486831665039
2019-11-11,57.57270812988281
2020-01-29,57.52360916137695
2020-04-17,57.61198425292969
2018-07-24,57.985130310058594
2018-09-26,57.65126419067383
2019-05-08,57.64144515991211
2019-03-05,57.08172607421875
2019-02-01,56.561279296875
2018-12-31,56.91478729248047
2018-11-29,57.36648941040039
2019-08-12,57.2486572265625
2019-07-11,57.199562072753906
2019-09-13,57.327213287353516
2019-11-14,58.024410247802734
2020-04-20,57.95567321777344
2020-02-04,58.0931510925293
2020-04-23,58.47611618041992
2018-12-14,59.21259307861328
2019-08-27,60.626625061035156
2018-08-08,60.548065185546875
2018-10-11,59.33042526245117
2018-11-12,58.59395217895508
2019-07-26,59.016197204589844
2019-06-24,58.917999267578125
2019-05-23,58.13243103027344
2019-03-20,58.26008605957031
2019-01-15,58.0047721862793
2019-11-20,58.21098709106445
2020-02-07,57.27811813354492
2020-02-10,56.659481048583984
2020-04-29,56.4041633605957
2019-11-26,56.777313232421875
2020-02-13,57.160282135009766
2019-01-30,57.30757522583008
2018-08-23,57.425411224365234
2018-09-24,57.95567321777344
2018-11-27,57.83783721923828
2018-10-26,58.112789154052734
2019-07-09,58.878719329833984
2019-06-07,58.04405212402344
2019-05-06,56.37470626831055
2019-04-04,54.56789016723633
2019-09-11,51.91658020019531
2019-11-29,50.38471221923828
2020-05-05,52.74142837524414
2019-12-02,52.09333038330078
2020-02-19,54.58753204345703
2020-05-08,53.016380310058594
2019-05-21,53.74303436279297
2019-03-18,50.294918060302734
2018-09-07,52.4549446105957
2018-08-06,48.30333709716797
2018-10-09,44.181453704833984
2019-02-14,43.73557662963867
2018-12-12,39.91094207763672
2019-07-24,42.6852912902832
2019-09-26,37.909446716308594
2019-10-28,38.78138732910156
2019-12-05,37.473480224609375
2020-05-11,36.52227783203125
2019-07-03,40.4063606262207
2020-02-25,40.51535415649414
2020-05-14,43.60676574707031
2020-02-28,44.07246017456055
2019-08-08,44.1021842956543
2019-06-05,44.49851989746094
2018-07-20,42.397945404052734
2018-08-21,44.86513137817383
2018-10-24,43.95355987548828
2019-04-02,46.420745849609375
2019-03-01,47.094512939453125
2019-01-28,50.394004821777344
2018-12-27,52.4648551940918
2019-09-09,51.186676025390625
2020-03-02,52.98999786376953
2020-05-20,51.53346633911133
2019-12-17,51.69200134277344
2020-03-05,54.11955261230469
2019-02-12,51.36502456665039
2019-01-11,49.55179214477539
2018-12-10,50.631805419921875
2019-08-23,49.90849304199219
2018-11-08,50.899330139160156
2019-07-22,51.53346633911133
2019-06-20,51.404659271240234
2018-09-05,51.8208122253418
2019-04-17,50.24538040161133
2019-09-24,48.95729064941406
2019-12-20,48.689762115478516
2020-05-26,49.38335037231445
2019-04-30,47.60974884033203
2019-12-23,47.381858825683594
2020-03-11,48.32315444946289
2020-05-29,47.75837707519531
2019-12-26,46.3712043762207
2020-06-01,44.54806137084961
2019-05-02,46.153221130371094
2019-02-27,45.043479919433594
2018-11-23,48.8978385925293
2019-08-06,48.05562973022461
2018-07-18,48.30333709716797
2018-09-20,47.62956619262695
2018-10-22,47.679107666015625
2019-07-05,48.947383880615234
2019-06-03,49.45270919799805
2019-10-09,50.56244659423828
2019-10-11,50.572357177734375
2020-03-17,51.741546630859375
2020-06-04,51.79108810424805
2019-10-14,52.26668930053711
2020-03-20,51.464107513427734
2018-11-06,52.98999786376953
2019-06-18,55.5
2019-05-17,53.66999816894531
2019-04-15,52.20000076293945
2019-03-14,50.0
2019-01-09,49.709999084472656
2018-08-02,49.900001525878906
2018-10-05,50.720001220703125
2019-08-21,50.459999084472656
2019-10-17,50.369998931884766
2020-03-23,48.709999084472656
2020-06-10,49.130001068115234
2019-02-25,49.040000915527344
2020-01-07,48.15999984741211
2020-03-26,47.970001220703125
2019-10-23,47.5
