Dates,ITW
2018-08-21,141.60000610351562
2018-10-24,140.41000366210938
2019-04-02,151.0399932861328
2019-03-01,152.27000427246094
2019-01-28,158.8000030517578
2018-12-27,159.27999877929688
2019-09-09,151.92999267578125
2020-03-02,156.05999755859375
2020-05-20,152.6999969482422
2019-12-17,153.32000732421875
2020-03-05,158.5800018310547
2019-02-12,155.2100067138672
2019-01-11,151.77000427246094
2018-12-10,155.5399932861328
2019-08-23,155.1199951171875
2018-11-08,158.22999572753906
2019-07-22,163.22999572753906
2019-06-20,166.47999572753906
2018-09-05,167.50999450683594
2019-04-17,162.5
2019-09-24,159.4499969482422
2019-12-20,158.33999633789062
2020-05-26,159.69000244140625
2019-04-30,158.77999877929688
2019-12-23,156.9499969482422
2020-03-11,161.00999450683594
2020-05-29,161.88999938964844
2019-12-26,154.7100067138672
2020-06-01,152.49000549316406
2019-05-02,154.85000610351562
2019-02-27,155.67999267578125
2018-11-23,164.7100067138672
2019-08-06,161.3000030517578
2018-07-18,165.0
2018-09-20,164.10000610351562
2018-10-22,163.75
2019-07-05,173.10000610351562
2019-06-03,176.24000549316406
2019-10-09,172.91000366210938
2019-10-11,172.4600067138672
2020-03-17,171.22999572753906
2020-06-04,172.27999877929688
2019-10-14,178.4499969482422
2020-03-20,178.72000122070312
2018-11-06,182.8699951171875
2019-06-18,180.22999572753906
2019-05-17,178.02999877929688
2019-04-15,174.5
2019-03-14,165.1699981689453
2019-01-09,164.94000244140625
2018-08-02,164.9499969482422
2018-10-05,169.39999389648438
2019-08-21,172.42999267578125
2019-10-17,170.49000549316406
2020-03-23,170.8800048828125
2020-06-10,171.69000244140625
2019-02-25,172.57000732421875
2020-01-07,169.02999877929688
2020-03-26,170.9600067138672
2019-10-23,167.82000732421875
