Dates,ITW
2019-04-01,154.13999938964844
2019-02-28,155.67999267578125
2019-11-12,151.5500030517578
2020-01-30,148.97000122070312
2019-11-15,151.14999389648438
2020-04-21,148.9600067138672
2019-04-16,148.60000610351562
2019-03-15,147.58999633789062
2019-02-11,152.10000610351562
2019-01-10,150.72999572753906
2019-08-22,149.6699981689453
2018-11-07,150.6300048828125
2018-08-03,150.83999633789062
2018-09-04,147.97999572753906
2019-06-19,146.94000244140625
2019-09-23,146.6999969482422
2019-11-18,141.52999877929688
2020-02-05,141.61000061035156
2020-04-24,139.75
2019-03-29,139.97000122070312
2019-11-21,141.7899932861328
2020-04-27,146.27000427246094
2020-02-11,147.22999572753906
2020-04-30,148.77000427246094
2019-05-01,152.4499969482422
2019-02-26,153.7100067138672
2019-01-25,152.25
2018-12-24,151.36000061035156
2019-09-06,151.17999267578125
2018-07-17,149.61000061035156
2018-09-19,148.17999267578125
2019-08-05,149.6199951171875
2019-10-08,152.39999389648438
2019-12-11,152.3800048828125
2019-11-27,152.22999572753906
2020-02-14,151.99000549316406
2020-05-06,149.50999450683594
2019-01-08,149.27000427246094
2018-12-07,149.3699951171875
2019-08-20,152.77000427246094
2018-11-05,151.3000030517578
2019-07-19,150.47000122070312
2018-10-04,148.60000610351562
2019-06-17,147.38999938964844
2019-05-16,145.02999877929688
2018-08-01,147.05999755859375
2019-03-13,146.19000244140625
2019-12-03,147.67999267578125
2020-02-20,151.5800018310547
2019-12-06,150.41000366210938
2020-05-12,153.05999755859375
2019-12-09,150.19000244140625
2020-02-26,151.07000732421875
2020-05-15,151.6699981689453
2019-03-28,153.0
2018-09-17,155.5
2018-08-16,158.5
2018-10-19,155.0
2019-04-29,155.80999755859375
2019-01-23,154.58999633789062
2019-09-04,155.82000732421875
2018-11-20,153.67999267578125
2019-07-02,151.1699981689453
2019-05-31,149.08999633789062
2019-12-12,147.88999938964844
2020-05-18,146.82000732421875
2019-09-27,150.02999877929688
2020-03-03,150.3800048828125
2020-05-21,148.72000122070312
2019-05-14,147.47000122070312
2018-08-31,149.02000427246094
2018-07-30,147.38999938964844
2018-10-02,147.86000061035156
2019-04-12,152.30999755859375
2019-03-11,152.67999267578125
2019-02-07,153.7899932861328
2019-07-17,152.83999633789062
2019-09-19,151.0
2019-10-21,147.89999389648438
2019-12-18,146.6199951171875
2020-03-06,144.0
2019-10-03,147.2899932861328
2020-03-09,149.69000244140625
2020-05-27,148.02000427246094
2019-12-24,146.74000549316406
2020-03-12,148.74000549316406
2018-12-20,152.35000610351562
2019-08-01,153.05999755859375
2018-08-14,153.74000549316406
2018-07-13,157.58999633789062
2018-10-17,159.82000732421875
2019-05-29,160.89999389648438
2019-03-26,158.22999572753906
2019-02-22,156.25
2019-10-04,156.52000427246094
2019-11-05,157.33999633789062
2019-12-27,156.16000366210938
2020-06-02,149.1699981689453
2019-12-30,154.38999938964844
2020-03-18,152.3800048828125
2020-06-05,154.5500030517578
2019-07-15,155.2100067138672
2018-12-03,155.63999938964844
2019-06-13,157.6999969482422
2019-01-04,150.75999450683594
2018-08-29,148.74000549316406
2019-02-05,150.25999450683594
2018-11-01,151.08999633789062
2019-08-16,148.30999755859375
2019-04-10,147.85000610351562
2019-09-17,148.35000610351562
2019-10-15,152.07000732421875
2020-01-02,153.5
2020-06-08,153.5800018310547
2019-10-18,155.77999877929688
2020-03-24,156.74000549316406
2020-06-11,156.9199981689453
2020-01-08,159.14999389648438
2019-04-25,159.7100067138672
2019-07-30,161.1199951171875
2019-02-20,161.61000061035156
2018-07-11,164.11000061035156
2018-09-13,173.55999755859375
2018-10-15,168.8800048828125
2019-06-28,171.80999755859375
2018-12-18,168.85000610351562
2018-11-16,170.9199981689453
2019-10-02,173.67999267578125
2020-03-27,175.74000549316406
2020-01-10,175.72999572753906
2019-10-24,178.1199951171875
2020-03-30,176.02999877929688
2020-06-17,175.47999572753906
2020-01-14,175.8000030517578
2020-04-02,173.60000610351562
2019-01-02,172.94000244140625
2019-08-14,175.02999877929688
2018-10-30,174.0
2019-06-11,176.5500030517578
2019-05-10,173.33999633789062
2019-04-08,172.4199981689453
2018-08-27,173.55999755859375
2018-07-26,174.4499969482422
2018-09-28,174.89999389648438
2019-03-07,175.3699951171875
2019-10-30,175.4199981689453
2020-01-17,174.6699981689453
2020-06-23,170.35000610351562
2020-04-08,171.9499969482422
2020-06-26,171.9199981689453
2019-03-22,174.49000549316406
2019-01-17,173.88999938964844
2019-08-29,174.42999267578125
2018-11-14,175.1199951171875
2019-06-26,176.8000030517578
2018-09-11,179.16000366210938
2018-07-09,178.4199981689453
2018-08-10,177.49000549316406
2019-04-23,178.02000427246094
2019-09-30,178.67999267578125
2020-01-23,180.3800048828125
2019-11-08,180.41000366210938
2020-04-14,181.10000610351562
2019-11-11,180.69000244140625
2020-01-29,181.88999938964844
2020-04-17,180.25999450683594
2018-07-24,179.39999389648438
2018-09-26,180.14999389648438
2019-05-08,178.7100067138672
2019-03-05,178.0399932861328
2019-02-01,177.66000366210938
2018-12-31,178.25999450683594
2018-11-29,179.4499969482422
2019-08-12,179.50999450683594
2019-07-11,178.58999633789062
2019-09-13,179.6999969482422
2019-11-14,178.41000366210938
2020-04-20,179.52999877929688
2020-02-04,180.13999938964844
2020-04-23,179.22000122070312
2018-12-14,179.08999633789062
2019-08-27,176.3699951171875
2018-08-08,180.0
2018-10-11,173.02000427246094
2018-11-12,174.22000122070312
2019-07-26,176.82000732421875
2019-06-24,173.97000122070312
2019-05-23,177.89999389648438
2019-03-20,175.5800018310547
2019-01-15,179.3699951171875
2019-11-20,184.8000030517578
2020-02-07,186.13999938964844
2020-02-10,184.67999267578125
2020-04-29,183.05999755859375
2019-11-26,184.7899932861328
2020-02-13,187.75999450683594
2019-01-30,188.6300048828125
2018-08-23,189.0
2018-09-24,187.5
2018-11-27,186.9199981689453
2018-10-26,187.22000122070312
2019-07-09,188.75999450683594
2019-06-07,183.7899932861328
2019-05-06,184.02000427246094
2019-04-04,179.52999877929688
2019-09-11,172.25
2019-11-29,163.85000610351562
2020-05-05,168.9199981689453
2019-12-02,172.97000122070312
2020-02-19,171.66000366210938
2020-05-08,171.55999755859375
2019-05-21,162.7100067138672
2019-03-18,151.66000366210938
2018-09-07,160.0399932861328
2018-08-06,159.17999267578125
2018-10-09,148.0
2019-02-14,147.02000427246094
2018-12-12,139.27000427246094
2019-07-24,152.05999755859375
2019-09-26,149.14999389648438
2019-10-28,140.1699981689453
2019-12-05,138.8699951171875
2020-05-11,122.12000274658203
2019-07-03,122.56999969482422
2020-02-25,138.0500030517578
2020-05-14,147.5800018310547
2020-02-28,142.72000122070312
2019-08-08,141.80999755859375
2019-06-05,140.0500030517578
2018-07-20,135.3800048828125
2018-08-21,136.9199981689453
2018-10-24,141.85000610351562
2019-04-02,147.77000427246094
2019-03-01,156.49000549316406
2019-01-28,153.88999938964844
2018-12-27,160.63999938964844
2019-09-09,158.0800018310547
2020-03-02,155.74000549316406
2020-05-20,151.80999755859375
2019-12-17,151.66000366210938
2020-03-05,157.75
2019-02-12,155.6199951171875
2019-01-11,150.25999450683594
2018-12-10,155.6199951171875
2019-08-23,156.47999572753906
2018-11-08,156.39999389648438
2019-07-22,159.32000732421875
2019-06-20,166.60000610351562
2018-09-05,170.39999389648438
2019-04-17,164.32000732421875
2019-09-24,160.22999572753906
2019-12-20,158.0
2020-05-26,152.9600067138672
2019-04-30,160.47000122070312
2019-12-23,160.75999450683594
2020-03-11,159.42999267578125
2020-05-29,159.27000427246094
2019-12-26,162.32000732421875
2020-06-01,154.02999877929688
2019-05-02,150.3800048828125
2019-02-27,153.8300018310547
2018-11-23,162.49000549316406
2019-08-06,163.86000061035156
2018-07-18,163.5
2018-09-20,163.6699981689453
2018-10-22,164.27000427246094
2019-07-05,168.50999450683594
2019-06-03,175.55999755859375
2019-10-09,177.2899932861328
2019-10-11,171.75999450683594
2020-03-17,172.94000244140625
2020-06-04,172.6300048828125
2019-10-14,173.6300048828125
2020-03-20,176.52000427246094
2018-11-06,184.64999389648438
2019-06-18,182.0
2019-05-17,177.83999633789062
2019-04-15,177.99000549316406
2019-03-14,170.13999938964844
2019-01-09,170.2100067138672
2018-08-02,161.16000366210938
2018-10-05,171.25
2019-08-21,170.86000061035156
2019-10-17,169.44000244140625
2020-03-23,173.88999938964844
2020-06-10,169.85000610351562
2019-02-25,173.61000061035156
2020-01-07,170.1199951171875
2020-03-26,168.39999389648438
2019-10-23,169.83999633789062
