Dates,ITW
2019-05-24,119.98695373535156
2018-08-09,119.77567291259766
2019-04-22,121.6675796508789
2019-03-21,121.58114624023438
2019-01-16,118.55601501464844
2019-08-28,122.1381607055664
2018-11-13,122.1669692993164
2018-10-12,124.85594940185547
2019-06-25,124.83675384521484
2020-03-10,126.22927856445312
2020-05-28,125.14405822753906
2019-10-07,125.00960540771484
2020-03-13,124.93278503417969
2019-10-10,124.81755065917969
2020-03-16,127.41051483154297
2020-06-03,131.25192260742188
2018-11-28,126.9303207397461
2018-09-25,125.91233825683594
2018-07-23,125.7394790649414
2018-08-24,127.9675064086914
2019-07-10,125.854736328125
2019-05-07,129.59051513671875
2019-04-05,130.2339324951172
2019-03-04,131.86656188964844
2019-01-31,129.10072326660156
2019-09-12,132.92295837402344
2019-12-31,132.37554931640625
2020-03-19,132.11627197265625
2020-01-03,129.66737365722656
2020-06-09,130.339599609375
2019-02-15,130.82936096191406
2019-01-14,133.14382934570312
2018-07-06,134.2770538330078
2018-08-07,133.24948120117188
2018-10-10,138.49302673339844
2018-12-13,137.5710906982422
2019-08-26,137.91680908203125
2019-07-25,137.54226684570312
2019-05-22,139.0884552001953
2019-03-19,139.2709197998047
2020-01-06,138.61788940429688
2020-03-25,139.53981018066406
2020-06-12,138.36819458007812
2019-10-22,138.68508911132812
2020-01-09,138.61788940429688
2020-06-15,137.96482849121094
2019-10-25,136.8988494873047
2020-03-31,135.17019653320312
2020-06-18,135.0741424560547
2019-04-03,137.93600463867188
2018-08-22,138.27212524414062
2018-10-25,139.4725799560547
2019-01-29,139.15567016601562
2018-12-28,137.5038604736328
2018-11-26,139.6166534423828
2019-08-09,140.2024688720703
2019-07-08,139.88555908203125
2019-06-06,140.66343688964844
2019-09-10,136.03453063964844
2020-01-15,136.40904235839844
2020-04-03,137.5710906982422
2019-10-31,136.97567749023438
2020-04-06,138.1555633544922
2020-06-24,138.81321716308594
2018-11-09,143.46514892578125
2019-07-23,143.85202026367188
2019-06-21,145.1866455078125
2019-05-20,146.7727508544922
2019-04-18,147.1982879638672
2018-09-06,148.8521270751953
2018-10-08,146.028076171875
2019-02-13,146.705078125
2018-12-11,149.25831604003906
2019-09-25,151.26028442382812
2020-01-21,150.50592041015625
2020-04-09,152.56591796875
2019-11-06,151.01849365234375
2020-01-24,153.12686157226562
2020-01-27,152.0243377685547
2020-04-15,152.74000549316406
2018-12-26,151.65679931640625
2019-08-07,146.2408447265625
2019-06-04,148.54261779785156
2018-09-21,149.9159698486328
2018-07-19,150.5155792236328
2018-08-20,149.2776641845703
2018-10-23,149.51943969726562
2019-05-03,152.2371063232422
2019-04-01,150.22544860839844
2019-02-28,146.65670776367188
2019-11-12,146.16346740722656
2020-01-30,146.57933044433594
2019-11-15,147.7399139404297
2020-04-21,142.83653259277344
2019-04-16,144.0550994873047
2019-03-15,145.97970581054688
2019-02-11,147.4594268798828
2019-01-10,145.65089416503906
2019-08-22,144.50965881347656
2018-11-07,146.2408447265625
2018-08-03,145.03192138671875
2018-09-04,141.48251342773438
2019-06-19,140.93125915527344
2019-09-23,137.71067810058594
2019-11-18,136.76290893554688
2020-02-05,136.23095703125
2020-04-24,135.0510711669922
2019-03-29,135.65066528320312
2019-11-21,140.39930725097656
2020-04-27,142.33360290527344
2020-02-11,143.1846923828125
2020-04-30,146.1731414794922
2019-05-01,147.2176513671875
2019-02-26,147.3917236328125
2019-01-25,145.55416870117188
2018-12-24,146.98553466796875
2019-09-06,144.15182495117188
2018-07-17,142.54640197753906
2018-09-19,144.30654907226562
2019-08-05,144.62570190429688
2019-10-08,147.17893981933594
2019-12-11,146.9371795654297
2019-11-27,147.05323791503906
2020-02-14,145.8636932373047
2020-05-06,145.1383056640625
2019-01-08,145.1480255126953
2018-12-07,146.83241271972656
2019-08-20,147.55288696289062
2018-11-05,145.79063415527344
2019-07-19,146.1411590576172
2018-10-04,144.07704162597656
2019-06-17,142.38294982910156
2019-05-16,142.5484619140625
2018-08-01,142.29530334472656
2019-03-13,142.99630737304688
2019-12-03,147.48472595214844
2020-02-20,147.27053833007812
2019-12-06,149.40277099609375
2020-05-12,146.3553466796875
2019-12-09,146.0437774658203
2020-02-26,147.29002380371094
2020-05-15,147.91314697265625
2019-03-28,152.7909698486328
2018-09-17,154.5240478515625
2018-08-16,154.4558868408203
2018-10-19,151.52529907226562
2019-04-29,151.63238525390625
2019-01-23,151.77842712402344
2019-09-04,150.16221618652344
2018-11-20,147.4165802001953
2019-07-02,147.6697235107422
2019-05-31,142.81134033203125
2019-12-12,145.0506591796875
2020-05-18,145.08963012695312
2019-09-27,146.87136840820312
2020-03-03,145.58616638183594
2020-05-21,143.96022033691406
2019-05-14,147.8741912841797
2018-08-31,142.7237091064453
2018-07-30,142.7529296875
2018-10-02,146.2579803466797
2019-04-12,148.9938507080078
2019-03-11,148.1468048095703
2019-02-07,148.11761474609375
2019-07-17,147.80604553222656
2019-09-19,142.49978637695312
2019-10-21,141.46774291992188
2019-12-18,141.1756591796875
2020-03-06,141.46774291992188
2019-10-03,144.24256896972656
2020-03-09,145.907470703125
2020-05-27,141.23406982421875
2019-12-24,142.91842651367188
2020-03-12,147.48472595214844
2018-12-20,148.4680938720703
2019-08-01,149.6559295654297
2018-08-14,153.2096405029297
2018-07-13,155.3321533203125
2018-10-17,155.63400268554688
2019-05-29,155.5561065673828
2019-03-26,152.65469360351562
2019-02-22,153.32647705078125
2019-10-04,153.15122985839844
2019-11-05,151.75894165039062
2019-12-27,150.97032165527344
2020-06-02,150.23037719726562
2019-12-30,148.20523071289062
2020-03-18,150.53219604492188
2020-06-05,151.22348022460938
2019-07-15,151.89991760253906
2018-12-03,153.4195098876953
2019-06-13,149.73326110839844
2019-01-04,146.21371459960938
2018-08-29,146.8901824951172
2019-02-05,148.5274200439453
2018-11-01,147.25291442871094
2019-08-16,143.52748107910156
2019-04-10,145.28236389160156
2019-09-17,146.95880126953125
2019-10-15,151.4979705810547
2020-01-02,150.91954040527344
2020-06-08,152.71363830566406
2019-10-18,152.7038116455078
2020-03-24,153.8802947998047
2020-06-11,155.20379638671875
2020-01-08,156.3606414794922
2019-04-25,158.40963745117188
2019-07-30,158.4586639404297
2019-02-20,156.98809814453125
2018-07-11,168.4389190673828
2018-09-13,166.60562133789062
2018-10-15,169.04673767089844
2019-06-28,166.8703155517578
2018-12-18,165.2722930908203
2018-11-16,169.39967346191406
2019-10-02,172.0565185546875
2020-03-27,172.72315979003906
2020-01-10,174.0662841796875
2019-10-24,173.0466766357422
2020-03-30,172.9486541748047
2020-06-17,171.80162048339844
2020-01-14,171.34085083007812
2020-04-02,169.97811889648438
2019-01-02,170.2526092529297
2019-08-14,171.7231903076172
2018-10-30,172.38983154296875
2019-06-11,171.03692626953125
2019-05-10,169.05654907226562
2019-04-08,169.23301696777344
2018-08-27,170.15457153320312
2018-07-26,171.74278259277344
2018-09-28,171.92904663085938
2019-03-07,171.67416381835938
2019-10-30,170.9094696044922
2020-01-17,168.70361328125
2020-06-23,167.36050415039062
2020-04-08,168.2722625732422
2020-06-26,169.3604736328125
2019-03-22,170.772216796875
2019-01-17,171.0074920654297
2019-08-29,171.02711486816406
2018-11-14,173.39962768554688
2019-06-26,175.58587646484375
2018-09-11,173.7917938232422
2018-07-09,173.9878387451172
2018-08-10,174.31138610839844
2019-04-23,175.3800048828125
2019-09-30,174.95843505859375
2020-01-23,176.7721405029297
2019-11-08,177.51722717285156
2020-04-14,176.64466857910156
2019-11-11,177.7230987548828
2020-01-29,177.5760498046875
2020-04-17,177.42811584472656
2018-07-24,177.1519775390625
2018-09-26,179.17369079589844
2019-05-08,176.63914489746094
2019-03-05,176.07701110839844
2019-02-01,175.35708618164062
2018-12-31,176.27426147460938
2018-11-29,177.1519775390625
2019-08-12,175.78115844726562
2019-07-11,177.33937072753906
2019-09-13,176.17562866210938
2019-11-14,175.9488067626953
2020-04-20,177.30975341796875
2020-02-04,177.94093322753906
2020-04-23,175.42613220214844
2018-12-14,175.06121826171875
2019-08-27,177.1223907470703
2018-08-08,173.867919921875
2018-10-11,170.97833251953125
2018-11-12,173.43397521972656
2019-07-26,173.38467407226562
2019-06-24,175.44583129882812
2019-05-23,172.5661163330078
2019-03-20,174.0257110595703
2019-01-15,179.51885986328125
2019-11-20,183.19740295410156
2020-02-07,183.50314331054688
2020-02-10,181.00802612304688
2020-04-29,181.30389404296875
2019-11-26,184.5485076904297
2020-02-13,187.053466796875
2019-01-30,186.46176147460938
2018-08-23,185.26844787597656
2018-09-24,183.907470703125
2018-11-27,184.9429931640625
2018-10-26,187.37892150878906
2019-07-09,186.96470642089844
2019-06-07,180.53465270996094
2019-05-06,175.14012145996094
2019-04-04,173.56219482421875
2019-09-11,167.7830352783203
2019-11-29,165.46543884277344
2020-05-05,170.8895721435547
2019-12-02,166.53054809570312
2020-02-19,174.95274353027344
2020-05-08,165.39642333984375
2019-05-21,161.8460693359375
2019-03-18,152.3883819580078
2018-09-07,162.3490447998047
2018-08-06,156.2444305419922
2018-10-09,138.2560577392578
2019-02-14,154.291748046875
2018-12-12,147.1614990234375
2019-07-24,157.29966735839844
2019-09-26,139.8043975830078
2019-10-28,134.44931030273438
2019-12-05,124.04484558105469
2020-05-11,116.46092987060547
2019-07-03,135.80039978027344
2020-02-25,141.54998779296875
2020-05-14,148.41397094726562
2020-02-28,141.32315063476562
2019-08-08,141.44239807128906
2019-06-05,141.21385192871094
2018-07-20,136.39479064941406
2018-08-21,140.69717407226562
2018-10-24,139.51475524902344
2019-04-02,150.0769805908203
2019-03-01,151.2991485595703
2019-01-28,157.78750610351562
2018-12-27,158.2644500732422
2019-09-09,150.9613037109375
2020-03-02,155.06497192382812
2020-05-20,151.7263946533203
2019-12-17,152.3424530029297
2020-03-05,157.56890869140625
2019-02-12,154.22039794921875
2019-01-11,150.80233764648438
2018-12-10,154.54827880859375
2019-08-23,154.13096618652344
2018-11-08,157.22113037109375
2019-07-22,162.1892547607422
2019-06-20,165.4185333251953
2018-09-05,166.4419708251953
2019-04-17,161.4639129638672
2019-09-24,158.43336486816406
2019-12-20,157.33042907714844
2020-05-26,158.6718292236328
2019-04-30,157.76763916015625
2019-12-23,155.9492950439453
2020-03-11,159.98341369628906
2020-05-29,160.85780334472656
2019-12-26,153.7235870361328
2020-06-01,151.5177459716797
2019-05-02,153.86270141601562
2019-02-27,154.68739318847656
2018-11-23,163.6598358154297
2019-08-06,160.27157592773438
2018-07-18,163.94796752929688
2018-09-20,163.05372619628906
2018-10-22,162.70594787597656
2019-07-05,171.996337890625
2019-06-03,175.11631774902344
2019-10-09,171.8075408935547
2019-10-11,171.36041259765625
2020-03-17,170.13824462890625
2020-06-04,171.1815643310547
2019-10-14,177.3122100830078
2020-03-20,177.58050537109375
2018-11-06,181.7040252685547
2019-06-18,179.08087158203125
2019-05-17,176.8948974609375
2019-04-15,173.3874053955078
2019-03-14,164.11688232421875
2019-01-09,163.88836669921875
2018-08-02,163.89828491210938
2018-10-05,168.31991577148438
2019-08-21,171.33059692382812
2019-10-17,169.40296936035156
2020-03-23,169.79049682617188
2020-06-10,170.59532165527344
2019-02-25,171.46971130371094
2020-01-07,167.95228576660156
2020-03-26,169.86997985839844
2019-10-23,166.75
