Dates,GPN
2020-03-05,147.05999755859375
2019-02-12,152.0
2019-01-11,144.97999572753906
2018-12-10,145.1999969482422
2019-08-23,148.4199981689453
2018-11-08,148.8300018310547
2019-07-22,154.49000549316406
2019-06-20,163.25
2018-09-05,168.7100067138672
2019-04-17,167.91000366210938
2019-09-24,161.41000366210938
2019-12-20,159.6300048828125
2020-05-26,165.52999877929688
2019-04-30,179.85000610351562
2019-12-23,174.25
2020-03-11,176.0500030517578
2020-05-29,173.39999389648438
2019-12-26,172.91000366210938
2020-06-01,166.63999938964844
2019-05-02,160.8000030517578
2019-02-27,163.82000732421875
2018-11-23,176.97000122070312
2019-08-06,179.22999572753906
2018-07-18,181.72000122070312
2018-09-20,180.2899932861328
2018-10-22,176.3800048828125
2019-07-05,182.30999755859375
2019-06-03,178.33999633789062
2019-10-09,178.66000366210938
2019-10-11,177.74000549316406
2020-03-17,179.69000244140625
2020-06-04,183.5
2019-10-14,182.47000122070312
2020-03-20,187.4199981689453
2018-11-06,187.75
2019-06-18,188.00999450683594
2019-05-17,188.19000244140625
2019-04-15,186.0500030517578
2019-03-14,183.0
2019-01-09,181.63999938964844
2018-08-02,174.2100067138672
2018-10-05,185.88999938964844
2019-08-21,187.10000610351562
2019-10-17,179.92999267578125
2020-03-23,183.72000122070312
2020-06-10,176.1999969482422
2019-02-25,179.1699981689453
2020-01-07,175.72000122070312
2020-03-26,166.5800018310547
2019-10-23,166.99000549316406
