Dates,CTL
2018-08-20,11.34000015258789
2018-10-23,11.279999732971191
2019-05-03,11.430000305175781
2019-04-01,11.479999542236328
2019-02-28,11.289999961853027
2019-11-12,11.359999656677246
2020-01-30,10.279999732971191
2019-11-15,10.710000038146973
2020-04-21,10.4399995803833
2019-04-16,10.619999885559082
2019-03-15,10.770000457763672
2019-02-11,10.630000114440918
2019-01-10,10.5
2019-08-22,10.0600004196167
2018-11-07,10.039999961853027
2018-08-03,9.90999984741211
2018-09-04,9.640000343322754
2019-06-19,9.819999694824219
2019-09-23,10.109999656677246
2019-11-18,10.119999885559082
2020-02-05,10.399999618530273
2020-04-24,10.3100004196167
2019-03-29,10.0600004196167
2019-11-21,10.020000457763672
2020-04-27,9.979999542236328
2020-02-11,10.130000114440918
2020-04-30,10.380000114440918
2019-05-01,10.289999961853027
2019-02-26,10.350000381469727
2019-01-25,10.520000457763672
2018-12-24,10.770000457763672
2019-09-06,10.970000267028809
2018-07-17,11.100000381469727
2018-09-19,11.260000228881836
2019-08-05,11.279999732971191
2019-10-08,11.279999732971191
2019-12-11,11.25
2019-11-27,11.079999923706055
2020-02-14,10.670000076293945
2020-05-06,10.779999732971191
2019-01-08,11.09000015258789
2018-12-07,11.600000381469727
2019-08-20,11.649999618530273
2018-11-05,11.630000114440918
2019-07-19,11.539999961853027
2018-10-04,11.619999885559082
2019-06-17,11.630000114440918
2019-05-16,11.609999656677246
2018-08-01,11.800000190734863
2019-03-13,11.930000305175781
2019-12-03,11.970000267028809
2020-02-20,12.100000381469727
2019-12-06,12.130000114440918
2020-05-12,11.770000457763672
2019-12-09,11.25
2020-02-26,11.289999961853027
2020-05-15,10.859999656677246
2019-03-28,10.9399995803833
2018-09-17,11.199999809265137
2018-08-16,11.390000343322754
2018-10-19,11.399999618530273
2019-04-29,11.569999694824219
2019-01-23,11.579999923706055
2019-09-04,12.020000457763672
2018-11-20,11.989999771118164
2019-07-02,11.649999618530273
2019-05-31,11.649999618530273
2019-12-12,11.5600004196167
2020-05-18,11.449999809265137
2019-09-27,10.399999618530273
2020-03-03,10.289999961853027
2020-05-21,10.739999771118164
2019-05-14,11.170000076293945
2018-08-31,11.1899995803833
2018-07-30,10.5
2018-10-02,10.59000015258789
2019-04-12,11.220000267028809
2019-03-11,11.210000038146973
2019-02-07,11.220000267028809
2019-07-17,11.359999656677246
2019-09-19,11.170000076293945
2019-10-21,11.3100004196167
2019-12-18,11.359999656677246
2020-03-06,11.210000038146973
2019-10-03,11.220000267028809
2020-03-09,11.270000457763672
2020-05-27,11.210000038146973
2019-12-24,11.600000381469727
2020-03-12,11.649999618530273
2018-12-20,11.789999961853027
2019-08-01,11.90999984741211
2018-08-14,11.979999542236328
2018-07-13,12.670000076293945
2018-10-17,12.869999885559082
2019-05-29,12.789999961853027
2019-03-26,12.640000343322754
2019-02-22,12.6899995803833
2019-10-04,12.529999732971191
2019-11-05,12.739999771118164
2019-12-27,12.479999542236328
2020-06-02,12.390000343322754
2019-12-30,12.649999618530273
2020-03-18,12.65999984741211
2020-06-05,12.520000457763672
2019-07-15,12.390000343322754
2018-12-03,12.350000381469727
2019-06-13,12.050000190734863
2019-01-04,11.510000228881836
2018-08-29,11.359999656677246
2019-02-05,11.34000015258789
2018-11-01,11.350000381469727
2019-08-16,11.25
2019-04-10,11.390000343322754
2019-09-17,11.420000076293945
2019-10-15,11.710000038146973
2020-01-02,11.569999694824219
2020-06-08,11.680000305175781
2019-10-18,12.029999732971191
2020-03-24,11.920000076293945
2020-06-11,11.989999771118164
2020-01-08,12.3100004196167
2019-04-25,12.210000038146973
2019-07-30,12.619999885559082
2019-02-20,12.649999618530273
2018-07-11,12.760000228881836
2018-09-13,12.880000114440918
2018-10-15,12.729999542236328
2019-06-28,12.680000305175781
2018-12-18,12.640000343322754
2018-11-16,12.890000343322754
2019-10-02,13.350000381469727
2020-03-27,13.550000190734863
2020-01-10,13.069999694824219
2019-10-24,13.59000015258789
2020-03-30,14.470000267028809
2020-06-17,14.539999961853027
2020-01-14,14.369999885559082
2020-04-02,14.390000343322754
2019-01-02,14.729999542236328
2019-08-14,14.789999961853027
2018-10-30,14.880000114440918
2019-06-11,14.9399995803833
2019-05-10,14.770000457763672
2019-04-08,14.649999618530273
2018-08-27,14.819999694824219
2018-07-26,14.829999923706055
2018-09-28,14.279999732971191
2019-03-07,14.270000457763672
2019-10-30,14.300000190734863
2020-01-17,14.199999809265137
2020-06-23,13.680000305175781
2020-04-08,14.199999809265137
2020-06-26,14.119999885559082
2019-03-22,14.130000114440918
2019-01-17,14.149999618530273
2019-08-29,13.949999809265137
2018-11-14,13.930000305175781
2019-06-26,13.699999809265137
2018-09-11,13.550000190734863
2018-07-09,13.550000190734863
2018-08-10,13.079999923706055
2019-04-23,13.09000015258789
2019-09-30,13.220000267028809
2020-01-23,13.100000381469727
2019-11-08,13.140000343322754
2020-04-14,13.119999885559082
2019-11-11,13.0600004196167
2020-01-29,13.119999885559082
2020-04-17,13.069999694824219
2018-07-24,12.970000267028809
2018-09-26,12.739999771118164
2019-05-08,12.510000228881836
2019-03-05,12.470000267028809
2019-02-01,12.5600004196167
2018-12-31,12.699999809265137
2018-11-29,12.890000343322754
2019-08-12,12.880000114440918
2019-07-11,12.880000114440918
2019-09-13,13.039999961853027
2019-11-14,13.029999732971191
2020-04-20,13.270000457763672
2020-02-04,13.640000343322754
2020-04-23,13.960000038146973
2018-12-14,14.649999618530273
2019-08-27,14.770000457763672
2018-08-08,14.59000015258789
2018-10-11,14.350000381469727
2018-11-12,14.34000015258789
2019-07-26,13.8100004196167
2019-06-24,13.649999618530273
2019-05-23,13.600000381469727
2019-03-20,13.569999694824219
2019-01-15,13.65999984741211
2019-11-20,13.930000305175781
2020-02-07,14.300000190734863
2020-02-10,14.4399995803833
2020-04-29,14.470000267028809
2019-11-26,14.680000305175781
2020-02-13,14.949999809265137
2019-01-30,13.430000305175781
2018-08-23,13.739999771118164
2018-09-24,13.109999656677246
2018-11-27,13.3100004196167
2018-10-26,12.979999542236328
2019-07-09,13.199999809265137
2019-06-07,12.930000305175781
2019-05-06,12.449999809265137
2019-04-04,12.529999732971191
2019-09-11,11.8100004196167
2019-11-29,11.539999961853027
2020-05-05,11.899999618530273
2019-12-02,12.279999732971191
2020-02-19,12.430000305175781
2020-05-08,12.220000267028809
2019-05-21,11.729999542236328
2019-03-18,10.25
2018-09-07,10.15999984741211
2018-08-06,10.050000190734863
2018-10-09,8.949999809265137
2019-02-14,9.180000305175781
2018-12-12,8.449999809265137
2019-07-24,9.789999961853027
2019-09-26,9.300000190734863
2019-10-28,9.890000343322754
2019-12-05,9.010000228881836
2020-05-11,8.15999984741211
2019-07-03,8.949999809265137
2020-02-25,8.65999984741211
2020-05-14,9.0
2020-02-28,8.8100004196167
2019-08-08,9.020000457763672
2019-06-05,9.380000114440918
2018-07-20,8.510000228881836
2018-08-21,8.630000114440918
2018-10-24,8.680000305175781
2019-04-02,9.050000190734863
2019-03-01,9.479999542236328
2019-01-28,9.539999961853027
2018-12-27,9.90999984741211
2019-09-09,9.949999809265137
2020-03-02,10.020000457763672
2020-05-20,9.819999694824219
2019-12-17,9.680000305175781
2020-03-05,9.989999771118164
2019-02-12,9.899999618530273
2019-01-11,9.6899995803833
2018-12-10,9.649999618530273
2019-08-23,9.720000267028809
2018-11-08,9.970000267028809
2019-07-22,10.149999618530273
2019-06-20,10.369999885559082
2018-09-05,10.609999656677246
2019-04-17,10.5600004196167
2019-09-24,10.09000015258789
2019-12-20,9.930000305175781
2020-05-26,9.979999542236328
2019-04-30,9.739999771118164
2019-12-23,9.399999618530273
2020-03-11,9.630000114440918
2020-05-29,9.640000343322754
2019-12-26,9.699999809265137
2020-06-01,8.949999809265137
2019-05-02,8.739999771118164
2019-02-27,9.0600004196167
2018-11-23,9.470000267028809
2019-08-06,9.529999732971191
2018-07-18,9.5600004196167
2018-09-20,9.65999984741211
2018-10-22,9.649999618530273
2019-07-05,9.90999984741211
2019-06-03,10.100000381469727
2019-10-09,10.039999961853027
2019-10-11,9.449999809265137
2020-03-17,9.739999771118164
2020-06-04,10.029999732971191
2019-10-14,10.300000190734863
2020-03-20,10.420000076293945
2018-11-06,10.739999771118164
2019-06-18,10.949999809265137
2019-05-17,10.760000228881836
2019-04-15,10.449999809265137
2019-03-14,9.630000114440918
2019-01-09,9.84000015258789
2018-08-02,9.670000076293945
2018-10-05,10.15999984741211
2019-08-21,10.180000305175781
2019-10-17,9.989999771118164
2020-03-23,9.979999542236328
2020-06-10,10.050000190734863
2019-02-25,10.050000190734863
2020-01-07,9.649999618530273
2020-03-26,9.649999618530273
2019-10-23,9.449999809265137
