Dates,CTL
2019-04-12,11.529999732971191
2019-03-11,11.260000228881836
2019-02-07,11.350000381469727
2019-07-17,11.569999694824219
2019-09-19,11.210000038146973
2019-10-21,11.600000381469727
2019-12-18,11.359999656677246
2020-03-06,11.5600004196167
2019-10-03,11.3100004196167
2020-03-09,11.380000114440918
2020-05-27,11.520000457763672
2019-12-24,11.65999984741211
2020-03-12,11.859999656677246
2018-12-20,11.800000190734863
2019-08-01,11.960000038146973
2018-08-14,12.600000381469727
2018-07-13,13.3100004196167
2018-10-17,13.529999732971191
2019-05-29,12.899999618530273
2019-03-26,12.880000114440918
2019-02-22,12.8100004196167
2019-10-04,12.800000190734863
2019-11-05,12.8100004196167
2019-12-27,12.520000457763672
2020-06-02,12.920000076293945
2019-12-30,12.729999542236328
2020-03-18,12.920000076293945
2020-06-05,12.539999961853027
2019-07-15,12.390000343322754
2018-12-03,12.479999542236328
2019-06-13,12.130000114440918
2019-01-04,11.529999732971191
2018-08-29,11.5
2019-02-05,11.539999961853027
2018-11-01,11.489999771118164
2019-08-16,11.350000381469727
2019-04-10,11.420000076293945
2019-09-17,11.630000114440918
2019-10-15,11.729999542236328
2020-01-02,11.8100004196167
2020-06-08,12.109999656677246
2019-10-18,12.170000076293945
2020-03-24,12.039999961853027
2020-06-11,12.4399995803833
2020-01-08,12.40999984741211
2019-04-25,12.8100004196167
2019-07-30,13.09000015258789
2019-02-20,12.770000457763672
2018-07-11,12.890000343322754
2018-09-13,12.930000305175781
2018-10-15,12.84000015258789
2019-06-28,12.890000343322754
2018-12-18,12.9399995803833
2018-11-16,13.319999694824219
2019-10-02,13.649999618530273
2020-03-27,13.670000076293945
2020-01-10,13.359999656677246
2019-10-24,14.880000114440918
2020-03-30,14.789999961853027
2020-06-17,15.0600004196167
2020-01-14,14.619999885559082
2020-04-02,14.890000343322754
2019-01-02,14.890000343322754
2019-08-14,14.970000267028809
2018-10-30,15.220000267028809
2019-06-11,15.079999923706055
2019-05-10,14.869999885559082
2019-04-08,14.850000381469727
2018-08-27,14.970000267028809
2018-07-26,14.90999984741211
2018-09-28,14.289999961853027
2019-03-07,14.550000190734863
2019-10-30,14.489999771118164
2020-01-17,14.300000190734863
2020-06-23,14.1899995803833
2020-04-08,14.260000228881836
2020-06-26,14.140000343322754
2019-03-22,14.15999984741211
2019-01-17,14.170000076293945
2019-08-29,14.140000343322754
2018-11-14,14.010000228881836
2019-06-26,13.739999771118164
2018-09-11,13.600000381469727
2018-07-09,13.579999923706055
2018-08-10,13.130000114440918
2019-04-23,13.239999771118164
2019-09-30,13.329999923706055
2020-01-23,13.220000267028809
2019-11-08,13.1899995803833
2020-04-14,13.15999984741211
2019-11-11,13.109999656677246
2020-01-29,13.420000076293945
2020-04-17,13.100000381469727
2018-07-24,13.210000038146973
2018-09-26,12.920000076293945
2019-05-08,12.59000015258789
2019-03-05,12.850000381469727
2019-02-01,12.729999542236328
2018-12-31,12.979999542236328
2018-11-29,13.119999885559082
2019-08-12,12.989999771118164
2019-07-11,13.09000015258789
2019-09-13,13.180000305175781
2019-11-14,13.0600004196167
2020-04-20,13.5600004196167
2020-02-04,14.0600004196167
2020-04-23,14.720000267028809
2018-12-14,15.069999694824219
2019-08-27,14.850000381469727
2018-08-08,14.710000038146973
2018-10-11,14.539999961853027
2018-11-12,14.470000267028809
2019-07-26,13.829999923706055
2019-06-24,13.880000114440918
2019-05-23,13.65999984741211
2019-03-20,13.600000381469727
2019-01-15,13.960000038146973
2019-11-20,14.40999984741211
2020-02-07,14.5
2020-02-10,14.529999732971191
2020-04-29,14.8100004196167
2019-11-26,14.930000305175781
2020-02-13,15.15999984741211
2019-01-30,13.880000114440918
2018-08-23,13.899999618530273
2018-09-24,13.34000015258789
2018-11-27,13.329999923706055
2018-10-26,13.369999885559082
2019-07-09,13.220000267028809
2019-06-07,13.050000190734863
2019-05-06,12.5600004196167
2019-04-04,12.75
2019-09-11,12.079999923706055
2019-11-29,12.069999694824219
2020-05-05,12.59000015258789
2019-12-02,12.449999809265137
2020-02-19,12.630000114440918
2020-05-08,12.5600004196167
2019-05-21,11.970000267028809
2019-03-18,10.260000228881836
2018-09-07,11.170000076293945
2018-08-06,10.359999656677246
2018-10-09,9.279999732971191
2019-02-14,10.119999885559082
2018-12-12,9.779999732971191
2019-07-24,10.859999656677246
2019-09-26,10.319999694824219
2019-10-28,10.100000381469727
2019-12-05,9.100000381469727
2020-05-11,8.6899995803833
2019-07-03,9.949999809265137
2020-02-25,9.050000190734863
2020-05-14,9.289999961853027
2020-02-28,9.0600004196167
2019-08-08,9.84000015258789
2019-06-05,9.460000038146973
2018-07-20,8.789999961853027
2018-08-21,8.800000190734863
2018-10-24,9.109999656677246
2019-04-02,9.430000305175781
2019-03-01,9.5
2019-01-28,9.829999923706055
2018-12-27,10.649999618530273
2019-09-09,10.100000381469727
2020-03-02,10.260000228881836
2020-05-20,10.100000381469727
2019-12-17,9.75
2020-03-05,10.25
2019-02-12,10.140000343322754
2019-01-11,9.710000038146973
2018-12-10,9.699999809265137
2019-08-23,9.9399995803833
2018-11-08,10.210000038146973
2019-07-22,10.34000015258789
2019-06-20,10.609999656677246
2018-09-05,11.020000457763672
2019-04-17,10.619999885559082
2019-09-24,10.170000076293945
2019-12-20,10.029999732971191
2020-05-26,10.010000228881836
2019-04-30,9.880000114440918
2019-12-23,9.520000457763672
2020-03-11,9.9399995803833
2020-05-29,9.670000076293945
2019-12-26,9.729999542236328
2020-06-01,9.1899995803833
2019-05-02,9.1899995803833
2019-02-27,9.270000457763672
2018-11-23,9.6899995803833
2019-08-06,9.579999923706055
2018-07-18,9.899999618530273
2018-09-20,9.710000038146973
2018-10-22,9.819999694824219
2019-07-05,9.970000267028809
2019-06-03,10.289999961853027
2019-10-09,10.170000076293945
2019-10-11,9.829999923706055
2020-03-17,10.140000343322754
2020-06-04,10.239999771118164
2019-10-14,10.609999656677246
2020-03-20,10.600000381469727
2018-11-06,10.8100004196167
2019-06-18,11.369999885559082
2019-05-17,11.010000228881836
2019-04-15,10.710000038146973
2019-03-14,9.75
2019-01-09,10.079999923706055
2018-08-02,10.149999618530273
2018-10-05,10.449999809265137
2019-08-21,10.220000267028809
2019-10-17,10.149999618530273
2020-03-23,10.149999618530273
2020-06-10,10.149999618530273
2019-02-25,10.100000381469727
2020-01-07,9.739999771118164
2020-03-26,10.039999961853027
2019-10-23,9.510000228881836
