Dates,CTL
2020-05-07,21.270000457763672
2018-08-17,21.049999237060547
2019-12-04,21.229999542236328
2020-02-21,21.479999542236328
2018-12-17,21.5
2019-08-30,19.329999923706055
2018-11-15,19.399999618530273
2019-07-29,19.440000534057617
2019-06-27,19.239999771118164
2019-04-24,19.06999969482422
2018-07-10,19.280000686645508
2018-09-12,19.530000686645508
2019-02-19,18.899999618530273
2019-01-18,18.649999618530273
2020-02-24,18.010000228881836
2020-05-13,18.479999542236328
2019-12-10,18.68000030517578
2020-02-27,18.84000015258789
2019-12-13,18.770000457763672
2020-05-19,18.829999923706055
2019-03-06,19.049999237060547
2018-11-30,19.0
2019-08-13,17.829999923706055
2019-07-12,17.8700008392334
2019-06-10,17.559999465942383
2019-05-09,17.549999237060547
2018-07-25,17.610000610351562
2018-09-27,17.399999618530273
2018-10-29,17.200000762939453
2019-10-16,17.079999923706055
2019-12-16,16.719999313354492
2020-03-04,16.549999237060547
2020-05-22,16.100000381469727
2019-10-01,15.739999771118164
2019-12-19,14.850000381469727
2018-09-10,15.300000190734863
2019-05-24,15.270000457763672
2018-08-09,15.609999656677246
2019-04-22,15.430000305175781
2019-03-21,15.539999961853027
2019-01-16,15.899999618530273
2019-08-28,16.190000534057617
2018-11-13,16.6200008392334
2018-10-12,16.739999771118164
2019-06-25,16.75
2020-03-10,16.239999771118164
2020-05-28,16.360000610351562
2019-10-07,16.530000686645508
2020-03-13,16.440000534057617
2019-10-10,16.440000534057617
2020-03-16,15.989999771118164
2020-06-03,16.059999465942383
2018-11-28,15.800000190734863
2018-09-25,15.640000343322754
2018-07-23,14.800000190734863
2018-08-24,15.109999656677246
2019-07-10,15.289999961853027
2019-05-07,15.329999923706055
2019-04-05,15.130000114440918
2019-03-04,15.359999656677246
2019-01-31,15.569999694824219
2019-09-12,15.329999923706055
2019-12-31,14.989999771118164
2020-03-19,14.869999885559082
2020-01-03,14.220000267028809
2020-06-09,14.239999771118164
2019-02-15,14.329999923706055
2019-01-14,14.600000381469727
2018-07-06,14.739999771118164
2018-08-07,13.729999542236328
2018-10-10,13.9399995803833
2018-12-13,14.40999984741211
2019-08-26,14.180000305175781
2019-07-25,13.880000114440918
2019-05-22,13.670000076293945
2019-03-19,13.569999694824219
2020-01-06,13.09000015258789
2020-03-25,13.15999984741211
2020-06-12,13.1899995803833
2019-10-22,13.199999809265137
2020-01-09,12.899999618530273
2020-06-15,12.149999618530273
2019-10-25,12.0
2020-03-31,12.380000114440918
2020-06-18,12.3100004196167
2019-04-03,12.510000228881836
2018-08-22,12.430000305175781
2018-10-25,12.260000228881836
2019-01-29,12.1899995803833
2018-12-28,12.149999618530273
2018-11-26,12.170000076293945
2019-08-09,12.119999885559082
2019-07-08,12.069999694824219
2019-06-06,12.170000076293945
2019-09-10,12.329999923706055
2020-01-15,12.319999694824219
2020-04-03,12.329999923706055
2019-10-31,12.350000381469727
2020-04-06,12.1899995803833
2020-06-24,12.1899995803833
2018-11-09,12.430000305175781
2019-07-23,12.539999961853027
2019-06-21,12.399999618530273
2019-05-20,12.520000457763672
2019-04-18,12.6899995803833
2018-09-06,12.569999694824219
2018-10-08,12.449999809265137
2019-02-13,12.569999694824219
2018-12-11,12.710000038146973
2019-09-25,12.630000114440918
2020-01-21,12.199999809265137
2020-04-09,12.25
2019-11-06,12.289999961853027
2020-01-24,12.170000076293945
2020-01-27,12.130000114440918
2020-04-15,11.960000038146973
2018-12-26,11.930000305175781
2019-08-07,11.699999809265137
2019-06-04,11.84000015258789
2018-09-21,11.770000457763672
2018-07-19,11.680000305175781
2018-08-20,11.539999961853027
2018-10-23,11.5
2019-05-03,11.720000267028809
2019-04-01,11.65999984741211
2019-02-28,11.5
2019-11-12,11.729999542236328
2020-01-30,11.050000190734863
2019-11-15,11.239999771118164
2020-04-21,10.770000457763672
2019-04-16,11.039999961853027
2019-03-15,10.970000267028809
2019-02-11,11.0600004196167
2019-01-10,10.729999542236328
2019-08-22,10.569999694824219
2018-11-07,10.359999656677246
2018-08-03,10.199999809265137
2018-09-04,9.890000343322754
2019-06-19,10.1899995803833
2019-09-23,10.3100004196167
2019-11-18,10.449999809265137
2020-02-05,10.859999656677246
2020-04-24,10.729999542236328
2019-03-29,10.449999809265137
2019-11-21,10.4399995803833
2020-04-27,10.350000381469727
2020-02-11,10.5
2020-04-30,10.619999885559082
2019-05-01,10.680000305175781
2019-02-26,10.869999885559082
2019-01-25,10.84000015258789
2018-12-24,11.15999984741211
2019-09-06,11.199999809265137
2018-07-17,11.390000343322754
2018-09-19,11.449999809265137
2019-08-05,11.569999694824219
2019-10-08,11.529999732971191
2019-12-11,11.40999984741211
2019-11-27,11.380000114440918
2020-02-14,11.09000015258789
2020-05-06,10.9399995803833
2019-01-08,11.739999771118164
2018-12-07,11.829999923706055
2019-08-20,11.970000267028809
2018-11-05,11.84000015258789
2019-07-19,11.760000228881836
2018-10-04,11.859999656677246
2019-06-17,11.84000015258789
2019-05-16,11.800000190734863
2018-08-01,11.989999771118164
2019-03-13,12.210000038146973
2019-12-03,12.220000267028809
2020-02-20,12.270000457763672
2019-12-06,12.34000015258789
2020-05-12,12.170000076293945
2019-12-09,11.760000228881836
2020-02-26,11.489999771118164
2020-05-15,11.380000114440918
2019-03-28,11.220000267028809
2018-09-17,11.699999809265137
2018-08-16,11.510000228881836
2018-10-19,11.770000457763672
2019-04-29,11.800000190734863
2019-01-23,12.119999885559082
2019-09-04,12.4399995803833
2018-11-20,12.3100004196167
2019-07-02,12.020000457763672
2019-05-31,11.869999885559082
2019-12-12,11.949999809265137
2020-05-18,11.75
2019-09-27,11.640000343322754
2020-03-03,10.84000015258789
2020-05-21,11.229999542236328
2019-05-14,11.720000267028809
2018-08-31,11.420000076293945
2018-07-30,11.399999618530273
2018-10-02,11.220000267028809
2019-04-12,11.600000381469727
2019-03-11,11.710000038146973
2019-02-07,11.40999984741211
2019-07-17,11.699999809265137
2019-09-19,11.619999885559082
2019-10-21,11.609999656677246
2019-12-18,11.75
2020-03-06,11.5600004196167
2019-10-03,11.430000305175781
2020-03-09,11.470000267028809
2020-05-27,11.529999732971191
2019-12-24,11.880000114440918
2020-03-12,11.899999618530273
2018-12-20,11.970000267028809
2019-08-01,12.229999542236328
2018-08-14,12.609999656677246
2018-07-13,13.359999656677246
2018-10-17,13.609999656677246
2019-05-29,13.619999885559082
2019-03-26,13.010000228881836
2019-02-22,13.069999694824219
2019-10-04,12.8100004196167
2019-11-05,12.930000305175781
2019-12-27,12.9399995803833
2020-06-02,12.9399995803833
2019-12-30,12.979999542236328
2020-03-18,12.989999771118164
2020-06-05,12.930000305175781
2019-07-15,12.819999694824219
2018-12-03,12.609999656677246
2019-06-13,12.579999923706055
2019-01-04,12.100000381469727
2018-08-29,11.579999923706055
2019-02-05,11.619999885559082
2018-11-01,11.5600004196167
2019-08-16,11.529999732971191
2019-04-10,11.550000190734863
2019-09-17,11.739999771118164
2019-10-15,11.920000076293945
2020-01-02,11.819999694824219
2020-06-08,12.25
2019-10-18,12.399999618530273
2020-03-24,12.210000038146973
2020-06-11,12.710000038146973
2020-01-08,12.789999961853027
2019-04-25,12.829999923706055
2019-07-30,13.100000381469727
2019-02-20,13.069999694824219
2018-07-11,12.930000305175781
2018-09-13,13.25
2018-10-15,12.979999542236328
2019-06-28,13.050000190734863
2018-12-18,12.970000267028809
2018-11-16,13.359999656677246
2019-10-02,13.680000305175781
2020-03-27,13.890000343322754
2020-01-10,13.4399995803833
2019-10-24,15.050000190734863
2020-03-30,15.020000457763672
2020-06-17,15.210000038146973
2020-01-14,15.029999732971191
2020-04-02,14.90999984741211
2019-01-02,15.029999732971191
2019-08-14,15.0
2018-10-30,15.289999961853027
2019-06-11,15.239999771118164
2019-05-10,15.079999923706055
2019-04-08,15.020000457763672
2018-08-27,15.050000190734863
2018-07-26,15.039999961853027
2018-09-28,14.890000343322754
2019-03-07,14.5600004196167
2019-10-30,14.569999694824219
2020-01-17,14.470000267028809
2020-06-23,14.199999809265137
2020-04-08,14.460000038146973
2020-06-26,14.430000305175781
2019-03-22,14.399999618530273
2019-01-17,14.399999618530273
2019-08-29,14.260000228881836
2018-11-14,14.100000381469727
2019-06-26,14.0600004196167
2018-09-11,13.890000343322754
2018-07-09,13.970000267028809
2018-08-10,13.489999771118164
2019-04-23,13.329999923706055
2019-09-30,13.40999984741211
2020-01-23,13.399999618530273
2019-11-08,13.380000114440918
2020-04-14,13.25
2019-11-11,13.3100004196167
2020-01-29,13.529999732971191
2020-04-17,13.430000305175781
2018-07-24,13.229999542236328
2018-09-26,13.369999885559082
2019-05-08,12.859999656677246
2019-03-05,12.960000038146973
2019-02-01,12.880000114440918
2018-12-31,13.020000457763672
2018-11-29,13.289999961853027
2019-08-12,13.180000305175781
2019-07-11,13.119999885559082
2019-09-13,13.220000267028809
2019-11-14,13.1899995803833
2020-04-20,13.680000305175781
2020-02-04,14.119999885559082
2020-04-23,14.739999771118164
2018-12-14,15.25
2019-08-27,15.119999885559082
2018-08-08,14.970000267028809
2018-10-11,14.670000076293945
2018-11-12,14.649999618530273
2019-07-26,14.5
2019-06-24,13.979999542236328
2019-05-23,13.960000038146973
2019-03-20,13.880000114440918
2019-01-15,13.970000267028809
2019-11-20,14.4399995803833
2020-02-07,14.529999732971191
2020-02-10,14.59000015258789
2020-04-29,14.859999656677246
2019-11-26,14.9399995803833
2020-02-13,15.300000190734863
2019-01-30,14.5
2018-08-23,14.1899995803833
2018-09-24,13.699999809265137
2018-11-27,13.529999732971191
2018-10-26,13.380000114440918
2019-07-09,13.369999885559082
2019-06-07,13.220000267028809
2019-05-06,13.100000381469727
2019-04-04,12.970000267028809
2019-09-11,12.600000381469727
2019-11-29,12.109999656677246
2020-05-05,12.65999984741211
2019-12-02,13.149999618530273
2020-02-19,12.699999809265137
2020-05-08,12.640000343322754
2019-05-21,12.149999618530273
2019-03-18,11.1899995803833
2018-09-07,11.170000076293945
2018-08-06,10.84000015258789
2018-10-09,10.170000076293945
2019-02-14,10.25
2018-12-12,10.350000381469727
2019-07-24,11.130000114440918
2019-09-26,10.489999771118164
2019-10-28,10.789999961853027
2019-12-05,10.380000114440918
2020-05-11,9.09000015258789
2019-07-03,10.0
2020-02-25,9.859999656677246
2020-05-14,9.40999984741211
2020-02-28,9.180000305175781
2019-08-08,9.930000305175781
2019-06-05,9.960000038146973
2018-07-20,9.050000190734863
2018-08-21,9.100000381469727
2018-10-24,9.25
2019-04-02,9.539999961853027
2019-03-01,9.8100004196167
2019-01-28,9.899999618530273
2018-12-27,10.899999618530273
2019-09-09,10.670000076293945
2020-03-02,10.329999923706055
2020-05-20,10.199999809265137
2019-12-17,10.15999984741211
2020-03-05,10.300000190734863
2019-02-12,10.3100004196167
2019-01-11,10.0
2018-12-10,10.010000228881836
2019-08-23,10.140000343322754
2018-11-08,10.260000228881836
2019-07-22,10.430000305175781
2019-06-20,10.800000190734863
2018-09-05,11.100000381469727
2019-04-17,10.979999542236328
2019-09-24,10.579999923706055
2019-12-20,10.140000343322754
2020-05-26,10.239999771118164
2019-04-30,10.09000015258789
2019-12-23,10.069999694824219
2020-03-11,10.130000114440918
2020-05-29,9.90999984741211
2019-12-26,9.970000267028809
2020-06-01,9.789999961853027
2019-05-02,9.1899995803833
2019-02-27,9.329999923706055
2018-11-23,9.770000457763672
2019-08-06,9.720000267028809
2018-07-18,10.069999694824219
2018-09-20,10.039999961853027
2018-10-22,9.829999923706055
2019-07-05,10.180000305175781
2019-06-03,10.489999771118164
2019-10-09,10.289999961853027
2019-10-11,9.899999618530273
2020-03-17,10.229999542236328
2020-06-04,10.300000190734863
2019-10-14,10.729999542236328
2020-03-20,10.710000038146973
2018-11-06,11.109999656677246
2019-06-18,11.390000343322754
2019-05-17,11.15999984741211
2019-04-15,11.029999732971191
2019-03-14,10.220000267028809
2019-01-09,10.229999542236328
2018-08-02,10.279999732971191
2018-10-05,10.729999542236328
2019-08-21,10.449999809265137
2019-10-17,10.199999809265137
2020-03-23,10.34000015258789
2020-06-10,10.319999694824219
2019-02-25,10.319999694824219
2020-01-07,10.039999961853027
2020-03-26,10.109999656677246
2019-10-23,9.989999771118164
