Dates,SO
2020-05-08,67.56999969482422
2019-05-21,66.87000274658203
2019-03-18,62.15999984741211
2018-09-07,62.02000045776367
2018-08-06,58.18000030517578
2018-10-09,52.189998626708984
2019-02-14,53.970001220703125
2018-12-12,47.619998931884766
2019-07-24,56.560001373291016
2019-09-26,55.91999816894531
2019-10-28,50.900001525878906
2019-12-05,46.36000061035156
2020-05-11,43.22999954223633
2019-07-03,49.040000915527344
2020-02-25,50.13999938964844
2020-05-14,55.13999938964844
2020-02-28,56.0099983215332
2019-08-08,57.9900016784668
2019-06-05,54.13999938964844
2018-07-20,50.13999938964844
2018-08-21,52.400001525878906
2018-10-24,50.27000045776367
2019-04-02,55.400001525878906
2019-03-01,55.119998931884766
2019-01-28,58.18000030517578
2018-12-27,60.33000183105469
2019-09-09,57.720001220703125
2020-03-02,59.0
2020-05-20,55.88999938964844
2019-12-17,55.31999969482422
