Dates,CHRW
2020-06-08,86.25
2019-10-18,86.68000030517578
2020-03-24,87.01000213623047
2020-06-11,87.30000305175781
2020-01-08,87.5
2019-04-25,88.91000366210938
2019-07-30,90.04000091552734
2019-02-20,88.7699966430664
2018-07-11,90.19000244140625
2018-09-13,91.2300033569336
2018-10-15,91.16999816894531
2019-06-28,83.0
2018-12-18,77.80000305175781
2018-11-16,75.9800033569336
2019-10-02,75.80000305175781
2020-03-27,76.56999969482422
2020-01-10,78.73999786376953
2019-10-24,79.56999969482422
2020-03-30,79.37999725341797
2020-06-17,78.3499984741211
2020-01-14,76.8499984741211
2020-04-02,75.27999877929688
2019-01-02,75.43000030517578
2019-08-14,75.26000213623047
2018-10-30,75.30000305175781
2019-06-11,76.05000305175781
2019-05-10,75.98999786376953
2019-04-08,75.80000305175781
2018-08-27,75.70999908447266
2018-07-26,76.56999969482422
2018-09-28,77.30999755859375
2019-03-07,78.05999755859375
2019-10-30,78.20999908447266
2020-01-17,78.47000122070312
2020-06-23,77.70999908447266
2020-04-08,77.08000183105469
2020-06-26,76.86000061035156
2019-03-22,77.58999633789062
2019-01-17,76.58999633789062
2019-08-29,76.77999877929688
2018-11-14,76.36000061035156
2019-06-26,78.08999633789062
2018-09-11,77.62000274658203
2018-07-09,77.3499984741211
2018-08-10,77.88999938964844
2019-04-23,77.9000015258789
2019-09-30,77.98999786376953
2020-01-23,77.20999908447266
2019-11-08,77.33000183105469
2020-04-14,77.55000305175781
2019-11-11,77.97000122070312
2020-01-29,78.5
2020-04-17,78.4000015258789
2018-07-24,78.2699966430664
2018-09-26,78.5
2019-05-08,77.80000305175781
2019-03-05,77.62000274658203
2019-02-01,78.44000244140625
2018-12-31,79.69000244140625
2018-11-29,79.62999725341797
2019-08-12,80.41000366210938
2019-07-11,80.62000274658203
2019-09-13,82.08000183105469
2019-11-14,83.80000305175781
2020-04-20,84.93000030517578
2020-02-04,83.58000183105469
2020-04-23,81.05000305175781
2018-12-14,80.81999969482422
2019-08-27,80.22000122070312
2018-08-08,80.12000274658203
2018-10-11,79.55999755859375
2018-11-12,78.98999786376953
2019-07-26,75.19000244140625
2019-06-24,73.48999786376953
2019-05-23,73.29000091552734
2019-03-20,73.13999938964844
2019-01-15,72.75
2019-11-20,73.44000244140625
2020-02-07,73.94999694824219
2020-02-10,75.66000366210938
2020-04-29,74.47000122070312
2019-11-26,73.66000366210938
2020-02-13,73.48999786376953
2019-01-30,73.36000061035156
2018-08-23,72.4000015258789
2018-09-24,72.45999908447266
2018-11-27,73.93000030517578
2018-10-26,74.95999908447266
2019-07-09,75.5999984741211
2019-06-07,74.0
2019-05-06,72.97000122070312
2019-04-04,72.93000030517578
2019-09-11,72.23999786376953
2019-11-29,69.7699966430664
2020-05-05,70.12000274658203
2019-12-02,70.69999694824219
2020-02-19,70.87999725341797
2020-05-08,69.41999816894531
2019-05-21,66.38999938964844
2019-03-18,64.52999877929688
2018-09-07,65.04000091552734
2018-08-06,64.83999633789062
2018-10-09,62.959999084472656
2019-02-14,64.27999877929688
2018-12-12,61.81999969482422
2019-07-24,66.91000366210938
2019-09-26,66.26000213623047
2019-10-28,67.29000091552734
2019-12-05,69.93000030517578
2020-05-11,64.91999816894531
2019-07-03,67.05000305175781
2020-02-25,64.62999725341797
2020-05-14,66.94999694824219
2020-02-28,65.37000274658203
2019-08-08,65.36000061035156
2019-06-05,66.72000122070312
2018-07-20,68.8499984741211
2018-08-21,69.55999755859375
2018-10-24,69.7699966430664
2019-04-02,73.08000183105469
2019-03-01,74.76000213623047
2019-01-28,73.44999694824219
2018-12-27,74.31999969482422
2019-09-09,73.94999694824219
2020-03-02,73.33999633789062
2020-05-20,71.08999633789062
2019-12-17,74.26000213623047
2020-03-05,74.72000122070312
2019-02-12,74.97000122070312
2019-01-11,72.25
2018-12-10,72.47000122070312
2019-08-23,72.43000030517578
2018-11-08,72.33000183105469
2019-07-22,74.63999938964844
2019-06-20,75.48999786376953
2018-09-05,73.48999786376953
2019-04-17,72.16000366210938
2019-09-24,70.88999938964844
2019-12-20,71.69000244140625
2020-05-26,71.91000366210938
2019-04-30,71.75
2019-12-23,72.30999755859375
2020-03-11,74.04000091552734
2020-05-29,75.16999816894531
2019-12-26,75.27999877929688
2020-06-01,73.36000061035156
2019-05-02,72.2699966430664
2019-02-27,73.5
2018-11-23,78.25
2019-08-06,78.27999877929688
2018-07-18,79.86000061035156
2018-09-20,78.30000305175781
2018-10-22,78.19000244140625
2019-07-05,79.77999877929688
2019-06-03,80.25
2019-10-09,81.8499984741211
2019-10-11,82.87999725341797
2020-03-17,81.12000274658203
2020-06-04,82.31999969482422
2019-10-14,84.05999755859375
2020-03-20,83.33000183105469
2018-11-06,84.66000366210938
2019-06-18,85.23999786376953
2019-05-17,84.87000274658203
2019-04-15,83.62000274658203
2019-03-14,81.87000274658203
2019-01-09,80.58000183105469
2018-08-02,78.38999938964844
2018-10-05,80.54000091552734
2019-08-21,79.47000122070312
2019-10-17,78.86000061035156
2020-03-23,78.81999969482422
2020-06-10,77.30999755859375
2019-02-25,78.0
2020-01-07,79.11000061035156
2020-03-26,78.5999984741211
2019-10-23,77.77999877929688
