Dates,KMB
2019-01-14,116.0
2018-07-06,116.08999633789062
2018-08-07,116.8499984741211
2018-10-10,118.44000244140625
2018-12-13,119.56999969482422
2019-08-26,118.58000183105469
2019-07-25,119.7300033569336
2019-05-22,119.0999984741211
2019-03-19,117.77999877929688
2020-01-06,117.7699966430664
2020-03-25,116.66999816894531
2020-06-12,116.83000183105469
2019-10-22,115.68000030517578
2020-01-09,116.44000244140625
2020-06-15,116.68000030517578
2019-10-25,116.12999725341797
2020-03-31,115.18000030517578
2020-06-18,115.87999725341797
2019-04-03,117.58999633789062
2018-08-22,117.77999877929688
2018-10-25,118.47000122070312
2019-01-29,118.44999694824219
2018-12-28,120.19000244140625
2018-11-26,119.56999969482422
2019-08-09,119.94000244140625
2019-07-08,119.56999969482422
2019-06-06,121.45999908447266
2019-09-10,122.05000305175781
2020-01-15,121.91000366210938
2020-04-03,123.08000183105469
2019-10-31,123.3499984741211
2020-04-06,123.88999938964844
2020-06-24,123.9000015258789
2018-11-09,122.7699966430664
2019-07-23,122.6500015258789
2019-06-21,121.7699966430664
2019-05-20,121.98999786376953
2019-04-18,121.91999816894531
2018-09-06,121.63999938964844
2018-10-08,121.33999633789062
2019-02-13,121.66000366210938
2018-12-11,122.56999969482422
2019-09-25,123.18000030517578
2020-01-21,123.0
2020-04-09,123.31999969482422
2019-11-06,123.44999694824219
2020-01-24,123.55000305175781
2020-01-27,130.25
2020-04-15,125.62000274658203
2018-12-26,124.4000015258789
2019-08-07,124.01000213623047
2019-06-04,125.73999786376953
2018-09-21,125.25
2018-07-19,128.3800048828125
2018-08-20,125.47000122070312
2018-10-23,127.26000213623047
2019-05-03,127.5
2019-04-01,127.9000015258789
2019-02-28,126.18000030517578
2019-11-12,126.88999938964844
2020-01-30,126.4000015258789
2019-11-15,127.44000244140625
2020-04-21,128.02000427246094
2019-04-16,127.55000305175781
2019-03-15,128.6699981689453
2019-02-11,128.72000122070312
2019-01-10,128.92999267578125
2019-08-22,130.11000061035156
2018-11-07,130.0800018310547
2018-08-03,130.97999572753906
2018-09-04,130.91000366210938
2019-06-19,130.6300048828125
2019-09-23,128.6199951171875
2019-11-18,128.4199981689453
2020-02-05,130.22000122070312
2020-04-24,127.88999938964844
2019-03-29,131.02999877929688
2019-11-21,131.42999267578125
2020-04-27,133.5
2020-02-11,133.5800018310547
2020-04-30,134.91000366210938
2019-05-01,134.7100067138672
2019-02-26,134.61000061035156
2019-01-25,136.30999755859375
2018-12-24,137.32000732421875
2019-09-06,137.64999389648438
2018-07-17,137.1999969482422
2018-09-19,136.0800018310547
2019-08-05,135.8800048828125
2019-10-08,136.30999755859375
2019-12-11,135.58999633789062
2019-11-27,137.7899932861328
2020-02-14,136.8300018310547
2020-05-06,133.41000366210938
2019-01-08,133.9199981689453
2018-12-07,133.27999877929688
2019-08-20,135.4199981689453
2018-11-05,136.07000732421875
2019-07-19,138.35000610351562
2018-10-04,137.05999755859375
2019-06-17,138.49000549316406
2019-05-16,136.8699951171875
2018-08-01,137.8000030517578
2019-03-13,137.4199981689453
2019-12-03,138.75999450683594
2020-02-20,139.25
2019-12-06,138.52000427246094
2020-05-12,138.02999877929688
2019-12-09,137.5399932861328
2020-02-26,135.74000549316406
2020-05-15,134.25999450683594
2019-03-28,135.0500030517578
2018-09-17,134.64999389648438
2018-08-16,135.38999938964844
2018-10-19,137.1699981689453
2019-04-29,138.25
2019-01-23,138.3000030517578
2019-09-04,135.64999389648438
2018-11-20,135.24000549316406
2019-07-02,135.8699951171875
2019-05-31,133.6300048828125
2019-12-12,134.52000427246094
2020-05-18,136.1300048828125
2019-09-27,138.5399932861328
2020-03-03,138.3699951171875
2020-05-21,138.1300048828125
2019-05-14,139.4199981689453
2018-08-31,136.7100067138672
2018-07-30,139.27000427246094
2018-10-02,140.72000122070312
2019-04-12,142.74000549316406
2019-03-11,140.14999389648438
2019-02-07,141.91000366210938
2019-07-17,141.77999877929688
2019-09-19,138.41000366210938
2019-10-21,140.25
2019-12-18,141.13999938964844
2020-03-06,141.9499969482422
2019-10-03,141.83999633789062
2020-03-09,141.11000061035156
2020-05-27,141.50999450683594
2019-12-24,142.67999267578125
2020-03-12,139.47999572753906
2018-12-20,138.0500030517578
2019-08-01,133.27000427246094
2018-08-14,131.14999389648438
2018-07-13,131.91000366210938
2018-10-17,133.5800018310547
2019-05-29,132.41000366210938
2019-03-26,128.77999877929688
2019-02-22,131.9199981689453
2019-10-04,133.08999633789062
2019-11-05,134.1199951171875
2019-12-27,135.0399932861328
2020-06-02,136.8300018310547
2019-12-30,137.8000030517578
2020-03-18,137.5800018310547
2020-06-05,140.11000061035156
2019-07-15,142.05999755859375
2018-12-03,142.0500030517578
2019-06-13,141.66000366210938
2019-01-04,139.7899932861328
2018-08-29,139.72000122070312
2019-02-05,141.60000610351562
2018-11-01,140.16000366210938
2019-08-16,137.11000061035156
2019-04-10,137.35000610351562
2019-09-17,137.88999938964844
2019-10-15,137.6300048828125
2020-01-02,135.10000610351562
2020-06-08,133.8699951171875
2019-10-18,134.6999969482422
2020-03-24,135.6199951171875
2020-06-11,137.22000122070312
2020-01-08,139.19000244140625
2019-04-25,129.3800048828125
2019-07-30,134.2899932861328
2019-02-20,135.19000244140625
2018-07-11,134.1999969482422
2018-09-13,131.8800048828125
2018-10-15,132.94000244140625
2019-06-28,133.6699981689453
2018-12-18,132.8800048828125
2018-11-16,132.0399932861328
2019-10-02,129.36000061035156
2020-03-27,130.3699951171875
2020-01-10,131.72000122070312
2019-10-24,131.75999450683594
2020-03-30,131.4600067138672
2020-06-17,131.1999969482422
2020-01-14,131.35000610351562
2020-04-02,132.4199981689453
2019-01-02,132.38999938964844
2019-08-14,131.6300048828125
2018-10-30,132.52000427246094
2019-06-11,132.94000244140625
2019-05-10,134.60000610351562
2019-04-08,133.36000061035156
2018-08-27,133.52999877929688
2018-07-26,133.35000610351562
2018-09-28,134.57000732421875
2019-03-07,136.25999450683594
2019-10-30,136.33999633789062
2020-01-17,136.3000030517578
2020-06-23,136.02999877929688
2020-04-08,137.49000549316406
2020-06-26,136.52000427246094
2019-03-22,136.97999572753906
2019-01-17,136.97999572753906
2019-08-29,136.1199951171875
2018-11-14,136.89999389648438
2019-06-26,135.9199981689453
2018-09-11,135.94000244140625
2018-07-09,135.82000732421875
2018-08-10,135.2100067138672
2019-04-23,135.19000244140625
2019-09-30,136.74000549316406
2020-01-23,138.00999450683594
2019-11-08,136.97000122070312
2020-04-14,137.22999572753906
2019-11-11,137.22999572753906
2020-01-29,138.07000732421875
2020-04-17,136.88999938964844
2018-07-24,137.5500030517578
2018-09-26,135.8300018310547
2019-05-08,135.7899932861328
2019-03-05,136.08999633789062
2019-02-01,135.97000122070312
2018-12-31,137.2899932861328
2018-11-29,139.4600067138672
2019-08-12,140.22999572753906
2019-07-11,140.89999389648438
2019-09-13,140.99000549316406
2019-11-14,142.16000366210938
2020-04-20,143.42999267578125
2020-02-04,144.5
2020-04-23,144.58999633789062
2018-12-14,144.38999938964844
2019-08-27,144.64999389648438
2018-08-08,143.4199981689453
2018-10-11,143.9600067138672
2018-11-12,144.88999938964844
2019-07-26,143.1999969482422
2019-06-24,144.6300048828125
2019-05-23,143.24000549316406
2019-03-20,143.77999877929688
2019-01-15,143.3800048828125
2019-11-20,145.07000732421875
2020-02-07,144.52999877929688
2020-02-10,144.82000732421875
2020-04-29,146.2100067138672
2019-11-26,145.25
2020-02-13,144.2899932861328
2019-01-30,144.74000549316406
2018-08-23,145.55999755859375
2018-09-24,143.83999633789062
2018-11-27,143.77000427246094
2018-10-26,142.1699981689453
2019-07-09,141.35000610351562
2019-06-07,140.1199951171875
2019-05-06,138.97999572753906
2019-04-04,138.25999450683594
2019-09-11,134.00999450683594
2019-11-29,131.19000244140625
2020-05-05,141.10000610351562
2019-12-02,140.7899932861328
2020-02-19,148.25
2020-05-08,143.30999755859375
2019-05-21,146.4600067138672
2019-03-18,141.32000732421875
2018-09-07,141.02000427246094
2018-08-06,134.16000366210938
2018-10-09,122.30999755859375
2019-02-14,134.17999267578125
2018-12-12,134.7100067138672
2019-07-24,144.07000732421875
2019-09-26,134.35000610351562
2019-10-28,126.41000366210938
2019-12-05,118.27999877929688
2020-05-11,112.33999633789062
2019-07-03,117.37999725341797
2020-02-25,116.36000061035156
2020-05-14,124.01000213623047
2020-02-28,124.88999938964844
2019-08-08,132.42999267578125
2019-06-05,127.87000274658203
2018-07-20,125.66000366210938
2018-08-21,129.27999877929688
2018-10-24,129.9199981689453
2019-04-02,133.14999389648438
2019-03-01,131.38999938964844
2019-01-28,132.63999938964844
2018-12-27,131.49000549316406
2019-09-09,132.7100067138672
2020-03-02,140.08999633789062
2020-05-20,137.6699981689453
2019-12-17,139.72999572753906
2020-03-05,141.94000244140625
2019-02-12,139.72000122070312
2019-01-11,139.47000122070312
2018-12-10,142.8000030517578
2019-08-23,140.36000061035156
2018-11-08,141.66000366210938
2019-07-22,140.36000061035156
2019-06-20,141.0
2018-09-05,138.9600067138672
2019-04-17,138.47999572753906
2019-09-24,136.77999877929688
2019-12-20,135.72999572753906
2020-05-26,137.1300048828125
2019-04-30,134.77000427246094
2019-12-23,136.6999969482422
2020-03-11,138.50999450683594
2020-05-29,138.57000732421875
2019-12-26,137.82000732421875
2020-06-01,137.00999450683594
2019-05-02,136.58999633789062
2019-02-27,138.63999938964844
2018-11-23,137.72999572753906
2019-08-06,135.27000427246094
2018-07-18,136.85000610351562
2018-09-20,137.4600067138672
2018-10-22,139.74000549316406
2019-07-05,136.0
2019-06-03,138.4199981689453
2019-10-09,140.8000030517578
2019-10-11,141.44000244140625
2020-03-17,141.27999877929688
2020-06-04,142.0500030517578
2019-10-14,141.66000366210938
2020-03-20,137.72000122070312
2018-11-06,139.27999877929688
2019-06-18,138.9199981689453
2019-05-17,138.5800018310547
2019-04-15,138.50999450683594
2019-03-14,136.97000122070312
2019-01-09,135.94000244140625
2018-08-02,139.11000061035156
2018-10-05,140.63999938964844
2019-08-21,142.0500030517578
2019-10-17,142.41000366210938
2020-03-23,143.9600067138672
2020-06-10,142.05999755859375
2019-02-25,140.55999755859375
2020-01-07,137.91000366210938
2020-03-26,138.7899932861328
2019-10-23,136.88999938964844
