Dates,UAL
2020-01-15,79.68000030517578
2020-04-03,78.45999908447266
2019-10-31,77.54000091552734
2020-04-06,78.98999786376953
2020-06-24,79.05000305175781
2018-11-09,80.20999908447266
2019-07-23,83.19000244140625
2019-06-21,83.25
2019-05-20,84.51000213623047
2019-04-18,84.94999694824219
2018-09-06,84.5999984741211
2018-10-08,84.08999633789062
2019-02-13,85.33000183105469
2018-12-11,84.55999755859375
2019-09-25,86.19000244140625
2020-01-21,85.30999755859375
2020-04-09,84.80999755859375
2019-11-06,87.94000244140625
2020-01-24,89.66999816894531
2020-01-27,87.7699966430664
2020-04-15,87.48999786376953
2018-12-26,88.0999984741211
2019-08-07,87.56999969482422
2019-06-04,86.55999755859375
2018-09-21,88.0199966430664
2018-07-19,89.66000366210938
2018-08-20,89.05999755859375
2018-10-23,88.05999755859375
2019-05-03,88.5
2019-04-01,87.13999938964844
2019-02-28,86.75
2019-11-12,85.25
2020-01-30,83.83999633789062
2019-11-15,83.5
2020-04-21,83.02999877929688
2019-04-16,82.26000213623047
2019-03-15,82.4000015258789
2019-02-11,82.41999816894531
2019-01-10,82.12999725341797
2019-08-22,81.38999938964844
2018-11-07,82.5
2018-08-03,82.4000015258789
2018-09-04,81.30000305175781
2019-06-19,81.25
2019-09-23,80.5
2019-11-18,79.5
2020-02-05,79.29000091552734
2020-04-24,78.5199966430664
2019-03-29,77.37999725341797
2019-11-21,78.86000061035156
2020-04-27,80.94000244140625
2020-02-11,83.13999938964844
2020-04-30,83.08999633789062
2019-05-01,83.62000274658203
2019-02-26,83.33999633789062
2019-01-25,82.86000061035156
2018-12-24,84.05000305175781
2019-09-06,87.06999969482422
2018-07-17,87.2699966430664
2018-09-19,87.41999816894531
2019-08-05,87.76000213623047
2019-10-08,89.31999969482422
2019-12-11,86.30999755859375
2019-11-27,86.77999877929688
2020-02-14,86.62999725341797
2020-05-06,85.37999725341797
2019-01-08,85.6500015258789
2018-12-07,86.66000366210938
2019-08-20,88.83999633789062
2018-11-05,89.20999908447266
2019-07-19,89.13999938964844
2018-10-04,90.38999938964844
2019-06-17,90.16000366210938
2019-05-16,90.37999725341797
2018-08-01,90.30999755859375
2019-03-13,89.51000213623047
2019-12-03,89.69999694824219
2020-02-20,91.5999984741211
2019-12-06,91.80999755859375
2020-05-12,94.02999877929688
2019-12-09,94.31999969482422
2020-02-26,95.37999725341797
2020-05-15,94.06999969482422
2019-03-28,94.13999938964844
2018-09-17,94.91000366210938
2018-08-16,94.19000244140625
2018-10-19,94.0199966430664
2019-04-29,93.44000244140625
2019-01-23,92.83000183105469
2019-09-04,93.55999755859375
2018-11-20,92.02999877929688
2019-07-02,90.01000213623047
2019-05-31,88.87999725341797
2019-12-12,85.91000366210938
2020-05-18,84.72000122070312
2019-09-27,86.70999908447266
2020-03-03,87.45999908447266
2020-05-21,86.23999786376953
2019-05-14,84.1500015258789
2018-08-31,83.05000305175781
2018-07-30,82.04000091552734
2018-10-02,82.25
2019-04-12,84.0199966430664
2019-03-11,83.6500015258789
2019-02-07,84.66999816894531
2019-07-17,85.30000305175781
2019-09-19,85.05999755859375
2019-10-21,83.41999816894531
2019-12-18,84.27999877929688
2020-03-06,81.5199966430664
2019-10-03,83.2300033569336
2020-03-09,85.19999694824219
2020-05-27,83.63999938964844
2019-12-24,83.0
2020-03-12,84.69000244140625
2018-12-20,86.37000274658203
2019-08-01,86.48999786376953
2018-08-14,87.19999694824219
2018-07-13,87.62000274658203
2018-10-17,88.68000030517578
2019-05-29,90.41000366210938
2019-03-26,88.30000305175781
2019-02-22,89.37999725341797
2019-10-04,89.69999694824219
2019-11-05,90.3499984741211
2019-12-27,89.47000122070312
2020-06-02,88.62000274658203
2019-12-30,88.97000122070312
2020-03-18,88.23999786376953
2020-06-05,89.37999725341797
2019-07-15,88.8499984741211
2018-12-03,88.4000015258789
2019-06-13,89.1500015258789
2019-01-04,86.0
2018-08-29,83.61000061035156
2019-02-05,83.52999877929688
2018-11-01,83.61000061035156
2019-08-16,84.25
2019-04-10,85.73999786376953
2019-09-17,85.38999938964844
2019-10-15,88.5199966430664
2020-01-02,87.11000061035156
2020-06-08,87.27999877929688
2019-10-18,89.3499984741211
2020-03-24,90.19999694824219
2020-06-11,89.43000030517578
2020-01-08,90.48999786376953
2019-04-25,90.68000030517578
2019-07-30,89.6500015258789
2019-02-20,90.58999633789062
2018-07-11,89.68000030517578
2018-09-13,91.83000183105469
2018-10-15,91.87999725341797
2019-06-28,91.05000305175781
2018-12-18,91.12000274658203
2018-11-16,91.6500015258789
2019-10-02,92.30999755859375
2020-03-27,92.62999725341797
2020-01-10,93.41999816894531
2019-10-24,94.0
2020-03-30,93.80999755859375
2020-06-17,92.8499984741211
2020-01-14,93.44000244140625
2020-04-02,92.62000274658203
2019-01-02,92.75
2019-08-14,93.0
2018-10-30,92.44999694824219
2019-06-11,93.12999725341797
2019-05-10,92.75
2019-04-08,91.87999725341797
2018-08-27,91.0999984741211
2018-07-26,92.11000061035156
2018-09-28,92.4800033569336
2019-03-07,93.05999755859375
2019-10-30,92.80000305175781
2020-01-17,93.0
2020-06-23,90.5999984741211
2020-04-08,89.16000366210938
2020-06-26,89.0999984741211
2019-03-22,88.79000091552734
2019-01-17,88.48999786376953
2019-08-29,87.58000183105469
2018-11-14,86.47000122070312
2019-06-26,87.69999694824219
2018-09-11,88.19999694824219
2018-07-09,87.94999694824219
2018-08-10,88.56999969482422
2019-04-23,89.5
2019-09-30,89.27999877929688
2020-01-23,89.37000274658203
2019-11-08,89.72000122070312
2020-04-14,89.45999908447266
2019-11-11,89.30000305175781
2020-01-29,89.30999755859375
2020-04-17,88.51000213623047
2018-07-24,87.70999908447266
2018-09-26,89.56999969482422
2019-05-08,86.80000305175781
2019-03-05,86.72000122070312
2019-02-01,87.41000366210938
2018-12-31,86.9000015258789
2018-11-29,87.72000122070312
2019-08-12,88.04000091552734
2019-07-11,87.30999755859375
2019-09-13,88.16999816894531
2019-11-14,87.61000061035156
2020-04-20,88.79000091552734
2020-02-04,89.80000305175781
2020-04-23,87.87999725341797
2018-12-14,86.75
2019-08-27,83.0
2018-08-08,84.30999755859375
2018-10-11,78.0
2018-11-12,78.25
2019-07-26,77.4000015258789
2019-06-24,74.66000366210938
2019-05-23,77.16999816894531
2019-03-20,75.48999786376953
2019-01-15,76.63999938964844
2019-11-20,80.76000213623047
2020-02-07,82.4000015258789
2020-02-10,80.0
2020-04-29,78.94999694824219
2019-11-26,80.0199966430664
2020-02-13,81.08000183105469
2019-01-30,81.0
2018-08-23,81.0199966430664
2018-09-24,79.0
2018-11-27,80.94000244140625
2018-10-26,79.30000305175781
2019-07-09,79.4000015258789
2019-06-07,75.08000183105469
2019-05-06,75.76000213623047
2019-04-04,71.75
2019-09-11,62.900001525878906
2019-11-29,62.849998474121094
2020-05-05,61.130001068115234
2019-12-02,63.13999938964844
2020-02-19,59.5099983215332
2020-05-08,57.11000061035156
2019-05-21,48.61000061035156
2019-03-18,49.59000015258789
2018-09-07,51.0
2018-08-06,50.529998779296875
2018-10-09,42.77000045776367
2019-02-14,41.33000183105469
2018-12-12,34.34000015258789
2019-07-24,36.4900016784668
2019-09-26,28.809999465942383
2019-10-28,21.34000015258789
2019-12-05,23.3700008392334
2020-05-11,25.969999313354492
2019-07-03,31.989999771118164
2020-02-25,38.0
2020-05-14,38.380001068115234
2020-02-28,35.02000045776367
2019-08-08,30.690000534057617
2019-06-05,31.309999465942383
2018-07-20,29.510000228881836
2018-08-21,25.239999771118164
2018-10-24,24.219999313354492
2019-04-02,23.899999618530273
2019-03-01,28.200000762939453
2019-01-28,25.649999618530273
2018-12-27,29.920000076293945
2019-09-09,32.630001068115234
2020-03-02,30.520000457763672
2020-05-20,31.969999313354492
2019-12-17,30.350000381469727
2020-03-05,29.899999618530273
2019-02-12,27.93000030517578
2019-01-11,27.010000228881836
2018-12-10,27.299999237060547
2019-08-23,26.0
2018-11-08,25.920000076293945
2019-07-22,25.989999771118164
2019-06-20,25.860000610351562
2018-09-05,29.579999923706055
2019-04-17,29.65999984741211
2019-09-24,28.100000381469727
2019-12-20,23.90999984741211
2020-05-26,26.040000915527344
2019-04-30,23.959999084472656
2019-12-23,22.959999084472656
2020-03-11,23.579999923706055
2020-05-29,24.5
2019-12-26,23.950000762939453
2020-06-01,22.510000228881836
2019-05-02,19.719999313354492
2019-02-27,19.670000076293945
2018-11-23,21.790000915527344
2019-08-06,25.6200008392334
2018-07-18,24.3799991607666
2018-09-20,25.09000015258789
2018-10-22,26.3799991607666
2019-07-05,27.479999542236328
2019-06-03,32.25
2019-10-09,30.0
2019-10-11,27.110000610351562
2020-03-17,28.190000534057617
2020-06-04,30.1200008392334
2019-10-14,30.75
2020-03-20,35.77000045776367
2018-11-06,48.95000076293945
2019-06-18,45.86000061035156
2019-05-17,45.0
2019-04-15,42.040000915527344
2019-03-14,33.2599983215332
2019-01-09,37.5099983215332
2018-08-02,36.040000915527344
2018-10-05,42.5099983215332
2019-08-21,39.09000015258789
2019-10-17,37.650001525878906
2020-03-23,39.939998626708984
2020-06-10,35.18000030517578
2019-02-25,36.560001373291016
2020-01-07,34.68000030517578
2020-03-26,31.350000381469727
2019-10-23,34.5
