Dates,UAL
2018-07-25,90.30000305175781
2018-09-27,90.1500015258789
2018-10-29,89.8499984741211
2019-10-16,88.1500015258789
2019-12-16,88.87999725341797
2020-03-04,88.69000244140625
2020-05-22,86.88999938964844
2019-10-01,85.5
2019-12-19,81.26000213623047
2018-09-10,83.9800033569336
2019-05-24,83.51000213623047
2018-08-09,84.73999786376953
2019-04-22,84.61000061035156
2019-03-21,84.29000091552734
2019-01-16,83.26000213623047
2019-08-28,83.94999694824219
2018-11-13,83.91999816894531
2018-10-12,84.62000274658203
2019-06-25,83.91999816894531
2020-03-10,81.79000091552734
2020-05-28,80.97000122070312
2019-10-07,80.38999938964844
2020-03-13,82.0999984741211
2019-10-10,87.75
2020-03-16,87.26000213623047
2020-06-03,87.19000244140625
2018-11-28,85.41000366210938
2018-09-25,84.95999908447266
2018-07-23,85.69000244140625
2018-08-24,85.16999816894531
2019-07-10,85.19999694824219
2019-05-07,85.76000213623047
2019-04-05,87.97000122070312
2019-03-04,88.1500015258789
2019-01-31,88.56999969482422
2019-09-12,88.62999725341797
2019-12-31,89.81999969482422
2020-03-19,89.87999725341797
2020-01-03,89.83999633789062
2020-06-09,88.19000244140625
2019-02-15,89.44999694824219
2019-01-14,90.2699966430664
2018-07-06,88.9000015258789
2018-08-07,88.73999786376953
2018-10-10,89.3499984741211
2018-12-13,89.81999969482422
2019-08-26,89.23999786376953
2019-07-25,89.44999694824219
2019-05-22,89.6500015258789
2019-03-19,90.5999984741211
2020-01-06,90.93000030517578
2020-03-25,89.26000213623047
2020-06-12,88.69999694824219
2019-10-22,88.62000274658203
2020-01-09,87.23999786376953
2020-06-15,85.72000122070312
2019-10-25,85.68000030517578
2020-03-31,84.19999694824219
2020-06-18,82.9000015258789
2019-04-03,82.52999877929688
2018-08-22,82.91000366210938
2018-10-25,81.4000015258789
2019-01-29,82.05999755859375
2018-12-28,82.4800033569336
2018-11-26,81.73999786376953
2019-08-09,81.86000061035156
2019-07-08,81.4000015258789
2019-06-06,81.45999908447266
2019-09-10,80.7699966430664
2020-01-15,80.01000213623047
2020-04-03,78.81999969482422
2019-10-31,79.56999969482422
2020-04-06,79.29000091552734
2020-06-24,80.05000305175781
2018-11-09,81.69000244140625
2019-07-23,85.0999984741211
2019-06-21,84.91999816894531
2019-05-20,85.2699966430664
2019-04-18,85.75
2018-09-06,85.12000274658203
2018-10-08,84.63999938964844
2019-02-13,85.55000305175781
2018-12-11,86.41999816894531
2019-09-25,86.5
2020-01-21,85.43000030517578
2020-04-09,85.66999816894531
2019-11-06,89.7300033569336
2020-01-24,89.80999755859375
2020-01-27,88.55000305175781
2020-04-15,88.5
2018-12-26,88.95999908447266
2019-08-07,89.1500015258789
2019-06-04,88.43000030517578
2018-09-21,89.87999725341797
2018-07-19,90.16000366210938
2018-08-20,89.70999908447266
2018-10-23,89.29000091552734
2019-05-03,89.05999755859375
2019-04-01,88.02999877929688
2019-02-28,86.76000213623047
2019-11-12,86.08999633789062
2020-01-30,84.1500015258789
2019-11-15,85.19000244140625
2020-04-21,83.19000244140625
2019-04-16,83.7699966430664
2019-03-15,83.2699966430664
2019-02-11,83.6500015258789
2019-01-10,82.47000122070312
2019-08-22,82.4800033569336
2018-11-07,83.37000274658203
2018-08-03,83.0
2018-09-04,81.95999908447266
2019-06-19,81.75
2019-09-23,80.79000091552734
2019-11-18,79.52999877929688
2020-02-05,80.4000015258789
2020-04-24,79.5199966430664
2019-03-29,78.7300033569336
2019-11-21,80.66999816894531
2020-04-27,81.9800033569336
2020-02-11,84.01000213623047
2020-04-30,84.8499984741211
2019-05-01,84.54000091552734
2019-02-26,83.77999877929688
2019-01-25,84.29000091552734
2018-12-24,87.73999786376953
2019-09-06,87.91000366210938
2018-07-17,87.55999755859375
2018-09-19,88.66000366210938
2019-08-05,88.87999725341797
2019-10-08,89.41000366210938
2019-12-11,88.16000366210938
2019-11-27,87.11000061035156
2020-02-14,87.2300033569336
2020-05-06,85.80999755859375
2019-01-08,86.86000061035156
2018-12-07,87.73999786376953
2019-08-20,89.72000122070312
2018-11-05,90.0
2019-07-19,91.08000183105469
2018-10-04,90.94999694824219
2019-06-17,91.4800033569336
2019-05-16,90.93000030517578
2018-08-01,91.06999969482422
2019-03-13,90.5999984741211
2019-12-03,91.5199966430664
2020-02-20,92.43000030517578
2019-12-06,94.5
2020-05-12,95.25
2019-12-09,95.4800033569336
2020-02-26,96.02999877929688
2020-05-15,95.05999755859375
2019-03-28,94.9800033569336
2018-09-17,95.45999908447266
2018-08-16,95.11000061035156
2018-10-19,94.44000244140625
2019-04-29,94.05000305175781
2019-01-23,93.97000122070312
2019-09-04,93.81999969482422
2018-11-20,93.04000091552734
2019-07-02,90.25
2019-05-31,88.87999725341797
2019-12-12,86.56999969482422
2020-05-18,86.95999908447266
2019-09-27,87.9800033569336
2020-03-03,87.83000183105469
2020-05-21,86.23999786376953
2019-05-14,86.27999877929688
2018-08-31,83.58000183105469
2018-07-30,82.2300033569336
2018-10-02,83.30999755859375
2019-04-12,84.93000030517578
2019-03-11,84.43000030517578
2019-02-07,85.66999816894531
2019-07-17,85.87000274658203
2019-09-19,85.6500015258789
2019-10-21,83.62999725341797
2019-12-18,84.70999908447266
2020-03-06,82.98999786376953
2019-10-03,85.12999725341797
2020-03-09,85.68000030517578
2020-05-27,83.76000213623047
2019-12-24,84.86000061035156
2020-03-12,86.87000274658203
2018-12-20,87.44000244140625
2019-08-01,87.7300033569336
2018-08-14,87.79000091552734
2018-07-13,88.87000274658203
2018-10-17,89.83000183105469
2019-05-29,91.83999633789062
2019-03-26,90.12999725341797
2019-02-22,91.26000213623047
2019-10-04,90.29000091552734
2019-11-05,90.62000274658203
2019-12-27,90.05000305175781
2020-06-02,88.87999725341797
2019-12-30,89.19999694824219
2020-03-18,89.87999725341797
2020-06-05,89.55000305175781
2019-07-15,90.30000305175781
2018-12-03,88.9800033569336
2019-06-13,90.19000244140625
2019-01-04,86.8499984741211
2018-08-29,83.61000061035156
2019-02-05,84.47000122070312
2018-11-01,85.26000213623047
2019-08-16,86.12000274658203
2019-04-10,87.51000213623047
2019-09-17,87.76000213623047
2019-10-15,89.12999725341797
2020-01-02,87.1500015258789
2020-06-08,88.66000366210938
2019-10-18,90.83999633789062
2020-03-24,90.41000366210938
2020-06-11,90.76000213623047
2020-01-08,91.5
2019-04-25,91.05000305175781
2019-07-30,90.16999816894531
2019-02-20,91.51000213623047
2018-07-11,91.83999633789062
2018-09-13,92.80000305175781
2018-10-15,92.37999725341797
2019-06-28,91.88999938964844
2018-12-18,91.4000015258789
2018-11-16,92.5199966430664
2019-10-02,92.95999908447266
2020-03-27,93.62000274658203
2020-01-10,93.5999984741211
2019-10-24,95.16000366210938
2020-03-30,93.86000061035156
2020-06-17,93.81999969482422
2020-01-14,93.87999725341797
2020-04-02,92.9800033569336
2019-01-02,92.94999694824219
2019-08-14,93.5
2018-10-30,92.79000091552734
2019-06-11,93.72000122070312
2019-05-10,93.45999908447266
2019-04-08,92.11000061035156
2018-08-27,91.94000244140625
2018-07-26,93.12999725341797
2018-09-28,92.91999816894531
2019-03-07,93.66999816894531
2019-10-30,93.48999786376953
2020-01-17,93.62000274658203
2020-06-23,90.77999877929688
2020-04-08,89.80999755859375
2020-06-26,89.33000183105469
2019-03-22,89.5
2019-01-17,88.58000183105469
2019-08-29,87.91999816894531
2018-11-14,87.1500015258789
2019-06-26,89.9000015258789
2018-09-11,89.43000030517578
2018-07-09,89.45999908447266
2018-08-10,89.98999786376953
2019-04-23,89.9800033569336
2019-09-30,89.77999877929688
2020-01-23,89.9000015258789
2019-11-08,90.0999984741211
2020-04-14,89.62999725341797
2019-11-11,89.72000122070312
2020-01-29,89.38999938964844
2020-04-17,88.86000061035156
2018-07-24,88.45999908447266
2018-09-26,90.56999969482422
2019-05-08,88.16000366210938
2019-03-05,88.06999969482422
2019-02-01,88.16000366210938
2018-12-31,88.44999694824219
2018-11-29,88.72000122070312
2019-08-12,88.26000213623047
2019-07-11,87.66999816894531
2019-09-13,89.63999938964844
2019-11-14,88.80000305175781
2020-04-20,89.72000122070312
2020-02-04,90.0999984741211
2020-04-23,88.0
2018-12-14,87.56999969482422
2019-08-27,85.16999816894531
2018-08-08,84.7300033569336
2018-10-11,78.45999908447266
2018-11-12,78.47000122070312
2019-07-26,77.48999786376953
2019-06-24,77.9800033569336
2019-05-23,77.29000091552734
2019-03-20,77.12000274658203
2019-01-15,79.52999877929688
2019-11-20,82.36000061035156
2020-02-07,82.72000122070312
2020-02-10,80.23999786376953
2020-04-29,79.61000061035156
2019-11-26,81.44999694824219
2020-02-13,82.5999984741211
2019-01-30,81.73999786376953
2018-08-23,81.44000244140625
2018-09-24,80.62999725341797
2018-11-27,80.94000244140625
2018-10-26,81.66999816894531
2019-07-09,79.4000015258789
2019-06-07,76.0199966430664
2019-05-06,76.18000030517578
2019-04-04,71.91000366210938
2019-09-11,69.0199966430664
2019-11-29,64.87999725341797
2020-05-05,61.27000045776367
2019-12-02,63.529998779296875
2020-02-19,59.7400016784668
2020-05-08,57.15999984741211
2019-05-21,56.0
2019-03-18,50.9900016784668
2018-09-07,54.33000183105469
2018-08-06,51.22999954223633
2018-10-09,44.310001373291016
2019-02-14,42.4900016784668
2018-12-12,39.369998931884766
2019-07-24,38.13999938964844
2019-09-26,28.969999313354492
2019-10-28,23.989999771118164
2019-12-05,30.739999771118164
2020-05-11,26.600000381469727
2019-07-03,34.150001525878906
2020-02-25,39.470001220703125
2020-05-14,39.779998779296875
2020-02-28,35.20000076293945
2019-08-08,31.799999237060547
2019-06-05,33.599998474121094
2018-07-20,29.690000534057617
2018-08-21,26.09000015258789
2018-10-24,24.940000534057617
2019-04-02,24.799999237060547
2019-03-01,28.690000534057617
2019-01-28,27.540000915527344
2018-12-27,34.040000915527344
2019-09-09,32.70000076293945
2020-03-02,32.209999084472656
2020-05-20,32.599998474121094
2019-12-17,30.489999771118164
2020-03-05,30.110000610351562
2019-02-12,28.670000076293945
2019-01-11,28.360000610351562
2018-12-10,27.65999984741211
2019-08-23,26.559999465942383
2018-11-08,26.149999618530273
2019-07-22,26.34000015258789
2019-06-20,28.43000030517578
2018-09-05,31.84000015258789
2019-04-17,31.06999969482422
2019-09-24,29.25
2019-12-20,25.559999465942383
2020-05-26,26.350000381469727
2019-04-30,24.350000381469727
2019-12-23,24.450000762939453
2020-03-11,25.440000534057617
2020-05-29,24.639999389648438
2019-12-26,24.459999084472656
2020-06-01,22.639999389648438
2019-05-02,20.43000030517578
2019-02-27,20.959999084472656
2018-11-23,24.260000228881836
2019-08-06,25.670000076293945
2018-07-18,25.389999389648438
2018-09-20,26.579999923706055
2018-10-22,26.579999923706055
2019-07-05,29.8799991607666
2019-06-03,32.75
2019-10-09,30.0
2019-10-11,28.8799991607666
2020-03-17,30.290000915527344
2020-06-04,30.920000076293945
2019-10-14,33.900001525878906
2020-03-20,39.849998474121094
2018-11-06,48.95000076293945
2019-06-18,48.849998474121094
2019-05-17,46.099998474121094
2019-04-15,42.599998474121094
2019-03-14,36.380001068115234
2019-01-09,39.68000030517578
2018-08-02,39.869998931884766
2018-10-05,42.75
2019-08-21,39.77000045776367
2019-10-17,40.20000076293945
2020-03-23,40.2599983215332
2020-06-10,37.099998474121094
2019-02-25,36.880001068115234
2020-01-07,35.22999954223633
2020-03-26,34.7599983215332
2019-10-23,34.61000061035156
