Dates,CTAS
2020-06-09,194.25
2019-02-15,197.77000427246094
2019-01-14,200.91000366210938
2018-07-06,202.8800048828125
2018-08-07,202.35000610351562
2018-10-10,203.88999938964844
2018-12-13,203.86000061035156
2019-08-26,203.6199951171875
2019-07-25,203.55999755859375
2019-05-22,205.0
2019-03-19,205.92999267578125
2020-01-06,205.0
2020-03-25,205.39999389648438
2020-06-12,207.3300018310547
2019-10-22,209.4499969482422
2020-01-09,209.63999938964844
2020-06-15,207.07000732421875
2019-10-25,205.8300018310547
2020-03-31,203.5
2020-06-18,201.6999969482422
2019-04-03,204.63999938964844
2018-08-22,204.91000366210938
2018-10-25,206.13999938964844
2019-01-29,205.52999877929688
2018-12-28,207.1999969482422
2018-11-26,207.88999938964844
2019-08-09,208.32000732421875
2019-07-08,207.88999938964844
2019-06-06,208.4499969482422
2019-09-10,204.00999450683594
2020-01-15,197.3800048828125
2020-04-03,199.61000061035156
2019-10-31,201.27000427246094
2020-04-06,200.89999389648438
2020-06-24,202.52000427246094
2018-11-09,205.36000061035156
2019-07-23,206.35000610351562
2019-06-21,208.10000610351562
2019-05-20,208.14999389648438
2019-04-18,207.57000732421875
2018-09-06,206.5399932861328
2018-10-08,206.5800018310547
2019-02-13,205.75999450683594
2018-12-11,205.72000122070312
2019-09-25,207.5
2020-01-21,208.6199951171875
2020-04-09,209.75999450683594
2019-11-06,210.77999877929688
2020-01-24,213.75
2020-01-27,212.97000122070312
2020-04-15,213.69000244140625
2018-12-26,216.0
2019-08-07,215.38999938964844
2019-06-04,217.4600067138672
2018-09-21,217.83999633789062
2018-07-19,217.25
2018-08-20,219.02000427246094
2018-10-23,219.9499969482422
2019-05-03,223.13999938964844
2019-04-01,223.99000549316406
2019-02-28,222.25
2019-11-12,222.2100067138672
2020-01-30,221.9199981689453
2019-11-15,223.60000610351562
2020-04-21,220.1699981689453
2019-04-16,221.5399932861328
2019-03-15,222.4499969482422
2019-02-11,224.8699951171875
2019-01-10,225.3300018310547
2019-08-22,224.02000427246094
2018-11-07,227.63999938964844
2018-08-03,227.35000610351562
2018-09-04,225.0500030517578
2019-06-19,225.72000122070312
2019-09-23,223.91000366210938
2019-11-18,222.44000244140625
2020-02-05,224.75
2020-04-24,222.9600067138672
2019-03-29,224.6300048828125
2019-11-21,226.8699951171875
2020-04-27,231.0500030517578
2020-02-11,231.89999389648438
2020-04-30,233.47000122070312
2019-05-01,235.3000030517578
2019-02-26,236.38999938964844
2019-01-25,235.22999572753906
2018-12-24,236.6300048828125
2019-09-06,237.4499969482422
2018-07-17,236.5800018310547
2018-09-19,235.0
2019-08-05,236.5
2019-10-08,237.5500030517578
2019-12-11,234.1300048828125
2019-11-27,233.72999572753906
2020-02-14,233.8800048828125
2020-05-06,234.38999938964844
2019-01-08,235.94000244140625
2018-12-07,237.5
2019-08-20,240.0
2018-11-05,239.17999267578125
2019-07-19,240.1699981689453
2018-10-04,239.8000030517578
2019-06-17,239.52999877929688
2019-05-16,238.5800018310547
2018-08-01,240.14999389648438
2019-03-13,240.60000610351562
2019-12-03,242.7100067138672
2020-02-20,243.77000427246094
2019-12-06,244.58999633789062
2020-05-12,262.0
2019-12-09,262.5400085449219
2020-02-26,263.82000732421875
2020-05-15,261.489990234375
2019-03-28,261.0
2018-09-17,261.9599914550781
2018-08-16,262.6199951171875
2018-10-19,262.6099853515625
2019-04-29,262.54998779296875
2019-01-23,263.04998779296875
2019-09-04,264.2900085449219
2018-11-20,264.0
2019-07-02,260.6499938964844
2019-05-31,257.010009765625
2019-12-12,257.79998779296875
2020-05-18,259.510009765625
2019-09-27,264.4700012207031
2020-03-03,266.55999755859375
2020-05-21,264.0199890136719
2019-05-14,266.7300109863281
2018-08-31,265.6700134277344
2018-07-30,261.1499938964844
2018-10-02,265.239990234375
2019-04-12,268.9599914550781
2019-03-11,270.3599853515625
2019-02-07,269.0299987792969
2019-07-17,268.67999267578125
2019-09-19,264.1499938964844
2019-10-21,260.45001220703125
2019-12-18,263.4599914550781
2020-03-06,262.55999755859375
2019-10-03,266.0
2020-03-09,266.6700134277344
2020-05-27,264.0
2019-12-24,265.3299865722656
2020-03-12,270.239990234375
2018-12-20,269.2699890136719
2019-08-01,267.55999755859375
2018-08-14,254.1699981689453
2018-07-13,250.0
2018-10-17,249.75
2019-05-29,247.6199951171875
2019-03-26,249.00999450683594
2019-02-22,250.33999633789062
2019-10-04,250.1199951171875
2019-11-05,252.9600067138672
2019-12-27,256.8800048828125
2020-06-02,255.36000061035156
2019-12-30,257.8999938964844
2020-03-18,267.8900146484375
2020-06-05,268.67999267578125
2019-07-15,270.1099853515625
2018-12-03,269.54998779296875
2019-06-13,268.82000732421875
2019-01-04,261.9800109863281
2018-08-29,259.3999938964844
2019-02-05,263.19000244140625
2018-11-01,262.9599914550781
2019-08-16,262.7900085449219
2019-04-10,264.42999267578125
2019-09-17,266.70001220703125
2019-10-15,271.7799987792969
2020-01-02,268.2799987792969
2020-06-08,269.5
2019-10-18,269.17999267578125
2020-03-24,269.6499938964844
2020-06-11,270.0
2020-01-08,271.9599914550781
2019-04-25,270.6400146484375
2019-07-30,268.1700134277344
2019-02-20,272.6400146484375
2018-07-11,272.6300048828125
2018-09-13,272.55999755859375
2018-10-15,276.2799987792969
2019-06-28,276.489990234375
2018-12-18,277.8500061035156
2018-11-16,271.5799865722656
2019-10-02,271.9800109863281
2020-03-27,271.0199890136719
2020-01-10,267.69000244140625
2019-10-24,264.7300109863281
2020-03-30,263.9800109863281
2020-06-17,261.8800048828125
2020-01-14,262.25
2020-04-02,255.64999389648438
2019-01-02,259.54998779296875
2019-08-14,260.0199890136719
2018-10-30,258.1700134277344
2019-06-11,259.4100036621094
2019-05-10,261.2900085449219
2019-04-08,259.8999938964844
2018-08-27,257.44000244140625
2018-07-26,254.94000244140625
2018-09-28,256.42999267578125
2019-03-07,260.57000732421875
2019-10-30,259.4100036621094
2020-01-17,258.0
2020-06-23,256.44000244140625
2020-04-08,258.80999755859375
2020-06-26,255.75
2019-03-22,259.75
2019-01-17,256.4200134277344
2019-08-29,256.7300109863281
2018-11-14,258.260009765625
2019-06-26,260.1000061035156
2018-09-11,262.5799865722656
2018-07-09,266.9800109863281
2018-08-10,262.42999267578125
2019-04-23,274.75
2019-09-30,269.0299987792969
2020-01-23,271.67999267578125
2019-11-08,272.1000061035156
2020-04-14,271.70001220703125
2019-11-11,269.80999755859375
2020-01-29,269.6000061035156
2020-04-17,269.3800048828125
2018-07-24,269.5899963378906
2018-09-26,270.8299865722656
2019-05-08,271.9800109863281
2019-03-05,270.3500061035156
2019-02-01,271.25
2018-12-31,275.82000732421875
2018-11-29,282.8900146484375
2019-08-12,281.1199951171875
2019-07-11,283.29998779296875
2019-09-13,283.8800048828125
2019-11-14,285.8699951171875
2020-04-20,287.45001220703125
2020-02-04,287.739990234375
2020-04-23,285.2200012207031
2018-12-14,284.5
2019-08-27,286.1700134277344
2018-08-08,287.67999267578125
2018-10-11,281.04998779296875
2018-11-12,280.6600036621094
2019-07-26,282.25
2019-06-24,283.5
2019-05-23,284.6199951171875
2019-03-20,284.79998779296875
2019-01-15,286.8900146484375
2019-11-20,291.8800048828125
2020-02-07,294.739990234375
2020-02-10,294.25
2020-04-29,292.8399963378906
2019-11-26,294.75
2020-02-13,297.8999938964844
2019-01-30,300.1199951171875
2018-08-23,301.239990234375
2018-09-24,302.6700134277344
2018-11-27,304.80999755859375
2018-10-26,304.57000732421875
2019-07-09,296.7300109863281
2019-06-07,290.32000732421875
2019-05-06,289.69000244140625
2019-04-04,287.07000732421875
2019-09-11,280.45001220703125
2019-11-29,267.5199890136719
2020-05-05,279.760009765625
2019-12-02,286.6300048828125
2020-02-19,286.1400146484375
2020-05-08,283.25
2019-05-21,273.760009765625
2019-03-18,259.760009765625
2018-09-07,268.8999938964844
2018-08-06,262.3299865722656
2018-10-09,236.02000427246094
2019-02-14,244.07000732421875
2018-12-12,207.67999267578125
2019-07-24,210.64999389648438
2019-09-26,182.38999938964844
2019-10-28,185.3699951171875
2019-12-05,189.4199981689453
2020-05-11,177.22000122070312
2019-07-03,178.75999450683594
2020-02-25,200.55999755859375
2020-05-14,197.97999572753906
2020-02-28,187.75
2019-08-08,183.60000610351562
2019-06-05,179.5800018310547
2018-07-20,167.3800048828125
2018-08-21,167.2899932861328
2018-10-24,167.5
2019-04-02,180.60000610351562
2019-03-01,195.3300018310547
2019-01-28,193.97000122070312
2018-12-27,207.14999389648438
2019-09-09,198.85000610351562
2020-03-02,203.9499969482422
2020-05-20,197.00999450683594
2019-12-17,191.1300048828125
2020-03-05,204.75
2019-02-12,202.5500030517578
2019-01-11,191.88999938964844
2018-12-10,198.8000030517578
2019-08-23,203.55999755859375
2018-11-08,202.6699981689453
2019-07-22,213.05999755859375
2019-06-20,223.1999969482422
2018-09-05,232.10000610351562
2019-04-17,228.25999450683594
2019-09-24,218.14999389648438
2019-12-20,210.22999572753906
2020-05-26,214.88999938964844
2019-04-30,212.69000244140625
2019-12-23,216.63999938964844
2020-03-11,219.0
2020-05-29,216.75999450683594
2019-12-26,216.11000061035156
2020-06-01,203.47999572753906
2019-05-02,229.24000549316406
2019-02-27,230.66000366210938
2018-11-23,239.42999267578125
2019-08-06,244.36000061035156
2018-07-18,243.47999572753906
2018-09-20,245.72000122070312
2018-10-22,242.1300048828125
2019-07-05,254.99000549316406
2019-06-03,256.9599914550781
2019-10-09,254.63999938964844
2019-10-11,251.5
2020-03-17,252.1699981689453
2020-06-04,255.35000610351562
2019-10-14,271.8999938964844
2020-03-20,270.7300109863281
2018-11-06,286.6099853515625
2019-06-18,292.1099853515625
2019-05-17,286.9100036621094
2019-04-15,283.7699890136719
2019-03-14,271.70001220703125
2019-01-09,272.9700012207031
2018-08-02,267.5799865722656
2018-10-05,278.92999267578125
2019-08-21,276.3999938964844
2019-10-17,277.2099914550781
2020-03-23,282.5400085449219
2020-06-10,271.04998779296875
2019-02-25,274.6400146484375
2020-01-07,271.010009765625
2020-03-26,263.3999938964844
2019-10-23,263.7699890136719
