Dates,CTAS
2019-05-28,194.63999938964844
2019-04-26,195.35000610351562
2020-04-28,186.88999938964844
2019-11-25,185.66000366210938
2020-02-12,186.74000549316406
2020-05-01,185.19000244140625
2020-05-04,190.72000122070312
2019-06-12,186.3000030517578
2019-04-09,181.82000732421875
2019-03-08,178.91000366210938
2019-02-04,175.99000549316406
2018-07-27,174.58999633789062
2018-08-28,170.0
2019-01-03,170.25999450683594
2019-08-15,173.49000549316406
2018-10-31,173.11000061035156
2019-09-16,179.0
2020-02-18,182.3699951171875
2020-05-07,181.99000549316406
2018-08-17,180.02000427246094
2019-12-04,178.07000732421875
2020-02-21,179.35000610351562
2018-12-17,179.44000244140625
2019-08-30,180.6699981689453
2018-11-15,178.6999969482422
2019-07-29,177.3699951171875
2019-06-27,179.41000366210938
2019-04-24,176.64999389648438
2018-07-10,182.14999389648438
2018-09-12,183.0
2019-02-19,178.00999450683594
2019-01-18,179.50999450683594
2020-02-24,179.72999572753906
2020-05-13,181.85000610351562
2019-12-10,181.1999969482422
2020-02-27,182.75
2019-12-13,187.7899932861328
2020-05-19,188.77999877929688
2019-03-06,189.9199981689453
2018-11-30,189.99000549316406
2019-08-13,177.19000244140625
2019-07-12,176.7899932861328
2019-06-10,171.39999389648438
2019-05-09,173.91000366210938
2018-07-25,173.11000061035156
2018-09-27,173.80999755859375
2018-10-29,170.49000549316406
2019-10-16,169.8699951171875
2019-12-16,167.33999633789062
2020-03-04,166.72000122070312
2020-05-22,163.39999389648438
2019-10-01,161.02000427246094
2019-12-19,160.13999938964844
2018-09-10,156.94000244140625
2019-05-24,161.82000732421875
2018-08-09,167.74000549316406
2019-04-22,167.9499969482422
2019-03-21,165.50999450683594
2019-01-16,167.94000244140625
2019-08-28,167.1999969482422
2018-11-13,172.49000549316406
2018-10-12,174.52999877929688
2019-06-25,175.47000122070312
2020-03-10,175.9199981689453
2020-05-28,176.97000122070312
2019-10-07,176.66000366210938
2020-03-13,177.3699951171875
2019-10-10,177.8800048828125
2020-03-16,177.7899932861328
2020-06-03,182.64999389648438
2018-11-28,184.08999633789062
2018-09-25,183.61000061035156
2018-07-23,182.36000061035156
2018-08-24,184.5
2019-07-10,183.27999877929688
2019-05-07,183.72999572753906
2019-04-05,184.13999938964844
2019-03-04,186.72000122070312
2019-01-31,187.5399932861328
2019-09-12,188.58999633789062
2019-12-31,190.47000122070312
2020-03-19,191.5
2020-01-03,190.50999450683594
2020-06-09,190.8300018310547
2019-02-15,195.4199981689453
2019-01-14,199.1300048828125
2018-07-06,200.67999267578125
2018-08-07,200.00999450683594
2018-10-10,203.36000061035156
2018-12-13,202.9499969482422
2019-08-26,202.77999877929688
2019-07-25,203.27999877929688
2019-05-22,203.5
2019-03-19,205.32000732421875
2020-01-06,203.69000244140625
2020-03-25,202.82000732421875
2020-06-12,205.1199951171875
2019-10-22,208.0399932861328
2020-01-09,209.1199951171875
2020-06-15,206.9199981689453
2019-10-25,205.1999969482422
2020-03-31,203.1699981689453
2020-06-18,201.10000610351562
2019-04-03,201.75999450683594
2018-08-22,204.50999450683594
2018-10-25,204.6999969482422
2019-01-29,205.11000061035156
2018-12-28,204.91000366210938
2018-11-26,205.99000549316406
2019-08-09,207.8800048828125
2019-07-08,207.2100067138672
2019-06-06,204.0
2019-09-10,202.91000366210938
2020-01-15,194.1199951171875
2020-04-03,198.5
2019-10-31,199.57000732421875
2020-04-06,199.50999450683594
2020-06-24,202.0500030517578
2018-11-09,204.2100067138672
2019-07-23,205.19000244140625
2019-06-21,206.80999755859375
2019-05-20,208.14999389648438
2019-04-18,206.13999938964844
2018-09-06,205.41000366210938
2018-10-08,205.2100067138672
2019-02-13,204.97000122070312
2018-12-11,205.0399932861328
2019-09-25,206.3800048828125
2020-01-21,207.5
2020-04-09,208.4199981689453
2019-11-06,210.02999877929688
2020-01-24,210.97000122070312
2020-01-27,211.86000061035156
2020-04-15,211.52999877929688
2018-12-26,213.6699981689453
2019-08-07,214.2899932861328
2019-06-04,216.19000244140625
2018-09-21,216.60000610351562
2018-07-19,216.47999572753906
2018-08-20,217.61000061035156
2018-10-23,215.38999938964844
2019-05-03,219.3800048828125
2019-04-01,218.36000061035156
2019-02-28,220.27999877929688
2019-11-12,219.58999633789062
2020-01-30,218.17999267578125
2019-11-15,219.8000030517578
2020-04-21,217.9600067138672
2019-04-16,217.2100067138672
2019-03-15,218.44000244140625
2019-02-11,221.92999267578125
2019-01-10,222.47000122070312
2019-08-22,221.4600067138672
2018-11-07,225.0500030517578
2018-08-03,226.61000061035156
2018-09-04,224.61000061035156
2019-06-19,224.8699951171875
2019-09-23,222.89999389648438
2019-11-18,220.97000122070312
2020-02-05,222.08999633789062
2020-04-24,221.4499969482422
2019-03-29,222.16000366210938
2019-11-21,225.0
2020-04-27,227.5
2020-02-11,230.16000366210938
2020-04-30,233.16000366210938
2019-05-01,233.5399932861328
2019-02-26,235.24000549316406
2019-01-25,232.4199981689453
2018-12-24,234.49000549316406
2019-09-06,236.13999938964844
2018-07-17,235.9499969482422
2018-09-19,233.8300018310547
2019-08-05,231.14999389648438
2019-10-08,236.8800048828125
2019-12-11,232.67999267578125
2019-11-27,232.47999572753906
2020-02-14,233.85000610351562
2020-05-06,233.07000732421875
2019-01-08,233.02999877929688
2018-12-07,236.10000610351562
2019-08-20,240.0
2018-11-05,238.8699951171875
2019-07-19,238.4199981689453
2018-10-04,238.32000732421875
2019-06-17,238.61000061035156
2019-05-16,237.14999389648438
2018-08-01,239.33999633789062
2019-03-13,239.24000549316406
2019-12-03,240.66000366210938
2020-02-20,242.0
2019-12-06,244.22000122070312
2020-05-12,253.9199981689453
2019-12-09,260.0
2020-02-26,262.5
2020-05-15,258.4100036621094
2019-03-28,260.07000732421875
2018-09-17,258.9200134277344
2018-08-16,259.9599914550781
2018-10-19,260.57000732421875
2019-04-29,261.05999755859375
2019-01-23,260.1700134277344
2019-09-04,262.7799987792969
2018-11-20,261.07000732421875
2019-07-02,258.5799865722656
2019-05-31,253.61000061035156
2019-12-12,252.0
2020-05-18,253.38999938964844
2019-09-27,259.42999267578125
2020-03-03,266.55999755859375
2020-05-21,263.29998779296875
2019-05-14,260.5400085449219
2018-08-31,262.4599914550781
2018-07-30,257.20001220703125
2018-10-02,262.70001220703125
2019-04-12,267.7900085449219
2019-03-11,269.25
2019-02-07,267.8999938964844
2019-07-17,268.67999267578125
2019-09-19,263.5299987792969
2019-10-21,259.7300109863281
2019-12-18,263.239990234375
2020-03-06,259.80999755859375
2019-10-03,264.0
2020-03-09,263.4200134277344
2020-05-27,262.6000061035156
2019-12-24,262.1499938964844
2020-03-12,266.9200134277344
2018-12-20,267.19000244140625
2019-08-01,267.55999755859375
2018-08-14,253.5500030517578
2018-07-13,249.99000549316406
2018-10-17,247.7899932861328
2019-05-29,246.60000610351562
2019-03-26,245.5
2019-02-22,247.97999572753906
2019-10-04,250.1199951171875
2019-11-05,248.8699951171875
2019-12-27,252.72000122070312
2020-06-02,254.44000244140625
2019-12-30,256.260009765625
2020-03-18,262.0
2020-06-05,266.3299865722656
2019-07-15,268.1700134277344
2018-12-03,267.17999267578125
2019-06-13,268.5299987792969
2019-01-04,261.92999267578125
2018-08-29,258.07000732421875
2019-02-05,260.1099853515625
2018-11-01,262.3699951171875
2019-08-16,258.8699951171875
2019-04-10,261.1499938964844
2019-09-17,263.3699951171875
2019-10-15,270.29998779296875
2020-01-02,267.70001220703125
2020-06-08,266.6199951171875
2019-10-18,269.17999267578125
2020-03-24,268.760009765625
2020-06-11,268.5799865722656
2020-01-08,270.0400085449219
2019-04-25,270.32000732421875
2019-07-30,265.8800048828125
2019-02-20,268.6400146484375
2018-07-11,272.30999755859375
2018-09-13,271.489990234375
2018-10-15,270.5799865722656
2019-06-28,275.1000061035156
2018-12-18,276.489990234375
2018-11-16,270.8999938964844
2019-10-02,269.79998779296875
2020-03-27,271.0199890136719
2020-01-10,267.67999267578125
2019-10-24,264.2900085449219
2020-03-30,261.8800048828125
2020-06-17,259.95001220703125
2020-01-14,260.32000732421875
2020-04-02,252.36000061035156
2019-01-02,253.92999267578125
2019-08-14,258.45001220703125
2018-10-30,255.25
2019-06-11,256.8800048828125
2019-05-10,256.79998779296875
2019-04-08,259.3399963378906
2018-08-27,256.3699951171875
2018-07-26,253.64999389648438
2018-09-28,251.6699981689453
2019-03-07,255.77999877929688
2019-10-30,259.04998779296875
2020-01-17,256.3399963378906
2020-06-23,253.99000549316406
2020-04-08,256.5299987792969
2020-06-26,255.13999938964844
2019-03-22,257.5899963378906
2019-01-17,256.4200134277344
2019-08-29,254.25
2018-11-14,256.54998779296875
2019-06-26,257.79998779296875
2018-09-11,259.2699890136719
2018-07-09,266.1000061035156
2018-08-10,261.79998779296875
2019-04-23,263.1600036621094
2019-09-30,265.239990234375
2020-01-23,268.989990234375
2019-11-08,270.760009765625
2020-04-14,271.17999267578125
2019-11-11,269.0899963378906
2020-01-29,268.5299987792969
2020-04-17,269.04998779296875
2018-07-24,268.30999755859375
2018-09-26,269.8599853515625
2019-05-08,268.07000732421875
2019-03-05,268.1300048828125
2019-02-01,268.1199951171875
2018-12-31,270.7699890136719
2018-11-29,273.05999755859375
2019-08-12,280.1099853515625
2019-07-11,279.8500061035156
2019-09-13,282.0199890136719
2019-11-14,281.9599914550781
2020-04-20,284.57000732421875
2020-02-04,287.69000244140625
2020-04-23,284.17999267578125
2018-12-14,283.5400085449219
2019-08-27,282.2900085449219
2018-08-08,287.2200012207031
2018-10-11,278.0299987792969
2018-11-12,278.2200012207031
2019-07-26,278.8500061035156
2019-06-24,275.4800109863281
2019-05-23,282.1400146484375
2019-03-20,280.4100036621094
2019-01-15,285.3500061035156
2019-11-20,289.82000732421875
2020-02-07,292.4700012207031
2020-02-10,291.6300048828125
2020-04-29,291.6000061035156
2019-11-26,294.0400085449219
2020-02-13,294.5199890136719
2019-01-30,295.4100036621094
2018-08-23,298.7099914550781
2018-09-24,300.92999267578125
2018-11-27,303.79998779296875
2018-10-26,302.510009765625
2019-07-09,294.8900146484375
2019-06-07,285.6199951171875
2019-05-06,288.1099853515625
2019-04-04,281.8500061035156
2019-09-11,277.79998779296875
2019-11-29,255.52000427246094
2020-05-05,266.05999755859375
2019-12-02,277.3900146484375
2020-02-19,280.5400085449219
2020-05-08,278.2200012207031
2019-05-21,264.8699951171875
2019-03-18,258.9700012207031
2018-09-07,257.260009765625
2018-08-06,259.9800109863281
2018-10-09,231.97999572753906
2019-02-14,233.25
2018-12-12,197.57000732421875
2019-07-24,206.55999755859375
2019-09-26,173.57000732421875
2019-10-28,176.22999572753906
2019-12-05,180.1699981689453
2020-05-11,177.22000122070312
2019-07-03,165.82000732421875
2020-02-25,174.22000122070312
2020-05-14,194.36000061035156
2020-02-28,187.44000244140625
2019-08-08,181.89999389648438
2019-06-05,178.49000549316406
2018-07-20,165.44000244140625
2018-08-21,160.25
2018-10-24,163.25999450683594
2019-04-02,169.0
2019-03-01,190.77999877929688
2019-01-28,188.47999572753906
2018-12-27,197.94000244140625
2019-09-09,198.75
2020-03-02,200.66000366210938
2020-05-20,196.75999450683594
2019-12-17,189.32000732421875
2020-03-05,198.99000549316406
2019-02-12,200.02000427246094
2019-01-11,189.85000610351562
2018-12-10,193.60000610351562
2019-08-23,198.16000366210938
2018-11-08,201.27999877929688
2019-07-22,201.67999267578125
2019-06-20,219.27999877929688
2018-09-05,223.10000610351562
2019-04-17,228.0
2019-09-24,216.97999572753906
2019-12-20,209.3000030517578
2020-05-26,211.60000610351562
2019-04-30,212.0
2019-12-23,212.6699981689453
2020-03-11,216.0500030517578
2020-05-29,215.77000427246094
2019-12-26,215.0
2020-06-01,202.1999969482422
2019-05-02,204.91000366210938
2019-02-27,225.85000610351562
2018-11-23,232.1300048828125
2019-08-06,237.41000366210938
2018-07-18,240.60000610351562
2018-09-20,241.58999633789062
2018-10-22,241.57000732421875
2019-07-05,249.1199951171875
2019-06-03,254.9499969482422
2019-10-09,252.07000732421875
2019-10-11,251.5
2020-03-17,248.5
2020-06-04,251.4600067138672
2019-10-14,258.9100036621094
2020-03-20,268.4800109863281
2018-11-06,276.1300048828125
2019-06-18,289.9800109863281
2019-05-17,285.8699951171875
2019-04-15,283.7699890136719
2019-03-14,266.67999267578125
2019-01-09,271.3999938964844
2018-08-02,258.6000061035156
2018-10-05,278.92999267578125
2019-08-21,272.9700012207031
2019-10-17,271.2900085449219
2020-03-23,280.6700134277344
2020-06-10,266.75
2019-02-25,272.75
2020-01-07,269.0400085449219
2020-03-26,260.2900085449219
2019-10-23,263.7699890136719
