Dates,DRE
2020-03-11,33.91999816894531
2020-05-29,33.88999938964844
2019-12-26,31.649999618530273
2020-06-01,30.40999984741211
2019-05-02,30.489999771118164
2019-02-27,30.829999923706055
2018-11-23,32.45000076293945
2019-08-06,31.8700008392334
2018-07-18,32.65999984741211
2018-09-20,33.040000915527344
2018-10-22,33.279998779296875
2019-07-05,34.119998931884766
2019-06-03,34.130001068115234
2019-10-09,34.83000183105469
2019-10-11,34.47999954223633
2020-03-17,35.20000076293945
2020-06-04,35.63999938964844
2019-10-14,36.59000015258789
2020-03-20,36.150001525878906
2018-11-06,36.810001373291016
2019-06-18,37.209999084472656
2019-05-17,36.900001525878906
2019-04-15,35.650001525878906
2019-03-14,34.529998779296875
2019-01-09,35.349998474121094
2018-08-02,36.209999084472656
2018-10-05,36.90999984741211
2019-08-21,36.720001220703125
2019-10-17,36.56999969482422
2020-03-23,35.599998474121094
2020-06-10,35.45000076293945
2019-02-25,35.38999938964844
2020-01-07,34.58000183105469
2020-03-26,35.040000915527344
2019-10-23,34.58000183105469
