Dates,ETN
2018-07-19,82.81999969482422
2018-08-20,81.91000366210938
2018-10-23,81.41999816894531
2019-05-03,82.80000305175781
2019-04-01,82.04000091552734
2019-02-28,81.02999877929688
2019-11-12,80.95999908447266
2020-01-30,80.95999908447266
2019-11-15,81.48999786376953
2020-04-21,78.5
2019-04-16,79.1500015258789
2019-03-15,79.54000091552734
2019-02-11,80.01000213623047
2019-01-10,78.75
2019-08-22,78.41999816894531
2018-11-07,79.91999816894531
2018-08-03,78.93000030517578
2018-09-04,77.02999877929688
2019-06-19,77.38999938964844
2019-09-23,76.19000244140625
2019-11-18,75.58999633789062
2020-02-05,75.8499984741211
2020-04-24,74.48999786376953
2019-03-29,75.37999725341797
2019-11-21,77.7699966430664
2020-04-27,78.22000122070312
2020-02-11,78.30000305175781
2020-04-30,79.08000183105469
2019-05-01,79.31999969482422
2019-02-26,79.20999908447266
2019-01-25,78.66999816894531
2018-12-24,79.29000091552734
2019-09-06,78.37000274658203
2018-07-17,77.63999938964844
2018-09-19,79.47000122070312
2019-08-05,79.94999694824219
2019-10-08,82.63999938964844
2019-12-11,83.22000122070312
2019-11-27,82.2699966430664
2020-02-14,82.08000183105469
2020-05-06,82.62999725341797
2019-01-08,82.72000122070312
2018-12-07,83.27999877929688
2019-08-20,83.18000030517578
2018-11-05,81.73999786376953
2019-07-19,82.31999969482422
2018-10-04,81.80999755859375
2019-06-17,81.26000213623047
2019-05-16,80.25
2018-08-01,79.04000091552734
2019-03-13,79.1500015258789
2019-12-03,81.20999908447266
2020-02-20,80.69000244140625
2019-12-06,81.1500015258789
2020-05-12,79.3499984741211
2019-12-09,79.05999755859375
2020-02-26,79.86000061035156
2020-05-15,79.55999755859375
2019-03-28,81.80999755859375
2018-09-17,82.7300033569336
2018-08-16,81.9800033569336
2018-10-19,81.56999969482422
2019-04-29,81.06999969482422
2019-01-23,83.12000274658203
2019-09-04,82.19000244140625
2018-11-20,79.97000122070312
2019-07-02,79.30000305175781
2019-05-31,76.83000183105469
2019-12-12,78.88999938964844
2020-05-18,78.08999633789062
2019-09-27,79.76000213623047
2020-03-03,79.02999877929688
2020-05-21,77.94999694824219
2019-05-14,79.41000366210938
2018-08-31,75.19000244140625
2018-07-30,75.91000366210938
2018-10-02,77.31999969482422
2019-04-12,79.13999938964844
2019-03-11,78.16000366210938
2019-02-07,78.6500015258789
2019-07-17,78.37000274658203
2019-09-19,76.58999633789062
2019-10-21,76.83000183105469
2019-12-18,76.86000061035156
2020-03-06,77.87000274658203
2019-10-03,79.63999938964844
2020-03-09,80.72000122070312
2020-05-27,78.48999786376953
2019-12-24,79.16999816894531
2020-03-12,81.94999694824219
2018-12-20,83.25
2019-08-01,84.8499984741211
2018-08-14,86.83999633789062
2018-07-13,88.02999877929688
2018-10-17,87.30000305175781
2019-05-29,87.47000122070312
2019-03-26,86.45999908447266
2019-02-22,86.0999984741211
2019-10-04,84.9800033569336
2019-11-05,84.51000213623047
2019-12-27,83.56999969482422
2020-06-02,83.91000366210938
2019-12-30,82.31999969482422
2020-03-18,82.66999816894531
2020-06-05,82.48999786376953
2019-07-15,83.01000213623047
2018-12-03,83.1500015258789
2019-06-13,80.80000305175781
2019-01-04,77.76000213623047
2018-08-29,78.47000122070312
2019-02-05,79.31999969482422
2018-11-01,78.30000305175781
2019-08-16,76.25
2019-04-10,77.38999938964844
2019-09-17,78.5999984741211
2019-10-15,81.36000061035156
2020-01-02,80.86000061035156
2020-06-08,82.12000274658203
2019-10-18,81.06999969482422
2020-03-24,81.41000366210938
2020-06-11,82.55999755859375
2020-01-08,83.5
2019-04-25,84.72000122070312
2019-07-30,84.66000366210938
2019-02-20,84.25
2018-07-11,85.62000274658203
2018-09-13,87.22000122070312
2018-10-15,88.95999908447266
2019-06-28,88.25
2018-12-18,87.11000061035156
2018-11-16,88.61000061035156
2019-10-02,91.16000366210938
2020-03-27,90.63999938964844
2020-01-10,91.19999694824219
2019-10-24,90.9000015258789
2020-03-30,92.22000122070312
2020-06-17,91.87999725341797
2020-01-14,92.3499984741211
2020-04-02,90.77999877929688
2019-01-02,90.88999938964844
2019-08-14,91.79000091552734
2018-10-30,90.7300033569336
2019-06-11,90.20999908447266
2019-05-10,89.81999969482422
2019-04-08,90.16000366210938
2018-08-27,90.73999786376953
2018-07-26,92.1500015258789
2018-09-28,92.69999694824219
2019-03-07,93.0
2019-10-30,92.5
2020-01-17,91.9800033569336
2020-06-23,91.4000015258789
2020-04-08,91.12000274658203
2020-06-26,91.86000061035156
2019-03-22,93.08000183105469
2019-01-17,92.76000213623047
2019-08-29,92.68000030517578
2018-11-14,93.38999938964844
2019-06-26,94.44999694824219
2018-09-11,93.5999984741211
2018-07-09,94.08000183105469
2018-08-10,94.2300033569336
2019-04-23,94.43000030517578
2019-09-30,94.23999786376953
2020-01-23,94.4000015258789
2019-11-08,95.12999725341797
2020-04-14,94.4800033569336
2019-11-11,95.04000091552734
2020-01-29,94.98999786376953
2020-04-17,94.93000030517578
2018-07-24,94.72000122070312
2018-09-26,95.87000274658203
2019-05-08,95.16000366210938
2019-03-05,95.33999633789062
2019-02-01,94.83999633789062
2018-12-31,95.12999725341797
2018-11-29,95.19000244140625
2019-08-12,94.9800033569336
2019-07-11,94.86000061035156
2019-09-13,94.0999984741211
2019-11-14,93.9000015258789
2020-04-20,94.81999969482422
2020-02-04,95.68000030517578
2020-04-23,94.5199966430664
2018-12-14,97.16000366210938
2019-08-27,97.9000015258789
2018-08-08,96.83999633789062
2018-10-11,94.63999938964844
2018-11-12,96.2699966430664
2019-07-26,96.87000274658203
2019-06-24,97.2300033569336
2019-05-23,94.47000122070312
2019-03-20,95.48999786376953
2019-01-15,100.91000366210938
2019-11-20,102.33999633789062
2020-02-07,102.4800033569336
2020-02-10,101.95999908447266
2020-04-29,102.91000366210938
2019-11-26,103.52999877929688
2020-02-13,104.02999877929688
2019-01-30,102.88999938964844
2018-08-23,103.55000305175781
2018-09-24,104.47000122070312
2018-11-27,104.30999755859375
2018-10-26,105.0999984741211
2019-07-09,104.93000030517578
2019-06-07,101.6500015258789
2019-05-06,98.20999908447266
2019-04-04,96.58000183105469
2019-09-11,93.23999786376953
2019-11-29,90.72000122070312
2020-05-05,95.68000030517578
2019-12-02,92.8499984741211
2020-02-19,98.12000274658203
2020-05-08,93.66000366210938
2019-05-21,92.7699966430664
2019-03-18,83.12999725341797
2018-09-07,89.05999755859375
2018-08-06,84.37000274658203
2018-10-09,75.91999816894531
2019-02-14,85.55999755859375
2018-12-12,75.31999969482422
2019-07-24,73.73999786376953
2019-09-26,68.81999969482422
2019-10-28,72.44999694824219
2019-12-05,64.93000030517578
2020-05-11,57.77000045776367
2019-07-03,71.20999908447266
2020-02-25,74.5999984741211
2020-05-14,78.25
2020-02-28,74.54000091552734
2019-08-08,78.31999969482422
2019-06-05,77.69000244140625
2018-07-20,73.13999938964844
2018-08-21,73.58999633789062
2018-10-24,71.25
2019-04-02,77.4000015258789
2019-03-01,76.16000366210938
2019-01-28,80.13999938964844
2018-12-27,81.44000244140625
2019-09-09,78.38999938964844
2020-03-02,79.83999633789062
2020-05-20,75.73999786376953
2019-12-17,75.81999969482422
2020-03-05,79.26000213623047
2019-02-12,77.88999938964844
2019-01-11,76.91000366210938
2018-12-10,77.6500015258789
2019-08-23,78.1500015258789
2018-11-08,78.86000061035156
2019-07-22,82.54000091552734
2019-06-20,83.0999984741211
2018-09-05,85.77999877929688
2019-04-17,83.5
2019-09-24,82.06999969482422
2019-12-20,79.31999969482422
2020-05-26,80.80000305175781
2019-04-30,79.91999816894531
2019-12-23,80.26000213623047
2020-03-11,82.25
2020-05-29,81.08000183105469
2019-12-26,77.45999908447266
2020-06-01,73.87000274658203
2019-05-02,74.91000366210938
2019-02-27,73.70999908447266
2018-11-23,78.2699966430664
2019-08-06,76.33999633789062
2018-07-18,77.93000030517578
2018-09-20,78.29000091552734
2018-10-22,78.66999816894531
2019-07-05,81.91999816894531
2019-06-03,86.27999877929688
2019-10-09,85.12999725341797
2019-10-11,84.9000015258789
2020-03-17,84.66000366210938
2020-06-04,85.62000274658203
2019-10-14,89.33000183105469
2020-03-20,91.98999786376953
2018-11-06,95.43000030517578
2019-06-18,95.66999816894531
2019-05-17,95.41999816894531
2019-04-15,91.9800033569336
2019-03-14,85.12999725341797
2019-01-09,86.01000213623047
2018-08-02,86.69000244140625
2018-10-05,88.94000244140625
2019-08-21,88.83999633789062
2019-10-17,87.52999877929688
2020-03-23,89.33999633789062
2020-06-10,87.08000183105469
2019-02-25,87.12000274658203
2020-01-07,84.01000213623047
2020-03-26,85.47000122070312
2019-10-23,85.5
