Dates,ETN
2018-12-24,78.62999725341797
2019-09-06,77.73999786376953
2018-07-17,77.45999908447266
2018-09-19,78.08000183105469
2019-08-05,79.4000015258789
2019-10-08,81.18000030517578
2019-12-11,82.2300033569336
2019-11-27,81.8499984741211
2020-02-14,81.94000244140625
2020-05-06,82.16000366210938
2019-01-08,81.94000244140625
2018-12-07,82.72000122070312
2019-08-20,82.9000015258789
2018-11-05,80.98999786376953
2019-07-19,81.33000183105469
2018-10-04,80.4800033569336
2019-06-17,80.86000061035156
2019-05-16,79.91000366210938
2018-08-01,78.9800033569336
2019-03-13,78.23999786376953
2019-12-03,79.30000305175781
2020-02-20,80.31999969482422
2019-12-06,80.19999694824219
2020-05-12,79.31999969482422
2019-12-09,78.69999694824219
2020-02-26,79.37999725341797
2020-05-15,79.45999908447266
2019-03-28,79.6500015258789
2018-09-17,80.91000366210938
2018-08-16,81.56999969482422
2018-10-19,81.12999725341797
2019-04-29,80.66999816894531
2019-01-23,79.73999786376953
2019-09-04,81.33000183105469
2018-11-20,79.68000030517578
2019-07-02,78.9800033569336
2019-05-31,76.45999908447266
2019-12-12,77.0999984741211
2020-05-18,76.33000183105469
2019-09-27,78.70999908447266
2020-03-03,78.26000213623047
2020-05-21,77.7699966430664
2019-05-14,77.62000274658203
2018-08-31,74.94999694824219
2018-07-30,74.86000061035156
2018-10-02,76.30000305175781
2019-04-12,78.44000244140625
2019-03-11,77.9800033569336
2019-02-07,78.26000213623047
2019-07-17,77.7300033569336
2019-09-19,76.08999633789062
2019-10-21,76.05000305175781
2019-12-18,76.48999786376953
2020-03-06,76.12000274658203
2019-10-03,78.80000305175781
2020-03-09,80.29000091552734
2020-05-27,77.62000274658203
2019-12-24,78.91999816894531
2020-03-12,80.27999877929688
2018-12-20,81.70999908447266
2019-08-01,83.48999786376953
2018-08-14,85.0
2018-07-13,85.81999969482422
2018-10-17,86.69999694824219
2019-05-29,87.13999938964844
2019-03-26,85.86000061035156
2019-02-22,85.05000305175781
2019-10-04,84.05000305175781
2019-11-05,84.37999725341797
2019-12-27,83.48999786376953
2020-06-02,82.70999908447266
2019-12-30,81.80000305175781
2020-03-18,81.80000305175781
2020-06-05,82.0
2019-07-15,81.77999877929688
2018-12-03,82.7699966430664
2019-06-13,80.41000366210938
2019-01-04,76.86000061035156
2018-08-29,76.43000030517578
2019-02-05,78.43000030517578
