Dates,BKNG
2019-04-30,1397.4599609375
2019-12-23,1392.260009765625
2020-03-11,1440.989990234375
2020-05-29,1427.02001953125
2019-12-26,1401.0899658203125
2020-06-01,1379.3399658203125
2019-05-02,1348.739990234375
2019-02-27,1377.010009765625
2018-11-23,1430.0
2019-08-06,1556.2900390625
2018-07-18,1578.52001953125
2018-09-20,1605.0
2018-10-22,1591.739990234375
2019-07-05,1704.3199462890625
2019-06-03,1775.9300537109375
2019-10-09,1695.5899658203125
2019-10-11,1657.0
2020-03-17,1633.1199951171875
2020-06-04,1690.0
2019-10-14,1704.030029296875
2020-03-20,1714.9000244140625
2018-11-06,1826.760009765625
2019-06-18,1846.5999755859375
2019-05-17,1808.0699462890625
2019-04-15,1791.949951171875
2019-03-14,1655.8499755859375
2019-01-09,1653.5699462890625
2018-08-02,1567.6600341796875
2018-10-05,1716.3199462890625
2019-08-21,1677.9200439453125
2019-10-17,1622.4000244140625
2020-03-23,1654.0
2020-06-10,1609.739990234375
2019-02-25,1652.300048828125
2020-01-07,1660.7099609375
2020-03-26,1585.81005859375
2019-10-23,1597.300048828125
