Dates,LDOS
2019-02-26,78.33000183105469
2019-01-25,79.25
2018-12-24,78.41999816894531
2019-09-06,78.83999633789062
2018-07-17,78.25
2018-09-19,78.62999725341797
2019-08-05,78.62999725341797
2019-10-08,79.66000366210938
2019-12-11,78.91999816894531
2019-11-27,78.95999908447266
2020-02-14,79.12999725341797
2020-05-06,78.51000213623047
2019-01-08,79.38999938964844
2018-12-07,79.8499984741211
2019-08-20,80.16999816894531
2018-11-05,80.13999938964844
2019-07-19,81.4000015258789
2018-10-04,82.0199966430664
2019-06-17,81.41000366210938
2019-05-16,81.5199966430664
2018-08-01,81.5
2019-03-13,81.94000244140625
2019-12-03,82.43000030517578
2020-02-20,82.33999633789062
2019-12-06,82.04000091552734
2020-05-12,80.7699966430664
2019-12-09,80.95999908447266
2020-02-26,79.58999633789062
2020-05-15,79.58000183105469
2019-03-28,80.83000183105469
2018-09-17,81.5999984741211
2018-08-16,81.1500015258789
2018-10-19,82.43000030517578
2019-04-29,83.31999969482422
2019-01-23,84.37999725341797
2019-09-04,82.0999984741211
2018-11-20,83.41000366210938
2019-07-02,81.86000061035156
2019-05-31,78.9800033569336
2019-12-12,80.04000091552734
2020-05-18,80.56999969482422
2019-09-27,83.9000015258789
2020-03-03,83.05999755859375
2020-05-21,83.05000305175781
2019-05-14,84.2699966430664
2018-08-31,82.81999969482422
2018-07-30,82.91000366210938
2018-10-02,83.81999969482422
2019-04-12,85.08000183105469
2019-03-11,84.47000122070312
2019-02-07,85.54000091552734
2019-07-17,85.55999755859375
2019-09-19,83.41000366210938
2019-10-21,84.30000305175781
2019-12-18,85.02999877929688
2020-03-06,85.72000122070312
2019-10-03,87.19999694824219
2020-03-09,87.36000061035156
2020-05-27,86.3499984741211
2019-12-24,87.62000274658203
2020-03-12,88.81999969482422
2018-12-20,87.62000274658203
2019-08-01,84.91999816894531
2018-08-14,83.98999786376953
2018-07-13,85.23999786376953
2018-10-17,86.3499984741211
2019-05-29,85.81999969482422
2019-03-26,86.30000305175781
2019-02-22,86.69999694824219
2019-10-04,87.5999984741211
2019-11-05,87.37000274658203
2019-12-27,86.33000183105469
2020-06-02,85.69000244140625
2019-12-30,86.01000213623047
2020-03-18,87.04000091552734
2020-06-05,87.12999725341797
2019-07-15,85.0199966430664
2018-12-03,85.87999725341797
2019-06-13,84.77999877929688
2019-01-04,82.95999908447266
2018-08-29,83.0
2019-02-05,83.62999725341797
2018-11-01,83.80000305175781
2019-08-16,81.83999633789062
2019-04-10,82.69999694824219
2019-09-17,83.05000305175781
2019-10-15,83.16000366210938
2020-01-02,82.45999908447266
2020-06-08,82.2300033569336
2019-10-18,81.33999633789062
2020-03-24,81.70999908447266
2020-06-11,81.62000274658203
2020-01-08,80.83999633789062
2019-04-25,79.29000091552734
2019-07-30,79.23999786376953
2019-02-20,80.04000091552734
2018-07-11,79.9800033569336
2018-09-13,80.80999755859375
2018-10-15,86.38999938964844
2019-06-28,86.69000244140625
2018-12-18,86.2300033569336
2018-11-16,85.33000183105469
2019-10-02,85.77999877929688
2020-03-27,83.18000030517578
2020-01-10,85.12999725341797
2019-10-24,86.0
2020-03-30,87.19999694824219
2020-06-17,87.66999816894531
2020-01-14,89.01000213623047
2020-04-02,89.48999786376953
2019-01-02,90.44000244140625
2019-08-14,91.02999877929688
2018-10-30,91.38999938964844
2019-06-11,91.70999908447266
2019-05-10,91.66000366210938
2019-04-08,90.05000305175781
2018-08-27,88.5
2018-07-26,90.02999877929688
2018-09-28,90.70999908447266
2019-03-07,90.9800033569336
2019-10-30,90.83999633789062
2020-01-17,89.8499984741211
2020-06-23,89.66000366210938
2020-04-08,89.73999786376953
2020-06-26,89.94999694824219
2019-03-22,90.68000030517578
2019-01-17,90.0999984741211
2019-08-29,89.63999938964844
2018-11-14,92.08000183105469
2019-06-26,91.19000244140625
2018-09-11,91.83999633789062
2018-07-09,91.63999938964844
2018-08-10,91.52999877929688
2019-04-23,95.68000030517578
2019-09-30,96.27999877929688
2020-01-23,98.01000213623047
2019-11-08,97.81999969482422
2020-04-14,98.02999877929688
2019-11-11,98.52999877929688
2020-01-29,98.2300033569336
2020-04-17,98.06999969482422
2018-07-24,97.88999938964844
2018-09-26,98.62000274658203
2019-05-08,99.4800033569336
2019-03-05,100.36000061035156
2019-02-01,99.98999786376953
2018-12-31,99.87000274658203
2018-11-29,101.08000183105469
2019-08-12,101.0199966430664
2019-07-11,101.1500015258789
2019-09-13,100.79000091552734
2019-11-14,102.13999938964844
2020-04-20,102.29000091552734
2020-02-04,103.38999938964844
2020-04-23,103.2699966430664
2018-12-14,102.47000122070312
2019-08-27,102.62999725341797
2018-08-08,101.62000274658203
2018-10-11,100.7699966430664
2018-11-12,102.30999755859375
2019-07-26,101.83000183105469
2019-06-24,102.58000183105469
2019-05-23,100.47000122070312
2019-03-20,102.45999908447266
2019-01-15,105.30999755859375
2019-11-20,106.62999725341797
2020-02-07,109.95999908447266
2020-02-10,110.11000061035156
2020-04-29,110.5999984741211
2019-11-26,112.13999938964844
2020-02-13,111.0
2019-01-30,113.0999984741211
2018-08-23,112.80999755859375
2018-09-24,123.22000122070312
2018-11-27,120.33000183105469
2018-10-26,119.2699966430664
2019-07-09,117.22000122070312
2019-06-07,113.83000183105469
2019-05-06,109.1500015258789
2019-04-04,110.81999969482422
2019-09-11,105.11000061035156
2019-11-29,102.6500015258789
2020-05-05,110.05999755859375
2019-12-02,109.33000183105469
2020-02-19,112.33000183105469
2020-05-08,107.56999969482422
2019-05-21,105.68000030517578
2019-03-18,97.52999877929688
2018-09-07,102.79000091552734
2018-08-06,97.97000122070312
2018-10-09,85.80000305175781
2019-02-14,90.30999755859375
2018-12-12,78.0
2019-07-24,81.37999725341797
2019-09-26,77.76000213623047
2019-10-28,75.91000366210938
2019-12-05,72.51000213623047
2020-05-11,70.83000183105469
2019-07-03,78.45999908447266
2020-02-25,86.12000274658203
2020-05-14,92.55999755859375
2020-02-28,93.44000244140625
2019-08-08,93.43000030517578
2019-06-05,91.6500015258789
2018-07-20,87.1500015258789
2018-08-21,88.62999725341797
2018-10-24,87.94000244140625
2019-04-02,94.88999938964844
2019-03-01,92.5999984741211
2019-01-28,95.44000244140625
2018-12-27,95.45999908447266
2019-09-09,92.08000183105469
2020-03-02,95.56999969482422
2020-05-20,92.70999908447266
2019-12-17,92.8499984741211
2020-03-05,99.27999877929688
2019-02-12,98.5999984741211
2019-01-11,94.55999755859375
2018-12-10,97.61000061035156
2019-08-23,98.86000061035156
2018-11-08,101.94999694824219
2019-07-22,102.80000305175781
2019-06-20,102.31999969482422
2018-09-05,102.95999908447266
2019-04-17,98.80999755859375
2019-09-24,97.88999938964844
2019-12-20,98.91000366210938
2020-05-26,98.44000244140625
2019-04-30,97.18000030517578
2019-12-23,100.37999725341797
2020-03-11,102.69999694824219
2020-05-29,102.06999969482422
2019-12-26,99.91000366210938
2020-06-01,95.51000213623047
2019-05-02,95.83000183105469
2019-02-27,96.81999969482422
2018-11-23,98.7300033569336
2019-08-06,97.81999969482422
2018-07-18,98.91000366210938
2018-09-20,99.4000015258789
2018-10-22,100.95999908447266
2019-07-05,102.25
2019-06-03,102.76000213623047
2019-10-09,104.36000061035156
2019-10-11,105.29000091552734
2020-03-17,105.9800033569336
2020-06-04,104.52999877929688
2019-10-14,107.26000213623047
2020-03-20,105.97000122070312
2018-11-06,106.05000305175781
2019-06-18,106.54000091552734
2019-05-17,105.69000244140625
2019-04-15,104.7699966430664
2019-03-14,100.37000274658203
2019-01-09,98.91000366210938
2018-08-02,98.62000274658203
2018-10-05,100.29000091552734
2019-08-21,100.19000244140625
2019-10-17,99.33000183105469
2020-03-23,96.69999694824219
2020-06-10,96.88999938964844
2019-02-25,96.16999816894531
2020-01-07,93.25
2020-03-26,92.72000122070312
2019-10-23,89.77999877929688
