Dates,LDOS
2018-10-04,80.7952880859375
2019-06-17,80.19439697265625
2019-05-16,80.3027572631836
2018-08-01,80.28305053710938
2019-03-13,80.71648406982422
2019-12-03,81.19917297363281
2020-02-20,81.11051177978516
2019-12-06,80.81498718261719
2020-05-12,79.56394958496094
2019-12-09,79.7511215209961
2020-02-26,78.40157318115234
2020-05-15,78.3917236328125
2019-03-28,79.62305450439453
2018-09-17,80.38156127929688
2018-08-16,79.93827819824219
2018-10-19,81.19917297363281
2019-04-29,82.07588195800781
2019-01-23,83.12004852294922
2019-09-04,80.87409973144531
2018-11-20,82.16453552246094
2019-07-02,80.63768005371094
2019-05-31,77.80068969726562
2019-12-12,78.84485626220703
2020-05-18,79.366943359375
2019-09-27,82.64720916748047
2020-03-03,81.81976318359375
2020-05-21,81.8099136352539
2019-05-14,83.0116958618164
2018-08-31,81.58334350585938
2018-07-30,81.67200469970703
2018-10-02,82.56841278076172
2019-04-12,83.80960083007812
2019-03-11,83.20870971679688
2019-02-07,84.26273345947266
2019-07-17,84.28243255615234
2019-09-19,82.16453552246094
2019-10-21,83.04124450683594
2019-12-18,83.76033782958984
2020-03-06,84.4400405883789
2019-10-03,85.89794158935547
2020-03-09,86.05555725097656
2020-05-27,85.06063842773438
2019-12-24,86.31167602539062
2020-03-12,87.4937515258789
2018-12-20,86.31167602539062
2019-08-01,83.65198516845703
2018-08-14,82.7358627319336
2018-07-13,83.96721649169922
2018-10-17,85.06063842773438
2019-05-29,84.87273406982422
2019-03-26,85.34744262695312
2019-02-22,85.7430191040039
2019-10-04,86.63308715820312
2019-11-05,86.40563201904297
2019-12-27,85.37710571289062
2020-06-02,84.74417114257812
2019-12-30,85.06063842773438
2020-03-18,86.07926940917969
2020-06-05,86.16827392578125
2019-07-15,84.08155822753906
2018-12-03,84.93206787109375
2019-06-13,83.84420776367188
2019-01-04,82.04430389404297
2018-08-29,82.08385467529297
2019-02-05,82.70690155029297
2018-11-01,82.87503814697266
2019-08-16,80.93666076660156
2019-04-10,81.78717041015625
2019-09-17,82.13330841064453
2019-10-15,82.24210357666016
2020-01-02,81.54981994628906
2020-06-08,81.3223648071289
2019-10-18,80.44218444824219
2020-03-24,80.80809783935547
2020-06-11,80.71910095214844
2020-01-08,79.94770050048828
2019-04-25,78.41480255126953
2019-07-30,78.36536407470703
2019-02-20,79.15653991699219
2018-07-11,79.09719848632812
2018-09-13,79.91803741455078
2018-10-15,85.43644714355469
2019-06-28,85.7331314086914
2018-12-18,85.27821350097656
2018-11-16,84.38815307617188
2019-10-02,84.83317565917969
2020-03-27,82.26187133789062
2020-01-10,84.19034576416016
2019-10-24,85.05074310302734
2020-03-30,86.23750305175781
2020-06-17,86.70231628417969
2020-01-14,88.02752685546875
2020-04-02,88.50222778320312
2019-01-02,89.44173431396484
2019-08-14,90.02522277832031
2018-10-30,90.3812484741211
2019-06-11,90.69772338867188
2019-05-10,90.64827728271484
2019-04-08,89.05604553222656
2018-08-27,87.52315521240234
2018-07-26,89.03627014160156
2018-09-28,89.70875549316406
2019-03-07,89.97577667236328
2019-10-30,89.83731842041016
2020-01-17,88.8582534790039
2020-06-23,88.67035675048828
2020-04-08,88.74945831298828
2020-06-26,88.95714569091797
2019-03-22,89.67909240722656
2019-01-17,89.10549926757812
2019-08-29,88.65056610107422
2018-11-14,91.06364440917969
2019-06-26,90.18346405029297
2018-09-11,91.16619110107422
2018-07-09,90.96766662597656
2018-08-10,90.85847473144531
2019-04-23,94.97801971435547
2019-09-30,95.57362365722656
2020-01-23,97.29093170166016
2019-11-08,97.10232543945312
2020-04-14,97.31078338623047
2019-11-11,97.80711364746094
2020-01-29,97.50931549072266
2020-04-17,97.3504867553711
2018-07-24,97.17180633544922
2018-09-26,97.89645385742188
2019-05-08,98.7501449584961
2019-03-05,99.62368774414062
2019-02-01,99.25639343261719
2018-12-31,99.13728332519531
2018-11-29,100.3384017944336
2019-08-12,100.27883911132812
2019-07-11,100.40789031982422
2019-09-13,100.05052947998047
2019-11-14,101.390625
2020-04-20,101.5395278930664
2020-02-04,102.63145446777344
2020-04-23,102.5123291015625
2018-12-14,101.71820831298828
2019-08-27,101.87702941894531
2018-08-08,100.87445068359375
2018-10-11,100.03067779541016
2018-11-12,101.55937194824219
2019-07-26,101.08290100097656
2019-06-24,101.82740020751953
2019-05-23,99.73287963867188
2019-03-20,101.70828247070312
2019-01-15,104.53736114501953
2019-11-20,105.8476791381836
2020-02-07,109.15325164794922
2020-02-10,109.30215454101562
2020-04-29,109.78855895996094
2019-11-26,111.3172607421875
2020-02-13,110.18562316894531
2019-01-30,112.27021789550781
2018-08-23,111.98233795166016
2018-09-24,122.31597137451172
2018-11-27,119.44717407226562
2018-10-26,118.39494323730469
2019-07-09,116.3599853515625
2019-06-07,112.99485778808594
2019-05-06,108.34919738769531
2019-04-04,110.00694274902344
2019-09-11,104.33883666992188
2019-11-29,101.89688110351562
2020-05-05,109.25251770019531
2019-12-02,108.52787780761719
2020-02-19,111.50586700439453
2020-05-08,106.78079223632812
2019-05-21,104.90465545654297
2019-03-18,96.814453125
2018-09-07,102.03585815429688
2018-08-06,97.251220703125
2018-10-09,85.17051696777344
2019-02-14,90.00407409667969
2018-12-12,77.73577880859375
2019-07-24,81.10432434082031
2019-09-26,77.49659729003906
2019-10-28,75.65286254882812
2019-12-05,72.2643814086914
2020-05-11,70.5900650024414
2019-07-03,78.19422149658203
2020-02-25,85.82827758789062
2020-05-14,92.24645233154297
2020-02-28,93.12348175048828
2019-08-08,93.11351013183594
2019-06-05,91.33953857421875
2018-07-20,86.85478210449219
2018-08-21,88.32976531982422
2018-10-24,87.6421127319336
2019-04-02,94.56856536865234
2019-03-01,92.28632354736328
2019-01-28,95.11670684814453
2018-12-27,95.13663482666016
2019-09-09,91.76808166503906
2020-03-02,95.24626159667969
2020-05-20,92.39595031738281
2019-12-17,92.53547668457031
2020-03-05,98.94369506835938
2019-02-12,98.26599884033203
2019-01-11,94.23967742919922
2018-12-10,97.27935028076172
2019-08-23,98.52511596679688
2018-11-08,101.60464477539062
2019-07-22,102.45177459716797
2019-06-20,101.97339630126953
2018-09-05,102.6112289428711
2019-04-17,98.47528076171875
2019-09-24,97.55840301513672
2019-12-20,98.574951171875
2020-05-26,98.1065444946289
2019-04-30,96.8508071899414
2019-12-23,100.03996276855469
2020-03-11,102.35210418701172
2020-05-29,101.7242431640625
2019-12-26,99.57156372070312
2020-06-01,95.18647003173828
2019-05-02,95.50537872314453
2019-02-27,96.49202728271484
2018-11-23,98.39556121826172
2019-08-06,97.48863983154297
2018-07-18,98.574951171875
2018-09-20,99.06328582763672
2018-10-22,100.61800384521484
2019-07-05,101.90363311767578
2019-06-03,102.41191101074219
2019-10-09,104.00648498535156
2019-10-11,104.93333435058594
2020-03-17,105.62100219726562
2020-06-04,104.17591094970703
2019-10-14,106.89666748046875
2020-03-20,105.61103057861328
2018-11-06,105.69076538085938
2019-06-18,106.1791000366211
2019-05-17,105.33198547363281
2019-04-15,104.41509246826172
2019-03-14,100.0300064086914
2019-01-09,98.91000366210938
2018-08-02,98.62000274658203
2018-10-05,100.29000091552734
2019-08-21,100.19000244140625
2019-10-17,99.33000183105469
2020-03-23,96.69999694824219
2020-06-10,96.88999938964844
2019-02-25,96.16999816894531
2020-01-07,93.25
2020-03-26,92.72000122070312
2019-10-23,89.77999877929688
