Dates,EW
2019-10-16,51.67333221435547
2019-12-16,52.02000045776367
2020-03-04,51.21666717529297
2020-05-22,49.51333236694336
2019-10-01,48.06999969482422
2019-12-19,46.63999938964844
2018-09-10,49.33000183105469
2019-05-24,50.003334045410156
2018-08-09,50.13666534423828
2019-04-22,51.05666732788086
2019-03-21,49.746665954589844
2019-01-16,47.88666534423828
2019-08-28,49.573333740234375
2018-11-13,49.913333892822266
2018-10-12,50.869998931884766
2019-06-25,51.45000076293945
2020-03-10,51.70333480834961
2020-05-28,50.93333435058594
2019-10-07,49.83000183105469
2020-03-13,54.029998779296875
2019-10-10,52.21333312988281
2020-03-16,53.03666687011719
2020-06-03,56.13666534423828
2018-11-28,56.0966682434082
2018-09-25,55.88999938964844
2018-07-23,56.400001525878906
2018-08-24,56.880001068115234
2019-07-10,56.11333465576172
2019-05-07,55.37333297729492
2019-04-05,56.246665954589844
2019-03-04,56.80666732788086
2019-01-31,56.233333587646484
2019-09-12,57.10333251953125
2019-12-31,56.70333480834961
2020-03-19,56.86000061035156
2020-01-03,56.75
2020-06-09,57.310001373291016
2019-02-15,57.77000045776367
2019-01-14,59.1966667175293
2018-07-06,58.74333190917969
2018-08-07,58.7066650390625
2018-10-10,59.2599983215332
2018-12-13,59.0099983215332
2019-08-26,58.893333435058594
2019-07-25,57.97999954223633
2019-05-22,57.503334045410156
2019-03-19,56.813331604003906
2020-01-06,56.0433349609375
2020-03-25,56.1966667175293
2020-06-12,56.43000030517578
2019-10-22,57.9033317565918
2020-01-09,57.06999969482422
2020-06-15,57.526668548583984
2019-10-25,57.2066650390625
2020-03-31,56.98666763305664
2020-06-18,56.41999816894531
2019-04-03,57.85333251953125
2018-08-22,58.47999954223633
2018-10-25,59.3033332824707
2019-01-29,59.34000015258789
2018-12-28,59.91666793823242
2018-11-26,63.630001068115234
2019-08-09,63.119998931884766
2019-07-08,62.970001220703125
2019-06-06,64.05000305175781
2019-09-10,62.996665954589844
2020-01-15,63.13333511352539
2020-04-03,63.426666259765625
2019-10-31,62.516666412353516
2020-04-06,62.91999816894531
2020-06-24,63.776668548583984
2018-11-09,63.33333206176758
2019-07-23,63.33333206176758
2019-06-21,63.56999969482422
2019-05-20,63.099998474121094
2019-04-18,62.77000045776367
2018-09-06,62.84333419799805
2018-10-08,63.31999969482422
2019-02-13,62.94333267211914
2018-12-11,63.45333480834961
2019-09-25,63.9033317565918
2020-01-21,63.07666778564453
2020-04-09,63.46333312988281
2019-11-06,59.163333892822266
2020-01-24,59.086666107177734
2020-01-27,59.42333221435547
2020-04-15,60.32666778564453
2018-12-26,59.24333190917969
2019-08-07,59.073333740234375
2019-06-04,58.7066650390625
2018-09-21,58.11000061035156
2018-07-19,58.689998626708984
2018-08-20,58.46333312988281
2018-10-23,59.5533332824707
2019-05-03,60.503334045410156
2019-04-01,60.996665954589844
2019-02-28,59.44333267211914
2019-11-12,59.25666809082031
2020-01-30,60.4466667175293
2019-11-15,60.36666488647461
2020-04-21,59.38999938964844
2019-04-16,59.630001068115234
2019-03-15,59.08333206176758
2019-02-11,59.04666519165039
2019-01-10,57.7066650390625
2019-08-22,57.59333419799805
2018-11-07,57.33333206176758
2018-08-03,57.5533332824707
2018-09-04,56.65666580200195
2019-06-19,56.459999084472656
2019-09-23,56.426666259765625
2019-11-18,55.7400016784668
2020-02-05,56.67333221435547
2020-04-24,56.900001525878906
2019-03-29,56.27333450317383
2019-11-21,58.01333236694336
2020-04-27,59.099998474121094
2020-02-11,59.93000030517578
2020-04-30,61.27000045776367
2019-05-01,61.74333190917969
2019-02-26,61.86666488647461
2019-01-25,61.599998474121094
2018-12-24,61.54666519165039
2019-09-06,61.310001373291016
2018-07-17,61.58333206176758
2018-09-19,63.10333251953125
2019-08-05,63.663333892822266
2019-10-08,64.29000091552734
2019-12-11,64.41000366210938
2019-11-27,63.91999816894531
2020-02-14,63.98666763305664
2020-05-06,62.349998474121094
2019-01-08,61.810001373291016
2018-12-07,61.58000183105469
2019-08-20,61.75666809082031
2018-11-05,61.54666519165039
2019-07-19,62.46666717529297
2018-10-04,62.766666412353516
2019-06-17,62.253334045410156
2019-05-16,63.33000183105469
2018-08-01,63.72666549682617
2019-03-13,65.01000213623047
2019-12-03,63.81666564941406
2020-02-20,63.630001068115234
2019-12-06,62.5099983215332
2020-05-12,63.253334045410156
2019-12-09,64.36000061035156
2020-02-26,64.77666473388672
2020-05-15,64.66999816894531
2019-03-28,65.15333557128906
2018-09-17,71.62666320800781
2018-08-16,70.82333374023438
2018-10-19,70.94999694824219
2019-04-29,72.08999633789062
2019-01-23,72.29000091552734
2019-09-04,70.94999694824219
2018-11-20,71.69000244140625
2019-07-02,71.44666290283203
2019-05-31,69.80999755859375
2019-12-12,70.91000366210938
2020-05-18,71.02666473388672
2019-09-27,72.36666870117188
2020-03-03,72.5433349609375
2020-05-21,71.96333312988281
2019-05-14,73.07333374023438
2018-08-31,71.16999816894531
2018-07-30,71.73666381835938
2018-10-02,73.11333465576172
2019-04-12,74.16666412353516
2019-03-11,74.00333404541016
2019-02-07,73.93000030517578
2019-07-17,72.22333526611328
2019-09-19,70.68000030517578
2019-10-21,71.88666534423828
2019-12-18,71.62999725341797
2020-03-06,72.30000305175781
2019-10-03,73.3566665649414
2020-03-09,73.94666290283203
2020-05-27,72.87000274658203
2019-12-24,73.28666687011719
2020-03-12,74.99333190917969
2018-12-20,75.43000030517578
2019-08-01,72.40333557128906
2018-08-14,72.75666809082031
2018-07-13,72.61666870117188
2018-10-17,73.48332977294922
2019-05-29,73.16666412353516
2019-03-26,71.69666290283203
2019-02-22,73.13999938964844
2019-10-04,72.61333465576172
2019-11-05,71.70333099365234
2019-12-27,73.22000122070312
2020-06-02,73.23332977294922
2019-12-30,73.02999877929688
2020-03-18,73.83333587646484
2020-06-05,73.86666870117188
2019-07-15,72.43000030517578
2018-12-03,73.30333709716797
2019-06-13,71.70333099365234
2019-01-04,71.79000091552734
2018-08-29,74.33333587646484
2019-02-05,76.46666717529297
2018-11-01,75.05999755859375
2019-08-16,72.67666625976562
2019-04-10,74.9366683959961
2019-09-17,75.36333465576172
2019-10-15,75.70333099365234
2020-01-02,75.53666687011719
2020-06-08,76.20999908447266
2019-10-18,75.44666290283203
2020-03-24,75.93333435058594
2020-06-11,75.81999969482422
2020-01-08,75.73666381835938
2019-04-25,74.02999877929688
2019-07-30,75.05999755859375
2019-02-20,76.28666687011719
2018-07-11,76.06999969482422
2018-09-13,79.02999877929688
2018-10-15,79.55000305175781
2019-06-28,79.71333312988281
2018-12-18,79.45999908447266
2018-11-16,78.913330078125
2019-10-02,78.43333435058594
2020-03-27,77.47000122070312
2020-01-10,78.40666961669922
2019-10-24,78.38333129882812
2020-03-30,78.05333709716797
2020-06-17,78.23332977294922
2020-01-14,79.78333282470703
2020-04-02,80.79000091552734
2019-01-02,80.1866683959961
2019-08-14,81.87999725341797
2018-10-30,80.7933349609375
2019-06-11,81.1866683959961
2019-05-10,81.41000366210938
2019-04-08,80.94999694824219
2018-08-27,80.26667022705078
2018-07-26,81.58333587646484
2018-09-28,81.77333068847656
2019-03-07,82.086669921875
2019-10-30,81.64666748046875
2020-01-17,80.94999694824219
2020-06-23,81.5199966430664
2020-04-08,82.0633316040039
2020-06-26,80.98666381835938
2019-03-22,79.66000366210938
2019-01-17,78.09666442871094
2019-08-29,76.38666534423828
2018-11-14,76.77333068847656
2019-06-26,76.9000015258789
2018-09-11,77.54666900634766
2018-07-09,78.31999969482422
2018-08-10,79.3066635131836
2019-04-23,78.5433349609375
2019-09-30,77.73999786376953
2020-01-23,78.79666900634766
2019-11-08,79.1066665649414
2020-04-14,78.59666442871094
2019-11-11,78.59333038330078
2020-01-29,78.20333099365234
2020-04-17,77.47333526611328
2018-07-24,77.76333618164062
2018-09-26,77.5
2019-05-08,77.20999908447266
2019-03-05,78.26667022705078
2019-02-01,77.66999816894531
2018-12-31,77.15333557128906
2018-11-29,77.97333526611328
2019-08-12,77.61333465576172
2019-07-11,77.80000305175781
2019-09-13,78.67666625976562
2019-11-14,78.93000030517578
2020-04-20,79.52666473388672
2020-02-04,79.54666900634766
2020-04-23,80.7066650390625
2018-12-14,80.99666595458984
2019-08-27,77.08999633789062
2018-08-08,76.81666564941406
2018-10-11,76.3066635131836
2018-11-12,77.63999938964844
2019-07-26,77.57666778564453
2019-06-24,77.98999786376953
2019-05-23,73.28666687011719
2019-03-20,73.3066635131836
2019-01-15,75.44999694824219
2019-11-20,77.0433349609375
2020-02-07,78.87999725341797
2020-02-10,77.47000122070312
2020-04-29,76.14666748046875
2019-11-26,77.05000305175781
2020-02-13,75.60333251953125
2019-01-30,75.51333618164062
2018-08-23,76.8499984741211
2018-09-24,76.51333618164062
2018-11-27,78.4366683959961
2018-10-26,77.97000122070312
2019-07-09,77.08333587646484
2019-06-07,75.43000030517578
2019-05-06,74.69000244140625
2019-04-04,73.86000061035156
2019-09-11,70.98666381835938
2019-11-29,68.27999877929688
2020-05-05,70.97333526611328
2019-12-02,69.5199966430664
2020-02-19,72.45999908447266
2020-05-08,69.65333557128906
2019-05-21,68.61666870117188
2019-03-18,63.686668395996094
2018-09-07,67.62333679199219
2018-08-06,65.79000091552734
2018-10-09,62.34000015258789
2019-02-14,61.83333206176758
2018-12-12,55.24333190917969
2019-07-24,58.79999923706055
2019-09-26,57.71333312988281
2019-10-28,60.12333297729492
2019-12-05,55.483333587646484
2020-05-11,52.40999984741211
2019-07-03,61.630001068115234
2020-02-25,63.643333435058594
2020-05-14,66.4800033569336
2020-02-28,66.05000305175781
2019-08-08,65.35333251953125
2019-06-05,62.87333297729492
2018-07-20,57.5433349609375
2018-08-21,61.619998931884766
2018-10-24,63.02333450317383
2019-04-02,65.13999938964844
2019-03-01,64.91000366210938
2019-01-28,69.01667022705078
2018-12-27,71.8133316040039
2019-09-09,69.0633316040039
2020-03-02,72.05333709716797
2020-05-20,71.55000305175781
2019-12-17,72.50666809082031
2020-03-05,76.13666534423828
2019-02-12,74.86666870117188
2019-01-11,72.00666809082031
2018-12-10,72.17333221435547
2019-08-23,73.68000030517578
2018-11-08,74.49333190917969
2019-07-22,73.2933349609375
2019-06-20,71.05333709716797
2018-09-05,72.98999786376953
2019-04-17,72.5
2019-09-24,69.77666473388672
2019-12-20,68.9800033569336
2020-05-26,71.52666473388672
2019-04-30,71.23666381835938
2019-12-23,72.68000030517578
2020-03-11,72.61333465576172
2020-05-29,75.01667022705078
2019-12-26,72.48999786376953
2020-06-01,71.37000274658203
2019-05-02,72.48332977294922
2019-02-27,70.98666381835938
2018-11-23,72.1433334350586
2019-08-06,71.73332977294922
2018-07-18,73.65333557128906
2018-09-20,72.83333587646484
2018-10-22,72.9366683959961
2019-07-05,72.336669921875
2019-06-03,72.11666870117188
2019-10-09,74.05000305175781
2019-10-11,74.90666961669922
2020-03-17,74.2699966430664
2020-06-04,74.83000183105469
2019-10-14,74.7300033569336
2020-03-20,71.0
2018-11-06,74.37000274658203
2019-06-18,76.94999694824219
2019-05-17,74.95999908447266
2019-04-15,73.27999877929688
2019-03-14,68.05999755859375
2019-01-09,67.9800033569336
2018-08-02,68.95999908447266
2018-10-05,70.20999908447266
2019-08-21,69.83000183105469
2019-10-17,69.9800033569336
2020-03-23,70.23999786376953
2020-06-10,69.80999755859375
2019-02-25,70.73999786376953
2020-01-07,67.48999786376953
2020-03-26,68.06999969482422
2019-10-23,67.12999725341797
