Dates,EW
2019-07-30,75.67666625976562
2019-02-20,79.4566650390625
2018-07-11,76.75666809082031
2018-09-13,79.07666778564453
2018-10-15,80.5199966430664
2019-06-28,80.0
2018-12-18,80.0999984741211
2018-11-16,80.6066665649414
2019-10-02,79.56999969482422
2020-03-27,78.33333587646484
2020-01-10,78.69666290283203
2019-10-24,78.75333404541016
2020-03-30,78.75666809082031
2020-06-17,78.73666381835938
2020-01-14,80.05333709716797
2020-04-02,80.86666870117188
2019-01-02,80.83000183105469
2019-08-14,81.98332977294922
2018-10-30,82.32333374023438
2019-06-11,82.54666900634766
2019-05-10,82.47000122070312
2019-04-08,81.79000091552734
2018-08-27,81.50666809082031
2018-07-26,82.05333709716797
2018-09-28,82.03666687011719
2019-03-07,82.41999816894531
2019-10-30,82.33999633789062
2020-01-17,82.31666564941406
2020-06-23,81.67666625976562
2020-04-08,82.44999694824219
2020-06-26,82.5
2019-03-22,81.99666595458984
2019-01-17,79.66666412353516
2019-08-29,78.37000274658203
2018-11-14,76.93333435058594
2019-06-26,77.11333465576172
2018-09-11,77.69999694824219
2018-07-09,78.89666748046875
2018-08-10,79.46666717529297
2019-04-23,79.87333679199219
2019-09-30,79.49333190917969
2020-01-23,78.8133316040039
2019-11-08,79.5
2020-04-14,79.21333312988281
2019-11-11,78.836669921875
2020-01-29,78.86666870117188
2020-04-17,78.52999877929688
2018-07-24,77.836669921875
2018-09-26,77.91666412353516
2019-05-08,77.5
2019-03-05,78.35333251953125
2019-02-01,78.5999984741211
2018-12-31,78.0
2018-11-29,78.55000305175781
2019-08-12,78.66666412353516
2019-07-11,78.2699966430664
2019-09-13,78.84666442871094
2019-11-14,79.3066635131836
2020-04-20,79.83333587646484
2020-02-04,79.98999786376953
2020-04-23,81.10333251953125
2018-12-14,81.90333557128906
2019-08-27,80.80000305175781
2018-08-08,78.01667022705078
2018-10-11,76.77999877929688
2018-11-12,77.98332977294922
2019-07-26,78.69000244140625
2019-06-24,78.16999816894531
2019-05-23,80.99333190917969
2019-03-20,74.76000213623047
2019-01-15,76.12000274658203
2019-11-20,77.1433334350586
2020-02-07,78.8933334350586
2020-02-10,78.62000274658203
2020-04-29,77.33333587646484
2019-11-26,77.26000213623047
2020-02-13,77.3133316040039
2019-01-30,76.47666931152344
2018-08-23,76.92333221435547
2018-09-24,76.73666381835938
2018-11-27,79.1066665649414
2018-10-26,78.54666900634766
2019-07-09,77.5999984741211
2019-06-07,76.03666687011719
2019-05-06,76.13999938964844
2019-04-04,76.47666931152344
2019-09-11,73.50333404541016
2019-11-29,69.25333404541016
2020-05-05,70.97666931152344
2019-12-02,72.27999877929688
2020-02-19,72.46666717529297
2020-05-08,73.0433349609375
2019-05-21,68.93000030517578
2019-03-18,65.62333679199219
2018-09-07,67.64666748046875
2018-08-06,67.49666595458984
2018-10-09,65.836669921875
2019-02-14,65.33333587646484
2018-12-12,58.776668548583984
2019-07-24,58.936668395996094
2019-09-26,58.27333450317383
2019-10-28,62.176666259765625
2019-12-05,62.66666793823242
2020-05-11,54.76333236694336
2019-07-03,61.99333190917969
2020-02-25,66.12666320800781
2020-05-14,67.163330078125
2020-02-28,67.33333587646484
2019-08-08,67.5
2019-06-05,65.60333251953125
2018-07-20,61.0099983215332
2018-08-21,61.77333450317383
2018-10-24,63.900001525878906
2019-04-02,65.40333557128906
2019-03-01,68.97666931152344
2019-01-28,69.5566635131836
2018-12-27,72.66666412353516
2019-09-09,71.21666717529297
2020-03-02,72.25333404541016
2020-05-20,72.08000183105469
2019-12-17,73.18000030517578
2020-03-05,76.22666931152344
2019-02-12,75.87666320800781
2019-01-11,73.81999969482422
2018-12-10,73.23999786376953
2019-08-23,74.48332977294922
2018-11-08,78.42666625976562
2019-07-22,74.99666595458984
2019-06-20,73.24666595458984
2018-09-05,73.66666412353516
2019-04-17,73.836669921875
2019-09-24,71.66666412353516
2019-12-20,69.83000183105469
2020-05-26,72.27333068847656
2019-04-30,72.67666625976562
2019-12-23,73.02333068847656
2020-03-11,74.05999755859375
2020-05-29,75.3066635131836
2019-12-26,75.33333587646484
2020-06-01,73.58000183105469
2019-05-02,72.52666473388672
2019-02-27,72.11666870117188
2018-11-23,73.5
2019-08-06,72.91666412353516
2018-07-18,73.94666290283203
2018-09-20,73.50333404541016
2018-10-22,73.01667022705078
2019-07-05,74.6500015258789
2019-06-03,72.65333557128906
2019-10-09,75.3933334350586
2019-10-11,75.03333282470703
2020-03-17,75.94999694824219
2020-06-04,75.13999938964844
2019-10-14,75.41000366210938
2020-03-20,74.4800033569336
2018-11-06,74.5999984741211
2019-06-18,77.0
2019-05-17,77.3499984741211
2019-04-15,75.3499984741211
2019-03-14,72.69999694824219
2019-01-09,70.41999816894531
2018-08-02,69.69000244140625
2018-10-05,71.13999938964844
2019-08-21,70.5
2019-10-17,70.2699966430664
2020-03-23,71.0999984741211
2020-06-10,70.23999786376953
2019-02-25,71.83000183105469
2020-01-07,70.36000061035156
2020-03-26,68.19000244140625
2019-10-23,69.08000183105469
