Dates,ALLE
2020-06-24,90.70999908447266
2018-11-09,92.63999938964844
2019-07-23,92.41999816894531
2019-06-21,93.48999786376953
2019-05-20,94.12000274658203
2019-04-18,94.91999816894531
2018-09-06,94.4000015258789
2018-10-08,93.48999786376953
2019-02-13,93.33000183105469
2018-12-11,93.7699966430664
2019-09-25,94.56999969482422
2020-01-21,94.06999969482422
2020-04-09,93.9000015258789
2019-11-06,93.9000015258789
2020-01-24,93.75
2020-01-27,93.95999908447266
2020-04-15,95.98999786376953
2018-12-26,95.5
2019-08-07,96.55999755859375
2019-06-04,98.30999755859375
2018-09-21,98.41000366210938
2018-07-19,99.2300033569336
2018-08-20,99.04000091552734
2018-10-23,98.91999816894531
2019-05-03,102.19000244140625
2019-04-01,101.2300033569336
2019-02-28,99.36000061035156
2019-11-12,99.62000274658203
2020-01-30,100.0999984741211
2019-11-15,100.27999877929688
2020-04-21,99.06999969482422
2019-04-16,99.4000015258789
2019-03-15,100.43000030517578
2019-02-11,101.87000274658203
2019-01-10,100.47000122070312
2019-08-22,99.9800033569336
2018-11-07,101.4800033569336
2018-08-03,99.93000030517578
2018-09-04,99.0999984741211
2019-06-19,99.27999877929688
2019-09-23,98.81999969482422
2019-11-18,97.79000091552734
2020-02-05,99.4800033569336
2020-04-24,97.05000305175781
2019-03-29,99.5999984741211
2019-11-21,100.41999816894531
2020-04-27,103.30999755859375
2020-02-11,103.69999694824219
2020-04-30,104.13999938964844
2019-05-01,105.54000091552734
2019-02-26,105.0
2019-01-25,104.54000091552734
2018-12-24,105.30999755859375
2019-09-06,106.0199966430664
2018-07-17,104.6500015258789
2018-09-19,106.1500015258789
2019-08-05,107.16000366210938
2019-10-08,108.26000213623047
2019-12-11,107.83999633789062
2019-11-27,107.88999938964844
2020-02-14,107.56999969482422
2020-05-06,107.58999633789062
2019-01-08,108.7699966430664
2018-12-07,110.55000305175781
2019-08-20,111.5199966430664
2018-11-05,110.26000213623047
2019-07-19,110.51000213623047
2018-10-04,110.98999786376953
2019-06-17,109.9800033569336
2019-05-16,110.16999816894531
2018-08-01,109.31999969482422
2019-03-13,109.2699966430664
2019-12-03,110.44000244140625
2020-02-20,110.76000213623047
2019-12-06,110.77999877929688
2020-05-12,108.81999969482422
2019-12-09,109.44000244140625
2020-02-26,107.58999633789062
2020-05-15,108.0199966430664
2019-03-28,108.83000183105469
2018-09-17,108.22000122070312
2018-08-16,104.80999755859375
2018-10-19,105.26000213623047
2019-04-29,103.69999694824219
2019-01-23,104.2699966430664
2019-09-04,103.54000091552734
2018-11-20,102.4800033569336
2019-07-02,101.83000183105469
2019-05-31,99.68000030517578
2019-12-12,99.83000183105469
2020-05-18,98.33000183105469
2019-09-27,99.1500015258789
2020-03-03,98.7300033569336
2020-05-21,97.0
2019-05-14,97.45999908447266
2018-08-31,94.08000183105469
2018-07-30,94.72000122070312
2018-10-02,95.43000030517578
2019-04-12,96.55000305175781
2019-03-11,95.0
2019-02-07,95.45999908447266
2019-07-17,95.69000244140625
2019-09-19,93.41999816894531
2019-10-21,94.0199966430664
2019-12-18,93.7699966430664
2020-03-06,94.29000091552734
2019-10-03,95.80000305175781
2020-03-09,96.2699966430664
2020-05-27,95.33000183105469
2019-12-24,96.76000213623047
2020-03-12,98.62000274658203
2018-12-20,98.94999694824219
2019-08-01,97.94000244140625
2018-08-14,98.26000213623047
2018-07-13,99.93000030517578
2018-10-17,100.33000183105469
2019-05-29,102.23999786376953
2019-03-26,102.12999725341797
2019-02-22,101.55999755859375
2019-10-04,102.30999755859375
2019-11-05,102.12999725341797
2019-12-27,101.56999969482422
2020-06-02,101.16000366210938
2019-12-30,101.58999633789062
2020-03-18,101.8499984741211
2020-06-05,102.66000366210938
2019-07-15,102.5
2018-12-03,103.6500015258789
2019-06-13,101.0999984741211
2019-01-04,100.23999786376953
2018-08-29,101.0999984741211
2019-02-05,103.31999969482422
2018-11-01,102.58000183105469
2019-08-16,102.33000183105469
2019-04-10,101.04000091552734
2019-09-17,100.69999694824219
2019-10-15,101.45999908447266
2020-01-02,100.44999694824219
2020-06-08,101.79000091552734
2019-10-18,103.41000366210938
2020-03-24,104.12999725341797
2020-06-11,103.94999694824219
2020-01-08,105.02999877929688
2019-04-25,105.25
2019-07-30,104.37000274658203
2019-02-20,113.66000366210938
2018-07-11,113.33000183105469
2018-09-13,115.31999969482422
2018-10-15,115.43000030517578
2019-06-28,116.51000213623047
2018-12-18,116.04000091552734
2018-11-16,118.19000244140625
2019-10-02,118.12999725341797
2020-03-27,117.0999984741211
2020-01-10,116.58000183105469
2019-10-24,115.2699966430664
2020-03-30,115.6500015258789
2020-06-17,115.66000366210938
2020-01-14,114.69999694824219
2020-04-02,116.72000122070312
2019-01-02,117.19000244140625
2019-08-14,119.12000274658203
2018-10-30,118.41000366210938
2019-06-11,119.20999908447266
2019-05-10,117.5
2019-04-08,118.5199966430664
2018-08-27,119.05000305175781
2018-07-26,119.80999755859375
2018-09-28,122.16000366210938
2019-03-07,121.55999755859375
2019-10-30,120.02999877929688
2020-01-17,120.36000061035156
2020-06-23,120.18000030517578
2020-04-08,121.79000091552734
2020-06-26,122.30000305175781
2019-03-22,122.98999786376953
2019-01-17,124.08999633789062
2019-08-29,124.08999633789062
2018-11-14,125.69000244140625
2019-06-26,124.47000122070312
2018-09-11,123.01000213623047
2018-07-09,121.66000366210938
2018-08-10,123.52999877929688
2019-04-23,123.61000061035156
2019-09-30,123.68000030517578
2020-01-23,124.19999694824219
2019-11-08,123.41999816894531
2020-04-14,123.87000274658203
2019-11-11,124.63999938964844
2020-01-29,124.58999633789062
2020-04-17,124.12000274658203
2018-07-24,124.54000091552734
2018-09-26,125.38999938964844
2019-05-08,123.83999633789062
2019-03-05,123.61000061035156
2019-02-01,122.12999725341797
2018-12-31,122.6500015258789
2018-11-29,122.87000274658203
2019-08-12,123.43000030517578
2019-07-11,124.6500015258789
2019-09-13,124.72000122070312
2019-11-14,125.31999969482422
2020-04-20,128.50999450683594
2020-02-04,128.0500030517578
2020-04-23,127.13999938964844
2018-12-14,129.4499969482422
2019-08-27,129.8000030517578
2018-08-08,128.0
2018-10-11,127.66999816894531
2018-11-12,129.44000244140625
2019-07-26,130.82000732421875
2019-06-24,130.66000366210938
2019-05-23,129.32000732421875
2019-03-20,132.17999267578125
2019-01-15,135.25
2019-11-20,133.27999877929688
2020-02-07,132.41000366210938
2020-02-10,134.0399932861328
2020-04-29,136.3800048828125
2019-11-26,137.88999938964844
2020-02-13,138.57000732421875
2019-01-30,136.8300018310547
2018-08-23,138.89999389648438
2018-09-24,134.36000061035156
2018-11-27,131.16000366210938
2018-10-26,129.85000610351562
2019-07-09,128.5800018310547
2019-06-07,126.94999694824219
2019-05-06,124.0
2019-04-04,123.66000366210938
2019-09-11,118.18000030517578
2019-11-29,114.98999786376953
2020-05-05,120.86000061035156
2019-12-02,119.33999633789062
2020-02-19,124.3499984741211
2020-05-08,122.6500015258789
2019-05-21,119.80000305175781
2019-03-18,115.0
2018-09-07,118.38999938964844
2018-08-06,114.77999877929688
2018-10-09,103.38999938964844
2019-02-14,111.80999755859375
2018-12-12,97.70999908447266
2019-07-24,102.5999984741211
2019-09-26,96.68000030517578
2019-10-28,94.16000366210938
2019-12-05,82.83999633789062
2020-05-11,78.5999984741211
2019-07-03,84.91999816894531
2020-02-25,89.44999694824219
2020-05-14,96.77999877929688
2020-02-28,91.62000274658203
2019-08-08,95.01000213623047
2019-06-05,92.0199966430664
2018-07-20,84.58999633789062
2018-08-21,84.41999816894531
2018-10-24,84.04000091552734
2019-04-02,94.48999786376953
2019-03-01,92.75
2019-01-28,94.6500015258789
2018-12-27,95.36000061035156
2019-09-09,95.7699966430664
2020-03-02,97.91999816894531
2020-05-20,94.45999908447266
2019-12-17,93.9800033569336
2020-03-05,97.62999725341797
2019-02-12,93.94999694824219
2019-01-11,90.76000213623047
2018-12-10,92.97000122070312
2019-08-23,95.12999725341797
2018-11-08,96.56999969482422
2019-07-22,99.06999969482422
2019-06-20,101.62000274658203
2018-09-05,102.36000061035156
2019-04-17,100.54000091552734
2019-09-24,97.4800033569336
2019-12-20,94.76000213623047
2020-05-26,96.73999786376953
2019-04-30,97.98999786376953
2019-12-23,100.13999938964844
2020-03-11,102.2699966430664
2020-05-29,101.68000030517578
2019-12-26,99.72000122070312
2020-06-01,93.66000366210938
2019-05-02,93.56999969482422
2019-02-27,92.94000244140625
2018-11-23,95.87999725341797
2019-08-06,94.25
2018-07-18,97.33999633789062
2018-09-20,94.0
2018-10-22,94.29000091552734
2019-07-05,97.63999938964844
2019-06-03,99.02999877929688
2019-10-09,99.91000366210938
2019-10-11,99.69999694824219
2020-03-17,100.6500015258789
2020-06-04,100.01000213623047
2019-10-14,105.04000091552734
2020-03-20,106.08999633789062
2018-11-06,115.3499984741211
2019-06-18,115.54000091552734
2019-05-17,112.29000091552734
2019-04-15,109.0199966430664
2019-03-14,101.55999755859375
2019-01-09,102.41000366210938
2018-08-02,102.6500015258789
2018-10-05,104.52999877929688
2019-08-21,104.25
2019-10-17,102.98999786376953
2020-03-23,102.73999786376953
2020-06-10,102.69999694824219
2019-02-25,102.66000366210938
2020-01-07,97.83000183105469
2020-03-26,98.0
2019-10-23,97.05000305175781
