Dates,MCO
2018-07-20,207.3000030517578
2018-08-21,206.97000122070312
2018-10-24,210.25999450683594
2019-04-02,231.47999572753906
2019-03-01,239.97999572753906
2019-01-28,234.36000061035156
2018-12-27,248.17999267578125
2019-09-09,240.0
2020-03-02,240.89999389648438
2020-05-20,233.44000244140625
2019-12-17,238.0
2020-03-05,246.77999877929688
2019-02-12,240.94000244140625
2019-01-11,235.1199951171875
2018-12-10,241.5
2019-08-23,243.61000061035156
2018-11-08,245.9499969482422
2019-07-22,257.1300048828125
2019-06-20,263.3900146484375
2018-09-05,259.9800109863281
2019-04-17,251.52000427246094
2019-09-24,242.66000366210938
2019-12-20,245.88999938964844
2020-05-26,252.7899932861328
2019-04-30,252.16000366210938
2019-12-23,249.25999450683594
2020-03-11,253.72000122070312
2020-05-29,255.24000549316406
2019-12-26,257.2799987792969
2020-06-01,253.39999389648438
2019-05-02,254.32000732421875
2019-02-27,261.3800048828125
2018-11-23,262.5899963378906
2019-08-06,261.2900085449219
2018-07-18,259.82000732421875
2018-09-20,256.44000244140625
2018-10-22,258.4800109863281
2019-07-05,263.7799987792969
2019-06-03,263.70001220703125
2019-10-09,268.6400146484375
2019-10-11,268.1300048828125
2020-03-17,277.9800109863281
2020-06-04,277.739990234375
2019-10-14,283.489990234375
2020-03-20,282.1000061035156
2018-11-06,283.6400146484375
2019-06-18,281.8699951171875
2019-05-17,279.1000061035156
2019-04-15,280.6099853515625
2019-03-14,271.239990234375
2019-01-09,268.1600036621094
2018-08-02,271.6099853515625
2018-10-05,279.7799987792969
2019-08-21,278.17999267578125
2019-10-17,276.57000732421875
2020-03-23,281.79998779296875
2020-06-10,276.95001220703125
2019-02-25,280.1199951171875
2020-01-07,274.760009765625
2020-03-26,276.4700012207031
2019-10-23,275.17999267578125
