Dates,HRL
2019-01-02,42.22999954223633
2019-08-14,42.380001068115234
2018-10-30,42.709999084472656
2019-06-11,42.7400016784668
2019-05-10,42.849998474121094
2019-04-08,42.720001220703125
2018-08-27,42.310001373291016
2018-07-26,42.7599983215332
2018-09-28,44.279998779296875
2019-03-07,44.880001068115234
2019-10-30,44.529998779296875
2020-01-17,45.43000030517578
2020-06-23,45.540000915527344
2020-04-08,45.25
2020-06-26,45.7599983215332
2019-03-22,45.34000015258789
2019-01-17,45.36000061035156
2019-08-29,45.599998474121094
2018-11-14,45.560001373291016
2019-06-26,45.349998474121094
2018-09-11,44.900001525878906
2018-07-09,44.869998931884766
2018-08-10,44.5
2019-04-23,44.41999816894531
2019-09-30,44.70000076293945
2020-01-23,44.959999084472656
2019-11-08,45.400001525878906
2020-04-14,45.349998474121094
2019-11-11,45.29999923706055
2020-01-29,45.2599983215332
2020-04-17,45.0
2018-07-24,45.11000061035156
2018-09-26,44.310001373291016
2019-05-08,44.25
2019-03-05,44.27000045776367
2019-02-01,44.540000915527344
2018-12-31,44.59000015258789
2018-11-29,44.4900016784668
2019-08-12,44.900001525878906
2019-07-11,45.900001525878906
2019-09-13,45.45000076293945
2019-11-14,45.29999923706055
2020-04-20,46.02000045776367
2020-02-04,46.29999923706055
2020-04-23,46.95000076293945
2018-12-14,46.56999969482422
2019-08-27,46.9900016784668
2018-08-08,47.22999954223633
2018-10-11,46.81999969482422
2018-11-12,47.04999923706055
2019-07-26,47.31999969482422
2019-06-24,47.880001068115234
2019-05-23,47.2599983215332
2019-03-20,47.43000030517578
2019-01-15,47.54999923706055
2019-11-20,47.38999938964844
2020-02-07,46.88999938964844
2020-02-10,47.09000015258789
2020-04-29,47.33000183105469
2019-11-26,47.47999954223633
2020-02-13,47.7599983215332
2019-01-30,48.45000076293945
2018-08-23,48.58000183105469
2018-09-24,48.2599983215332
2018-11-27,48.439998626708984
2018-10-26,45.529998779296875
2019-07-09,44.77000045776367
2019-06-07,44.56999969482422
2019-05-06,44.720001220703125
2019-04-04,43.939998626708984
2019-09-11,42.529998779296875
2019-11-29,41.599998474121094
2020-05-05,43.189998626708984
2019-12-02,42.9900016784668
2020-02-19,45.04999923706055
2020-05-08,43.79999923706055
2019-05-21,43.95000076293945
2019-03-18,43.40999984741211
2018-09-07,43.7599983215332
2018-08-06,42.27000045776367
2018-10-09,40.08000183105469
2019-02-14,42.400001525878906
2018-12-12,42.630001068115234
2019-07-24,48.529998779296875
2019-09-26,48.27000045776367
2019-10-28,47.220001220703125
2019-12-05,45.119998931884766
2020-05-11,42.310001373291016
2019-07-03,44.849998474121094
2020-02-25,41.939998626708984
2020-05-14,44.849998474121094
2020-02-28,44.959999084472656
2019-08-08,46.779998779296875
2019-06-05,46.63999938964844
2018-07-20,46.349998474121094
2018-08-21,47.58000183105469
2018-10-24,48.380001068115234
2019-04-02,48.54999923706055
2019-03-01,47.90999984741211
2019-01-28,47.369998931884766
2018-12-27,47.540000915527344
2019-09-09,47.099998474121094
2020-03-02,48.5099983215332
2020-05-20,48.65999984741211
2019-12-17,50.209999084472656
2020-03-05,50.5099983215332
2019-02-12,49.91999816894531
2019-01-11,48.93000030517578
2018-12-10,48.400001525878906
2019-08-23,47.20000076293945
2018-11-08,46.61000061035156
2019-07-22,46.650001525878906
2019-06-20,47.7599983215332
2018-09-05,47.599998474121094
2019-04-17,46.849998474121094
2019-09-24,46.599998474121094
2019-12-20,46.459999084472656
2020-05-26,46.290000915527344
2019-04-30,46.4900016784668
2019-12-23,46.59000015258789
2020-03-11,47.2400016784668
2020-05-29,47.849998474121094
2019-12-26,48.25
2020-06-01,48.59000015258789
2019-05-02,47.58000183105469
2019-02-27,47.91999816894531
2018-11-23,48.150001525878906
2019-08-06,47.38999938964844
2018-07-18,47.9900016784668
2018-09-20,46.0099983215332
2018-10-22,46.93000030517578
2019-07-05,45.72999954223633
2019-06-03,46.93000030517578
2019-10-09,47.880001068115234
2019-10-11,48.83000183105469
2020-03-17,48.849998474121094
2020-06-04,48.7599983215332
2019-10-14,47.66999816894531
2020-03-20,47.970001220703125
2018-11-06,48.0
2019-06-18,48.11000061035156
2019-05-17,47.97999954223633
2019-04-15,48.029998779296875
2019-03-14,46.84000015258789
2019-01-09,46.66999816894531
2018-08-02,47.09000015258789
2018-10-05,47.79999923706055
2019-08-21,48.0099983215332
2019-10-17,48.150001525878906
2020-03-23,48.54999923706055
2020-06-10,48.38999938964844
2019-02-25,47.599998474121094
2020-01-07,47.7599983215332
2020-03-26,48.66999816894531
2019-10-23,48.209999084472656
