Dates,DXCM
2020-06-03,1340400.0
2018-11-28,1634700.0
2018-09-25,1348400.0
2018-07-23,1566700.0
2018-08-24,1228200.0
2019-07-10,800700.0
2019-05-07,719700.0
2019-04-05,681100.0
2019-03-04,1461600.0
2019-01-31,766400.0
2019-09-12,574000.0
2019-12-31,1107900.0
2020-03-19,798700.0
2020-01-03,732200.0
2020-06-09,715400.0
2019-02-15,1658200.0
2019-01-14,1517700.0
2018-07-06,1616300.0
2018-08-07,739900.0
2018-10-10,956000.0
2018-12-13,988800.0
2019-08-26,1289100.0
2019-07-25,1267400.0
2019-05-22,3713400.0
2019-03-19,1990100.0
2020-01-06,1105000.0
2020-03-25,1393900.0
2020-06-12,1182000.0
2019-10-22,1600400.0
2020-01-09,1471600.0
2020-06-15,1357500.0
2019-10-25,1306600.0
2020-03-31,645500.0
2020-06-18,741000.0
2019-04-03,951900.0
2018-08-22,1457800.0
2018-10-25,1678000.0
2019-01-29,1349500.0
2018-12-28,3072500.0
2018-11-26,1503800.0
2019-08-09,1492000.0
2019-07-08,858700.0
2019-06-06,1880800.0
2019-09-10,3946300.0
2020-01-15,2243700.0
2020-04-03,1741600.0
2019-10-31,2464400.0
2020-04-06,1700500.0
2020-06-24,1055900.0
2018-11-09,1921500.0
2019-07-23,1697600.0
2019-06-21,1897400.0
2019-05-20,837000.0
2019-04-18,978200.0
2018-09-06,1127200.0
2018-10-08,759100.0
2019-02-13,1121500.0
2018-12-11,1126300.0
2019-09-25,672500.0
2020-01-21,912900.0
2020-04-09,944600.0
2019-11-06,2045000.0
2020-01-24,1528500.0
2020-01-27,721900.0
2020-04-15,1356200.0
2018-12-26,707400.0
2019-08-07,813600.0
2019-06-04,1279600.0
2018-09-21,971000.0
2018-07-19,1169800.0
2018-08-20,1776300.0
2018-10-23,2460600.0
2019-05-03,1513900.0
2019-04-01,1310400.0
2019-02-28,1062700.0
2019-11-12,703100.0
2020-01-30,846800.0
2019-11-15,1034900.0
2020-04-21,996400.0
2019-04-16,1328800.0
2019-03-15,1059400.0
2019-02-11,879800.0
2019-01-10,657900.0
2019-08-22,688700.0
2018-11-07,710900.0
2018-08-03,977800.0
2018-09-04,626200.0
2019-06-19,698700.0
2019-09-23,1454000.0
2019-11-18,1171300.0
2020-02-05,809300.0
2020-04-24,793300.0
2019-03-29,1185700.0
2019-11-21,955900.0
2020-04-27,1113800.0
2020-02-11,1779400.0
2020-04-30,1655200.0
2019-05-01,4297600.0
2019-02-26,1322400.0
2019-01-25,2217400.0
2018-12-24,2043600.0
2019-09-06,1282200.0
2018-07-17,1195700.0
2018-09-19,1273600.0
2019-08-05,813000.0
2019-10-08,925400.0
2019-12-11,1185400.0
2019-11-27,1011300.0
2020-02-14,1082700.0
2020-05-06,996700.0
2019-01-08,830300.0
2018-12-07,1300500.0
2019-08-20,953900.0
2018-11-05,1142200.0
2019-07-19,887900.0
2018-10-04,571700.0
2019-06-17,817400.0
2019-05-16,550200.0
2018-08-01,1093800.0
2019-03-13,620800.0
2019-12-03,918600.0
2020-02-20,901000.0
2019-12-06,792500.0
2020-05-12,711600.0
2019-12-09,911200.0
2020-02-26,551200.0
2020-05-15,781700.0
2019-03-28,464400.0
2018-09-17,536300.0
2018-08-16,402300.0
2018-10-19,505600.0
2019-04-29,462300.0
2019-01-23,618400.0
2019-09-04,1539600.0
2018-11-20,3326400.0
2019-07-02,1234600.0
2019-05-31,1142200.0
2019-12-12,1212900.0
2020-05-18,680200.0
2019-09-27,877000.0
2020-03-03,866700.0
2020-05-21,451600.0
2019-05-14,664800.0
2018-08-31,622000.0
2018-07-30,1075300.0
2018-10-02,1301700.0
2019-04-12,887900.0
2019-03-11,1160200.0
2019-02-07,812500.0
2019-07-17,817200.0
2019-09-19,1201800.0
2019-10-21,779100.0
2019-12-18,868000.0
2020-03-06,767800.0
2019-10-03,1334700.0
2020-03-09,500700.0
2020-05-27,772700.0
2019-12-24,719400.0
2020-03-12,538700.0
2018-12-20,1065500.0
2019-08-01,1996800.0
2018-08-14,1659800.0
2018-07-13,975000.0
2018-10-17,758300.0
2019-05-29,665000.0
2019-03-26,579700.0
2019-02-22,930300.0
2019-10-04,832100.0
2019-11-05,463200.0
2019-12-27,995400.0
2020-06-02,580200.0
2019-12-30,576700.0
2020-03-18,514400.0
2020-06-05,531600.0
2019-07-15,686300.0
2018-12-03,565400.0
2019-06-13,429700.0
2019-01-04,514500.0
2018-08-29,1020100.0
2019-02-05,695000.0
2018-11-01,657500.0
2019-08-16,809000.0
2019-04-10,502000.0
2019-09-17,356800.0
2019-10-15,384700.0
2020-01-02,524400.0
2020-06-08,2077600.0
2019-10-18,919200.0
2020-03-24,501900.0
2020-06-11,645200.0
2020-01-08,440100.0
2019-04-25,437400.0
2019-07-30,695600.0
2019-02-20,484900.0
2018-07-11,492700.0
2018-09-13,457000.0
2018-10-15,525000.0
2019-06-28,399100.0
2018-12-18,495000.0
2018-11-16,453800.0
2019-10-02,833700.0
2020-03-27,1368400.0
2020-01-10,1266400.0
2019-10-24,7204500.0
2020-03-30,2577700.0
2020-06-17,1518400.0
2020-01-14,1304300.0
2020-04-02,944400.0
2019-01-02,955100.0
2019-08-14,1167200.0
2018-10-30,1484200.0
2019-06-11,1262800.0
2019-05-10,1515000.0
2019-04-08,1325200.0
2018-08-27,902500.0
2018-07-26,754200.0
2018-09-28,870000.0
2019-03-07,555200.0
2019-10-30,253200.0
2020-01-17,1119400.0
2020-06-23,573300.0
2020-04-08,682400.0
2020-06-26,592600.0
2019-03-22,502900.0
2019-01-17,760100.0
2019-08-29,1527300.0
2018-11-14,1222600.0
2019-06-26,1764200.0
2018-09-11,1471800.0
2018-07-09,1508800.0
2018-08-10,1351500.0
2019-04-23,908300.0
2019-09-30,1087800.0
2020-01-23,924500.0
2019-11-08,465800.0
2020-04-14,215300.0
2019-11-11,291600.0
2020-01-29,350900.0
2020-04-17,469500.0
2018-07-24,513900.0
2018-09-26,852600.0
2019-05-08,542800.0
2019-03-05,674900.0
2019-02-01,1337800.0
2018-12-31,734600.0
2018-11-29,959200.0
2019-08-12,627800.0
2019-07-11,1574900.0
2019-09-13,823400.0
2019-11-14,947200.0
2020-04-20,701000.0
2020-02-04,530700.0
2020-04-23,1049500.0
2018-12-14,524300.0
2019-08-27,582900.0
2018-08-08,533900.0
2018-10-11,558800.0
2018-11-12,719000.0
2019-07-26,637700.0
2019-06-24,459600.0
2019-05-23,1000100.0
2019-03-20,637700.0
2019-01-15,685500.0
2019-11-20,575700.0
2020-02-07,478100.0
2020-02-10,525800.0
2020-04-29,570900.0
2019-11-26,517100.0
2020-02-13,786700.0
2019-01-30,1124900.0
2018-08-23,3359600.0
2018-09-24,1741800.0
2018-11-27,1493400.0
2018-10-26,2169300.0
2019-07-09,1386000.0
2019-06-07,1267500.0
2019-05-06,1116500.0
2019-04-04,1318900.0
2019-09-11,1241200.0
2019-11-29,1739200.0
2020-05-05,1533400.0
2019-12-02,1162800.0
2020-02-19,997400.0
2020-05-08,761300.0
2019-05-21,840400.0
2019-03-18,1256200.0
2018-09-07,1515000.0
2018-08-06,2018900.0
2018-10-09,1719400.0
2019-02-14,1599100.0
2018-12-12,1977400.0
2019-07-24,2553200.0
2019-09-26,1699400.0
2019-10-28,1418800.0
2019-12-05,1441000.0
2020-05-11,1362900.0
2019-07-03,1306500.0
2020-02-25,1046000.0
2020-05-14,1557200.0
2020-02-28,1514700.0
2019-08-08,1257800.0
2019-06-05,2002600.0
2018-07-20,1091900.0
2018-08-21,1138200.0
2018-10-24,1081300.0
2019-04-02,2515500.0
2019-03-01,1346200.0
2019-01-28,1142700.0
2018-12-27,1166700.0
2019-09-09,1190100.0
2020-03-02,1340400.0
2020-05-20,1266700.0
2019-12-17,1558200.0
2020-03-05,3899900.0
2019-02-12,1294300.0
2019-01-11,1392900.0
2018-12-10,714600.0
2019-08-23,860500.0
2018-11-08,1060600.0
2019-07-22,1630300.0
2019-06-20,1821200.0
2018-09-05,2129700.0
2019-04-17,1413400.0
2019-09-24,1009000.0
2019-12-20,1028100.0
2020-05-26,1400100.0
2019-04-30,1314500.0
2019-12-23,3837600.0
2020-03-11,3635500.0
2020-05-29,23668800.0
2019-12-26,3066600.0
2020-06-01,2016100.0
2019-05-02,1520100.0
2019-02-27,1237200.0
2018-11-23,1120900.0
2019-08-06,1453900.0
2018-07-18,1162100.0
2018-09-20,829100.0
2018-10-22,728900.0
2019-07-05,1609700.0
2019-06-03,2938000.0
2019-10-09,1573000.0
2019-10-11,1324300.0
2020-03-17,776800.0
2020-06-04,757600.0
2019-10-14,1127100.0
2020-03-20,2102000.0
2018-11-06,2155300.0
2019-06-18,1329600.0
2019-05-17,1637800.0
2019-04-15,1070900.0
2019-03-14,1294800.0
2019-01-09,1313300.0
2018-08-02,1691100.0
2018-10-05,1228800.0
2019-08-21,1143100.0
2019-10-17,744500.0
2020-03-23,1698300.0
2020-06-10,850600.0
2019-02-25,737300.0
2020-01-07,1014500.0
2020-03-26,1041900.0
2019-10-23,2924200.0
