Dates,DXCM
2018-08-09,120.56999969482422
2019-04-22,121.76000213623047
2019-03-21,118.37000274658203
2019-01-16,116.38999938964844
2019-08-28,118.27999877929688
2018-11-13,132.77999877929688
2018-10-12,136.1999969482422
2019-06-25,139.16000366210938
2020-03-10,142.02000427246094
2020-05-28,142.74000549316406
2019-10-07,143.30999755859375
2020-03-13,148.39999389648438
2019-10-10,149.42999267578125
2020-03-16,150.97999572753906
2020-06-03,152.69000244140625
2018-11-28,152.44000244140625
2018-09-25,151.4600067138672
2018-07-23,147.89999389648438
2018-08-24,147.27999877929688
2019-07-10,144.99000549316406
2019-05-07,142.13999938964844
2019-04-05,144.41000366210938
2019-03-04,146.3300018310547
2019-01-31,141.86000061035156
2019-09-12,144.6199951171875
2019-12-31,149.4600067138672
2020-03-19,149.77000427246094
2020-01-03,145.77000427246094
2020-06-09,146.7100067138672
2019-02-15,153.32000732421875
2019-01-14,155.85000610351562
2018-07-06,153.64999389648438
2018-08-07,149.6300048828125
2018-10-10,150.25
2018-12-13,150.19000244140625
2019-08-26,148.17999267578125
2019-07-25,147.5
2019-05-22,156.16000366210938
2019-03-19,141.47000122070312
2020-01-06,140.67999267578125
2020-03-25,143.77000427246094
2020-06-12,142.63999938964844
2019-10-22,144.0399932861328
2020-01-09,144.89999389648438
2020-06-15,149.8300018310547
2019-10-25,148.07000732421875
2020-03-31,145.97000122070312
2020-06-18,143.41000366210938
2019-04-03,145.0500030517578
2018-08-22,144.6699981689453
2018-10-25,150.14999389648438
2019-01-29,147.52999877929688
2018-12-28,152.27999877929688
2018-11-26,154.8800048828125
2019-08-09,147.6199951171875
2019-07-08,148.0800018310547
2019-06-06,147.5800018310547
2019-09-10,140.9499969482422
2020-01-15,128.24000549316406
2020-04-03,125.5999984741211
2019-10-31,120.91999816894531
2020-04-06,119.88999938964844
2020-06-24,119.88999938964844
2018-11-09,120.98999786376953
2019-07-23,117.70999908447266
2019-06-21,118.79000091552734
2019-05-20,119.13999938964844
2019-04-18,118.55000305175781
2018-09-06,117.70999908447266
2018-10-08,116.16000366210938
2019-02-13,119.80999755859375
2018-12-11,121.44999694824219
2019-09-25,120.29000091552734
2020-01-21,120.01000213623047
2020-04-09,120.87000274658203
2019-11-06,117.80000305175781
2020-01-24,114.80999755859375
2020-01-27,116.86000061035156
2020-04-15,119.36000061035156
2018-12-26,119.83999633789062
2019-08-07,120.12000274658203
2019-06-04,124.5
2018-09-21,125.44000244140625
2018-07-19,125.73999786376953
2018-08-20,124.79000091552734
2018-10-23,123.69999694824219
2019-05-03,125.76000213623047
2019-04-01,123.56999969482422
2019-02-28,122.16999816894531
2019-11-12,120.80000305175781
2020-01-30,118.31999969482422
2019-11-15,119.22000122070312
2020-04-21,117.33000183105469
2019-04-16,121.19999694824219
2019-03-15,123.37999725341797
2019-02-11,123.36000061035156
2019-01-10,119.37000274658203
2019-08-22,119.77999877929688
2018-11-07,120.83999633789062
2018-08-03,118.91000366210938
2018-09-04,117.80000305175781
2019-06-19,118.98999786376953
2019-09-23,122.8499984741211
2019-11-18,119.69999694824219
2020-02-05,121.08999633789062
2020-04-24,122.31999969482422
2019-03-29,123.33999633789062
2019-11-21,124.87000274658203
2020-04-27,126.7300033569336
2020-02-11,123.25
2020-04-30,126.6500015258789
2019-05-01,141.27999877929688
2019-02-26,140.0
2019-01-25,145.30999755859375
2018-12-24,147.5
2019-09-06,148.47999572753906
2018-07-17,151.3699951171875
2018-09-19,153.38999938964844
2019-08-05,154.10000610351562
2019-10-08,157.5
2019-12-11,155.14999389648438
2019-11-27,151.9600067138672
2020-02-14,148.11000061035156
2020-05-06,145.0
2019-01-08,147.0800018310547
2018-12-07,150.30999755859375
2019-08-20,153.07000732421875
2018-11-05,151.82000732421875
2019-07-19,146.97999572753906
2018-10-04,147.3300018310547
2019-06-17,148.5
2019-05-16,147.88999938964844
2018-08-01,152.9499969482422
2019-03-13,152.83999633789062
2019-12-03,152.5500030517578
2020-02-20,152.2899932861328
2019-12-06,153.0
2020-05-12,149.61000061035156
2019-12-09,155.99000549316406
2020-02-26,155.0399932861328
2020-05-15,157.0
2019-03-28,156.47000122070312
2018-09-17,153.8699951171875
2018-08-16,153.4600067138672
2018-10-19,155.1300048828125
2019-04-29,154.97999572753906
2019-01-23,157.10000610351562
2019-09-04,160.0
2018-11-20,161.3000030517578
2019-07-02,149.11000061035156
2019-05-31,143.42999267578125
2019-12-12,147.9499969482422
2020-05-18,148.0
2019-09-27,155.7100067138672
2020-03-03,156.36000061035156
2020-05-21,155.0
2019-05-14,158.1999969482422
2018-08-31,154.97000122070312
2018-07-30,158.75
2018-10-02,165.08999633789062
2019-04-12,167.66000366210938
2019-03-11,169.4600067138672
2019-02-07,173.39999389648438
2019-07-17,175.49000549316406
2019-09-19,176.58999633789062
2019-10-21,175.5
2019-12-18,178.35000610351562
2020-03-06,178.4499969482422
2019-10-03,177.8000030517578
2020-03-09,173.02999877929688
2020-05-27,172.60000610351562
2019-12-24,172.9600067138672
2020-03-12,171.42999267578125
2018-12-20,167.67999267578125
2019-08-01,161.16000366210938
2018-08-14,146.97999572753906
2018-07-13,148.8300018310547
2018-10-17,149.30999755859375
2019-05-29,147.16000366210938
2019-03-26,149.6699981689453
2019-02-22,155.83999633789062
2019-10-04,157.67999267578125
2019-11-05,157.50999450683594
2019-12-27,157.85000610351562
2020-06-02,158.49000549316406
2019-12-30,156.58999633789062
2020-03-18,154.5
2020-06-05,155.1300048828125
2019-07-15,151.97000122070312
2018-12-03,150.99000549316406
2019-06-13,150.75
2019-01-04,150.0
2018-08-29,158.2899932861328
2019-02-05,161.32000732421875
2018-11-01,161.85000610351562
2019-08-16,159.27999877929688
2019-04-10,154.99000549316406
2019-09-17,155.5500030517578
2019-10-15,159.89999389648438
2020-01-02,162.13999938964844
2020-06-08,156.72000122070312
2019-10-18,159.47999572753906
2020-03-24,158.4600067138672
2020-06-11,157.49000549316406
2020-01-08,159.61000061035156
2019-04-25,158.32000732421875
2019-07-30,154.0
2019-02-20,149.2899932861328
2018-07-11,149.91000366210938
2018-09-13,152.2899932861328
2018-10-15,155.67999267578125
2019-06-28,156.9499969482422
2018-12-18,157.44000244140625
2018-11-16,160.0500030517578
2019-10-02,159.35000610351562
2020-03-27,159.8699951171875
2020-01-10,157.25999450683594
2019-10-24,200.8000030517578
2020-03-30,199.6199951171875
2020-06-17,205.92999267578125
2020-01-14,208.1999969482422
2020-04-02,206.52999877929688
2019-01-02,206.52999877929688
2019-08-14,208.3800048828125
2018-10-30,214.47999572753906
2019-06-11,218.92999267578125
2019-05-10,223.25
2019-04-08,222.44000244140625
2018-08-27,223.52000427246094
2018-07-26,227.52000427246094
2018-09-28,227.8300018310547
2019-03-07,228.85000610351562
2019-10-30,229.69000244140625
2020-01-17,224.52999877929688
2020-06-23,229.75999450683594
2020-04-08,230.85000610351562
2020-06-26,232.0
2019-03-22,230.25999450683594
2019-01-17,227.6300048828125
2019-08-29,222.97000122070312
2018-11-14,215.8000030517578
2019-06-26,213.0800018310547
2018-09-11,206.1300048828125
2018-07-09,212.92999267578125
2018-08-10,217.85000610351562
2019-04-23,221.02999877929688
2019-09-30,220.99000549316406
2020-01-23,218.30999755859375
2019-11-08,217.6199951171875
2020-04-14,219.14999389648438
2019-11-11,218.4499969482422
2020-01-29,219.3300018310547
2020-04-17,218.75999450683594
2018-07-24,220.69000244140625
2018-09-26,222.6300048828125
2019-05-08,219.52999877929688
2019-03-05,227.17999267578125
2019-02-01,234.42999267578125
2018-12-31,235.75999450683594
2018-11-29,240.77999877929688
2019-08-12,242.13999938964844
2019-07-11,236.0800018310547
2019-09-13,241.9600067138672
2019-11-14,235.75
2020-04-20,237.6300048828125
2020-02-04,236.80999755859375
2020-04-23,235.97000122070312
2018-12-14,239.32000732421875
2019-08-27,237.7899932861328
2018-08-08,238.6999969482422
2018-10-11,236.42999267578125
2018-11-12,237.77000427246094
2019-07-26,240.22000122070312
2019-06-24,239.77000427246094
2019-05-23,247.33999633789062
2019-03-20,243.83999633789062
2019-01-15,245.25999450683594
2019-11-20,244.33999633789062
2020-02-07,242.4199981689453
2020-02-10,240.99000549316406
2020-04-29,247.42999267578125
2019-11-26,248.0399932861328
2020-02-13,250.67999267578125
2019-01-30,254.6999969482422
2018-08-23,295.0
2018-09-24,298.0
2018-11-27,301.6700134277344
2018-10-26,306.7099914550781
2019-07-09,305.9700012207031
2019-06-07,295.0299987792969
2019-05-06,301.8299865722656
2019-04-04,297.8399963378906
2019-09-11,293.9700012207031
2019-11-29,278.739990234375
2020-05-05,286.5
2019-12-02,288.8800048828125
2020-02-19,284.20001220703125
2020-05-08,291.8500061035156
2019-05-21,287.8699951171875
2019-03-18,278.9800109863281
2018-09-07,281.79998779296875
2018-08-06,273.0
2018-10-09,255.0
2019-02-14,259.0
2018-12-12,218.89999389648438
2019-07-24,207.2100067138672
2019-09-26,225.0
2019-10-28,219.64999389648438
2019-12-05,223.3300018310547
2020-05-11,221.49000549316406
2019-07-03,239.2100067138672
2020-02-25,254.0
2020-05-14,253.5
2020-02-28,270.0
2019-08-08,280.9700012207031
2019-06-05,277.0799865722656
2018-07-20,263.94000244140625
2018-08-21,270.9700012207031
2018-10-24,272.4800109863281
2019-04-02,272.3699951171875
2019-03-01,280.0
2019-01-28,260.3900146484375
2018-12-27,276.6199951171875
2019-09-09,285.7900085449219
2020-03-02,285.25
2020-05-20,300.0
2019-12-17,309.0899963378906
2020-03-05,329.5899963378906
2019-02-12,328.5299987792969
2019-01-11,322.9200134277344
2018-12-10,323.54998779296875
2019-08-23,328.8999938964844
2018-11-08,334.2699890136719
2019-07-22,344.54998779296875
2019-06-20,338.0
2018-09-05,346.2099914550781
2019-04-17,350.9700012207031
2019-09-24,343.2699890136719
2019-12-20,352.8399963378906
2020-05-26,374.4100036621094
2019-04-30,381.3800048828125
2019-12-23,408.489990234375
2020-03-11,414.6300048828125
2020-05-29,428.0
2019-12-26,421.7699890136719
2020-06-01,414.5299987792969
2019-05-02,408.7099914550781
2019-02-27,418.9800109863281
2018-11-23,428.5899963378906
2019-08-06,418.0899963378906
2018-07-18,410.989990234375
2018-09-20,403.2099914550781
2018-10-22,405.5400085449219
2019-07-05,411.75
2019-06-03,380.20001220703125
2019-10-09,378.69000244140625
2019-10-11,379.0899963378906
2020-03-17,383.8800048828125
2020-06-04,380.75
2019-10-14,376.739990234375
2020-03-20,364.8299865722656
2018-11-06,367.4200134277344
2019-06-18,370.239990234375
2019-05-17,389.3299865722656
2019-04-15,387.7099914550781
2019-03-14,381.57000732421875
2019-01-09,385.8900146484375
2018-08-02,399.5400085449219
2018-10-05,403.3699951171875
2019-08-21,407.3399963378906
2019-10-17,407.4100036621094
2020-03-23,412.25
2020-06-10,415.489990234375
2019-02-25,414.57000732421875
2020-01-07,411.7200012207031
2020-03-26,398.69000244140625
2019-10-23,404.55999755859375
