Dates,ADBE
2018-07-10,235.3699951171875
2018-09-12,218.72000122070312
2019-02-19,207.02000427246094
2019-01-18,222.24000549316406
2020-02-24,222.50999450683594
2020-05-13,227.91000366210938
2019-12-10,228.67999267578125
2020-02-27,237.74000549316406
2019-12-13,244.30999755859375
2020-05-19,247.08999633789062
2019-03-06,251.82000732421875
2018-11-30,244.97999572753906
2019-08-13,237.9600067138672
2019-07-12,237.64999389648438
2019-06-10,237.00999450683594
2019-05-09,242.77999877929688
2018-07-25,245.0399932861328
2018-09-27,245.1999969482422
2018-10-29,229.91000366210938
2019-10-16,220.47999572753906
2019-12-16,221.5500030517578
2020-03-04,221.11000061035156
2020-05-22,212.8300018310547
2019-10-01,207.3699951171875
2019-12-19,204.9499969482422
2018-09-10,206.25
2019-05-24,214.16000366210938
2018-08-09,220.8699951171875
2019-04-22,223.24000549316406
2019-03-21,219.0
2019-01-16,215.14999389648438
2019-08-28,217.47999572753906
2018-11-13,227.2899932861328
2018-10-12,228.3300018310547
2019-06-25,232.0
2020-03-10,231.7100067138672
2020-05-28,235.22999572753906
2019-10-07,231.9600067138672
2020-03-13,237.25999450683594
2019-10-10,239.67999267578125
2020-03-16,238.77999877929688
2020-06-03,244.4499969482422
2018-11-28,241.19000244140625
2018-09-25,240.60000610351562
2018-07-23,241.17999267578125
2018-08-24,243.42999267578125
2019-07-10,239.35000610351562
2019-05-07,237.27000427246094
2019-04-05,238.8699951171875
2019-03-04,243.0
2019-01-31,246.10000610351562
2019-09-12,248.05999755859375
2019-12-31,254.00999450683594
2020-03-19,250.7100067138672
2020-01-03,250.27999877929688
2020-06-09,250.63999938964844
2019-02-15,256.19000244140625
2019-01-14,258.6700134277344
2018-07-06,259.3699951171875
2018-08-07,258.010009765625
2018-10-10,258.07000732421875
2018-12-13,256.45001220703125
2019-08-26,255.9199981689453
2019-07-25,255.1199951171875
2019-05-22,257.6099853515625
2019-03-19,258.17999267578125
2020-01-06,256.3699951171875
2020-03-25,256.5199890136719
2020-06-12,261.760009765625
2019-10-22,261.5
2020-01-09,254.0800018310547
2020-06-15,256.3699951171875
2019-10-25,253.83999633789062
2020-03-31,253.2899932861328
2020-06-18,249.10000610351562
2019-04-03,255.77000427246094
2018-08-22,259.010009765625
2018-10-25,264.1300048828125
2019-01-29,263.5199890136719
2018-12-28,252.02999877929688
2018-11-26,253.88999938964844
2019-08-09,256.3399963378906
2019-07-08,256.1700134277344
2019-06-06,258.3999938964844
2019-09-10,259.5199890136719
2020-01-15,257.1000061035156
2020-04-03,263.8399963378906
2019-10-31,259.0400085449219
2020-04-06,260.8800048828125
2020-06-24,264.20001220703125
2018-11-09,268.19000244140625
2019-07-23,267.6300048828125
2019-06-21,270.9800109863281
2019-05-20,263.7200012207031
2019-04-18,266.5899963378906
2018-09-06,264.70001220703125
2018-10-08,266.79998779296875
2019-02-13,269.010009765625
2018-12-11,270.7699890136719
2019-09-25,270.82000732421875
2020-01-21,270.6199951171875
2020-04-09,269.6400146484375
2019-11-06,268.44000244140625
2020-01-24,266.6400146484375
2020-01-27,269.20001220703125
2020-04-15,271.5899963378906
2018-12-26,275.25
2019-08-07,274.3800048828125
2019-06-04,275.7900085449219
2018-09-21,285.3800048828125
2018-07-19,285.25
2018-08-20,283.19000244140625
2018-10-23,278.1499938964844
2019-05-03,282.3900146484375
2019-04-01,275.80999755859375
2019-02-28,273.6700134277344
2019-11-12,274.1600036621094
2020-01-30,270.79998779296875
2019-11-15,270.32000732421875
2020-04-21,267.2200012207031
2019-04-16,269.2900085449219
2019-03-15,269.5
2019-02-11,278.3999938964844
2019-01-10,279.07000732421875
2019-08-22,273.3999938964844
2018-11-07,277.04998779296875
2018-08-03,277.260009765625
2018-09-04,271.69000244140625
2019-06-19,273.5400085449219
2019-09-23,275.3699951171875
2019-11-18,272.2799987792969
2020-02-05,272.42999267578125
2020-04-24,268.75
2019-03-29,257.5299987792969
2019-11-21,257.4599914550781
2020-04-27,268.3900146484375
2020-02-11,271.04998779296875
2020-04-30,275.510009765625
2019-05-01,280.20001220703125
2019-02-26,272.0299987792969
2019-01-25,274.5799865722656
2018-12-24,275.9200134277344
2019-09-06,274.0
2018-07-17,274.6300048828125
2018-09-19,276.6199951171875
2019-08-05,284.3399963378906
2019-10-08,293.25
2019-12-11,299.0899963378906
2019-11-27,298.69000244140625
2020-02-14,287.0
2020-05-06,288.70001220703125
2019-01-08,290.0400085449219
2018-12-07,291.95001220703125
2019-08-20,297.6600036621094
2018-11-05,299.3599853515625
2019-07-19,301.2900085449219
2018-10-04,298.92999267578125
2019-06-17,300.1300048828125
2019-05-16,300.2200012207031
2018-08-01,305.1000061035156
2019-03-13,305.8999938964844
2019-12-03,304.9599914550781
2020-02-20,307.7200012207031
2019-12-06,305.07000732421875
2020-05-12,306.75
2019-12-09,306.8500061035156
2020-02-26,305.2699890136719
2020-05-15,307.1400146484375
2019-03-28,305.2200012207031
2018-09-17,305.80999755859375
2018-08-16,306.1000061035156
2018-10-19,309.260009765625
2019-04-29,301.4800109863281
2019-01-23,302.54998779296875
2019-09-04,295.1099853515625
2018-11-20,296.7699890136719
2019-07-02,289.4200134277344
2019-05-31,276.7799987792969
2019-12-12,282.5
2020-05-18,282.0
2019-09-27,290.20001220703125
2020-03-03,292.1499938964844
2020-05-21,287.4100036621094
2019-05-14,286.3900146484375
2018-08-31,281.42999267578125
2018-07-30,280.8599853515625
2018-10-02,283.32000732421875
2019-04-12,287.1700134277344
2019-03-11,285.3999938964844
2019-02-07,286.510009765625
2019-07-17,285.1199951171875
2019-09-19,280.9700012207031
2019-10-21,283.510009765625
2019-12-18,286.5299987792969
2020-03-06,280.4200134277344
2019-10-03,283.6199951171875
2020-03-09,280.1199951171875
2020-05-27,281.3999938964844
2019-12-24,282.4599914550781
2020-03-12,281.5199890136719
2018-12-20,283.9599914550781
2019-08-01,276.6000061035156
2018-08-14,272.3399963378906
2018-07-13,274.0
2018-10-17,277.94000244140625
2019-05-29,276.32000732421875
2019-03-26,275.29998779296875
2019-02-22,280.3599853515625
2019-10-04,270.0199890136719
2019-11-05,279.8299865722656
2019-12-27,274.95001220703125
2020-06-02,275.4100036621094
2019-12-30,271.0799865722656
2020-03-18,267.7300109863281
2020-06-05,277.010009765625
2019-07-15,274.1199951171875
2018-12-03,275.1400146484375
2019-06-13,271.8699951171875
2019-01-04,265.19000244140625
2018-08-29,263.8500061035156
2019-02-05,273.1099853515625
2018-11-01,275.5899963378906
2019-08-16,270.79998779296875
2019-04-10,272.8599853515625
2019-09-17,272.7900085449219
2019-10-15,277.6300048828125
2020-01-02,277.1499938964844
2020-06-08,278.0199890136719
2019-10-18,267.510009765625
2020-03-24,267.1499938964844
2020-06-11,262.1000061035156
2020-01-08,262.57000732421875
2019-04-25,260.6400146484375
2019-07-30,259.57000732421875
2019-02-20,263.25
2018-07-11,267.0199890136719
2018-09-13,268.3800048828125
2018-10-15,271.05999755859375
2019-06-28,272.6099853515625
2018-12-18,275.30999755859375
2018-11-16,277.2699890136719
2019-10-02,276.04998779296875
2020-03-27,283.6000061035156
2020-01-10,285.6099853515625
2019-10-24,287.0
2020-03-30,288.4800109863281
2020-06-17,289.70001220703125
2020-01-14,290.2699890136719
2020-04-02,290.260009765625
2019-01-02,292.1499938964844
2019-08-14,293.55999755859375
2018-10-30,296.0
2019-06-11,296.3900146484375
2019-05-10,297.04998779296875
2019-04-08,296.6199951171875
2018-08-27,295.79998779296875
2018-07-26,300.4800109863281
2018-09-28,304.8900146484375
2019-03-07,305.739990234375
2019-10-30,308.0
2020-01-17,299.510009765625
2020-06-23,297.32000732421875
2020-04-08,301.2799987792969
2020-06-26,301.0
2019-03-22,303.1600036621094
2019-01-17,306.70001220703125
2019-08-29,304.1000061035156
2018-11-14,301.4800109863281
2019-06-26,300.7200012207031
2018-09-11,313.739990234375
2018-07-09,319.2699890136719
2018-08-10,321.75
2019-04-23,322.010009765625
2019-09-30,324.260009765625
2020-01-23,325.6199951171875
2019-11-08,327.260009765625
2020-04-14,328.67999267578125
2019-11-11,329.6300048828125
2020-01-29,329.7699890136719
2020-04-17,325.1700134277344
2018-07-24,326.25
2018-09-26,329.1700134277344
2019-05-08,328.69000244140625
2019-03-05,328.19000244140625
2019-02-01,332.30999755859375
2018-12-31,333.3999938964844
2018-11-29,338.19000244140625
2019-08-12,339.6199951171875
2019-07-11,341.2200012207031
2019-09-13,343.1499938964844
2019-11-14,342.4599914550781
2020-04-20,342.760009765625
2020-02-04,346.3800048828125
2020-04-23,345.6199951171875
2018-12-14,349.9599914550781
2019-08-27,347.8500061035156
2018-08-08,349.20001220703125
2018-10-11,340.3999938964844
2018-11-12,347.1199951171875
2019-07-26,351.3599853515625
2019-06-24,349.69000244140625
2019-05-23,348.29998779296875
2019-03-20,352.2900085449219
2019-01-15,360.45001220703125
2019-11-20,362.30999755859375
2020-02-07,363.010009765625
2020-02-10,364.3800048828125
2020-04-29,365.2200012207031
2019-11-26,367.25
2020-02-13,367.1499938964844
2019-01-30,372.3900146484375
2018-08-23,375.8500061035156
2018-09-24,378.5899963378906
2018-11-27,381.4800109863281
2018-10-26,373.4800109863281
2019-07-09,368.75
2019-06-07,349.0
2019-05-06,346.2799987792969
2019-04-04,348.6000061035156
2019-09-11,337.2699890136719
2019-11-29,324.0
2020-05-05,342.6099853515625
2019-12-02,344.0400085449219
2020-02-19,350.0799865722656
2020-05-08,347.19000244140625
2019-05-21,326.6000061035156
2019-03-18,305.3299865722656
2018-09-07,309.30999755859375
2018-08-06,309.0
2018-10-09,283.0
2019-02-14,298.0
2018-12-12,283.25
2019-07-24,278.3500061035156
2019-09-26,255.1300048828125
2019-10-28,281.1000061035156
2019-12-05,293.7699890136719
2020-05-11,287.7799987792969
2019-07-03,301.5899963378906
2020-02-25,298.1300048828125
2020-05-14,305.69000244140625
2020-02-28,300.6300048828125
2019-08-08,308.010009765625
2019-06-05,312.67999267578125
2018-07-20,298.32000732421875
2018-08-21,293.17999267578125
2018-10-24,289.7099914550781
2019-04-02,299.9599914550781
2019-03-01,306.29998779296875
2019-01-28,308.20001220703125
2018-12-27,310.7900085449219
2019-09-09,313.75
2020-03-02,328.4700012207031
2020-05-20,329.6499938964844
2019-12-17,336.0400085449219
2020-03-05,340.5
2019-02-12,338.75
2019-01-11,325.2099914550781
2018-12-10,332.79998779296875
2019-08-23,334.79998779296875
2018-11-08,333.5
2019-07-22,345.1199951171875
2019-06-20,332.57000732421875
2018-09-05,335.44000244140625
2019-04-17,346.54998779296875
2019-09-24,340.260009765625
2019-12-20,340.0
2020-05-26,352.3900146484375
2019-04-30,357.1300048828125
2019-12-23,365.5
2020-03-11,365.4100036621094
2020-05-29,364.5
2019-12-26,364.54998779296875
2020-06-01,352.7099914550781
2019-05-02,348.010009765625
2019-02-27,351.5299987792969
2018-11-23,367.2099914550781
2019-08-06,368.8900146484375
2018-07-18,377.05999755859375
2018-09-20,380.6000061035156
2018-10-22,380.95001220703125
2019-07-05,374.80999755859375
2019-06-03,361.44000244140625
2019-10-09,372.5
2019-10-11,377.0799865722656
2020-03-17,382.8999938964844
2020-06-04,382.0299987792969
2019-10-14,387.4599914550781
2020-03-20,382.2799987792969
2018-11-06,382.0
2019-06-18,385.8399963378906
2019-05-17,394.1499938964844
2019-04-15,399.489990234375
2019-03-14,387.3699951171875
2019-01-09,395.4100036621094
2018-08-02,397.0
2018-10-05,405.4800109863281
2019-08-21,411.3599853515625
2019-10-17,413.0
2020-03-23,419.6499938964844
2020-06-10,428.5400085449219
2019-02-25,436.010009765625
2020-01-07,427.4700012207031
2020-03-26,427.5799865722656
2019-10-23,424.7099914550781
