Dates,ADBE
2018-11-01,276.32000732421875
2019-08-16,274.4599914550781
2019-04-10,273.5199890136719
2019-09-17,274.05999755859375
2019-10-15,278.3699951171875
2020-01-02,278.1099853515625
2020-06-08,278.1700134277344
2019-10-18,270.2300109863281
2020-03-24,272.6099853515625
2020-06-11,269.3599853515625
2020-01-08,265.6300048828125
2019-04-25,268.489990234375
2019-07-30,261.0
2019-02-20,264.0400085449219
2018-07-11,267.79998779296875
2018-09-13,271.5799865722656
2018-10-15,271.67999267578125
2019-06-28,273.25
2018-12-18,278.2699890136719
2018-11-16,279.1400146484375
2019-10-02,280.55999755859375
2020-03-27,292.1099853515625
2020-01-10,289.1099853515625
2019-10-24,288.29998779296875
2020-03-30,290.0199890136719
2020-06-17,291.95001220703125
2020-01-14,290.7900085449219
2020-04-02,291.8599853515625
2019-01-02,293.5400085449219
2019-08-14,296.5400085449219
2018-10-30,297.54998779296875
2019-06-11,298.75
2019-05-10,299.3900146484375
2019-04-08,298.989990234375
2018-08-27,299.5899963378906
2018-07-26,300.4800109863281
2018-09-28,305.0
2019-03-07,308.5
2019-10-30,308.5199890136719
2020-01-17,309.2200012207031
2020-06-23,298.239990234375
2020-04-08,305.0
2020-06-26,303.1300048828125
2019-03-22,306.20001220703125
2019-01-17,308.9100036621094
2019-08-29,306.6199951171875
2018-11-14,305.1499938964844
2019-06-26,303.0
2018-09-11,314.1099853515625
2018-07-09,319.2699890136719
2018-08-10,325.0400085449219
2019-04-23,322.1000061035156
2019-09-30,324.3800048828125
2020-01-23,328.3699951171875
2019-11-08,328.8299865722656
2020-04-14,329.0
2019-11-11,329.6300048828125
2020-01-29,332.8800048828125
2020-04-17,330.3500061035156
2018-07-24,326.25
2018-09-26,330.0
2019-05-08,329.1700134277344
2019-03-05,328.2900085449219
2019-02-01,334.1499938964844
2018-12-31,333.80999755859375
2018-11-29,340.1400146484375
2019-08-12,342.04998779296875
2019-07-11,341.5400085449219
2019-09-13,347.010009765625
2019-11-14,346.4200134277344
2020-04-20,345.9800109863281
2020-02-04,349.0
2020-04-23,346.3699951171875
2018-12-14,352.6000061035156
2019-08-27,351.0199890136719
2018-08-08,354.1000061035156
2018-10-11,341.0400085449219
2018-11-12,349.0
2019-07-26,356.70001220703125
2019-06-24,349.69000244140625
2019-05-23,355.8399963378906
2019-03-20,353.4100036621094
2019-01-15,363.42999267578125
2019-11-20,373.989990234375
2020-02-07,366.1600036621094
2020-02-10,366.0
2020-04-29,365.44000244140625
2019-11-26,373.0299987792969
2020-02-13,370.6400146484375
2019-01-30,372.55999755859375
2018-08-23,376.2799987792969
2018-09-24,380.20001220703125
2018-11-27,383.8299865722656
2018-10-26,384.0
2019-07-09,378.0199890136719
2019-06-07,355.3900146484375
2019-05-06,361.0
2019-04-04,349.3999938964844
2019-09-11,340.0
2019-11-29,324.4200134277344
2020-05-05,349.80999755859375
2019-12-02,361.760009765625
2020-02-19,354.3800048828125
2020-05-08,355.05999755859375
2019-05-21,340.45001220703125
2019-03-18,311.67999267578125
2018-09-07,318.9800109863281
2018-08-06,324.32000732421875
2018-10-09,290.4100036621094
2019-02-14,312.8800048828125
2018-12-12,288.3599853515625
2019-07-24,291.20001220703125
2019-09-26,290.0
2019-10-28,291.7699890136719
2019-12-05,312.9200134277344
2020-05-11,296.6700134277344
2019-07-03,322.9599914550781
2020-02-25,308.0
2020-05-14,305.989990234375
2020-02-28,311.70001220703125
2019-08-08,308.8900146484375
2019-06-05,316.4100036621094
2018-07-20,307.0
2018-08-21,297.760009765625
2018-10-24,302.05999755859375
2019-04-02,306.55999755859375
2019-03-01,327.4100036621094
2019-01-28,313.8800048828125
2018-12-27,318.6499938964844
2019-09-09,315.94000244140625
2020-03-02,328.7699890136719
2020-05-20,335.3399963378906
2019-12-17,339.7099914550781
2020-03-05,350.0899963378906
2019-02-12,340.7900085449219
2019-01-11,340.8999938964844
2018-12-10,337.4100036621094
2019-08-23,338.8999938964844
2018-11-08,338.0
2019-07-22,348.79998779296875
2019-06-20,353.0899963378906
2018-09-05,339.5299987792969
2019-04-17,348.010009765625
2019-09-24,347.239990234375
2019-12-20,340.739990234375
2020-05-26,353.3800048828125
2019-04-30,357.9200134277344
2019-12-23,368.82000732421875
2020-03-11,370.0
2020-05-29,365.8399963378906
2019-12-26,371.4599914550781
2020-06-01,366.45001220703125
2019-05-02,354.0
2019-02-27,351.57000732421875
2018-11-23,371.5899963378906
2019-08-06,369.8800048828125
2018-07-18,377.2099914550781
2018-09-20,382.0
2018-10-22,381.3900146484375
2019-07-05,391.0
2019-06-03,373.239990234375
2019-10-09,372.5
2019-10-11,382.6199951171875
2020-03-17,387.0799865722656
2020-06-04,389.9200134277344
2019-10-14,390.82000732421875
2020-03-20,389.5
2018-11-06,384.6400146484375
2019-06-18,391.0
2019-05-17,397.0299987792969
2019-04-15,399.5899963378906
2019-03-14,400.0
2019-01-09,409.29998779296875
2018-08-02,398.79998779296875
2018-10-05,407.8299865722656
2019-08-21,414.0
2019-10-17,413.5
2020-03-23,423.760009765625
2020-06-10,428.9599914550781
2019-02-25,440.07000732421875
2020-01-07,440.0
2020-03-26,430.010009765625
2019-10-23,436.0
