Dates,ADBE
2018-12-11,272.9200134277344
2019-09-25,273.510009765625
2020-01-21,273.7099914550781
2020-04-09,273.3900146484375
2019-11-06,272.6700134277344
2020-01-24,270.82000732421875
2020-01-27,272.32000732421875
2020-04-15,278.8900146484375
2018-12-26,280.1700134277344
2019-08-07,279.5199890136719
2019-06-04,282.0
2018-09-21,291.7099914550781
2018-07-19,289.7699890136719
2018-08-20,291.0
2018-10-23,284.5899963378906
2019-05-03,286.3500061035156
2019-04-01,284.2200012207031
2019-02-28,280.6499938964844
2019-11-12,278.3699951171875
2020-01-30,277.1199951171875
2019-11-15,279.5
2020-04-21,274.19000244140625
2019-04-16,274.2300109863281
2019-03-15,276.95001220703125
2019-02-11,285.8699951171875
2019-01-10,284.4100036621094
2019-08-22,277.8900146484375
2018-11-07,280.0
2018-08-03,282.739990234375
2018-09-04,278.42999267578125
2019-06-19,277.4800109863281
2019-09-23,281.45001220703125
2019-11-18,276.79998779296875
2020-02-05,275.0899963378906
2020-04-24,272.9100036621094
2019-03-29,272.80999755859375
2019-11-21,268.92999267578125
2020-04-27,273.2099914550781
2020-02-11,275.760009765625
2020-04-30,282.3699951171875
2019-05-01,284.9800109863281
2019-02-26,284.8900146484375
2019-01-25,277.55999755859375
2018-12-24,278.9599914550781
2019-09-06,277.1000061035156
2018-07-17,277.4700012207031
2018-09-19,280.489990234375
2019-08-05,292.0
2019-10-08,302.6600036621094
2019-12-11,304.0
2019-11-27,302.5799865722656
2020-02-14,300.6499938964844
2020-05-06,292.760009765625
2019-01-08,294.6700134277344
2018-12-07,295.1000061035156
2019-08-20,301.8999938964844
2018-11-05,301.5799865722656
2019-07-19,305.8599853515625
2018-10-04,305.239990234375
2019-06-17,303.1099853515625
2019-05-16,305.1300048828125
2018-08-01,309.32000732421875
2019-03-13,310.1700134277344
2019-12-03,309.70001220703125
2020-02-20,310.4599914550781
2019-12-06,308.4599914550781
2020-05-12,310.9599914550781
2019-12-09,310.9200134277344
2020-02-26,313.1099853515625
2020-05-15,309.9200134277344
2019-03-28,309.9800109863281
2018-09-17,310.7300109863281
2018-08-16,309.6600036621094
2018-10-19,312.5
2019-04-29,311.94000244140625
2019-01-23,307.0899963378906
2019-09-04,304.95001220703125
2018-11-20,304.989990234375
2019-07-02,297.3500061035156
2019-05-31,286.8699951171875
2019-12-12,286.989990234375
2020-05-18,290.260009765625
2019-09-27,297.8699951171875
2020-03-03,298.2699890136719
2020-05-21,294.4200134277344
2019-05-14,295.5
2018-08-31,289.6499938964844
2018-07-30,286.489990234375
2018-10-02,290.1499938964844
2019-04-12,291.7699890136719
2019-03-11,288.6600036621094
2019-02-07,292.9200134277344
2019-07-17,292.8999938964844
2019-09-19,293.57000732421875
2019-10-21,288.8900146484375
2019-12-18,291.8500061035156
2020-03-06,287.989990234375
2019-10-03,287.70001220703125
2020-03-09,288.5
2020-05-27,287.4599914550781
2019-12-24,286.25
2020-03-12,288.010009765625
2018-12-20,289.5899963378906
2019-08-01,286.92999267578125
2018-08-14,277.5799865722656
2018-07-13,280.30999755859375
2018-10-17,282.2799987792969
2019-05-29,280.2799987792969
2019-03-26,283.04998779296875
2019-02-22,285.29998779296875
2019-10-04,280.2900085449219
2019-11-05,284.3699951171875
2019-12-27,283.20001220703125
2020-06-02,279.5799865722656
2019-12-30,280.70001220703125
2020-03-18,277.7099914550781
2020-06-05,285.8999938964844
2019-07-15,284.9800109863281
2018-12-03,279.0
2019-06-13,279.6499938964844
2019-01-04,271.17999267578125
2018-08-29,272.79998779296875
2019-02-05,278.0799865722656
2018-11-01,278.489990234375
2019-08-16,275.4100036621094
2019-04-10,275.54998779296875
2019-09-17,276.7099914550781
2019-10-15,281.2699890136719
2020-01-02,279.4200134277344
2020-06-08,281.510009765625
2019-10-18,272.80999755859375
2020-03-24,274.1199951171875
2020-06-11,269.67999267578125
2020-01-08,267.42999267578125
2019-04-25,269.2799987792969
2019-07-30,265.5199890136719
2019-02-20,271.4599914550781
2018-07-11,271.6099853515625
2018-09-13,272.2900085449219
2018-10-15,273.7200012207031
2019-06-28,278.6499938964844
2018-12-18,279.32000732421875
2018-11-16,281.8299865722656
2019-10-02,281.2099914550781
2020-03-27,292.8800048828125
2020-01-10,289.260009765625
2019-10-24,293.4800109863281
2020-03-30,292.4599914550781
2020-06-17,292.3399963378906
2020-01-14,294.1600036621094
2020-04-02,293.70001220703125
2019-01-02,295.0799865722656
2019-08-14,297.5
2018-10-30,298.55999755859375
2019-06-11,300.739990234375
2019-05-10,302.04998779296875
2019-04-08,300.3500061035156
2018-08-27,299.9200134277344
2018-07-26,305.45001220703125
2018-09-28,309.05999755859375
2019-03-07,309.1700134277344
2019-10-30,310.0
2020-01-17,309.8999938964844
2020-06-23,304.4599914550781
2020-04-08,305.3299865722656
2020-06-26,304.239990234375
2019-03-22,306.75
2019-01-17,310.9100036621094
2019-08-29,309.0299987792969
2018-11-14,305.3800048828125
2019-06-26,306.5799865722656
2018-09-11,321.7300109863281
2018-07-09,325.25
2018-08-10,325.0799865722656
2019-04-23,326.82000732421875
2019-09-30,327.9599914550781
2020-01-23,330.0
2019-11-08,329.8800048828125
2020-04-14,331.5400085449219
2019-11-11,331.2799987792969
2020-01-29,332.8800048828125
2020-04-17,330.4700012207031
2018-07-24,329.94000244140625
2018-09-26,334.4800109863281
2019-05-08,332.9800109863281
2019-03-05,333.9100036621094
2019-02-01,334.7900085449219
2018-12-31,339.2300109863281
2018-11-29,341.80999755859375
2019-08-12,343.3599853515625
2019-07-11,345.7300109863281
2019-09-13,347.2699890136719
2019-11-14,347.5
2020-04-20,345.989990234375
2020-02-04,349.95001220703125
2020-04-23,352.3699951171875
2018-12-14,354.2799987792969
2019-08-27,352.1600036621094
2018-08-08,355.69000244140625
2018-10-11,349.8999938964844
2018-11-12,355.6600036621094
2019-07-26,356.70001220703125
2019-06-24,356.82000732421875
2019-05-23,355.8399963378906
2019-03-20,358.6700134277344
2019-01-15,367.44000244140625
2019-11-20,374.4800109863281
2020-02-07,368.25
2020-02-10,369.3399963378906
2020-04-29,370.80999755859375
2019-11-26,373.70001220703125
2020-02-13,374.42999267578125
2019-01-30,377.7099914550781
2018-08-23,379.8299865722656
2018-09-24,382.5899963378906
2018-11-27,385.0
2018-10-26,386.75
2019-07-09,378.3399963378906
2019-06-07,363.4599914550781
2019-05-06,363.9700012207031
2019-04-04,360.07000732421875
2019-09-11,352.239990234375
2019-11-29,345.4599914550781
2020-05-05,360.75
2019-12-02,364.95001220703125
2020-02-19,364.2699890136719
2020-05-08,360.45001220703125
2019-05-21,344.1600036621094
2019-03-18,322.44000244140625
2018-09-07,332.94000244140625
2018-08-06,326.3599853515625
2018-10-09,310.1300048828125
2019-02-14,336.0
2018-12-12,307.1099853515625
2019-07-24,312.95001220703125
2019-09-26,296.8699951171875
2019-10-28,318.7099914550781
2019-12-05,324.79998779296875
2020-05-11,312.489990234375
2019-07-03,326.989990234375
2020-02-25,317.6499938964844
2020-05-14,324.42999267578125
2020-02-28,314.2900085449219
2019-08-08,322.9700012207031
2019-06-05,326.3299865722656
2018-07-20,309.6099853515625
2018-08-21,306.5
2018-10-24,303.4700012207031
2019-04-02,320.510009765625
2019-03-01,328.32000732421875
2019-01-28,317.7200012207031
2018-12-27,320.7799987792969
2019-09-09,320.8999938964844
2020-03-02,342.1000061035156
2020-05-20,339.2200012207031
2019-12-17,345.5199890136719
2020-03-05,350.3800048828125
2019-02-12,348.5
2019-01-11,342.760009765625
2018-12-10,339.3800048828125
2019-08-23,341.75
2018-11-08,344.70001220703125
2019-07-22,349.9599914550781
2019-06-20,353.45001220703125
2018-09-05,351.25
2019-04-17,356.2300109863281
2019-09-24,350.30999755859375
2019-12-20,350.6000061035156
2020-05-26,359.70001220703125
2019-04-30,366.7900085449219
2019-12-23,369.5
2020-03-11,371.1000061035156
2020-05-29,373.6300048828125
2019-12-26,372.7200012207031
2020-06-01,367.42999267578125
2019-05-02,357.0
2019-02-27,365.4800109863281
2018-11-23,375.489990234375
2019-08-06,376.0
2018-07-18,384.3999938964844
2018-09-20,385.1199951171875
2018-10-22,386.5199890136719
2019-07-05,391.2699890136719
2019-06-03,375.70001220703125
2019-10-09,386.8999938964844
2019-10-11,389.04998779296875
2020-03-17,389.989990234375
2020-06-04,390.9100036621094
2019-10-14,391.1400146484375
2020-03-20,395.7200012207031
2018-11-06,396.1700134277344
2019-06-18,398.1000061035156
2019-05-17,402.30999755859375
2019-04-15,409.9800109863281
2019-03-14,404.20001220703125
2019-01-09,411.7200012207031
2018-08-02,406.1099853515625
2018-10-05,414.67999267578125
2019-08-21,417.4599914550781
2019-10-17,420.8399963378906
2020-03-23,429.2699890136719
2020-06-10,438.95001220703125
2019-02-25,446.1499938964844
2020-01-07,442.6700134277344
2020-03-26,437.989990234375
2019-10-23,438.17999267578125
