Dates,CPRT
2020-06-11,81.44000244140625
2020-01-08,82.5
2019-04-25,84.6500015258789
2019-07-30,82.79000091552734
2019-02-20,83.48999786376953
2018-07-11,84.69999694824219
2018-09-13,84.23999786376953
2018-10-15,83.75
2019-06-28,84.68000030517578
2018-12-18,83.8499984741211
2018-11-16,83.26000213623047
2019-10-02,83.43000030517578
2020-03-27,82.13999938964844
2020-01-10,82.4800033569336
2019-10-24,82.02999877929688
2020-03-30,81.5999984741211
2020-06-17,81.20999908447266
2020-01-14,83.01000213623047
2020-04-02,81.9000015258789
2019-01-02,83.43000030517578
2019-08-14,86.5
2018-10-30,86.08000183105469
2019-06-11,86.23999786376953
2019-05-10,85.94999694824219
2019-04-08,89.73999786376953
2018-08-27,87.69000244140625
2018-07-26,90.0199966430664
2018-09-28,89.94999694824219
2019-03-07,91.1500015258789
2019-10-30,90.05000305175781
2020-01-17,88.68000030517578
2020-06-23,87.55000305175781
2020-04-08,87.80999755859375
2020-06-26,87.05000305175781
2019-03-22,88.97000122070312
2019-01-17,88.52999877929688
2019-08-29,88.08999633789062
2018-11-14,88.58999633789062
2019-06-26,88.26000213623047
2018-09-11,88.25
2018-07-09,89.62000274658203
2018-08-10,90.47000122070312
2019-04-23,90.0999984741211
2019-09-30,89.5999984741211
2020-01-23,89.38999938964844
2019-11-08,90.72000122070312
2020-04-14,90.05000305175781
2019-11-11,90.87999725341797
2020-01-29,91.23999786376953
2020-04-17,91.01000213623047
2018-07-24,90.73999786376953
2018-09-26,91.4000015258789
2019-05-08,92.62000274658203
2019-03-05,92.26000213623047
2019-02-01,93.41999816894531
2018-12-31,93.41000366210938
2018-11-29,94.58000183105469
2019-08-12,95.4800033569336
2019-07-11,96.2300033569336
2019-09-13,96.36000061035156
2019-11-14,96.12000274658203
2020-04-20,97.30000305175781
2020-02-04,97.30000305175781
2020-04-23,96.88999938964844
2018-12-14,99.12999725341797
2019-08-27,99.20999908447266
2018-08-08,100.3499984741211
2018-10-11,97.13999938964844
2018-11-12,100.11000061035156
2019-07-26,100.79000091552734
2019-06-24,100.33999633789062
2019-05-23,102.20999908447266
2019-03-20,102.19999694824219
2019-01-15,101.87000274658203
2019-11-20,103.91999816894531
2020-02-07,102.22000122070312
2020-02-10,103.16000366210938
2020-04-29,102.55999755859375
2019-11-26,103.11000061035156
2020-02-13,102.43000030517578
2019-01-30,102.37999725341797
2018-08-23,103.16000366210938
2018-09-24,103.0
2018-11-27,102.86000061035156
2018-10-26,97.0
2019-07-09,97.05000305175781
2019-06-07,92.80000305175781
2019-05-06,92.94999694824219
2019-04-04,89.83000183105469
2019-09-11,86.81999969482422
2019-11-29,81.37999725341797
2020-05-05,84.12000274658203
2019-12-02,85.75
2020-02-19,84.88999938964844
2020-05-08,84.70999908447266
2019-05-21,79.88999938964844
2019-03-18,74.13999938964844
2018-09-07,77.54000091552734
2018-08-06,76.83000183105469
2018-10-09,71.05999755859375
2019-02-14,72.20999908447266
2018-12-12,66.0
2019-07-24,67.58999633789062
2019-09-26,65.25
2019-10-28,66.52999877929688
2019-12-05,71.48999786376953
2020-05-11,60.0
2019-07-03,61.79999923706055
2020-02-25,68.37000274658203
2020-05-14,72.5
2020-02-28,70.12000274658203
2019-08-08,70.12000274658203
2019-06-05,70.70999908447266
2018-07-20,64.91000366210938
2018-08-21,63.619998931884766
2018-10-24,64.12000274658203
2019-04-02,65.08000183105469
2019-03-01,67.83999633789062
2019-01-28,69.4000015258789
2018-12-27,73.93000030517578
2019-09-09,74.58000183105469
2020-03-02,72.0
2020-05-20,69.70999908447266
2019-12-17,70.18000030517578
2020-03-05,71.22000122070312
2019-02-12,70.4800033569336
2019-01-11,67.0
2018-12-10,67.41000366210938
2019-08-23,69.05000305175781
2018-11-08,69.7699966430664
2019-07-22,74.62000274658203
2019-06-20,77.47000122070312
2018-09-05,83.8499984741211
2019-04-17,81.91000366210938
2019-09-24,78.56999969482422
2019-12-20,77.55000305175781
2020-05-26,78.70999908447266
2019-04-30,79.55000305175781
2019-12-23,81.52999877929688
2020-03-11,82.87999725341797
2020-05-29,83.45999908447266
2019-12-26,84.41999816894531
2020-06-01,81.69000244140625
2019-05-02,78.83999633789062
2019-02-27,79.62000274658203
2018-11-23,81.4800033569336
2019-08-06,84.20999908447266
2018-07-18,84.75
2018-09-20,86.51000213623047
2018-10-22,85.79000091552734
2019-07-05,89.08000183105469
2019-06-03,88.55000305175781
2019-10-09,88.91999816894531
2019-10-11,89.44999694824219
2020-03-17,89.33999633789062
2020-06-04,90.31999969482422
2019-10-14,88.86000061035156
2020-03-20,89.44999694824219
2018-11-06,91.12999725341797
2019-06-18,91.66000366210938
2019-05-17,89.3499984741211
2019-04-15,89.25
2019-03-14,87.70999908447266
2019-01-09,86.37999725341797
2018-08-02,82.80999755859375
2018-10-05,88.76000213623047
2019-08-21,88.70999908447266
2019-10-17,86.66000366210938
2020-03-23,86.9000015258789
2020-06-10,83.8499984741211
2019-02-25,85.68000030517578
