Dates,CPRT
2018-07-10,50.27000045776367
2018-09-12,48.38999938964844
2019-02-19,46.849998474121094
2019-01-18,48.209999084472656
2020-02-24,48.45000076293945
2020-05-13,49.290000915527344
2019-12-10,49.43000030517578
2020-02-27,49.86000061035156
2019-12-13,51.099998474121094
2020-05-19,50.97999954223633
2019-03-06,50.31999969482422
2018-11-30,49.040000915527344
2019-08-13,47.689998626708984
2019-07-12,46.939998626708984
2019-06-10,47.09000015258789
2019-05-09,48.380001068115234
2018-07-25,48.97999954223633
2018-09-27,48.939998626708984
2018-10-29,47.91999816894531
2019-10-16,46.900001525878906
2019-12-16,46.20000076293945
2020-03-04,46.79999923706055
2020-05-22,46.4900016784668
2019-10-01,45.7599983215332
2019-12-19,44.61000061035156
2018-09-10,45.189998626708984
2019-05-24,46.150001525878906
2018-08-09,46.849998474121094
2019-04-22,47.22999954223633
2019-03-21,46.689998626708984
2019-01-16,46.650001525878906
2019-08-28,47.43000030517578
2018-11-13,48.11000061035156
2018-10-12,48.59000015258789
2019-06-25,49.70000076293945
2020-03-10,49.75
2020-05-28,49.650001525878906
2019-10-07,49.869998931884766
2020-03-13,49.16999816894531
2019-10-10,49.08000183105469
2020-03-16,48.880001068115234
2020-06-03,49.880001068115234
2018-11-28,49.33000183105469
2018-09-25,48.880001068115234
2018-07-23,49.18000030517578
2018-08-24,49.56999969482422
2019-07-10,49.380001068115234
2019-05-07,49.33000183105469
2019-04-05,49.470001220703125
2019-03-04,49.93000030517578
2019-01-31,50.119998931884766
2019-09-12,50.810001373291016
2019-12-31,51.43000030517578
2020-03-19,51.20000076293945
2020-01-03,51.029998779296875
2020-06-09,51.02000045776367
2019-02-15,51.33000183105469
2019-01-14,52.4900016784668
2018-07-06,53.08000183105469
2018-08-07,53.08000183105469
2018-10-10,53.619998931884766
2018-12-13,53.099998474121094
2019-08-26,51.9900016784668
2019-07-25,53.75
2019-05-22,56.150001525878906
2019-03-19,58.290000915527344
2020-01-06,58.84000015258789
2020-03-25,58.09000015258789
2020-06-12,58.130001068115234
2019-10-22,57.959999084472656
2020-01-09,57.5
2020-06-15,57.86000061035156
2019-10-25,57.650001525878906
2020-03-31,57.540000915527344
2020-06-18,57.720001220703125
2019-04-03,58.27000045776367
2018-08-22,58.59000015258789
2018-10-25,59.20000076293945
2019-01-29,59.0099983215332
2018-12-28,58.63999938964844
2018-11-26,58.619998931884766
2019-08-09,58.66999816894531
2019-07-08,58.7599983215332
2019-06-06,58.70000076293945
2019-09-10,58.77000045776367
2020-01-15,58.86000061035156
2020-04-03,59.189998626708984
2019-10-31,59.369998931884766
2020-04-06,59.709999084472656
2020-06-24,60.08000183105469
2018-11-09,60.959999084472656
2019-07-23,62.220001220703125
2019-06-21,63.150001525878906
2019-05-20,62.939998626708984
2019-04-18,62.65999984741211
2018-09-06,63.880001068115234
2018-10-08,64.05999755859375
2019-02-13,64.05999755859375
2018-12-11,64.22000122070312
2019-09-25,64.83000183105469
2020-01-21,64.95999908447266
2020-04-09,65.12999725341797
2019-11-06,64.80000305175781
2020-01-24,64.44000244140625
2020-01-27,64.56999969482422
2020-04-15,64.95999908447266
2018-12-26,65.75
2019-08-07,65.52999877929688
2019-06-04,65.43000030517578
2018-09-21,66.37000274658203
2018-07-19,67.04000091552734
2018-08-20,65.98999786376953
2018-10-23,65.80000305175781
2019-05-03,66.75
2019-04-01,65.43000030517578
2019-02-28,65.47000122070312
2019-11-12,65.80000305175781
2020-01-30,65.1500015258789
2019-11-15,65.05000305175781
2020-04-21,65.0199966430664
2019-04-16,65.3499984741211
2019-03-15,65.4000015258789
2019-02-11,66.47000122070312
2019-01-10,65.37999725341797
2019-08-22,65.0
2018-11-07,65.66000366210938
2018-08-03,64.69999694824219
2018-09-04,67.6500015258789
2019-06-19,70.48999786376953
2019-09-23,71.45999908447266
2019-11-18,70.36000061035156
2020-02-05,70.0199966430664
2020-04-24,70.7300033569336
2019-03-29,70.91000366210938
2019-11-21,71.44999694824219
2020-04-27,72.79000091552734
2020-02-11,72.75
2020-04-30,74.04000091552734
2019-05-01,74.70999908447266
2019-02-26,73.30000305175781
2019-01-25,73.4800033569336
2018-12-24,74.23999786376953
2019-09-06,73.70999908447266
2018-07-17,73.16999816894531
2018-09-19,73.16999816894531
2019-08-05,72.76000213623047
2019-10-08,74.13999938964844
2019-12-11,73.16000366210938
2019-11-27,73.7300033569336
2020-02-14,73.19999694824219
2020-05-06,73.02999877929688
2019-01-08,73.0
2018-12-07,72.87999725341797
2019-08-20,74.58999633789062
2018-11-05,74.33999633789062
2019-07-19,74.72000122070312
2018-10-04,74.12000274658203
2019-06-17,73.56999969482422
2019-05-16,73.91999816894531
2018-08-01,75.27999877929688
2019-03-13,75.5999984741211
2019-12-03,76.69999694824219
2020-02-20,76.91000366210938
2019-12-06,77.30000305175781
2020-05-12,77.0
2019-12-09,77.08999633789062
2020-02-26,77.44999694824219
2020-05-15,77.5
2019-03-28,78.41000366210938
2018-09-17,78.55000305175781
2018-08-16,78.8499984741211
2018-10-19,78.91000366210938
2019-04-29,77.7699966430664
2019-01-23,77.66000366210938
2019-09-04,76.93000030517578
2018-11-20,76.44999694824219
2019-07-02,75.16000366210938
2019-05-31,72.9000015258789
2019-12-12,73.48999786376953
2020-05-18,73.43000030517578
2019-09-27,73.7699966430664
2020-03-03,75.44999694824219
2020-05-21,74.62000274658203
2019-05-14,74.38999938964844
2018-08-31,74.2300033569336
2018-07-30,74.13999938964844
2018-10-02,74.80000305175781
2019-04-12,75.83999633789062
2019-03-11,75.19000244140625
2019-02-07,76.18000030517578
2019-07-17,75.95999908447266
2019-09-19,73.44000244140625
2019-10-21,73.31999969482422
2019-12-18,74.12000274658203
2020-03-06,73.19999694824219
2019-10-03,75.55000305175781
2020-03-09,75.08000183105469
2020-05-27,73.9800033569336
2019-12-24,75.12000274658203
2020-03-12,73.62000274658203
2018-12-20,80.44999694824219
2019-08-01,81.66000366210938
2018-08-14,80.23999786376953
2018-07-13,80.31999969482422
2018-10-17,80.37999725341797
2019-05-29,80.75
2019-03-26,81.44999694824219
2019-02-22,82.56999969482422
2019-10-04,81.80999755859375
2019-11-05,81.98999786376953
2019-12-27,82.0
2020-06-02,81.51000213623047
2019-12-30,81.47000122070312
2020-03-18,80.48999786376953
2020-06-05,80.20999908447266
2019-07-15,79.30000305175781
2018-12-03,79.58000183105469
2019-06-13,79.5
2019-01-04,76.83999633789062
2018-08-29,76.3499984741211
2019-02-05,79.47000122070312
2018-11-01,79.41999816894531
2019-08-16,78.91000366210938
2019-04-10,78.06999969482422
2019-09-17,80.4000015258789
2019-10-15,81.3499984741211
2020-01-02,81.31999969482422
2020-06-08,81.51000213623047
2019-10-18,80.66000366210938
2020-03-24,80.91999816894531
2020-06-11,80.98999786376953
2020-01-08,82.5
2019-04-25,83.05999755859375
2019-07-30,82.13999938964844
2019-02-20,83.20999908447266
2018-07-11,83.76000213623047
2018-09-13,83.91000366210938
2018-10-15,83.61000061035156
2019-06-28,83.88999938964844
2018-12-18,82.41999816894531
2018-11-16,82.41999816894531
2019-10-02,81.98999786376953
2020-03-27,81.55999755859375
2020-01-10,80.70999908447266
2019-10-24,81.30000305175781
2020-03-30,81.31999969482422
2020-06-17,81.0999984741211
2020-01-14,82.0999984741211
2020-04-02,81.66000366210938
2019-01-02,83.43000030517578
2019-08-14,85.5199966430664
2018-10-30,85.72000122070312
2019-06-11,85.8499984741211
2019-05-10,83.54000091552734
2019-04-08,86.87000274658203
2018-08-27,86.0999984741211
2018-07-26,89.58000183105469
2018-09-28,89.76000213623047
2019-03-07,89.76000213623047
2019-10-30,88.8499984741211
2020-01-17,87.51000213623047
2020-06-23,86.61000061035156
2020-04-08,86.91999816894531
2020-06-26,86.66000366210938
2019-03-22,88.33999633789062
2019-01-17,87.26000213623047
2019-08-29,87.86000061035156
2018-11-14,88.0199966430664
2019-06-26,87.87000274658203
2018-09-11,87.93000030517578
2018-07-09,89.52999877929688
2018-08-10,89.62999725341797
2019-04-23,89.25
2019-09-30,88.9000015258789
2020-01-23,89.0999984741211
2019-11-08,89.52999877929688
2020-04-14,89.75
2019-11-11,90.41000366210938
2020-01-29,90.4800033569336
2020-04-17,89.5
2018-07-24,90.30999755859375
2018-09-26,91.36000061035156
2019-05-08,91.12000274658203
2019-03-05,92.01000213623047
2019-02-01,92.55000305175781
2018-12-31,93.19999694824219
2018-11-29,94.58000183105469
2019-08-12,94.51000213623047
2019-07-11,95.05999755859375
2019-09-13,96.05000305175781
2019-11-14,95.95999908447266
2020-04-20,96.51000213623047
2020-02-04,95.11000061035156
2020-04-23,96.80999755859375
2018-12-14,99.0199966430664
2019-08-27,99.05999755859375
2018-08-08,99.69999694824219
2018-10-11,97.13999938964844
2018-11-12,98.56999969482422
2019-07-26,100.13999938964844
2019-06-24,100.13999938964844
2019-05-23,101.04000091552734
2019-03-20,100.61000061035156
2019-01-15,101.33999633789062
2019-11-20,101.95999908447266
2020-02-07,101.55999755859375
2020-02-10,102.19000244140625
2020-04-29,102.33999633789062
2019-11-26,101.91000366210938
2020-02-13,100.80999755859375
2019-01-30,102.30000305175781
2018-08-23,102.68000030517578
2018-09-24,102.30000305175781
2018-11-27,102.62000274658203
2018-10-26,90.69000244140625
2019-07-09,94.70999908447266
2019-06-07,91.76000213623047
2019-05-06,88.0
2019-04-04,87.97000122070312
2019-09-11,84.52999877929688
2019-11-29,79.91999816894531
2020-05-05,82.12999725341797
2019-12-02,83.43000030517578
2020-02-19,83.62999725341797
2020-05-08,82.45999908447266
2019-05-21,78.5999984741211
2019-03-18,73.54000091552734
2018-09-07,74.62999725341797
2018-08-06,74.06999969482422
2018-10-09,68.76000213623047
2019-02-14,68.48999786376953
2018-12-12,62.77000045776367
2019-07-24,64.31999969482422
2019-09-26,59.7400016784668
2019-10-28,63.36000061035156
2019-12-05,59.75
2020-05-11,55.689998626708984
2019-07-03,61.630001068115234
2020-02-25,66.7300033569336
2020-05-14,68.83999633789062
2020-02-28,69.9000015258789
2019-08-08,69.62000274658203
2019-06-05,68.0
2018-07-20,63.20000076293945
2018-08-21,63.0
2018-10-24,61.5099983215332
2019-04-02,63.470001220703125
2019-03-01,66.70999908447266
2019-01-28,68.9000015258789
2018-12-27,73.45999908447266
2019-09-09,70.56999969482422
2020-03-02,70.73999786376953
2020-05-20,68.43000030517578
2019-12-17,68.3499984741211
2020-03-05,71.16999816894531
2019-02-12,68.02999877929688
2019-01-11,65.68000030517578
2018-12-10,66.43000030517578
2019-08-23,68.12999725341797
2018-11-08,68.80000305175781
2019-07-22,73.55000305175781
2019-06-20,77.43000030517578
2018-09-05,81.80999755859375
2019-04-17,79.63999938964844
2019-09-24,77.94000244140625
2019-12-20,76.27999877929688
2020-05-26,78.33000183105469
2019-04-30,79.37999725341797
2019-12-23,81.0199966430664
2020-03-11,82.18000030517578
2020-05-29,82.18000030517578
2019-12-26,82.30999755859375
2020-06-01,79.16999816894531
2019-05-02,77.69000244140625
2019-02-27,78.91000366210938
2018-11-23,81.37999725341797
2019-08-06,83.87999725341797
2018-07-18,84.72000122070312
2018-09-20,85.5999984741211
2018-10-22,85.43000030517578
2019-07-05,87.87999725341797
2019-06-03,86.91000366210938
2019-10-09,88.05000305175781
2019-10-11,88.2699966430664
2020-03-17,88.44000244140625
2020-06-04,87.9800033569336
2019-10-14,88.27999877929688
2020-03-20,89.27999877929688
2018-11-06,89.0
2019-06-18,89.88999938964844
2019-05-17,88.12000274658203
2019-04-15,88.23999786376953
2019-03-14,84.5999984741211
2019-01-09,83.29000091552734
2018-08-02,82.19999694824219
2018-10-05,85.08999633789062
2019-08-21,86.94999694824219
2019-10-17,86.2300033569336
2020-03-23,84.12999725341797
2020-06-10,83.5199966430664
2019-02-25,84.20999908447266
2020-01-07,80.91999816894531
2020-03-26,78.80000305175781
2019-10-23,78.87999725341797
