Dates,CPRT
2018-12-20,81.37999725341797
2019-08-01,82.29000091552734
2018-08-14,80.95999908447266
2018-07-13,80.75
2018-10-17,80.87999725341797
2019-05-29,81.80999755859375
2019-03-26,82.18000030517578
2019-02-22,83.44000244140625
2019-10-04,82.56999969482422
2019-11-05,82.2300033569336
2019-12-27,82.58000183105469
2020-06-02,81.80000305175781
2019-12-30,81.69000244140625
2020-03-18,81.04000091552734
2020-06-05,80.91000366210938
2019-07-15,79.70999908447266
2018-12-03,80.33000183105469
2019-06-13,79.52999877929688
2019-01-04,77.43000030517578
2018-08-29,79.22000122070312
2019-02-05,79.98999786376953
2018-11-01,79.76000213623047
2019-08-16,80.1500015258789
2019-04-10,80.4800033569336
2019-09-17,81.05999755859375
2019-10-15,81.37000274658203
2020-01-02,81.68000030517578
2020-06-08,81.73999786376953
2019-10-18,81.37999725341797
2020-03-24,81.0199966430664
2020-06-11,82.31999969482422
2020-01-08,83.62000274658203
2019-04-25,83.12999725341797
2019-07-30,83.04000091552734
2019-02-20,84.62999725341797
2018-07-11,83.94000244140625
2018-09-13,83.9800033569336
2018-10-15,84.68000030517578
2019-06-28,84.0
2018-12-18,82.63999938964844
2018-11-16,82.91000366210938
2019-10-02,82.13999938964844
2020-03-27,82.25
2020-01-10,81.86000061035156
2019-10-24,81.62000274658203
2020-03-30,81.45999908447266
2020-06-17,82.97000122070312
2020-01-14,82.30000305175781
2020-04-02,83.5999984741211
2019-01-02,85.81999969482422
2019-08-14,85.98999786376953
2018-10-30,86.0
2019-06-11,86.37999725341797
2019-05-10,84.91999816894531
2019-04-08,87.8499984741211
2018-08-27,89.26000213623047
2018-07-26,89.94000244140625
2018-09-28,90.80000305175781
2019-03-07,90.2300033569336
2019-10-30,89.0
2020-01-17,87.95999908447266
2020-06-23,87.27999877929688
2020-04-08,87.05000305175781
2020-06-26,88.23999786376953
2019-03-22,88.58000183105469
2019-01-17,88.19999694824219
2019-08-29,88.37999725341797
2018-11-14,88.29000091552734
2019-06-26,88.4800033569336
2018-09-11,88.62000274658203
2018-07-09,90.19000244140625
2018-08-10,90.37999725341797
2019-04-23,89.9000015258789
2019-09-30,89.4000015258789
2020-01-23,90.72000122070312
2019-11-08,89.87000274658203
2020-04-14,90.91000366210938
2019-11-11,91.0199966430664
2020-01-29,90.81999969482422
2020-04-17,90.86000061035156
2018-07-24,90.94000244140625
2018-09-26,93.4800033569336
2019-05-08,92.66000366210938
2019-03-05,93.48999786376953
2019-02-01,93.37000274658203
2018-12-31,94.01000213623047
2018-11-29,95.29000091552734
2019-08-12,95.30999755859375
2019-07-11,96.26000213623047
2019-09-13,96.33999633789062
2019-11-14,96.66999816894531
2020-04-20,97.20999908447266
2020-02-04,97.12000274658203
2020-04-23,98.5999984741211
2018-12-14,99.63999938964844
2019-08-27,99.9000015258789
2018-08-08,100.29000091552734
2018-10-11,99.5
2018-11-12,100.70999908447266
2019-07-26,100.72000122070312
2019-06-24,102.3499984741211
2019-05-23,101.45999908447266
2019-03-20,100.80000305175781
2019-01-15,102.6500015258789
2019-11-20,102.16000366210938
2020-02-07,102.94999694824219
2020-02-10,102.58000183105469
2020-04-29,102.52999877929688
2019-11-26,102.30999755859375
2020-02-13,102.48999786376953
2019-01-30,103.3499984741211
2018-08-23,103.25
2018-09-24,102.41999816894531
2018-11-27,104.5
2018-10-26,97.30000305175781
2019-07-09,95.25
2019-06-07,92.7699966430664
2019-05-06,88.94000244140625
2019-04-04,88.36000061035156
2019-09-11,84.58999633789062
2019-11-29,84.4800033569336
2020-05-05,86.69000244140625
2019-12-02,83.76000213623047
2020-02-19,86.98999786376953
2020-05-08,83.5199966430664
2019-05-21,80.19000244140625
2019-03-18,75.91000366210938
2018-09-07,79.04000091552734
2018-08-06,75.7300033569336
2018-10-09,68.8499984741211
2019-02-14,73.83999633789062
2018-12-12,66.56999969482422
2019-07-24,69.52999877929688
2019-09-26,67.19000244140625
2019-10-28,69.98999786376953
2019-12-05,60.150001525878906
2020-05-11,58.779998779296875
2019-07-03,68.9800033569336
2020-02-25,71.58999633789062
2020-05-14,72.55999755859375
2020-02-28,70.30000305175781
2019-08-08,71.83999633789062
2019-06-05,68.5199966430664
2018-07-20,64.79000091552734
2018-08-21,64.41000366210938
2018-10-24,61.79999923706055
2019-04-02,65.38999938964844
2019-03-01,69.9000015258789
2019-01-28,71.9800033569336
2018-12-27,74.98999786376953
2019-09-09,70.66999816894531
2020-03-02,71.13999938964844
2020-05-20,70.08999633789062
2019-12-17,69.1500015258789
2020-03-05,72.0999984741211
2019-02-12,68.62999725341797
2019-01-11,66.1500015258789
2018-12-10,68.08000183105469
2019-08-23,68.83999633789062
2018-11-08,73.83000183105469
2019-07-22,76.06999969482422
2019-06-20,80.6500015258789
2018-09-05,83.01000213623047
2019-04-17,80.11000061035156
2019-09-24,78.55000305175781
2019-12-20,78.0
2020-05-26,79.62000274658203
2019-04-30,80.12999725341797
2019-12-23,81.55000305175781
2020-03-11,83.79000091552734
2020-05-29,82.80000305175781
2019-12-26,82.5199966430664
2020-06-01,79.70999908447266
2019-05-02,80.31999969482422
2019-02-27,79.54000091552734
2018-11-23,83.9800033569336
2019-08-06,83.93000030517578
2018-07-18,86.69000244140625
2018-09-20,86.4000015258789
2018-10-22,86.25
2019-07-05,88.27999877929688
2019-06-03,88.44999694824219
2019-10-09,89.12000274658203
2019-10-11,89.38999938964844
2020-03-17,89.68000030517578
2020-06-04,88.13999938964844
2019-10-14,89.97000122070312
2020-03-20,89.73999786376953
2018-11-06,91.81999969482422
2019-06-18,90.23999786376953
2019-05-17,89.0999984741211
2019-04-15,89.4000015258789
2019-03-14,84.5999984741211
2019-01-09,85.04000091552734
2018-08-02,86.48999786376953
2018-10-05,88.29000091552734
2019-08-21,87.3499984741211
2019-10-17,86.43000030517578
2020-03-23,84.41000366210938
2020-06-10,84.66000366210938
2019-02-25,84.52999877929688
2020-01-07,81.30999755859375
2020-03-26,81.5
2019-10-23,79.62000274658203
