Dates,KIM
2018-08-24,5037500.0
2019-07-10,4074800.0
2019-05-07,3844000.0
2019-04-05,5270200.0
2019-03-04,15062600.0
2019-01-31,4622900.0
2019-09-12,4977900.0
2019-12-31,3089200.0
2020-03-19,2880800.0
2020-01-03,2662300.0
2020-06-09,5278100.0
2019-02-15,3634700.0
2019-01-14,4229400.0
2018-07-06,3066400.0
2018-08-07,2566100.0
2018-10-10,2962800.0
2018-12-13,2849500.0
2019-08-26,4808300.0
2019-07-25,3187700.0
2019-05-22,2202000.0
2019-03-19,2121300.0
2020-01-06,3070100.0
2020-03-25,2714300.0
2020-06-12,4961900.0
2019-10-22,5834800.0
2020-01-09,3944500.0
2020-06-15,2314600.0
2019-10-25,2671800.0
2020-03-31,4134600.0
2020-06-18,4612700.0
2019-04-03,2618600.0
2018-08-22,4020700.0
2018-10-25,2998600.0
2019-01-29,2982300.0
2018-12-28,6077500.0
2018-11-26,3712900.0
2019-08-09,3363000.0
2019-07-08,2511100.0
2019-06-06,3007300.0
2019-09-10,2740900.0
2020-01-15,2014800.0
2020-04-03,2507900.0
2019-10-31,3046400.0
2020-04-06,2624100.0
2020-06-24,3180200.0
2018-11-09,3195600.0
2019-07-23,3365800.0
2019-06-21,3023700.0
2019-05-20,2017000.0
2019-04-18,2622200.0
2018-09-06,3367500.0
2018-10-08,2470600.0
2019-02-13,4147000.0
2018-12-11,2328200.0
2019-09-25,3682100.0
2020-01-21,3630500.0
2020-04-09,4142600.0
2019-11-06,4077800.0
2020-01-24,3571900.0
2020-01-27,3069000.0
2020-04-15,4208100.0
2018-12-26,4541900.0
2019-08-07,2576700.0
2019-06-04,2056100.0
2018-09-21,3367500.0
2018-07-19,3987700.0
2018-08-20,4193500.0
2018-10-23,6593400.0
2019-05-03,3666300.0
2019-04-01,3472600.0
2019-02-28,4121300.0
2019-11-12,2320300.0
2020-01-30,2412400.0
2019-11-15,3718700.0
2020-04-21,4153400.0
2019-04-16,2623300.0
2019-03-15,4389300.0
2019-02-11,3934400.0
2019-01-10,3937600.0
2019-08-22,3137400.0
2018-11-07,3567000.0
2018-08-03,3529000.0
2018-09-04,7794600.0
2019-06-19,4750800.0
2019-09-23,5351300.0
2019-11-18,5353000.0
2020-02-05,4489000.0
2020-04-24,4154600.0
2019-03-29,3157000.0
2019-11-21,3731300.0
2020-04-27,6574800.0
2020-02-11,3955800.0
2020-04-30,2818000.0
2019-05-01,2289700.0
2019-02-26,5018600.0
2019-01-25,3132000.0
2018-12-24,4374300.0
2019-09-06,3330500.0
2018-07-17,3195200.0
2018-09-19,3179300.0
2019-08-05,2308700.0
2019-10-08,3205600.0
2019-12-11,5709500.0
2019-11-27,2687500.0
2020-02-14,3086300.0
2020-05-06,3768800.0
2019-01-08,2332800.0
2018-12-07,4926100.0
2019-08-20,7403900.0
2018-11-05,3397300.0
2019-07-19,1418700.0
2018-10-04,2229800.0
2019-06-17,2247300.0
2019-05-16,2767100.0
2018-08-01,2860500.0
2019-03-13,2490200.0
2019-12-03,1781500.0
2020-02-20,2119800.0
2019-12-06,2337300.0
2020-05-12,2747300.0
2019-12-09,3087900.0
2020-02-26,3169800.0
2020-05-15,4452500.0
2019-03-28,6014100.0
2018-09-17,5038700.0
2018-08-16,3904400.0
2018-10-19,3456800.0
2019-04-29,2679000.0
2019-01-23,2971800.0
2019-09-04,5711400.0
2018-11-20,3374000.0
2019-07-02,3698900.0
2019-05-31,6108100.0
2019-12-12,3299800.0
2020-05-18,3392600.0
2019-09-27,2760400.0
2020-03-03,4773000.0
2020-05-21,2543200.0
2019-05-14,3115500.0
2018-08-31,4989700.0
2018-07-30,2840200.0
2018-10-02,2636700.0
2019-04-12,2991200.0
2019-03-11,2635500.0
2019-02-07,2760700.0
2019-07-17,4113000.0
2019-09-19,4576800.0
2019-10-21,3972900.0
2019-12-18,3760500.0
2020-03-06,3095600.0
2019-10-03,3493400.0
2020-03-09,3112800.0
2020-05-27,3733300.0
2019-12-24,4915800.0
2020-03-12,4472500.0
2018-12-20,4803500.0
2019-08-01,5826200.0
2018-08-14,5970500.0
2018-07-13,4746100.0
2018-10-17,7918400.0
2019-05-29,6289500.0
2019-03-26,3505200.0
2019-02-22,2621300.0
2019-10-04,3496500.0
2019-11-05,2399000.0
2019-12-27,5314800.0
2020-06-02,3682200.0
2019-12-30,2683900.0
2020-03-18,3424500.0
2020-06-05,3913500.0
2019-07-15,3817500.0
2018-12-03,4857400.0
2019-06-13,5729900.0
2019-01-04,3444100.0
2018-08-29,4380100.0
2019-02-05,3184200.0
2018-11-01,2396400.0
2019-08-16,4719400.0
2019-04-10,2783500.0
2019-09-17,3301000.0
2019-10-15,3665500.0
2020-01-02,1977300.0
2020-06-08,2976300.0
2019-10-18,2744100.0
2020-03-24,2854200.0
2020-06-11,3092000.0
2020-01-08,4624400.0
2019-04-25,3137800.0
2019-07-30,4902100.0
2019-02-20,3824400.0
2018-07-11,3355900.0
2018-09-13,3340500.0
2018-10-15,4721900.0
2019-06-28,4070000.0
2018-12-18,4045500.0
2018-11-16,2428600.0
2019-10-02,2680600.0
2020-03-27,3646800.0
2020-01-10,2228700.0
2019-10-24,3224900.0
2020-03-30,2187700.0
2020-06-17,3887000.0
2020-01-14,3763300.0
2020-04-02,3670900.0
2019-01-02,4981800.0
2019-08-14,2843000.0
2018-10-30,2988800.0
2019-06-11,2499800.0
2019-05-10,4267600.0
2019-04-08,4143600.0
2018-08-27,3092100.0
2018-07-26,3721300.0
2018-09-28,4902100.0
2019-03-07,4650200.0
2019-10-30,2027300.0
2020-01-17,3759100.0
2020-06-23,4813700.0
2020-04-08,5248700.0
2020-06-26,2661700.0
2019-03-22,3240000.0
2019-01-17,2521100.0
2019-08-29,3347200.0
2018-11-14,3913500.0
2019-06-26,4044000.0
2018-09-11,4564600.0
2018-07-09,4630500.0
2018-08-10,5271600.0
2019-04-23,4626600.0
2019-09-30,4738500.0
2020-01-23,5589100.0
2019-11-08,2413500.0
2020-04-14,1256200.0
2019-11-11,1922100.0
2020-01-29,1793300.0
2020-04-17,1836200.0
2018-07-24,2487200.0
2018-09-26,7470300.0
2019-05-08,4152400.0
2019-03-05,3256300.0
2019-02-01,2762700.0
2018-12-31,3382900.0
2018-11-29,4601700.0
2019-08-12,3180200.0
2019-07-11,4959100.0
2019-09-13,5203000.0
2019-11-14,3201600.0
2020-04-20,2396500.0
2020-02-04,3327500.0
2020-04-23,3490000.0
2018-12-14,2674700.0
2019-08-27,2131300.0
2018-08-08,1945800.0
2018-10-11,2298400.0
2018-11-12,1935000.0
2019-07-26,3096600.0
2019-06-24,9892200.0
2019-05-23,9109800.0
2019-03-20,5319500.0
2019-01-15,3480700.0
2019-11-20,3691100.0
2020-02-07,2406300.0
2020-02-10,4201300.0
2020-04-29,3954200.0
2019-11-26,4255600.0
2020-02-13,6732600.0
2019-01-30,3111100.0
2018-08-23,3157300.0
2018-09-24,2623600.0
2018-11-27,3098800.0
2018-10-26,3191500.0
2019-07-09,3001600.0
2019-06-07,3861600.0
2019-05-06,3887800.0
2019-04-04,3828600.0
2019-09-11,6147100.0
2019-11-29,9435900.0
2020-05-05,5957100.0
2019-12-02,8309100.0
2020-02-19,4390300.0
2020-05-08,5061600.0
2019-05-21,3610900.0
2019-03-18,6039900.0
2018-09-07,4885700.0
2018-08-06,7932800.0
2018-10-09,9752800.0
2019-02-14,9039200.0
2018-12-12,10840500.0
2019-07-24,10354800.0
2019-09-26,7871800.0
2019-10-28,5697100.0
2019-12-05,13813700.0
2020-05-11,9990700.0
2019-07-03,8134000.0
2020-02-25,6815800.0
2020-05-14,7089000.0
2020-02-28,7074700.0
2019-08-08,9413000.0
2019-06-05,11178700.0
2018-07-20,9015300.0
2018-08-21,8732800.0
2018-10-24,8405100.0
2019-04-02,9092800.0
2019-03-01,12017100.0
2019-01-28,6226400.0
2018-12-27,10279100.0
2019-09-09,6093700.0
2020-03-02,5605200.0
2020-05-20,5323900.0
2019-12-17,7247100.0
2020-03-05,7354400.0
2019-02-12,11069500.0
2019-01-11,6075000.0
2018-12-10,6526500.0
2019-08-23,7400100.0
2018-11-08,9553100.0
2019-07-22,10851300.0
2019-06-20,9221800.0
2018-09-05,7488200.0
2019-04-17,9006600.0
2019-09-24,7635800.0
2019-12-20,5524500.0
2020-05-26,3661500.0
2019-04-30,6161800.0
2019-12-23,6183800.0
2020-03-11,7995400.0
2020-05-29,12131400.0
2019-12-26,9375800.0
2020-06-01,13396500.0
2019-05-02,9649300.0
2019-02-27,9746100.0
2018-11-23,7103300.0
2019-08-06,8218300.0
2018-07-18,12312700.0
2018-09-20,10145000.0
2018-10-22,9396400.0
2019-07-05,7554000.0
2019-06-03,9095400.0
2019-10-09,14658800.0
2019-10-11,38668600.0
2020-03-17,8212500.0
2020-06-04,7177400.0
2019-10-14,10540400.0
2020-03-20,7499100.0
2018-11-06,8813100.0
2019-06-18,7750000.0
2019-05-17,7228700.0
2019-04-15,8064800.0
2019-03-14,9753000.0
2019-01-09,6723900.0
2018-08-02,6629300.0
2018-10-05,6372900.0
2019-08-21,4258700.0
2019-10-17,4611000.0
2020-03-23,12156600.0
2020-06-10,4770100.0
2019-02-25,4625000.0
2020-01-07,5392100.0
2020-03-26,5812200.0
2019-10-23,7351800.0
