Dates,ED
2018-11-07,87.69000244140625
2018-08-03,87.69999694824219
2018-09-04,88.41000366210938
2019-06-19,88.91999816894531
2019-09-23,88.4800033569336
2019-11-18,87.13999938964844
2020-02-05,86.02999877929688
2020-04-24,86.37999725341797
2019-03-29,87.51000213623047
2019-11-21,87.63999938964844
2020-04-27,89.55000305175781
2020-02-11,89.77999877929688
2020-04-30,90.51000213623047
2019-05-01,88.08999633789062
2019-02-26,87.6500015258789
2019-01-25,87.83000183105469
2018-12-24,88.27999877929688
2019-09-06,88.94999694824219
2018-07-17,88.75
2018-09-19,88.95999908447266
2019-08-05,89.30000305175781
2019-10-08,89.37999725341797
2019-12-11,89.41999816894531
2019-11-27,90.44999694824219
2020-02-14,89.88999938964844
2020-05-06,88.7699966430664
2019-01-08,87.9000015258789
2018-12-07,88.12999725341797
2019-08-20,87.6500015258789
2018-11-05,88.8499984741211
2019-07-19,89.7699966430664
2018-10-04,88.86000061035156
2019-06-17,89.36000061035156
2019-05-16,89.0199966430664
2018-08-01,89.41999816894531
2019-03-13,89.5999984741211
2019-12-03,89.2699966430664
2020-02-20,88.94000244140625
2019-12-06,88.62999725341797
2020-05-12,88.4000015258789
2019-12-09,88.5199966430664
2020-02-26,88.52999877929688
2020-05-15,87.58000183105469
2019-03-28,86.81999969482422
2018-09-17,87.0999984741211
2018-08-16,87.05000305175781
2018-10-19,86.63999938964844
2019-04-29,86.83999633789062
2019-01-23,86.81999969482422
2019-09-04,85.88999938964844
2018-11-20,86.5
2019-07-02,87.38999938964844
2019-05-31,86.62000274658203
2019-12-12,86.91000366210938
2020-05-18,87.55999755859375
2019-09-27,87.70999908447266
2020-03-03,87.87999725341797
2020-05-21,87.68000030517578
2019-05-14,87.01000213623047
2018-08-31,87.44000244140625
2018-07-30,87.29000091552734
2018-10-02,87.45999908447266
2019-04-12,88.48999786376953
2019-03-11,88.4800033569336
2019-02-07,88.33999633789062
2019-07-17,88.68000030517578
2019-09-19,88.79000091552734
2019-10-21,87.81999969482422
2019-12-18,88.80000305175781
2020-03-06,88.52999877929688
2019-10-03,88.2300033569336
2020-03-09,89.11000061035156
2020-05-27,90.69000244140625
2019-12-24,91.12000274658203
2020-03-12,91.01000213623047
2018-12-20,91.58000183105469
2019-08-01,90.77999877929688
2018-08-14,90.38999938964844
2018-07-13,90.08000183105469
2018-10-17,90.87000274658203
2019-05-29,90.22000122070312
2019-03-26,90.20999908447266
2019-02-22,91.44999694824219
2019-10-04,91.63999938964844
2019-11-05,91.9800033569336
2019-12-27,92.52999877929688
2020-06-02,93.31999969482422
2019-12-30,94.13999938964844
2020-03-18,94.08999633789062
2020-06-05,94.95999908447266
2019-07-15,94.83000183105469
2018-12-03,94.97000122070312
2019-06-13,94.4800033569336
2019-01-04,94.25
2018-08-29,93.0999984741211
2019-02-05,94.2300033569336
2018-11-01,94.11000061035156
2019-08-16,93.91000366210938
2019-04-10,93.73999786376953
2019-09-17,93.48999786376953
2019-10-15,92.9800033569336
2020-01-02,92.33999633789062
2020-06-08,91.56999969482422
2019-10-18,90.93000030517578
2020-03-24,91.5199966430664
2020-06-11,91.62999725341797
2020-01-08,92.73999786376953
2019-04-25,93.33999633789062
2019-07-30,94.06999969482422
2019-02-20,94.41999816894531
2018-07-11,94.93000030517578
2018-09-13,93.22000122070312
2018-10-15,91.52999877929688
2019-06-28,92.04000091552734
2018-12-18,92.29000091552734
2018-11-16,92.41000366210938
2019-10-02,91.05999755859375
2020-03-27,89.29000091552734
2020-01-10,89.18000030517578
2019-10-24,88.1500015258789
2020-03-30,87.91999816894531
2020-06-17,88.0
2020-01-14,87.12000274658203
2020-04-02,87.79000091552734
2019-01-02,87.44999694824219
2019-08-14,87.73999786376953
2018-10-30,88.66000366210938
2019-06-11,87.25
2019-05-10,87.5
2019-04-08,87.02999877929688
2018-08-27,86.94999694824219
2018-07-26,86.4000015258789
2018-09-28,86.5
2019-03-07,86.87999725341797
2019-10-30,87.77999877929688
2020-01-17,86.63999938964844
2020-06-23,86.48999786376953
2020-04-08,86.91999816894531
2020-06-26,86.76000213623047
2019-03-22,87.19000244140625
2019-01-17,86.81999969482422
2019-08-29,87.19000244140625
2018-11-14,87.6500015258789
2019-06-26,87.86000061035156
2018-09-11,88.0999984741211
2018-07-09,88.36000061035156
2018-08-10,89.41000366210938
2019-04-23,89.2300033569336
2019-09-30,89.75
2020-01-23,91.13999938964844
2019-11-08,91.0999984741211
2020-04-14,89.81999969482422
2019-11-11,89.81999969482422
2020-01-29,89.98999786376953
2020-04-17,90.19000244140625
2018-07-24,90.48999786376953
2018-09-26,90.6500015258789
2019-05-08,89.2300033569336
2019-03-05,89.05999755859375
2019-02-01,88.58000183105469
2018-12-31,87.37999725341797
2018-11-29,87.25
2019-08-12,87.75
2019-07-11,88.19000244140625
2019-09-13,88.05999755859375
2019-11-14,89.19999694824219
2020-04-20,89.31999969482422
2020-02-04,90.41999816894531
2020-04-23,90.87000274658203
2018-12-14,91.5999984741211
2019-08-27,92.79000091552734
2018-08-08,93.72000122070312
2018-10-11,94.16000366210938
2018-11-12,94.68000030517578
2019-07-26,94.62000274658203
2019-06-24,94.93000030517578
2019-05-23,95.0999984741211
2019-03-20,94.31999969482422
2019-01-15,94.05999755859375
2019-11-20,93.48999786376953
2020-02-07,93.95999908447266
2020-02-10,93.95999908447266
2020-04-29,93.08999633789062
2019-11-26,93.62000274658203
2020-02-13,93.1500015258789
2019-01-30,93.73999786376953
2018-08-23,94.4800033569336
2018-09-24,94.58000183105469
2018-11-27,94.58000183105469
2018-10-26,94.6500015258789
2019-07-09,91.68000030517578
2019-06-07,90.12999725341797
2019-05-06,89.4000015258789
2019-04-04,89.1500015258789
2019-09-11,87.88999938964844
2019-11-29,81.27999877929688
2020-05-05,84.81999969482422
2019-12-02,86.43000030517578
2020-02-19,88.33999633789062
2020-05-08,88.08000183105469
2019-05-21,88.5
2019-03-18,89.93000030517578
2018-09-07,91.52999877929688
2018-08-06,88.0
2018-10-09,86.01000213623047
2019-02-14,89.16000366210938
2018-12-12,86.63999938964844
2019-07-24,94.62999725341797
2019-09-26,93.87999725341797
2019-10-28,92.55999755859375
2019-12-05,81.5
2020-05-11,72.69000244140625
2019-07-03,71.20999908447266
2020-02-25,74.45999908447266
2020-05-14,76.7300033569336
2020-02-28,79.72000122070312
2019-08-08,81.08999633789062
2019-06-05,80.0
2018-07-20,78.44000244140625
2018-08-21,79.62999725341797
2018-10-24,78.93000030517578
2019-04-02,83.0
2019-03-01,83.22000122070312
2019-01-28,84.73999786376953
2018-12-27,89.37000274658203
2019-09-09,87.1500015258789
2020-03-02,89.48999786376953
2020-05-20,88.08000183105469
2019-12-17,89.30999755859375
2020-03-05,90.0
2019-02-12,89.43000030517578
2019-01-11,85.0
2018-12-10,85.05000305175781
2019-08-23,84.79000091552734
2018-11-08,82.8499984741211
2019-07-22,83.44999694824219
2019-06-20,85.02999877929688
2018-09-05,85.94999694824219
2019-04-17,80.81999969482422
2019-09-24,78.44000244140625
2019-12-20,77.37000274658203
2020-05-26,78.56999969482422
2019-04-30,78.0
2019-12-23,75.66000366210938
2020-03-11,74.94000244140625
2020-05-29,74.13999938964844
2019-12-26,72.1500015258789
2020-06-01,71.55000305175781
2019-05-02,72.18000030517578
2019-02-27,71.23999786376953
2018-11-23,73.77999877929688
2019-08-06,73.08999633789062
2018-07-18,72.37000274658203
2018-09-20,71.16000366210938
2018-10-22,70.30999755859375
2019-07-05,72.33999633789062
2019-06-03,72.55000305175781
2019-10-09,73.27999877929688
2019-10-11,75.20999908447266
2020-03-17,75.70999908447266
2020-06-04,75.5199966430664
2019-10-14,76.29000091552734
2020-03-20,75.61000061035156
2018-11-06,76.20999908447266
2019-06-18,77.7699966430664
2019-05-17,77.33999633789062
2019-04-15,77.66999816894531
2019-03-14,75.98999786376953
2019-01-09,76.4000015258789
2018-08-02,76.80000305175781
2018-10-05,78.16999816894531
2019-08-21,76.68000030517578
2019-10-17,75.97000122070312
2020-03-23,75.91999816894531
2020-06-10,72.68000030517578
2019-02-25,72.31999969482422
2020-01-07,72.01000213623047
2020-03-26,71.37999725341797
2019-10-23,71.9800033569336
