Dates,ED
2019-06-07,87.95386505126953
2019-05-06,87.32061004638672
2019-04-04,86.76651000976562
2019-09-11,82.31389617919922
2019-11-29,77.98991394042969
2020-05-05,83.63978576660156
2019-12-02,82.95704650878906
2020-02-19,87.08313751220703
2020-05-08,86.65766143798828
2019-05-21,86.97429656982422
2019-03-18,87.7262954711914
2018-09-07,88.45849609375
2018-08-06,85.58903503417969
2018-10-09,82.90757751464844
2019-02-14,87.14250183105469
2018-12-12,78.71223449707031
2019-07-24,92.89131164550781
2019-09-26,91.22900390625
2019-10-28,79.24653625488281
2019-12-05,71.82552337646484
2020-05-11,64.66177368164062
2019-07-03,69.7674331665039
2020-02-25,70.18301391601562
2020-05-14,75.1204605102539
2020-02-28,77.07960510253906
2019-08-08,79.87980651855469
2019-06-05,77.17855072021484
2018-07-20,76.79266357421875
2018-08-21,78.09876251220703
2018-10-24,77.07960510253906
2019-04-02,80.1964340209961
2019-03-01,79.07833099365234
2019-01-28,82.94715881347656
2018-12-27,87.01387786865234
2019-09-09,83.94651794433594
2020-03-02,88.35955047607422
2020-05-20,86.05408477783203
2019-12-17,87.47892761230469
2020-03-05,88.61680603027344
2019-02-12,84.56988525390625
2019-01-11,82.61073303222656
2018-12-10,83.2341079711914
2019-08-23,80.91874694824219
2018-11-08,81.76968383789062
2019-07-22,81.79936981201172
2019-06-20,82.22483825683594
2018-09-05,80.42401123046875
2019-04-17,77.97013092041016
2019-09-24,76.43645477294922
2019-12-20,76.24845123291016
2020-05-26,76.72339630126953
2019-04-30,73.59667205810547
2019-12-23,73.2899398803711
2020-03-11,73.3987808227539
2020-05-29,71.875
2019-12-26,71.58999633789062
2020-06-01,71.45999908447266
2019-05-02,71.63999938964844
2019-02-27,70.36000061035156
2018-11-23,73.11000061035156
2019-08-06,70.87999725341797
2018-07-18,70.73999786376953
2018-09-20,69.91999816894531
2018-10-22,70.18000030517578
2019-07-05,71.19000244140625
2019-06-03,71.25
2019-10-09,73.1500015258789
2019-10-11,75.05999755859375
2020-03-17,75.06999969482422
2020-06-04,74.81999969482422
2019-10-14,75.66999816894531
2020-03-20,74.83000183105469
2018-11-06,75.33000183105469
2019-06-18,77.70999908447266
2019-05-17,76.69999694824219
2019-04-15,76.94999694824219
2019-03-14,74.66999816894531
2019-01-09,75.37999725341797
2018-08-02,75.5999984741211
2018-10-05,76.37000274658203
2019-08-21,75.29000091552734
2019-10-17,74.87000274658203
2020-03-23,71.44000244140625
2020-06-10,71.41999816894531
2019-02-25,70.94000244140625
2020-01-07,71.52999877929688
2020-03-26,70.62000274658203
2019-10-23,71.27999877929688
