Dates,DISCK
2020-03-18,24.3799991607666
2020-06-05,24.190000534057617
2019-07-15,24.43000030517578
2018-12-03,24.600000381469727
2019-06-13,24.56999969482422
2019-01-04,24.09000015258789
2018-08-29,24.360000610351562
2019-02-05,24.979999542236328
2018-11-01,24.899999618530273
2019-08-16,24.940000534057617
2019-04-10,24.989999771118164
2019-09-17,25.149999618530273
2019-10-15,25.780000686645508
2020-01-02,25.700000762939453
2020-06-08,25.600000381469727
2019-10-18,25.489999771118164
2020-03-24,25.329999923706055
2020-06-11,25.8700008392334
2020-01-08,25.760000228881836
2019-04-25,25.75
2019-07-30,25.8799991607666
2019-02-20,25.110000610351562
2018-07-11,25.530000686645508
2018-09-13,25.59000015258789
2018-10-15,25.079999923706055
2019-06-28,24.81999969482422
2018-12-18,24.709999084472656
2018-11-16,25.219999313354492
2019-10-02,25.3700008392334
2020-03-27,26.010000228881836
2020-01-10,25.719999313354492
2019-10-24,26.270000457763672
2020-03-30,28.219999313354492
2020-06-17,28.329999923706055
2020-01-14,28.31999969482422
2020-04-02,27.760000228881836
2019-01-02,27.729999542236328
2019-08-14,27.75
2018-10-30,28.0
2019-06-11,28.600000381469727
2019-05-10,29.020000457763672
2019-04-08,29.239999771118164
2018-08-27,29.850000381469727
2018-07-26,29.81999969482422
2018-09-28,29.709999084472656
2019-03-07,30.5
2019-10-30,30.43000030517578
2020-01-17,30.290000915527344
2020-06-23,29.649999618530273
2020-04-08,29.889999389648438
2020-06-26,29.81999969482422
2019-03-22,29.799999237060547
2019-01-17,29.770000457763672
2019-08-29,29.700000762939453
2018-11-14,29.8700008392334
2019-06-26,29.829999923706055
2018-09-11,29.889999389648438
2018-07-09,29.8799991607666
2018-08-10,29.860000610351562
2019-04-23,30.040000915527344
2019-09-30,30.100000381469727
2020-01-23,30.030000686645508
2019-11-08,30.5
2020-04-14,30.56999969482422
2019-11-11,30.709999084472656
2020-01-29,30.65999984741211
2020-04-17,30.450000762939453
2018-07-24,30.219999313354492
2018-09-26,29.950000762939453
2019-05-08,29.790000915527344
2019-03-05,29.600000381469727
2019-02-01,29.75
2018-12-31,29.979999542236328
2018-11-29,29.979999542236328
2019-08-12,29.799999237060547
2019-07-11,29.56999969482422
2019-09-13,29.719999313354492
2019-11-14,29.780000686645508
2020-04-20,30.31999969482422
2020-02-04,30.399999618530273
2020-04-23,29.979999542236328
2018-12-14,30.0
2019-08-27,28.700000762939453
2018-08-08,28.229999542236328
2018-10-11,28.200000762939453
2018-11-12,28.559999465942383
2019-07-26,28.049999237060547
2019-06-24,27.950000762939453
2019-05-23,27.600000381469727
2019-03-20,27.600000381469727
2019-01-15,27.8700008392334
2019-11-20,28.489999771118164
2020-02-07,28.399999618530273
2020-02-10,28.139999389648438
2020-04-29,28.0
2019-11-26,28.290000915527344
2020-02-13,28.40999984741211
2019-01-30,28.530000686645508
2018-08-23,28.559999465942383
2018-09-24,28.639999389648438
2018-11-27,28.700000762939453
2018-10-26,28.059999465942383
2019-07-09,27.860000610351562
2019-06-07,26.790000915527344
2019-05-06,25.889999389648438
2019-04-04,25.350000381469727
2019-09-11,23.0
2019-11-29,23.110000610351562
2020-05-05,24.020000457763672
2019-12-02,24.610000610351562
2020-02-19,24.649999618530273
2020-05-08,23.670000076293945
2019-05-21,22.959999084472656
2019-03-18,22.479999542236328
2018-09-07,22.56999969482422
2018-08-06,22.790000915527344
2018-10-09,19.860000610351562
2019-02-14,19.809999465942383
2018-12-12,18.229999542236328
2019-07-24,18.0
2019-09-26,15.770000457763672
2019-10-28,17.0
2019-12-05,16.700000762939453
2020-05-11,15.430000305175781
2019-07-03,17.010000228881836
2020-02-25,17.1200008392334
2020-05-14,18.15999984741211
2020-02-28,17.049999237060547
2019-08-08,16.270000457763672
2019-06-05,17.489999771118164
2018-07-20,16.649999618530273
2018-08-21,16.790000915527344
2018-10-24,16.100000381469727
2019-04-02,17.59000015258789
2019-03-01,18.530000686645508
2019-01-28,18.649999618530273
2018-12-27,19.790000915527344
2019-09-09,18.959999084472656
2020-03-02,19.93000030517578
2020-05-20,19.049999237060547
2019-12-17,18.790000915527344
2020-03-05,19.860000610351562
2019-02-12,19.56999969482422
2019-01-11,19.0
2018-12-10,18.540000915527344
2019-08-23,18.290000915527344
2018-11-08,18.40999984741211
2019-07-22,19.15999984741211
2019-06-20,20.719999313354492
2018-09-05,21.899999618530273
2019-04-17,19.950000762939453
2019-09-24,19.34000015258789
2019-12-20,18.969999313354492
2020-05-26,19.299999237060547
2019-04-30,18.510000228881836
2019-12-23,18.780000686645508
2020-03-11,19.110000610351562
2020-05-29,18.09000015258789
2019-12-26,17.899999618530273
2020-06-01,16.969999313354492
2019-05-02,16.799999237060547
2019-02-27,18.040000915527344
2018-11-23,19.139999389648438
2019-08-06,18.829999923706055
2018-07-18,19.010000228881836
2018-09-20,18.59000015258789
2018-10-22,18.290000915527344
2019-07-05,18.860000610351562
2019-06-03,19.93000030517578
2019-10-09,19.899999618530273
2019-10-11,19.06999969482422
2020-03-17,19.65999984741211
2020-06-04,19.610000610351562
2019-10-14,19.81999969482422
2020-03-20,19.75
2018-11-06,21.440000534057617
2019-06-18,22.530000686645508
2019-05-17,21.25
2019-04-15,20.479999542236328
2019-03-14,19.459999084472656
2019-01-09,19.110000610351562
2018-08-02,18.920000076293945
2018-10-05,19.239999771118164
2019-08-21,19.600000381469727
2019-10-17,19.6200008392334
2020-03-23,19.8700008392334
2020-06-10,19.040000915527344
2019-02-25,19.90999984741211
2020-01-07,19.1299991607666
2020-03-26,18.950000762939453
2019-10-23,18.18000030517578
