Dates,LVS
2020-02-14,57.22999954223633
2020-05-06,57.63999938964844
2019-01-08,58.25
2018-12-07,58.68000030517578
2019-08-20,61.59000015258789
2018-11-05,61.349998474121094
2019-07-19,61.59000015258789
2018-10-04,61.130001068115234
2019-06-17,61.22999954223633
2019-05-16,61.709999084472656
2018-08-01,61.66999816894531
2019-03-13,62.33000183105469
2019-12-03,62.560001373291016
2020-02-20,63.2400016784668
2019-12-06,63.93000030517578
2020-05-12,63.83000183105469
2019-12-09,63.33000183105469
2020-02-26,63.84000015258789
2020-05-15,63.720001220703125
2019-03-28,63.959999084472656
2018-09-17,63.75
2018-08-16,61.689998626708984
2018-10-19,62.630001068115234
2019-04-29,61.95000076293945
2019-01-23,61.13999938964844
2019-09-04,59.66999816894531
2018-11-20,57.880001068115234
2019-07-02,56.470001220703125
2019-05-31,53.970001220703125
2019-12-12,53.97999954223633
2020-05-18,52.5099983215332
2019-09-27,54.5099983215332
2020-03-03,53.40999984741211
2020-05-21,52.209999084472656
2019-05-14,52.099998474121094
2018-08-31,51.68000030517578
2018-07-30,51.16999816894531
2018-10-02,51.630001068115234
2019-04-12,51.16999816894531
2019-03-11,53.93000030517578
2019-02-07,54.599998474121094
2019-07-17,53.93000030517578
2019-09-19,52.5099983215332
2019-10-21,53.09000015258789
2019-12-18,53.88999938964844
2020-03-06,53.720001220703125
2019-10-03,55.06999969482422
2020-03-09,55.29999923706055
2020-05-27,53.33000183105469
2019-12-24,54.68000030517578
2020-03-12,55.43000030517578
2018-12-20,55.709999084472656
2019-08-01,56.95000076293945
2018-08-14,57.560001373291016
2018-07-13,58.06999969482422
2018-10-17,59.099998474121094
2019-05-29,59.310001373291016
2019-03-26,58.91999816894531
2019-02-22,57.22999954223633
2019-10-04,57.70000076293945
2019-11-05,57.349998474121094
2019-12-27,56.27000045776367
2020-06-02,55.650001525878906
2019-12-30,55.560001373291016
2020-03-18,54.95000076293945
2020-06-05,55.2599983215332
2019-07-15,56.81999969482422
2018-12-03,57.25
2019-06-13,56.939998626708984
2019-01-04,56.349998474121094
2018-08-29,55.20000076293945
2019-02-05,55.0099983215332
2018-11-01,54.779998779296875
2019-08-16,53.380001068115234
2019-04-10,53.66999816894531
2019-09-17,54.040000915527344
2019-10-15,55.75
2020-01-02,56.91999816894531
2020-06-08,56.689998626708984
2019-10-18,57.18000030517578
2020-03-24,57.349998474121094
2020-06-11,57.029998779296875
2020-01-08,57.63999938964844
2019-04-25,58.04999923706055
2019-07-30,58.18000030517578
2019-02-20,59.5
2018-07-11,60.5099983215332
2018-09-13,61.47999954223633
2018-10-15,61.38999938964844
2019-06-28,61.65999984741211
2018-12-18,61.439998626708984
2018-11-16,61.93000030517578
2019-10-02,63.38999938964844
2020-03-27,63.63999938964844
2020-01-10,62.709999084472656
2019-10-24,63.63999938964844
2020-03-30,63.27000045776367
2020-06-17,62.5099983215332
2020-01-14,62.209999084472656
2020-04-02,62.0
2019-01-02,61.95000076293945
2019-08-14,62.22999954223633
2018-10-30,61.65999984741211
2019-06-11,61.2599983215332
2019-05-10,60.540000915527344
2019-04-08,60.310001373291016
2018-08-27,60.540000915527344
2018-07-26,61.5
2018-09-28,62.66999816894531
2019-03-07,63.02000045776367
2019-10-30,62.56999969482422
2020-01-17,62.529998779296875
2020-06-23,61.13999938964844
2020-04-08,62.02000045776367
2020-06-26,62.470001220703125
2019-03-22,63.77000045776367
2019-01-17,63.869998931884766
2019-08-29,63.650001525878906
2018-11-14,64.1500015258789
2019-06-26,65.91000366210938
2018-09-11,68.5
2018-07-09,68.02999877929688
2018-08-10,67.79000091552734
2019-04-23,68.36000061035156
2019-09-30,68.72000122070312
2020-01-23,68.43000030517578
2019-11-08,68.62999725341797
2020-04-14,69.01000213623047
2019-11-11,69.30999755859375
2020-01-29,69.33000183105469
2020-04-17,69.1500015258789
2018-07-24,68.88999938964844
2018-09-26,69.79000091552734
2019-05-08,69.38999938964844
2019-03-05,69.04000091552734
2019-02-01,69.5
2018-12-31,69.88999938964844
2018-11-29,71.02999877929688
2019-08-12,70.76000213623047
2019-07-11,71.05000305175781
2019-09-13,72.2300033569336
2019-11-14,72.4000015258789
2020-04-20,72.80999755859375
2020-02-04,73.51000213623047
2020-04-23,68.8499984741211
2018-12-14,69.19000244140625
2019-08-27,67.47000122070312
2018-08-08,66.97000122070312
2018-10-11,61.08000183105469
2018-11-12,63.130001068115234
2019-07-26,63.900001525878906
2019-06-24,63.5099983215332
2019-05-23,64.4800033569336
2019-03-20,65.93000030517578
2019-01-15,66.86000061035156
2019-11-20,67.48999786376953
2020-02-07,68.33000183105469
2020-02-10,66.51000213623047
2020-04-29,66.08999633789062
2019-11-26,67.91000366210938
2020-02-13,69.66000366210938
2019-01-30,69.16999816894531
2018-08-23,67.9800033569336
2018-09-24,67.16000366210938
2018-11-27,68.26000213623047
2018-10-26,66.70999908447266
2019-07-09,65.55999755859375
2019-06-07,62.18000030517578
2019-05-06,59.5099983215332
2019-04-04,58.439998626708984
2019-09-11,56.279998779296875
2019-11-29,56.619998931884766
2020-05-05,56.599998474121094
2019-12-02,55.47999954223633
2020-02-19,55.470001220703125
2020-05-08,54.56999969482422
2019-05-21,52.540000915527344
2019-03-18,49.0
2018-09-07,49.58000183105469
2018-08-06,48.220001220703125
2018-10-09,39.060001373291016
2019-02-14,42.869998931884766
2018-12-12,39.20000076293945
2019-07-24,35.91999816894531
2019-09-26,33.29999923706055
2019-10-28,33.86000061035156
2019-12-05,41.790000915527344
2020-05-11,41.61000061035156
2019-07-03,44.25
2020-02-25,44.77000045776367
2020-05-14,46.5099983215332
2020-02-28,42.0
2019-08-08,41.25
2019-06-05,41.79999923706055
2018-07-20,39.66999816894531
2018-08-21,39.630001068115234
2018-10-24,36.79999923706055
2019-04-02,39.72999954223633
2019-03-01,42.18000030517578
2019-01-28,43.18000030517578
2018-12-27,46.150001525878906
2019-09-09,45.5099983215332
2020-03-02,46.09000015258789
2020-05-20,45.650001525878906
2019-12-17,44.54999923706055
2020-03-05,46.209999084472656
2019-02-12,43.06999969482422
2019-01-11,40.41999816894531
2018-12-10,40.310001373291016
2019-08-23,43.86000061035156
2018-11-08,43.290000915527344
2019-07-22,44.060001373291016
2019-06-20,44.58000183105469
2018-09-05,47.65999984741211
2019-04-17,46.86000061035156
2019-09-24,45.0
2019-12-20,43.5
2020-05-26,45.22999954223633
2019-04-30,46.2400016784668
2019-12-23,46.65999984741211
2020-03-11,48.04999923706055
2020-05-29,48.40999984741211
2019-12-26,45.91999816894531
2020-06-01,43.97999954223633
2019-05-02,42.43000030517578
2019-02-27,44.72999954223633
2018-11-23,47.290000915527344
2019-08-06,47.31999969482422
2018-07-18,48.790000915527344
2018-09-20,48.31999969482422
2018-10-22,46.5
2019-07-05,48.849998474121094
2019-06-03,49.25
2019-10-09,48.33000183105469
2019-10-11,46.779998779296875
2020-03-17,47.619998931884766
2020-06-04,47.29999923706055
2019-10-14,48.689998626708984
2020-03-20,49.060001373291016
2018-11-06,52.45000076293945
2019-06-18,53.630001068115234
2019-05-17,53.040000915527344
2019-04-15,51.68000030517578
2019-03-14,48.16999816894531
2019-01-09,48.599998474121094
2018-08-02,47.75
2018-10-05,47.75
2019-08-21,48.2599983215332
2019-10-17,47.959999084472656
2020-03-23,47.04999923706055
2020-06-10,45.11000061035156
2019-02-25,46.349998474121094
2020-01-07,44.25
2020-03-26,43.029998779296875
2019-10-23,43.0099983215332
