Dates,AAPL
2020-04-17,36028600.0
2018-07-24,25201400.0
2018-09-26,33870100.0
2019-05-08,36580700.0
2019-03-05,29596800.0
2019-02-01,27218000.0
2018-12-31,33019800.0
2018-11-29,42527100.0
2019-08-12,35161200.0
2019-07-11,30383000.0
2019-09-13,40488600.0
2019-11-14,30480900.0
2020-04-20,27207300.0
2020-02-04,34454100.0
2020-04-23,27710800.0
2018-12-14,25458100.0
2019-08-27,26118000.0
2018-08-08,36634400.0
2018-10-11,40485000.0
2018-11-12,40558500.0
2019-07-26,54057300.0
2019-06-24,31685800.0
2019-05-23,49897100.0
2019-03-20,43496400.0
2019-01-15,34154100.0
2019-11-20,29706700.0
2020-02-07,26356400.0
2020-02-10,29421000.0
2020-04-29,27337200.0
2019-11-26,23580800.0
2020-02-13,28432600.0
2019-01-30,23686900.0
2018-08-23,20028400.0
2018-09-24,38132800.0
2018-11-27,23496000.0
2018-10-26,25141500.0
2019-07-09,32388500.0
2019-06-07,55548800.0
2019-05-06,57668400.0
2019-04-04,49513700.0
2019-09-11,79834500.0
2019-11-29,106721200.0
2020-05-05,85349300.0
2019-12-02,79868900.0
2020-02-19,54794600.0
2020-05-08,46893200.0
2019-05-21,56544200.0
2019-03-18,71686200.0
2018-09-07,71322500.0
2018-08-06,63899700.0
2018-10-09,104618500.0
2019-02-14,92683000.0
2018-12-12,80605900.0
2019-07-24,81014000.0
2019-09-26,75058400.0
2019-10-28,67964300.0
2019-12-05,100423300.0
2020-05-11,84188200.0
2019-07-03,71882800.0
2020-02-25,75900500.0
2020-05-14,63021800.0
2020-02-28,51054200.0
2019-08-08,41994100.0
2019-06-05,49250500.0
2018-07-20,44054600.0
2018-08-21,41483500.0
2018-10-24,32470000.0
2019-04-02,50455100.0
2019-03-01,50721800.0
2019-01-28,42223800.0
2018-12-27,40529100.0
2019-09-09,32755700.0
2020-03-02,48748700.0
2020-05-20,32788600.0
2019-12-17,39281300.0
2020-03-05,53812500.0
2019-02-12,32503800.0
2019-01-11,45247900.0
2018-12-10,29264300.0
2019-08-23,31203600.0
2018-11-08,31627200.0
2019-07-22,29271900.0
2019-06-20,28001200.0
2018-09-05,34320200.0
2019-04-17,45457600.0
2019-09-24,60154200.0
2019-12-20,33392000.0
2020-05-26,36937800.0
2019-04-30,35583400.0
2019-12-23,28803800.0
2020-03-11,33512000.0
2020-05-29,36405900.0
2019-12-26,40575300.0
2020-06-01,50155600.0
2019-05-02,39732300.0
2019-02-27,41587100.0
2018-11-23,33843100.0
2019-08-06,25432400.0
2018-07-18,27876200.0
2018-09-20,25672200.0
2018-10-22,20450800.0
2019-07-05,31380500.0
2019-06-03,28236300.0
2019-10-09,33390200.0
2019-10-11,38399500.0
2020-03-17,20197800.0
2020-06-04,21910700.0
2019-10-14,26122800.0
2020-03-20,21890100.0
2018-11-06,34312600.0
2019-06-18,23913600.0
2019-05-17,36928100.0
2019-04-15,41662900.0
2019-03-14,50415600.0
2019-01-09,50001500.0
2018-08-02,34702200.0
2018-10-05,41357200.0
2019-08-21,28532000.0
2019-10-17,24205100.0
2020-03-23,66119000.0
2020-06-10,33861300.0
2019-02-25,53038900.0
2020-01-07,48155800.0
2020-03-26,34380600.0
2019-10-23,51314200.0
