Dates,CRC
2019-05-20,26.420000076293945
2019-04-18,27.715999603271484
2018-09-06,28.440000534057617
2018-10-08,28.280000686645508
2019-02-13,28.56999969482422
2018-12-11,28.299999237060547
2019-09-25,27.270000457763672
2020-01-21,27.280000686645508
2020-04-09,27.149999618530273
2019-11-06,27.149999618530273
2020-01-24,26.440000534057617
2020-01-27,27.74799919128418
2020-04-15,27.549999237060547
2018-12-26,26.059999465942383
2019-08-07,21.670000076293945
2019-06-04,20.520000457763672
2018-09-21,20.65999984741211
2018-07-19,20.75
2018-08-20,19.540000915527344
2018-10-23,18.40999984741211
2019-05-03,19.280000686645508
2019-04-01,19.100000381469727
2019-02-28,19.760000228881836
2019-11-12,19.829999923706055
2020-01-30,19.40999984741211
2019-11-15,19.479999542236328
2020-04-21,18.770000457763672
2019-04-16,19.15999984741211
2019-03-15,19.190000534057617
2019-02-11,20.209999084472656
2019-01-10,21.200000762939453
2019-08-22,21.09000015258789
2018-11-07,21.479999542236328
2018-08-03,20.030000686645508
2018-09-04,16.75
2019-06-19,16.350000381469727
2019-09-23,16.229999542236328
2019-11-18,15.741999626159668
2020-02-05,16.84000015258789
2020-04-24,16.059999465942383
2019-03-29,16.100000381469727
2019-11-21,16.75
2020-04-27,15.229999542236328
2020-02-11,14.880000114440918
2020-04-30,15.079999923706055
2019-05-01,16.049999237060547
2019-02-26,16.309999465942383
2019-01-25,15.850000381469727
2018-12-24,16.469999313354492
2019-09-06,16.520000457763672
2018-07-17,16.170000076293945
2018-09-19,17.1299991607666
2019-08-05,17.65999984741211
2019-10-08,18.979999542236328
2019-12-11,19.030000686645508
2019-11-27,18.591999053955078
2020-02-14,18.351999282836914
2020-05-06,19.5
2019-01-08,19.520000457763672
2018-12-07,19.350000381469727
2019-08-20,19.40999984741211
2018-11-05,18.350000381469727
2019-07-19,17.84000015258789
2018-10-04,17.729999542236328
2019-06-17,17.81999969482422
2019-05-16,17.520000457763672
2018-08-01,19.010000228881836
2019-03-13,19.030000686645508
2019-12-03,19.040000915527344
2020-02-20,19.020000457763672
2019-12-06,18.219999313354492
2020-05-12,15.350000381469727
2019-12-09,14.100000381469727
2020-02-26,14.03499984741211
2020-05-15,14.399999618530273
2019-03-28,14.779999732971191
2018-09-17,15.210000038146973
2018-08-16,14.829999923706055
2018-10-19,14.625
2019-04-29,13.890000343322754
2019-01-23,13.8100004196167
2019-09-04,14.944000244140625
2018-11-20,12.609999656677246
2019-07-02,11.604000091552734
2019-05-31,10.8100004196167
2019-12-12,10.220000267028809
2020-05-18,8.920000076293945
2019-09-27,9.699999809265137
2020-03-03,9.850000381469727
2020-05-21,9.8100004196167
2019-05-14,10.010000228881836
2018-08-31,9.170000076293945
2018-07-30,8.899999618530273
2018-10-02,9.03600025177002
2019-04-12,9.850000381469727
2019-03-11,9.270000457763672
2019-02-07,9.5600004196167
2019-07-17,9.710000038146973
2019-09-19,9.020000457763672
2019-10-21,8.850000381469727
2019-12-18,8.869999885559082
2020-03-06,9.300999641418457
2019-10-03,9.640000343322754
2020-03-09,9.5600004196167
2020-05-27,8.279999732971191
2019-12-24,8.399999618530273
2020-03-12,9.029999732971191
2018-12-20,9.079999923706055
2019-08-01,10.324999809265137
2018-08-14,11.600000381469727
2018-07-13,11.545000076293945
2018-10-17,10.199999809265137
2019-05-29,11.491000175476074
2019-03-26,13.3100004196167
2019-02-22,13.569999694824219
2019-10-04,13.479999542236328
2019-11-05,9.319999694824219
2019-12-27,10.789999961853027
2020-06-02,10.850000381469727
2019-12-30,10.229999542236328
2020-03-18,9.970000267028809
2020-06-05,9.75
2019-07-15,9.934000015258789
2018-12-03,9.770000457763672
2019-06-13,9.65999984741211
2019-01-04,9.109999656677246
2018-08-29,8.399999618530273
2019-02-05,8.670000076293945
2018-11-01,8.470000267028809
2019-08-16,7.900000095367432
2019-04-10,8.010000228881836
2019-09-17,8.25
2019-10-15,8.694999694824219
2020-01-02,7.800000190734863
2020-06-08,7.889999866485596
2019-10-18,7.670000076293945
2020-03-24,7.414999961853027
2020-06-11,7.5
2020-01-08,7.4029998779296875
2019-04-25,7.599999904632568
2019-07-30,7.809999942779541
2019-02-20,7.409999847412109
2018-07-11,7.289999961853027
2018-09-13,7.269999980926514
2018-10-15,7.150000095367432
2019-06-28,6.019999980926514
2018-12-18,4.679999828338623
2018-11-16,7.099999904632568
2019-10-02,8.729999542236328
2020-03-27,8.859999656677246
2020-01-10,8.229999542236328
2019-10-24,8.75
2020-03-30,8.479999542236328
2020-06-17,8.149999618530273
2020-01-14,7.949999809265137
2020-04-02,7.9019999504089355
2019-01-02,8.010000228881836
2019-08-14,8.229999542236328
2018-10-30,8.338000297546387
2019-06-11,5.784999847412109
2019-05-10,6.260000228881836
2019-04-08,6.449999809265137
2018-08-27,6.0
2018-07-26,6.050000190734863
2018-09-28,6.21999979019165
2019-03-07,6.343999862670898
2019-10-30,6.519999980926514
2020-01-17,6.369999885559082
2020-06-23,6.400000095367432
2020-04-08,6.690000057220459
2020-06-26,7.340000152587891
2019-03-22,7.320000171661377
2019-01-17,7.5
2019-08-29,8.149999618530273
2018-11-14,8.020000457763672
2019-06-26,8.029999732971191
2018-09-11,8.569999694824219
2018-07-09,8.5
2018-08-10,8.5600004196167
2019-04-23,9.079999923706055
2019-09-30,9.24899959564209
2020-01-23,9.1850004196167
2019-11-08,9.279999732971191
2020-04-14,9.300000190734863
2019-11-11,9.359999656677246
2020-01-29,9.010000228881836
2020-04-17,8.699999809265137
2018-07-24,8.319999694824219
2018-09-26,9.079999923706055
2019-05-08,9.880000114440918
2019-03-05,10.34000015258789
2019-02-01,10.109999656677246
2018-12-31,9.220000267028809
2018-11-29,8.899999618530273
2019-08-12,8.34000015258789
2019-07-11,7.650000095367432
2019-09-13,8.279999732971191
2019-11-14,8.380000114440918
2020-04-20,8.75
2020-02-04,8.34000015258789
2020-04-23,8.149999618530273
2018-12-14,7.929999828338623
2019-08-27,7.510000228881836
2018-08-08,7.039999961853027
2018-10-11,6.550000190734863
2018-11-12,7.0
2019-07-26,6.954999923706055
2019-06-24,6.71999979019165
2019-05-23,6.869999885559082
2019-03-20,6.769999980926514
2019-01-15,6.829999923706055
2019-11-20,7.119999885559082
2020-02-07,7.010000228881836
2020-02-10,6.760000228881836
2020-04-29,6.559999942779541
2019-11-26,6.760000228881836
2020-02-13,6.550000190734863
2019-01-30,6.510000228881836
2018-08-23,6.284999847412109
2018-09-24,6.01200008392334
2018-11-27,6.210000038146973
2018-10-26,6.230000019073486
2019-07-09,6.876999855041504
2019-06-07,6.599999904632568
2019-05-06,6.420000076293945
2019-04-04,6.090000152587891
2019-09-11,5.139999866485596
2019-11-29,5.300000190734863
2020-05-05,5.940000057220459
2019-12-02,6.269999980926514
2020-02-19,6.550000190734863
2020-05-08,6.260000228881836
2019-05-21,5.460000038146973
2019-03-18,2.609999895095825
2018-09-07,2.799999952316284
2018-08-06,2.7799999713897705
2018-10-09,2.5
2019-02-14,2.700000047683716
2018-12-12,2.5
2019-07-24,2.799999952316284
2019-09-26,2.450000047683716
2019-10-28,2.559999942779541
2019-12-05,2.859999895095825
2020-05-11,2.7850000858306885
2019-07-03,2.7300000190734863
2020-02-25,2.5999999046325684
2020-05-14,2.4200000762939453
2020-02-28,0.9300000071525574
2019-08-08,0.9399999976158142
2019-06-05,0.9950000047683716
2018-07-20,0.8500000238418579
2018-08-21,0.9599999785423279
2018-10-24,1.149999976158142
2019-04-02,1.1799999475479126
2019-03-01,1.2200000286102295
2019-01-28,1.25
2018-12-27,1.5299999713897705
2019-09-09,1.600000023841858
2020-03-02,1.6100000143051147
2020-05-20,1.2999999523162842
2019-12-17,1.4199999570846558
2020-03-05,1.5199999809265137
2019-02-12,1.399999976158142
2019-01-11,1.350000023841858
2018-12-10,1.600000023841858
2019-08-23,1.7000000476837158
2018-11-08,2.2300000190734863
2019-07-22,1.8899999856948853
2019-06-20,2.130000114440918
2018-09-05,2.369999885559082
2019-04-17,2.4600000381469727
2019-09-24,2.2899999618530273
2019-12-20,2.0
2020-05-26,2.4000000953674316
2019-04-30,2.299999952316284
2019-12-23,2.0999999046325684
2020-03-11,2.2100000381469727
2020-05-29,2.319999933242798
2019-12-26,1.5
2020-06-01,1.399999976158142
2019-05-02,1.2000000476837158
2019-02-27,1.309999942779541
2018-11-23,1.4700000286102295
2019-08-06,1.5049999952316284
2018-07-18,1.5700000524520874
2018-09-20,1.5199999809265137
2018-10-22,1.399999976158142
2019-07-05,1.4500000476837158
2019-06-03,1.2999999523162842
2019-10-09,1.309999942779541
2019-10-11,1.2599999904632568
2020-03-17,1.2599999904632568
2020-06-04,1.2699999809265137
2019-10-14,1.3200000524520874
2020-03-20,1.3300000429153442
2018-11-06,1.6200000047683716
2019-06-18,2.450000047683716
2019-05-17,1.7300000190734863
2019-04-15,1.440000057220459
2019-03-14,1.3200000524520874
2019-01-09,1.4500000476837158
2018-08-02,1.409999966621399
2018-10-05,1.7200000286102295
2019-08-21,1.649999976158142
2019-10-17,1.6299999952316284
2020-03-23,1.5
2020-06-10,1.3899999856948853
2019-02-25,1.3700000047683716
2020-01-07,1.340000033378601
2020-03-26,1.2999999523162842
2019-10-23,1.1799999475479126
