Dates,RMD
2018-11-01,132.9600067138672
2019-08-16,131.77000427246094
2019-04-10,132.64999389648438
2019-09-17,131.55999755859375
2019-10-15,131.86000061035156
2020-01-02,130.19000244140625
2020-06-08,131.02999877929688
2019-10-18,132.0
2020-03-24,132.72000122070312
2020-06-11,131.9199981689453
2020-01-08,131.8300018310547
2019-04-25,131.4600067138672
2019-07-30,127.80000305175781
2019-02-20,129.24000549316406
2018-07-11,147.3699951171875
2018-09-13,145.58999633789062
2018-10-15,147.6300048828125
2019-06-28,147.89999389648438
2018-12-18,148.97000122070312
2018-11-16,149.9600067138672
2019-10-02,148.77999877929688
2020-03-27,147.5
2020-01-10,144.47000122070312
2019-10-24,143.97000122070312
2020-03-30,144.6999969482422
2020-06-17,145.13999938964844
2020-01-14,145.75
2020-04-02,145.57000732421875
2019-01-02,146.00999450683594
2019-08-14,147.3800048828125
2018-10-30,148.49000549316406
2019-06-11,149.94000244140625
2019-05-10,151.4600067138672
2019-04-08,148.97999572753906
2018-08-27,146.6300048828125
2018-07-26,146.94000244140625
2018-09-28,149.75999450683594
2019-03-07,151.13999938964844
2019-10-30,151.3000030517578
2020-01-17,149.94000244140625
2020-06-23,150.0
2020-04-08,150.55999755859375
2020-06-26,150.57000732421875
2019-03-22,151.60000610351562
2019-01-17,151.33999633789062
2019-08-29,149.9199981689453
2018-11-14,150.5500030517578
2019-06-26,152.52999877929688
2018-09-11,153.9600067138672
2018-07-09,156.1999969482422
2018-08-10,156.74000549316406
2019-04-23,157.25
2019-09-30,156.6699981689453
2020-01-23,157.86000061035156
2019-11-08,156.4199981689453
2020-04-14,156.92999267578125
2019-11-11,156.66000366210938
2020-01-29,156.3800048828125
2020-04-17,156.69000244140625
2018-07-24,155.16000366210938
2018-09-26,156.1699981689453
2019-05-08,155.94000244140625
2019-03-05,156.1199951171875
2019-02-01,156.08999633789062
2018-12-31,157.5
2018-11-29,158.42999267578125
2019-08-12,158.4600067138672
2019-07-11,158.5800018310547
2019-09-13,158.4199981689453
2019-11-14,159.72999572753906
2020-04-20,160.75
2020-02-04,161.97999572753906
2020-04-23,162.30999755859375
2018-12-14,165.0
2019-08-27,164.1300048828125
2018-08-08,163.10000610351562
2018-10-11,161.8000030517578
2018-11-12,164.4199981689453
2019-07-26,167.0500030517578
2019-06-24,165.52000427246094
2019-05-23,166.02999877929688
2019-03-20,163.99000549316406
2019-01-15,167.64999389648438
2019-11-20,169.0500030517578
2020-02-07,170.57000732421875
2020-02-10,171.63999938964844
2020-04-29,173.2899932861328
2019-11-26,174.89999389648438
2020-02-13,174.72999572753906
2019-01-30,175.16000366210938
2018-08-23,176.6999969482422
2018-09-24,176.86000061035156
2018-11-27,177.99000549316406
2018-10-26,176.52999877929688
2019-07-09,175.6999969482422
2019-06-07,171.4499969482422
2019-05-06,170.89999389648438
2019-04-04,169.72000122070312
2019-09-11,168.0500030517578
2019-11-29,160.14999389648438
2020-05-05,168.91000366210938
2019-12-02,171.91000366210938
2020-02-19,175.25999450683594
2020-05-08,172.8699951171875
2019-05-21,168.00999450683594
2019-03-18,158.0
2018-09-07,161.94000244140625
2018-08-06,159.08999633789062
2018-10-09,147.6300048828125
2019-02-14,149.7899932861328
2018-12-12,146.2100067138672
2019-07-24,162.3000030517578
2019-09-26,158.80999755859375
2019-10-28,148.99000549316406
2019-12-05,135.3800048828125
2020-05-11,126.02999877929688
2019-07-03,135.85000610351562
2020-02-25,140.52000427246094
2020-05-14,146.77000427246094
2020-02-28,145.99000549316406
2019-08-08,156.22999572753906
2019-06-05,155.38999938964844
2018-07-20,145.3800048828125
2018-08-21,150.6300048828125
2018-10-24,155.0
2019-04-02,159.2899932861328
2019-03-01,159.8300018310547
2019-01-28,156.32000732421875
2018-12-27,160.6199951171875
2019-09-09,159.0
2020-03-02,164.58999633789062
2020-05-20,161.32000732421875
2019-12-17,163.83999633789062
2020-03-05,165.35000610351562
2019-02-12,165.9499969482422
2019-01-11,161.5
2018-12-10,161.92999267578125
2019-08-23,162.52999877929688
2018-11-08,161.88999938964844
2019-07-22,163.8000030517578
2019-06-20,164.1199951171875
2018-09-05,160.82000732421875
2019-04-17,156.32000732421875
2019-09-24,164.0
2019-12-20,159.33999633789062
2020-05-26,162.8699951171875
2019-04-30,163.22000122070312
2019-12-23,162.7899932861328
2020-03-11,165.47000122070312
2020-05-29,171.69000244140625
2019-12-26,172.05999755859375
2020-06-01,168.66000366210938
2019-05-02,164.41000366210938
2019-02-27,165.72000122070312
2018-11-23,169.64999389648438
2019-08-06,168.67999267578125
2018-07-18,165.0399932861328
2018-09-20,161.32000732421875
2018-10-22,163.07000732421875
2019-07-05,164.77999877929688
2019-06-03,159.74000549316406
2019-10-09,160.4199981689453
2019-10-11,161.60000610351562
2020-03-17,162.8699951171875
2020-06-04,161.0
2019-10-14,162.47999572753906
2020-03-20,164.3000030517578
2018-11-06,165.69000244140625
2019-06-18,162.8699951171875
2019-05-17,164.02999877929688
2019-04-15,167.9499969482422
2019-03-14,165.57000732421875
2019-01-09,165.8800048828125
2018-08-02,164.08999633789062
2018-10-05,170.30999755859375
2019-08-21,173.58999633789062
2019-10-17,176.58999633789062
2020-03-23,177.0
2020-06-10,180.13999938964844
2019-02-25,183.89999389648438
2020-01-07,183.72999572753906
2020-03-26,187.00999450683594
2019-10-23,189.05999755859375
