Dates,CDNS
2020-01-17,70.0999984741211
2020-06-23,66.5
2020-04-08,65.70999908447266
2020-06-26,65.72000122070312
2019-03-22,66.45999908447266
2019-01-17,66.80999755859375
2019-08-29,66.20999908447266
2018-11-14,66.22000122070312
2019-06-26,65.69999694824219
2018-09-11,66.83999633789062
2018-07-09,68.38999938964844
2018-08-10,69.37000274658203
2019-04-23,69.5199966430664
2019-09-30,69.68000030517578
2020-01-23,70.08999633789062
2019-11-08,70.2300033569336
2020-04-14,70.1500015258789
2019-11-11,69.6500015258789
2020-01-29,70.38999938964844
2020-04-17,69.98999786376953
2018-07-24,69.80999755859375
2018-09-26,70.18000030517578
2019-05-08,70.54000091552734
2019-03-05,69.9800033569336
2019-02-01,70.45999908447266
2018-12-31,71.27999877929688
2018-11-29,72.81999969482422
2019-08-12,73.4000015258789
2019-07-11,73.52999877929688
2019-09-13,73.4000015258789
2019-11-14,72.6500015258789
2020-04-20,72.33000183105469
2020-02-04,73.37999725341797
2020-04-23,73.41000366210938
2018-12-14,75.0
2019-08-27,74.91999816894531
2018-08-08,75.94000244140625
2018-10-11,72.48999786376953
2018-11-12,73.08999633789062
2019-07-26,74.5
2019-06-24,72.45999908447266
2019-05-23,72.86000061035156
2019-03-20,72.48999786376953
2019-01-15,73.95999908447266
2019-11-20,75.38999938964844
2020-02-07,74.91000366210938
2020-02-10,74.0199966430664
2020-04-29,73.3499984741211
2019-11-26,75.04000091552734
2020-02-13,76.0
2019-01-30,77.0
2018-08-23,79.55999755859375
2018-09-24,78.18000030517578
2018-11-27,79.0
2018-10-26,79.45999908447266
2019-07-09,75.95999908447266
2019-06-07,71.94999694824219
2019-05-06,71.9000015258789
2019-04-04,69.0999984741211
2019-09-11,66.75
2019-11-29,63.5099983215332
2020-05-05,66.66000366210938
2019-12-02,67.87000274658203
2020-02-19,67.63999938964844
2020-05-08,67.79000091552734
2019-05-21,64.69999694824219
2019-03-18,61.68000030517578
2018-09-07,61.279998779296875
2018-08-06,61.29999923706055
2018-10-09,58.060001373291016
2019-02-14,59.279998779296875
2018-12-12,55.7599983215332
2019-07-24,55.880001068115234
2019-09-26,55.0
2019-10-28,53.7400016784668
2019-12-05,56.900001525878906
2020-05-11,55.0
2019-07-03,58.93000030517578
2020-02-25,63.060001373291016
2020-05-14,61.90999984741211
2020-02-28,64.45999908447266
2019-08-08,62.68000030517578
2019-06-05,66.11000061035156
2018-07-20,63.43000030517578
2018-08-21,64.23999786376953
2018-10-24,65.05000305175781
2019-04-02,67.5199966430664
2019-03-01,71.0
2019-01-28,69.83999633789062
2018-12-27,71.91000366210938
2019-09-09,70.97000122070312
2020-03-02,73.0
2020-05-20,74.91000366210938
2019-12-17,76.01000213623047
2020-03-05,79.56999969482422
2019-02-12,77.7300033569336
2019-01-11,76.43000030517578
2018-12-10,79.18000030517578
2019-08-23,79.37000274658203
2018-11-08,80.8499984741211
2019-07-22,81.0
2019-06-20,82.0
2018-09-05,78.52999877929688
2019-04-17,81.76000213623047
2019-09-24,79.58999633789062
2019-12-20,75.93000030517578
2020-05-26,78.12000274658203
2019-04-30,80.13999938964844
2019-12-23,82.2300033569336
2020-03-11,82.36000061035156
2020-05-29,81.69999694824219
2019-12-26,83.56999969482422
2020-06-01,81.37000274658203
2019-05-02,80.51000213623047
2019-02-27,79.19000244140625
2018-11-23,82.1500015258789
2019-08-06,83.76000213623047
2018-07-18,86.91999816894531
2018-09-20,88.25
2018-10-22,86.0999984741211
2019-07-05,87.77999877929688
2019-06-03,84.5
2019-10-09,84.80999755859375
2019-10-11,88.2300033569336
2020-03-17,90.80000305175781
2020-06-04,91.5
2019-10-14,92.9000015258789
2020-03-20,92.2300033569336
2018-11-06,91.18000030517578
2019-06-18,91.0
2019-05-17,91.80000305175781
2019-04-15,93.33000183105469
2019-03-14,92.80000305175781
2019-01-09,90.05999755859375
2018-08-02,88.58999633789062
2018-10-05,92.37999725341797
2019-08-21,92.94000244140625
2019-10-17,93.08999633789062
2020-03-23,94.9800033569336
2020-06-10,92.4000015258789
2019-02-25,95.05000305175781
2020-01-07,94.31999969482422
2020-03-26,92.66000366210938
2019-10-23,93.0
