Dates,ALL
2020-04-03,94.62999725341797
2019-10-31,94.56999969482422
2020-04-06,94.9000015258789
2020-06-24,94.45999908447266
2018-11-09,95.55000305175781
2019-07-23,95.43000030517578
2019-06-21,95.87000274658203
2019-05-20,96.26000213623047
2019-04-18,97.12000274658203
2018-09-06,96.26000213623047
2018-10-08,94.9000015258789
2019-02-13,95.05000305175781
2018-12-11,95.9000015258789
2019-09-25,97.0999984741211
2020-01-21,97.18000030517578
2020-04-09,98.23999786376953
2019-11-06,98.5
2020-01-24,98.27999877929688
2020-01-27,97.12000274658203
2020-04-15,97.61000061035156
2018-12-26,97.44000244140625
2019-08-07,96.87000274658203
2019-06-04,97.52999877929688
2018-09-21,98.26000213623047
2018-07-19,99.13999938964844
2018-08-20,99.8499984741211
2018-10-23,100.0
2019-05-03,99.0
2019-04-01,98.18000030517578
2019-02-28,97.80000305175781
2019-11-12,96.19999694824219
2020-01-30,95.08999633789062
2019-11-15,96.51000213623047
2020-04-21,95.33999633789062
2019-04-16,95.7300033569336
2019-03-15,96.08999633789062
2019-02-11,96.73999786376953
2019-01-10,96.27999877929688
2019-08-22,96.4800033569336
2018-11-07,97.0
2018-08-03,97.3499984741211
2018-09-04,96.5
2019-06-19,96.5
2019-09-23,96.88999938964844
2019-11-18,96.37999725341797
2020-02-05,96.4000015258789
2020-04-24,95.73999786376953
2019-03-29,96.95999908447266
2019-11-21,98.05999755859375
2020-04-27,99.5
2020-02-11,99.66999816894531
2020-04-30,101.12000274658203
2019-05-01,101.26000213623047
2019-02-26,101.37000274658203
2019-01-25,101.16000366210938
2018-12-24,101.25
2019-09-06,102.4800033569336
2018-07-17,102.30000305175781
2018-09-19,102.05000305175781
2019-08-05,103.02999877929688
2019-10-08,103.98999786376953
2019-12-11,103.48999786376953
2019-11-27,102.56999969482422
2020-02-14,102.44000244140625
2020-05-06,101.72000122070312
2019-01-08,100.3499984741211
2018-12-07,101.73999786376953
2019-08-20,103.19999694824219
2018-11-05,103.56999969482422
2019-07-19,107.43000030517578
2018-10-04,104.69000244140625
2019-06-17,104.66999816894531
2019-05-16,104.80000305175781
2018-08-01,105.26000213623047
2019-03-13,103.80999755859375
2019-12-03,103.93000030517578
2020-02-20,104.38999938964844
2019-12-06,104.91999816894531
2020-05-12,104.68000030517578
2019-12-09,103.37999725341797
2020-02-26,103.33000183105469
2020-05-15,101.97000122070312
2019-03-28,101.61000061035156
2018-09-17,102.16000366210938
2018-08-16,102.43000030517578
2018-10-19,102.9800033569336
2019-04-29,103.44999694824219
2019-01-23,102.5
2019-09-04,109.12999725341797
2018-11-20,107.83999633789062
2019-07-02,105.05999755859375
2019-05-31,104.05999755859375
2019-12-12,103.9000015258789
2020-05-18,104.33999633789062
2019-09-27,105.58999633789062
2020-03-03,105.30999755859375
2020-05-21,104.73999786376953
2019-05-14,104.87999725341797
2018-08-31,103.72000122070312
2018-07-30,102.36000061035156
2018-10-02,103.66999816894531
2019-04-12,104.45999908447266
2019-03-11,104.29000091552734
2019-02-07,103.95999908447266
2019-07-17,104.83999633789062
2019-09-19,105.36000061035156
2019-10-21,103.27999877929688
2019-12-18,104.06999969482422
2020-03-06,102.88999938964844
2019-10-03,102.91000366210938
2020-03-09,103.19000244140625
2020-05-27,102.73999786376953
2019-12-24,104.08000183105469
2020-03-12,105.58999633789062
2018-12-20,105.55000305175781
2019-08-01,106.0999984741211
2018-08-14,106.0199966430664
2018-07-13,106.16000366210938
2018-10-17,106.8499984741211
2019-05-29,107.2300033569336
2019-03-26,106.41000366210938
2019-02-22,107.97000122070312
2019-10-04,108.69999694824219
2019-11-05,109.0999984741211
2019-12-27,109.0199966430664
2020-06-02,108.69999694824219
2019-12-30,109.55000305175781
2020-03-18,108.25
2020-06-05,108.63999938964844
2019-07-15,108.54000091552734
2018-12-03,108.86000061035156
2019-06-13,109.44999694824219
2019-01-04,107.12999725341797
2018-08-29,106.18000030517578
2019-02-05,108.5
2018-11-01,108.7300033569336
2019-08-16,106.98999786376953
2019-04-10,107.05999755859375
2019-09-17,108.04000091552734
2019-10-15,108.97000122070312
2020-01-02,108.54000091552734
2020-06-08,109.12999725341797
2019-10-18,107.75
2020-03-24,108.41000366210938
2020-06-11,108.69000244140625
2020-01-08,109.29000091552734
2019-04-25,108.72000122070312
2019-07-30,108.4000015258789
2019-02-20,108.55000305175781
2018-07-11,108.19999694824219
2018-09-13,108.2699966430664
2018-10-15,108.22000122070312
2019-06-28,107.61000061035156
2018-12-18,106.45999908447266
2018-11-16,107.38999938964844
2019-10-02,107.52999877929688
2020-03-27,107.06999969482422
2020-01-10,106.98999786376953
2019-10-24,108.41000366210938
2020-03-30,108.30999755859375
2020-06-17,109.43000030517578
2020-01-14,111.0
2020-04-02,110.98999786376953
2019-01-02,110.86000061035156
2019-08-14,111.31999969482422
2018-10-30,111.51000213623047
2019-06-11,111.7699966430664
2019-05-10,111.18000030517578
2019-04-08,110.63999938964844
2018-08-27,111.0
2018-07-26,111.11000061035156
2018-09-28,112.63999938964844
2019-03-07,112.5
2019-10-30,112.5
2020-01-17,111.8499984741211
2020-06-23,110.38999938964844
2020-04-08,110.5199966430664
2020-06-26,110.33000183105469
2019-03-22,111.51000213623047
2019-01-17,111.55000305175781
2019-08-29,111.76000213623047
2018-11-14,110.68000030517578
2019-06-26,110.56999969482422
2018-09-11,110.29000091552734
2018-07-09,110.12000274658203
2018-08-10,110.62000274658203
2019-04-23,110.18000030517578
2019-09-30,111.20999908447266
2020-01-23,113.31999969482422
2019-11-08,112.0
2020-04-14,111.61000061035156
2019-11-11,112.12000274658203
2020-01-29,112.12000274658203
2020-04-17,112.05000305175781
2018-07-24,112.4800033569336
2018-09-26,113.0
2019-05-08,113.0999984741211
2019-03-05,113.20999908447266
2019-02-01,112.98999786376953
2018-12-31,113.83000183105469
2018-11-29,113.91000366210938
2019-08-12,114.16000366210938
2019-07-11,114.48999786376953
2019-09-13,114.38999938964844
2019-11-14,114.62999725341797
2020-04-20,116.16000366210938
2020-02-04,117.62000274658203
2020-04-23,118.2699966430664
2018-12-14,118.69000244140625
2019-08-27,118.38999938964844
2018-08-08,118.75
2018-10-11,117.93000030517578
2018-11-12,118.1500015258789
2019-07-26,118.72000122070312
2019-06-24,119.9800033569336
2019-05-23,120.11000061035156
2019-03-20,120.06999969482422
2019-01-15,121.16000366210938
2019-11-20,124.94000244140625
2020-02-07,125.43000030517578
2020-02-10,124.76000213623047
2020-04-29,124.83000183105469
2019-11-26,125.41000366210938
2020-02-13,125.25
2019-01-30,124.91999816894531
2018-08-23,125.58999633789062
2018-09-24,125.91999816894531
2018-11-27,125.0
2018-10-26,124.4800033569336
2019-07-09,124.02999877929688
2019-06-07,122.37000274658203
2019-05-06,120.80000305175781
2019-04-04,119.01000213623047
2019-09-11,115.02999877929688
2019-11-29,107.9000015258789
2020-05-05,112.76000213623047
2019-12-02,113.58000183105469
2020-02-19,114.88999938964844
2020-05-08,112.08999633789062
2019-05-21,107.70999908447266
2019-03-18,100.16000366210938
2018-09-07,100.19999694824219
2018-08-06,96.68000030517578
2018-10-09,90.37999725341797
2019-02-14,93.05999755859375
2018-12-12,90.54000091552734
2019-07-24,90.6500015258789
2019-09-26,83.75
2019-10-28,78.5199966430664
2019-12-05,78.66000366210938
2020-05-11,75.91999816894531
2019-07-03,79.18000030517578
2020-02-25,86.70999908447266
2020-05-14,90.51000213623047
2020-02-28,92.58999633789062
2019-08-08,95.29000091552734
2019-06-05,94.19000244140625
2018-07-20,88.80000305175781
2018-08-21,89.7300033569336
2018-10-24,86.98999786376953
2019-04-02,94.62999725341797
2019-03-01,99.56999969482422
2019-01-28,98.37000274658203
2018-12-27,102.19000244140625
2019-09-09,102.25
2020-03-02,103.11000061035156
2020-05-20,99.9000015258789
2019-12-17,100.23999786376953
2020-03-05,105.79000091552734
2019-02-12,105.2699966430664
2019-01-11,102.2699966430664
2018-12-10,102.8499984741211
2019-08-23,103.29000091552734
2018-11-08,101.75
2019-07-22,103.58000183105469
2019-06-20,106.73999786376953
2018-09-05,106.72000122070312
2019-04-17,104.9800033569336
2019-09-24,100.58999633789062
2019-12-20,100.73999786376953
2020-05-26,103.31999969482422
2019-04-30,104.29000091552734
2019-12-23,104.05000305175781
2020-03-11,102.80000305175781
2020-05-29,102.41999816894531
2019-12-26,102.55999755859375
2020-06-01,97.38999938964844
2019-05-02,94.1500015258789
2019-02-27,95.61000061035156
2018-11-23,100.02999877929688
2019-08-06,99.38999938964844
2018-07-18,98.94000244140625
2018-09-20,96.83999633789062
2018-10-22,95.05999755859375
2019-07-05,98.12000274658203
2019-06-03,97.75
2019-10-09,99.30999755859375
2019-10-11,98.02999877929688
2020-03-17,99.58999633789062
2020-06-04,99.72000122070312
2019-10-14,100.91000366210938
2020-03-20,102.08999633789062
2018-11-06,106.5999984741211
2019-06-18,107.08000183105469
2019-05-17,105.87999725341797
2019-04-15,104.0
2019-03-14,100.2300033569336
2019-01-09,97.5
2018-08-02,98.41000366210938
2018-10-05,101.08000183105469
2019-08-21,99.6500015258789
2019-10-17,99.0199966430664
2020-03-23,101.0
2020-06-10,98.58000183105469
2019-02-25,99.27999877929688
2020-01-07,95.9000015258789
2020-03-26,95.87999725341797
2019-10-23,95.69999694824219
