Dates,ALL
2019-05-14,102.39146423339844
2018-08-31,99.69539642333984
2018-07-30,99.84245300292969
2018-10-02,101.19539642333984
2019-04-12,101.95028686523438
2019-03-11,101.19539642333984
2019-02-07,101.85225677490234
2019-07-17,102.45028686523438
2019-09-19,99.97972106933594
2019-10-21,101.18559265136719
2019-12-18,100.6169662475586
2020-03-06,100.40129089355469
2019-10-03,100.7066879272461
2020-03-09,100.87417602539062
2020-05-27,101.02195739746094
2019-12-24,102.36182403564453
2020-03-12,102.83470916748047
2018-12-20,103.75093841552734
2019-08-01,104.22383117675781
2018-08-14,104.11547088623047
2018-07-13,104.5785140991211
2018-10-17,105.00214385986328
2019-05-29,104.24353790283203
2019-03-26,104.80509948730469
2019-02-22,106.34201049804688
2019-10-04,106.39126586914062
2019-11-05,106.75578308105469
2019-12-27,106.32230377197266
2020-06-02,106.8050537109375
2019-12-30,106.16468048095703
2020-03-18,106.066162109375
2020-06-05,106.50949096679688
2019-07-15,106.233642578125
2018-12-03,107.07105255126953
2019-06-13,105.58341217041016
2019-01-04,104.04650115966797
2018-08-29,104.08590698242188
2019-02-05,106.85430908203125
2018-11-01,105.8691177368164
2019-08-16,104.33220672607422
2019-04-10,104.9922866821289
2019-09-17,105.5538558959961
2019-10-15,106.3321533203125
2020-01-02,106.62771606445312
2020-06-08,106.47007751464844
2019-10-18,105.89866638183594
2020-03-24,106.14496612548828
2020-06-11,106.8050537109375
2020-01-08,107.51438903808594
2019-04-25,105.90852355957031
2019-07-30,106.57845306396484
2019-02-20,106.65727233886719
2018-07-11,105.6523666381836
2018-09-13,105.0218505859375
2018-10-15,106.61786651611328
2019-06-28,103.39627075195312
2018-12-18,104.84451293945312
2018-11-16,104.33220672607422
2019-10-02,104.9134750366211
2020-03-27,104.2730941772461
2020-01-10,105.36665344238281
2019-10-24,106.12527465820312
2020-03-30,106.58831024169922
2020-06-17,107.76068878173828
2020-01-14,108.49958801269531
2020-04-02,108.93307495117188
2019-01-02,109.15966796875
2019-08-14,109.45523071289062
2018-10-30,109.8591537475586
2019-06-11,109.38626098632812
2019-05-10,108.76559448242188
2019-04-08,108.56855010986328
2018-08-27,108.41092681884766
2018-07-26,109.00202941894531
2018-09-28,110.95272064208984
2019-03-07,110.85376739501953
2019-10-30,110.19074249267578
2020-01-17,109.98292541503906
2020-06-23,108.30062866210938
2020-04-08,108.99333953857422
2020-06-26,108.39958953857422
2019-03-22,109.94334411621094
2019-01-17,110.16104888916016
2019-08-29,109.58708953857422
2018-11-14,108.44905853271484
2019-06-26,109.2011489868164
2018-09-11,108.55792236328125
2018-07-09,108.47875213623047
2018-08-10,108.70635986328125
2019-04-23,108.5084457397461
2019-09-30,110.05219268798828
2020-01-23,110.41835021972656
2019-11-08,109.72563171386719
2020-04-14,110.01261138916016
2019-11-11,110.4381332397461
2020-01-29,110.70532989501953
2020-04-17,110.60636901855469
2018-07-24,111.27928924560547
2018-09-26,111.64543914794922
2019-05-08,111.65533447265625
2019-03-05,111.98190307617188
2019-02-01,111.0219955444336
2018-12-31,111.32877349853516
2018-11-29,112.5954360961914
2019-08-12,112.26887512207031
2019-07-11,113.28816223144531
2019-09-13,112.61524200439453
2019-11-14,113.07044219970703
2020-04-20,114.94076538085938
2020-02-04,116.3261947631836
2020-04-23,116.57359313964844
2018-12-14,116.42515563964844
2019-08-27,116.91995239257812
2018-08-08,117.04859161376953
2018-10-11,115.36628723144531
2018-11-12,116.31629943847656
2019-07-26,117.12776184082031
2019-06-24,118.6319351196289
2019-05-23,117.3058853149414
2019-03-20,117.81057739257812
2019-01-15,118.70121002197266
2019-11-20,123.37206268310547
2020-02-07,122.60018157958984
2020-02-10,123.13456726074219
2020-04-29,122.65956115722656
2019-11-26,123.7975845336914
2020-02-13,122.4913330078125
2019-01-30,123.58978271484375
2018-08-23,124.26270294189453
2018-09-24,123.00592041015625
2018-11-27,122.96633911132812
2018-10-26,122.1746597290039
2019-07-09,122.33300018310547
2019-06-07,119.28507232666016
2019-05-06,116.08868408203125
2019-04-04,114.525146484375
2019-09-11,108.77562713623047
2019-11-29,104.66844940185547
2020-05-05,112.04744720458984
2019-12-02,108.59661865234375
2020-02-19,113.87728881835938
2020-05-08,107.86071014404297
2019-05-21,106.54800415039062
2019-03-18,95.08171844482422
2018-09-07,98.7115478515625
2018-08-06,92.25740814208984
2018-10-09,83.33697509765625
2019-02-14,92.25740814208984
2018-12-12,84.51045227050781
2019-07-24,87.4541015625
2019-09-26,75.13256072998047
2019-10-28,74.27731323242188
2019-12-05,73.46183776855469
2020-05-11,72.82537841796875
2019-07-03,77.48945617675781
2020-02-25,82.54138946533203
2020-05-14,89.00547790527344
2020-02-28,87.97122192382812
2019-08-08,94.11707305908203
2019-06-05,91.22315979003906
2018-07-20,85.922607421875
2018-08-21,85.31597900390625
2018-10-24,85.48503112792969
2019-04-02,93.00325775146484
2019-03-01,92.01873016357422
2019-01-28,96.71265411376953
2018-12-27,99.78557586669922
2019-09-09,97.45851135253906
2020-03-02,101.87397766113281
2020-05-20,97.39884185791016
2019-12-17,99.37784576416016
2020-03-05,104.34027099609375
2019-02-12,102.15242767333984
2019-01-11,99.53695678710938
2018-12-10,101.42646026611328
2019-08-23,98.90049743652344
2018-11-08,100.87950134277344
2019-07-22,102.52037811279297
2019-06-20,101.27729034423828
2018-09-05,105.23529815673828
2019-04-17,101.157958984375
2019-09-24,99.18889617919922
2019-12-20,99.78557586669922
2020-05-26,101.58557891845703
2019-04-30,100.91928100585938
2019-12-23,100.29276275634766
2020-03-11,100.23309326171875
2020-05-29,101.27729034423828
2019-12-26,97.01100158691406
2020-06-01,91.57122039794922
2019-05-02,93.40105438232422
2019-02-27,94.85298156738281
2018-11-23,98.49276733398438
2019-08-06,96.73253631591797
2018-07-18,96.45408630371094
2018-09-20,93.60989379882812
2018-10-22,94.29608154296875
2019-07-05,93.53033447265625
2019-06-03,97.19000244140625
2019-10-09,98.26000213623047
2019-10-11,97.80999755859375
2020-03-17,99.06999969482422
2020-06-04,99.0
2019-10-14,100.41000366210938
2020-03-20,101.86000061035156
2018-11-06,105.47000122070312
2019-06-18,106.98999786376953
2019-05-17,103.20999908447266
2019-04-15,101.9800033569336
2019-03-14,94.79000091552734
2019-01-09,95.69999694824219
2018-08-02,97.83000183105469
2018-10-05,99.12000274658203
2019-08-21,97.94999694824219
2019-10-17,98.75
2020-03-23,98.7300033569336
2020-06-10,97.16000366210938
2019-02-25,96.66000366210938
2020-01-07,92.94999694824219
2020-03-26,95.83000183105469
2019-10-23,94.58000183105469
