Dates,IEX
2018-12-11,155.75
2019-09-25,159.0
2020-01-21,158.02999877929688
2020-04-09,156.64999389648438
2019-11-06,156.42999267578125
2020-01-24,155.22000122070312
2020-01-27,154.0
2020-04-15,153.88999938964844
2018-12-26,156.4600067138672
2019-08-07,155.44000244140625
2019-06-04,156.5
2018-09-21,156.91000366210938
2018-07-19,158.1199951171875
2018-08-20,156.97999572753906
2018-10-23,153.8800048828125
2019-05-03,156.75
2019-04-01,153.77000427246094
2019-02-28,154.67999267578125
2019-11-12,153.6999969482422
2020-01-30,152.1699981689453
2019-11-15,152.30999755859375
2020-04-21,151.3699951171875
2019-04-16,150.82000732421875
2019-03-15,151.22000122070312
2019-02-11,153.8300018310547
2019-01-10,152.4499969482422
2019-08-22,149.42999267578125
2018-11-07,152.67999267578125
2018-08-03,152.8699951171875
2018-09-04,150.16000366210938
2019-06-19,152.07000732421875
2019-09-23,153.10000610351562
2019-11-18,150.5500030517578
2020-02-05,151.64999389648438
2020-04-24,151.25
2019-03-29,152.64999389648438
2019-11-21,154.9199981689453
2020-04-27,158.13999938964844
2020-02-11,158.0
2020-04-30,159.57000732421875
2019-05-01,162.1999969482422
2019-02-26,164.52000427246094
2019-01-25,162.02000427246094
2018-12-24,160.8800048828125
2019-09-06,160.22000122070312
2018-07-17,159.94000244140625
2018-09-19,161.3800048828125
2019-08-05,163.27000427246094
2019-10-08,165.80999755859375
2019-12-11,165.22000122070312
2019-11-27,168.27000427246094
2020-02-14,166.2899932861328
2020-05-06,167.52999877929688
2019-01-08,168.55999755859375
2018-12-07,170.4499969482422
2019-08-20,173.83999633789062
2018-11-05,173.00999450683594
2019-07-19,173.22999572753906
2018-10-04,172.1699981689453
2019-06-17,170.58999633789062
2019-05-16,169.85000610351562
2018-08-01,171.0399932861328
2019-03-13,168.41000366210938
2019-12-03,169.69000244140625
2020-02-20,170.02999877929688
2019-12-06,168.86000061035156
2020-05-12,168.13999938964844
2019-12-09,165.8300018310547
2020-02-26,165.67999267578125
2020-05-15,164.6999969482422
2019-03-28,166.52999877929688
2018-09-17,166.05999755859375
2018-08-16,166.8300018310547
2018-10-19,167.82000732421875
2019-04-29,168.75
2019-01-23,166.3000030517578
2019-09-04,169.0
2018-11-20,169.17999267578125
2019-07-02,164.0
2019-05-31,158.92999267578125
2019-12-12,156.8800048828125
2020-05-18,157.5800018310547
2019-09-27,158.94000244140625
2020-03-03,160.89999389648438
2020-05-21,161.5399932861328
2019-05-14,162.32000732421875
2018-08-31,162.35000610351562
2018-07-30,161.16000366210938
2018-10-02,162.9499969482422
2019-04-12,166.2899932861328
2019-03-11,164.80999755859375
2019-02-07,166.3000030517578
2019-07-17,166.2100067138672
2019-09-19,164.1699981689453
2019-10-21,161.8300018310547
2019-12-18,162.14999389648438
2020-03-06,161.8699951171875
2019-10-03,164.75
2020-03-09,166.6999969482422
2020-05-27,163.63999938964844
2019-12-24,163.07000732421875
2020-03-12,164.44000244140625
2018-12-20,168.9499969482422
2019-08-01,169.0
2018-08-14,167.94000244140625
2018-07-13,166.61000061035156
2018-10-17,168.02999877929688
2019-05-29,170.52000427246094
2019-03-26,170.38999938964844
2019-02-22,170.99000549316406
2019-10-04,170.38999938964844
2019-11-05,170.0800018310547
2019-12-27,167.5399932861328
2020-06-02,163.4199981689453
2019-12-30,164.35000610351562
2020-03-18,162.2100067138672
2020-06-05,164.02999877929688
2019-07-15,165.02999877929688
2018-12-03,164.52000427246094
2019-06-13,164.7899932861328
2019-01-04,158.13999938964844
2018-08-29,156.16000366210938
2019-02-05,157.47999572753906
2018-11-01,157.8699951171875
2019-08-16,154.30999755859375
2019-04-10,153.91000366210938
2019-09-17,154.0
2019-10-15,157.92999267578125
2020-01-02,158.61000061035156
2020-06-08,156.92999267578125
2019-10-18,158.00999450683594
2020-03-24,158.32000732421875
2020-06-11,159.08999633789062
2020-01-08,161.22999572753906
2019-04-25,158.9199981689453
2019-07-30,159.1300048828125
2019-02-20,159.82000732421875
2018-07-11,157.75999450683594
2018-09-13,159.74000549316406
2018-10-15,158.5800018310547
2019-06-28,160.5399932861328
2018-12-18,155.3699951171875
2018-11-16,156.77000427246094
2019-10-02,160.32000732421875
2020-03-27,160.38999938964844
2020-01-10,160.05999755859375
2019-10-24,160.24000549316406
2020-03-30,160.1300048828125
2020-06-17,158.1999969482422
2020-01-14,160.91000366210938
2020-04-02,160.47000122070312
2019-01-02,161.2899932861328
2019-08-14,162.5
2018-10-30,161.25
2019-06-11,161.88999938964844
2019-05-10,162.49000549316406
2019-04-08,162.02000427246094
2018-08-27,161.6699981689453
2018-07-26,161.0500030517578
2018-09-28,161.0
2019-03-07,162.75
2019-10-30,162.92999267578125
2020-01-17,163.1699981689453
2020-06-23,158.5800018310547
2020-04-08,158.77999877929688
2020-06-26,157.9600067138672
2019-03-22,162.35000610351562
2019-01-17,162.5399932861328
2019-08-29,163.07000732421875
2018-11-14,163.57000732421875
2019-06-26,163.97000122070312
2018-09-11,166.4199981689453
2018-07-09,168.50999450683594
2018-08-10,167.97000122070312
2019-04-23,169.22999572753906
2019-09-30,169.22999572753906
2020-01-23,168.85000610351562
2019-11-08,171.92999267578125
2020-04-14,173.42999267578125
2019-11-11,172.32000732421875
2020-01-29,173.10000610351562
2020-04-17,172.82000732421875
2018-07-24,171.8699951171875
2018-09-26,172.8300018310547
2019-05-08,170.91000366210938
2019-03-05,172.36000061035156
2019-02-01,172.3699951171875
2018-12-31,171.1999969482422
2018-11-29,173.00999450683594
2019-08-12,174.16000366210938
2019-07-11,172.60000610351562
2019-09-13,172.7100067138672
2019-11-14,172.7100067138672
2020-04-20,174.27999877929688
2020-02-04,176.38999938964844
2020-04-23,174.88999938964844
2018-12-14,175.8000030517578
2019-08-27,172.33999633789062
2018-08-08,174.1199951171875
2018-10-11,169.38999938964844
2018-11-12,170.67999267578125
2019-07-26,172.1300048828125
2019-06-24,162.19000244140625
2019-05-23,164.74000549316406
2019-03-20,165.08999633789062
2019-01-15,167.69000244140625
2019-11-20,170.2899932861328
2020-02-07,170.97999572753906
2020-02-10,170.19000244140625
2020-04-29,170.58999633789062
2019-11-26,174.63999938964844
2020-02-13,176.8300018310547
2019-01-30,175.63999938964844
2018-08-23,174.77000427246094
2018-09-24,174.27999877929688
2018-11-27,175.83999633789062
2018-10-26,173.08999633789062
2019-07-09,172.64999389648438
2019-06-07,168.5
2019-05-06,170.1199951171875
2019-04-04,164.0399932861328
2019-09-11,155.92999267578125
2019-11-29,147.64999389648438
2020-05-05,149.35000610351562
2019-12-02,153.22999572753906
2020-02-19,152.1699981689453
2020-05-08,150.1300048828125
2019-05-21,143.85000610351562
2019-03-18,135.9499969482422
2018-09-07,139.9499969482422
2018-08-06,140.33999633789062
2018-10-09,125.69000244140625
2019-02-14,130.88999938964844
2018-12-12,116.66999816894531
2019-07-24,118.33000183105469
2019-09-26,109.91000366210938
2019-10-28,113.37999725341797
2019-12-05,125.41000366210938
2020-05-11,115.6500015258789
2019-07-03,120.33000183105469
2020-02-25,119.83999633789062
2020-05-14,120.4800033569336
2020-02-28,122.66000366210938
2019-08-08,132.4499969482422
2019-06-05,138.7100067138672
2018-07-20,132.75
2018-08-21,132.67999267578125
2018-10-24,135.02000427246094
2019-04-02,143.25999450683594
2019-03-01,148.0399932861328
2019-01-28,145.80999755859375
2018-12-27,152.66000366210938
2019-09-09,151.5800018310547
2020-03-02,150.08999633789062
2020-05-20,146.24000549316406
2019-12-17,145.60000610351562
2020-03-05,150.27000427246094
2019-02-12,150.57000732421875
2019-01-11,148.0800018310547
2018-12-10,151.7100067138672
2019-08-23,151.5
2018-11-08,146.3699951171875
2019-07-22,154.77000427246094
2019-06-20,158.5
2018-09-05,160.0
2019-04-17,156.22000122070312
2019-09-24,151.6300048828125
2019-12-20,150.0
2020-05-26,152.75999450683594
2019-04-30,152.3800048828125
2019-12-23,154.10000610351562
2020-03-11,155.82000732421875
2020-05-29,153.08999633789062
2019-12-26,153.9600067138672
2020-06-01,147.6699981689453
2019-05-02,144.4199981689453
2019-02-27,148.13999938964844
2018-11-23,152.4600067138672
2019-08-06,154.2100067138672
2018-07-18,152.92999267578125
2018-09-20,151.94000244140625
2018-10-22,151.5500030517578
2019-07-05,154.1999969482422
2019-06-03,157.38999938964844
2019-10-09,160.67999267578125
2019-10-11,156.92999267578125
2020-03-17,159.50999450683594
2020-06-04,158.77999877929688
2019-10-14,161.4499969482422
2020-03-20,164.39999389648438
2018-11-06,167.38999938964844
2019-06-18,167.16000366210938
2019-05-17,165.07000732421875
2019-04-15,162.50999450683594
2019-03-14,156.14999389648438
2019-01-09,155.50999450683594
2018-08-02,149.25999450683594
2018-10-05,157.27000427246094
2019-08-21,155.77000427246094
2019-10-17,153.88999938964844
2020-03-23,156.22999572753906
2020-06-10,151.75999450683594
2019-02-25,155.00999450683594
2020-01-07,152.80999755859375
2020-03-26,148.6999969482422
2019-10-23,151.60000610351562
