Dates,SBUX
2019-01-31,66.1705551147461
2019-09-12,65.65565490722656
2019-12-31,67.36553192138672
2020-03-19,67.23857879638672
2020-01-03,67.52178955078125
2020-06-09,68.11751556396484
2019-02-15,68.35189056396484
2019-01-14,68.11751556396484
2018-07-06,68.85973358154297
2018-08-07,69.1820068359375
2018-10-10,69.05504608154297
2018-12-13,68.5569839477539
2019-08-26,68.7425308227539
2019-07-25,69.04528045654297
2019-05-22,69.63123321533203
2019-03-19,69.38709259033203
2020-01-06,69.4749755859375
2020-03-25,68.50814819335938
2020-06-12,68.61558532714844
2019-10-22,69.1917724609375
2020-01-09,69.2894287109375
2020-06-15,69.90469360351562
2019-10-25,69.60193634033203
2020-03-31,68.95738983154297
2020-06-18,67.73664093017578
2019-04-03,68.04914855957031
2018-08-22,68.4104995727539
2018-10-25,68.4593276977539
2019-01-29,69.08433532714844
2018-12-28,69.01598358154297
2018-11-26,69.1820068359375
2019-08-09,69.70936584472656
2019-07-08,69.9535140991211
2019-06-06,70.56877136230469
2019-09-10,70.27579498291016
2020-01-15,70.60783386230469
2020-04-03,71.25238800048828
2019-10-31,71.03752899169922
2020-04-06,72.2289810180664
2020-06-24,72.60009002685547
2018-11-09,72.2289810180664
2019-07-23,72.53172302246094
2019-06-21,72.59032440185547
2019-05-20,72.6098403930664
2019-04-18,73.27394104003906
2018-09-06,73.43995666503906
2018-10-08,73.36183166503906
2019-02-13,73.71340942382812
2018-12-11,74.09428405761719
2019-09-25,74.85602569580078
2020-01-21,74.37749481201172
2020-04-09,73.9282455444336
2019-11-06,73.36183166503906
2020-01-24,74.27982330322266
2020-01-27,73.6352767944336
2020-04-15,74.21147155761719
2018-12-26,74.60211181640625
2019-08-07,75.30525970458984
2019-06-04,75.63729858398438
2018-09-21,75.10993957519531
2018-07-19,75.86192321777344
2018-08-20,75.70565795898438
2018-10-23,75.65682983398438
2019-05-03,76.22325897216797
2019-04-01,76.23301696777344
2019-02-28,76.13536071777344
2019-11-12,76.57687377929688
2020-01-30,76.42970275878906
2019-11-15,76.93988037109375
2020-04-21,75.23272705078125
2019-04-16,75.60556030273438
2019-03-15,76.29235076904297
2019-02-11,77.41082763671875
2019-01-10,77.4206314086914
2019-08-22,75.2131118774414
2018-11-07,76.0666732788086
2018-08-03,75.7919692993164
2018-09-04,74.96781921386719
2019-06-19,74.71272277832031
2019-09-23,74.27122497558594
2019-11-18,73.8591537475586
2020-02-05,74.73235321044922
2020-04-24,74.62442016601562
2019-03-29,74.78141021728516
2019-11-21,77.0379867553711
2020-04-27,78.45082092285156
2020-02-11,79.8636474609375
2020-04-30,80.92325592041016
2019-05-01,80.38363647460938
2019-02-26,80.8153305053711
2019-01-25,81.36476135253906
2018-12-24,81.77682495117188
2019-09-06,82.65003204345703
2018-07-17,81.45305633544922
2018-09-19,81.3549575805664
2019-08-05,82.2281494140625
2019-10-08,83.091552734375
2019-12-11,82.23796844482422
2019-11-27,82.0711669921875
2020-02-14,82.65984344482422
2020-05-06,81.80626678466797
2019-01-08,81.98287200927734
2018-12-07,82.24777221679688
2019-08-20,82.9542007446289
2018-11-05,83.89607238769531
2019-07-19,86.1330337524414
2018-10-04,86.1330337524414
2019-06-17,85.78964233398438
2019-05-16,85.58361053466797
2018-08-01,86.71189880371094
2019-03-13,87.38887023925781
2019-12-03,88.0756607055664
2020-02-20,88.45829772949219
2019-12-06,88.37981414794922
2020-05-12,88.5466079711914
2019-12-09,89.77301025390625
2020-02-26,88.59565734863281
2020-05-15,89.20394897460938
2019-03-28,88.40924835205078
2018-09-17,88.93904876708984
2018-08-16,89.26282501220703
2018-10-19,97.23937225341797
2019-04-29,96.1699447631836
2019-01-23,94.82579803466797
2019-09-04,92.90279388427734
2018-11-20,93.57977294921875
2019-07-02,93.70732116699219
2019-05-31,91.93148040771484
2019-12-12,93.54053497314453
2020-05-18,93.77690124511719
2019-09-27,94.81097412109375
2020-03-03,94.84053039550781
2020-05-21,93.47159576416016
2019-05-14,95.16551971435547
2018-08-31,93.48143768310547
2018-07-30,94.08219909667969
2018-10-02,95.05718994140625
2019-04-12,95.19507598876953
2019-03-11,94.18067169189453
2019-02-07,94.86022186279297
2019-07-17,95.02764892578125
2019-09-19,93.2647705078125
2019-10-21,95.03749084472656
2019-12-18,94.63370513916016
2020-03-06,95.59886169433594
2019-10-03,96.21930694580078
2020-03-09,95.0965805053711
2020-05-27,95.30340576171875
2019-12-24,94.65340423583984
2020-03-12,94.11174011230469
2018-12-20,94.28901672363281
2019-08-01,92.73296356201172
2018-08-14,88.98069763183594
2018-07-13,89.60115814208984
2018-10-17,90.66478729248047
2019-05-29,89.10873413085938
2019-03-26,88.06478881835938
2019-02-22,89.37464141845703
2019-10-04,89.58145904541016
2019-11-05,90.17235565185547
2019-12-27,88.70494842529297
2020-06-02,89.43372344970703
2019-12-30,88.55722045898438
2020-03-18,88.98069763183594
2020-06-05,88.43904113769531
2019-07-15,87.03071594238281
2018-12-03,87.07994842529297
2019-06-13,85.19890594482422
2019-01-04,83.04208374023438
2018-08-29,83.38678741455078
2019-02-05,84.61784362792969
2018-11-01,84.54889678955078
2019-08-16,83.62315368652344
2019-04-10,84.54889678955078
2019-09-17,84.65723419189453
2019-10-15,85.05117797851562
2020-01-02,85.30723571777344
2020-06-08,85.13980865478516
2019-10-18,85.39586639404297
2020-03-24,84.98223876953125
2020-06-11,84.7261734008789
2020-01-08,84.05648040771484
2019-04-25,82.19512176513672
2019-07-30,81.48603820800781
2019-02-20,81.91937255859375
2018-07-11,82.1163330078125
2018-09-13,82.33300018310547
2018-10-15,82.85496520996094
2019-06-28,82.9140625
2018-12-18,83.27845001220703
2018-11-16,81.94890594482422
2019-10-02,81.12164306640625
2020-03-27,80.64891815185547
2020-01-10,81.73223876953125
2019-10-24,80.7080078125
2020-03-30,80.5307388305664
2020-06-17,81.18074035644531
2020-01-14,82.4674301147461
2020-04-02,83.08109283447266
2019-01-02,83.5165786743164
2019-08-14,83.34832000732422
2018-10-30,83.16026306152344
2019-06-11,82.803955078125
2019-05-10,82.74456024169922
2019-04-08,81.45787048339844
2018-08-27,82.17049407958984
2018-07-26,82.89302825927734
2018-09-28,83.69474029541016
2019-03-07,84.8923568725586
2019-10-30,84.55583953857422
2020-01-17,83.70463562011719
2020-06-23,83.95207977294922
2020-04-08,84.5261459350586
2020-06-26,83.58586120605469
2019-03-22,85.43672943115234
2019-01-17,85.39714050292969
2019-08-29,85.15959930419922
2018-11-14,85.70396423339844
2019-06-26,87.30738830566406
2018-09-11,87.76268005371094
2018-07-09,87.8715591430664
2018-08-10,87.22821044921875
2019-04-23,87.08964538574219
2019-09-30,87.61421966552734
2020-01-23,87.5548324584961
2019-11-08,87.32719421386719
2020-04-14,87.61421966552734
2019-11-11,87.17872619628906
2020-01-29,87.22821044921875
2020-04-17,86.54527282714844
2018-07-24,87.0203628540039
2018-09-26,88.43572235107422
2019-05-08,87.92105102539062
2019-03-05,87.22821044921875
2019-02-01,86.96097564697266
2018-12-31,87.97053527832031
2018-11-29,89.60365295410156
2019-08-12,89.23744201660156
2019-07-11,90.14802551269531
2019-09-13,90.05894470214844
2019-11-14,90.60331726074219
2020-04-20,91.63267517089844
2020-02-04,92.66204071044922
2020-04-23,91.58318328857422
2018-12-14,91.58318328857422
2019-08-27,92.79071044921875
2018-08-08,91.08830261230469
2018-10-11,87.82207489013672
2018-11-12,87.69339752197266
2019-07-26,85.8326416015625
2019-06-24,84.96163940429688
2019-05-23,83.96197509765625
2019-03-20,85.1299057006836
2019-01-15,87.47565460205078
2019-11-20,87.06795501708984
2020-02-07,85.66587829589844
2020-02-10,85.93435668945312
2020-04-29,87.03812408447266
2019-11-26,87.01823425292969
2020-02-13,88.07228088378906
2019-01-30,89.42463684082031
2018-08-23,88.77828979492188
2018-09-24,88.72857666015625
2018-11-27,89.63345336914062
2018-10-26,88.10211181640625
2019-07-09,86.86907958984375
2019-06-07,84.04503631591797
2019-05-06,81.72813415527344
2019-04-04,80.2166748046875
2019-09-11,77.85005187988281
2019-11-29,77.9892578125
2020-05-05,81.91706085205078
2019-12-02,78.1583023071289
2020-02-19,79.2222900390625
2020-05-08,75.76184844970703
2019-05-21,74.91661834716797
2019-03-18,70.43196868896484
2018-09-07,74.44927215576172
2018-08-06,67.91619110107422
2018-10-09,61.75102615356445
2019-02-14,69.52708435058594
2018-12-12,58.2607536315918
2019-07-24,58.6485595703125
2019-09-26,56.01345443725586
2019-10-28,61.064903259277344
2019-12-05,57.70389938354492
2020-05-11,56.232215881347656
2019-07-03,64.5154037475586
2020-02-25,65.44017791748047
2020-05-14,69.50719451904297
2020-02-28,65.96719360351562
2019-08-08,67.4786605834961
2019-06-05,65.37056732177734
2018-07-20,62.268104553222656
2018-08-21,64.63472747802734
2018-10-24,62.69568634033203
2019-04-02,67.40904998779297
2019-03-01,68.32388305664062
2019-01-28,71.16780853271484
2018-12-27,73.46482849121094
2019-09-09,71.35674285888672
2020-03-02,73.2560043334961
2020-05-20,72.14230346679688
2019-12-17,73.09690856933594
2020-03-05,76.66673278808594
2019-02-12,74.89673614501953
2019-01-11,72.31134796142578
2018-12-10,77.01476287841797
2019-08-23,74.72769165039062
2018-11-08,75.15528106689453
2019-07-22,77.30313873291016
2019-06-20,78.247802734375
2018-09-05,76.42808532714844
2019-04-17,76.29882049560547
2019-09-24,73.37533569335938
2019-12-20,71.48601531982422
2020-05-26,72.49034118652344
2019-04-30,72.54999542236328
2019-12-23,76.0
2020-03-11,77.87000274658203
2020-05-29,75.87000274658203
2019-12-26,74.3499984741211
2020-06-01,73.62000274658203
2019-05-02,74.19000244140625
2019-02-27,74.16000366210938
2018-11-23,76.2300033569336
2019-08-06,75.86000061035156
2018-07-18,77.76000213623047
2018-09-20,78.05000305175781
2018-10-22,77.62000274658203
2019-07-05,77.76000213623047
2019-06-03,78.5999984741211
2019-10-09,78.54000091552734
2019-10-11,77.98999786376953
2020-03-17,78.31999969482422
2020-06-04,77.77999877929688
2019-10-14,79.58000183105469
2020-03-20,78.73999786376953
2018-11-06,82.13999938964844
2019-06-18,83.55999755859375
2019-05-17,82.37000274658203
2019-04-15,79.01000213623047
2019-03-14,72.56999969482422
2019-01-09,76.37999725341797
2018-08-02,76.95999908447266
2018-10-05,77.83999633789062
2019-08-21,77.0999984741211
2019-10-17,76.30999755859375
2020-03-23,75.4000015258789
2020-06-10,75.4000015258789
2019-02-25,75.48999786376953
2020-01-07,73.63999938964844
2020-03-26,73.8499984741211
2019-10-23,71.56999969482422
