Dates,SBUX
2019-05-22,71.38999938964844
2019-03-19,72.06999969482422
2020-01-06,71.44999694824219
2020-03-25,71.12999725341797
2020-06-12,70.48999786376953
2019-10-22,71.11000061035156
2020-01-09,71.3499984741211
2020-06-15,71.88999938964844
2019-10-25,72.18000030517578
2020-03-31,71.36000061035156
2020-06-18,70.2699966430664
2019-04-03,70.01000213623047
2018-08-22,70.58000183105469
2018-10-25,70.9000015258789
2019-01-29,70.88999938964844
2018-12-28,71.20999908447266
2018-11-26,71.12000274658203
2019-08-09,71.69999694824219
2019-07-08,72.4000015258789
2019-06-06,72.44000244140625
2019-09-10,72.41000366210938
2020-01-15,72.4800033569336
2020-04-03,73.19000244140625
2019-10-31,73.26000213623047
2020-04-06,73.9800033569336
2020-06-24,74.4800033569336
2018-11-09,74.93000030517578
2019-07-23,74.44999694824219
2019-06-21,74.77999877929688
2019-05-20,74.66999816894531
2019-04-18,75.08000183105469
2018-09-06,75.30000305175781
2018-10-08,75.2300033569336
2019-02-13,75.81999969482422
2018-12-11,76.06999969482422
2019-09-25,76.94999694824219
2020-01-21,76.69999694824219
2020-04-09,76.55999755859375
2019-11-06,75.95999908447266
2020-01-24,76.26000213623047
2020-01-27,76.05999755859375
2020-04-15,76.05999755859375
2018-12-26,76.87999725341797
2019-08-07,77.2300033569336
2019-06-04,77.5199966430664
2018-09-21,77.66999816894531
2018-07-19,77.79000091552734
2018-08-20,78.1500015258789
2018-10-23,77.76000213623047
2019-05-03,78.4000015258789
2019-04-01,78.08000183105469
2019-02-28,78.73999786376953
2019-11-12,78.63999938964844
2020-01-30,78.2300033569336
2019-11-15,78.80000305175781
2020-04-21,77.77999877929688
2019-04-16,77.73999786376953
2019-03-15,77.94000244140625
2019-02-11,79.23999786376953
2019-01-10,79.6500015258789
2019-08-22,78.41999816894531
2018-11-07,77.8499984741211
2018-08-03,77.72000122070312
2018-09-04,76.94000244140625
2019-06-19,77.05999755859375
2019-09-23,76.68000030517578
2019-11-18,75.48999786376953
2020-02-05,76.43000030517578
2020-04-24,76.31999969482422
2019-03-29,76.52999877929688
2019-11-21,78.76000213623047
2020-04-27,79.97000122070312
2020-02-11,81.62999725341797
2020-04-30,83.33000183105469
2019-05-01,82.86000061035156
2019-02-26,82.86000061035156
2019-01-25,83.66999816894531
2018-12-24,84.05000305175781
2019-09-06,84.61000061035156
2018-07-17,84.69000244140625
2018-09-19,84.11000061035156
2019-08-05,83.91999816894531
2019-10-08,84.83000183105469
2019-12-11,84.7699966430664
2019-11-27,84.55999755859375
2020-02-14,85.19999694824219
2020-05-06,84.30000305175781
2019-01-08,83.88999938964844
2018-12-07,83.95999908447266
2019-08-20,84.95999908447266
2018-11-05,85.58999633789062
2019-07-19,87.81999969482422
2018-10-04,87.88999938964844
2019-06-17,87.94999694824219
2019-05-16,87.6500015258789
2018-08-01,88.54000091552734
2019-03-13,89.29000091552734
2019-12-03,89.81999969482422
2020-02-20,90.33999633789062
2019-12-06,90.4800033569336
2020-05-12,90.37999725341797
2019-12-09,91.54000091552734
2020-02-26,91.61000061035156
2020-05-15,91.18000030517578
2019-03-28,91.36000061035156
2018-09-17,90.75
2018-08-16,91.55000305175781
2018-10-19,99.72000122070312
2019-04-29,98.94000244140625
2019-01-23,98.27999877929688
2019-09-04,96.6500015258789
2018-11-20,97.58000183105469
2019-07-02,96.04000091552734
2019-05-31,95.5199966430664
2019-12-12,95.70999908447266
2020-05-18,95.69999694824219
2019-09-27,96.41000366210938
2020-03-03,96.83999633789062
2020-05-21,96.0199966430664
2019-05-14,96.66999816894531
2018-08-31,97.0199966430664
2018-07-30,96.2699966430664
2018-10-02,96.83000183105469
2019-04-12,97.41000366210938
2019-03-11,97.12000274658203
2019-02-07,96.6500015258789
2019-07-17,96.8499984741211
2019-09-19,97.0999984741211
2019-10-21,96.5
2019-12-18,97.0999984741211
2020-03-06,97.20999908447266
2019-10-03,98.06999969482422
2020-03-09,98.13999938964844
2020-05-27,97.20999908447266
2019-12-24,96.33000183105469
2020-03-12,96.95999908447266
2018-12-20,96.33999633789062
2019-08-01,95.93000030517578
2018-08-14,93.87999725341797
2018-07-13,91.44999694824219
2018-10-17,93.31999969482422
2019-05-29,92.1500015258789
2019-03-26,90.44999694824219
2019-02-22,91.45999908447266
2019-10-04,91.36000061035156
2019-11-05,92.0999984741211
2019-12-27,92.08000183105469
2020-06-02,91.16000366210938
2019-12-30,91.7699966430664
2020-03-18,90.61000061035156
2020-06-05,91.1500015258789
2019-07-15,90.30000305175781
2018-12-03,88.55999755859375
2019-06-13,88.88999938964844
2019-01-04,86.01000213623047
2018-08-29,84.91000366210938
2019-02-05,85.97000122070312
2018-11-01,86.16000366210938
2019-08-16,86.33000183105469
2019-04-10,86.16999816894531
2019-09-17,86.06999969482422
2019-10-15,87.25
2020-01-02,87.68000030517578
2020-06-08,87.25
2019-10-18,86.83000183105469
2020-03-24,87.0199966430664
2020-06-11,86.75
2020-01-08,86.23999786376953
2019-04-25,85.3499984741211
2019-07-30,84.41000366210938
2019-02-20,83.52999877929688
2018-07-11,83.56999969482422
2018-09-13,84.9800033569336
2018-10-15,84.62999725341797
2019-06-28,84.69999694824219
2018-12-18,87.22000122070312
2018-11-16,85.30999755859375
2019-10-02,83.44000244140625
2020-03-27,82.33999633789062
2020-01-10,83.37000274658203
2019-10-24,83.29000091552734
2020-03-30,82.63999938964844
2020-06-17,82.52999877929688
2020-01-14,83.9800033569336
2020-04-02,84.29000091552734
2019-01-02,84.5199966430664
2019-08-14,84.94000244140625
2018-10-30,84.11000061035156
2019-06-11,84.27999877929688
2019-05-10,84.48999786376953
2019-04-08,84.04000091552734
2018-08-27,83.38999938964844
2018-07-26,84.0
2018-09-28,84.6500015258789
2019-03-07,85.80999755859375
2019-10-30,86.7300033569336
2020-01-17,85.7699966430664
2020-06-23,85.0
2020-04-08,85.54000091552734
2020-06-26,85.4800033569336
2019-03-22,86.52999877929688
2019-01-17,86.62999725341797
2019-08-29,87.47000122070312
2018-11-14,86.87000274658203
2019-06-26,88.88999938964844
2018-09-11,88.79000091552734
2018-07-09,89.30000305175781
2018-08-10,88.97000122070312
2019-04-23,88.8499984741211
2019-09-30,88.58999633789062
2020-01-23,89.0
2019-11-08,88.8499984741211
2020-04-14,88.5999984741211
2019-11-11,88.76000213623047
2020-01-29,88.45999908447266
2020-04-17,88.19999694824219
2018-07-24,87.98999786376953
2018-09-26,89.3499984741211
2019-05-08,89.0999984741211
2019-03-05,88.41000366210938
2019-02-01,88.02999877929688
2018-12-31,89.3499984741211
2018-11-29,91.16000366210938
2019-08-12,90.88999938964844
2019-07-11,91.72000122070312
2019-09-13,91.44000244140625
2019-11-14,92.05999755859375
2020-04-20,92.61000061035156
2020-02-04,93.75
2020-04-23,93.5999984741211
2018-12-14,93.75
2019-08-27,93.8499984741211
2018-08-08,94.12999725341797
2018-10-11,89.44999694824219
2018-11-12,89.19000244140625
2019-07-26,88.44000244140625
2019-06-24,86.58999633789062
2019-05-23,85.98999786376953
2019-03-20,86.79000091552734
2019-01-15,89.0
2019-11-20,89.19999694824219
2020-02-07,87.69999694824219
2020-02-10,86.62000274658203
2020-04-29,87.62000274658203
2019-11-26,88.2300033569336
2020-02-13,89.0999984741211
2019-01-30,90.51000213623047
2018-08-23,90.41000366210938
2018-09-24,89.47000122070312
2018-11-27,90.44000244140625
2018-10-26,90.25
2019-07-09,88.38999938964844
2019-06-07,86.05000305175781
2019-05-06,85.3499984741211
2019-04-04,83.23999786376953
2019-09-11,80.87000274658203
2019-11-29,78.80999755859375
2020-05-05,82.41000366210938
2019-12-02,82.62000274658203
2020-02-19,80.19999694824219
2020-05-08,77.9000015258789
2019-05-21,75.70999908447266
2019-03-18,74.02999877929688
2018-09-07,74.94999694824219
2018-08-06,74.2699966430664
2018-10-09,66.79000091552734
2019-02-14,70.18000030517578
2018-12-12,63.95000076293945
2019-07-24,59.619998931884766
2019-09-26,57.650001525878906
2019-10-28,63.36000061035156
2019-12-05,65.68000030517578
2020-05-11,57.439998626708984
2019-07-03,65.16000366210938
2020-02-25,69.63999938964844
2020-05-14,71.58000183105469
2020-02-28,68.25
2019-08-08,68.22000122070312
2019-06-05,68.31999969482422
2018-07-20,64.76000213623047
2018-08-21,68.69999694824219
2018-10-24,64.75
2019-04-02,68.33999633789062
2019-03-01,72.4800033569336
2019-01-28,71.91999816894531
2018-12-27,74.26000213623047
2019-09-09,73.5999984741211
2020-03-02,74.33000183105469
2020-05-20,73.18000030517578
2019-12-17,73.76000213623047
2020-03-05,77.38999938964844
2019-02-12,76.9800033569336
2019-01-11,73.95999908447266
2018-12-10,78.05999755859375
2019-08-23,77.66999816894531
2018-11-08,76.02999877929688
2019-07-22,78.04000091552734
2019-06-20,79.61000061035156
2018-09-05,78.75
2019-04-17,77.63999938964844
2019-09-24,75.87999725341797
2019-12-20,72.62000274658203
2020-05-26,75.08000183105469
2019-04-30,74.8499984741211
2019-12-23,76.02999877929688
2020-03-11,77.93000030517578
2020-05-29,77.18000030517578
2019-12-26,76.7300033569336
2020-06-01,75.75
2019-05-02,74.29000091552734
2019-02-27,74.63999938964844
2018-11-23,77.5
2019-08-06,77.22000122070312
2018-07-18,77.83999633789062
2018-09-20,79.37999725341797
2018-10-22,78.05000305175781
2019-07-05,79.91999816894531
2019-06-03,78.9800033569336
2019-10-09,80.05999755859375
2019-10-11,78.63999938964844
2020-03-17,78.6500015258789
2020-06-04,78.26000213623047
2019-10-14,79.94999694824219
2020-03-20,80.16999816894531
2018-11-06,82.33000183105469
2019-06-18,83.62000274658203
2019-05-17,83.22000122070312
2019-04-15,80.02999877929688
2019-03-14,76.79000091552734
2019-01-09,76.72000122070312
2018-08-02,77.91000366210938
2018-10-05,78.94000244140625
2019-08-21,78.29000091552734
2019-10-17,76.79000091552734
2020-03-23,77.37999725341797
2020-06-10,75.6500015258789
2019-02-25,76.37000274658203
2020-01-07,74.91999816894531
2020-03-26,74.11000061035156
2019-10-23,73.7699966430664
