Dates,HOG
2018-11-01,34.02000045776367
2019-08-16,33.08000183105469
2019-04-10,32.77000045776367
2019-09-17,33.31999969482422
2019-10-15,34.459999084472656
2020-01-02,34.40999984741211
2020-06-08,35.029998779296875
2019-10-18,36.279998779296875
2020-03-24,36.33000183105469
2020-06-11,36.380001068115234
2020-01-08,36.91999816894531
2019-04-25,38.11000061035156
2019-07-30,39.27000045776367
2019-02-20,38.599998474121094
2018-07-11,38.63999938964844
2018-09-13,39.619998931884766
2018-10-15,39.880001068115234
2019-06-28,39.70000076293945
2018-12-18,38.529998779296875
2018-11-16,38.88999938964844
2019-10-02,38.40999984741211
2020-03-27,38.97999954223633
2020-01-10,38.2400016784668
2019-10-24,38.9900016784668
2020-03-30,38.75
2020-06-17,38.369998931884766
2020-01-14,38.310001373291016
2020-04-02,37.79999923706055
2019-01-02,37.5099983215332
2019-08-14,37.45000076293945
2018-10-30,37.41999816894531
2019-06-11,36.66999816894531
2019-05-10,35.439998626708984
2019-04-08,35.4900016784668
2018-08-27,35.90999984741211
2018-07-26,36.33000183105469
2018-09-28,36.709999084472656
2019-03-07,36.540000915527344
2019-10-30,36.33000183105469
2020-01-17,36.2400016784668
2020-06-23,35.060001373291016
2020-04-08,35.84000015258789
2020-06-26,35.650001525878906
2019-03-22,36.119998931884766
2019-01-17,36.63999938964844
2019-08-29,36.459999084472656
2018-11-14,37.22999954223633
2019-06-26,37.38999938964844
2018-09-11,36.90999984741211
2018-07-09,36.75
2018-08-10,36.61000061035156
2019-04-23,37.18000030517578
2019-09-30,37.189998626708984
2020-01-23,37.25
2019-11-08,37.33000183105469
2020-04-14,37.650001525878906
2019-11-11,37.54999923706055
2020-01-29,37.689998626708984
2020-04-17,37.369998931884766
2018-07-24,37.130001068115234
2018-09-26,36.58000183105469
2019-05-08,36.11000061035156
2019-03-05,35.869998931884766
2019-02-01,35.88999938964844
2018-12-31,35.90999984741211
2018-11-29,35.75
2019-08-12,34.72999954223633
2019-07-11,34.65999984741211
2019-09-13,35.189998626708984
2019-11-14,35.34000015258789
2020-04-20,35.619998931884766
2020-02-04,35.38999938964844
2020-04-23,35.02000045776367
2018-12-14,34.90999984741211
2019-08-27,34.52000045776367
2018-08-08,34.650001525878906
2018-10-11,34.36000061035156
2018-11-12,32.45000076293945
2019-07-26,33.380001068115234
2019-06-24,33.20000076293945
2019-05-23,33.04999923706055
2019-03-20,33.5099983215332
2019-01-15,34.2599983215332
2019-11-20,34.720001220703125
2020-02-07,34.5
2020-02-10,33.779998779296875
2020-04-29,33.220001220703125
2019-11-26,33.869998931884766
2020-02-13,34.33000183105469
2019-01-30,33.9900016784668
2018-08-23,34.0099983215332
2018-09-24,34.11000061035156
2018-11-27,34.619998931884766
2018-10-26,34.93000030517578
2019-07-09,34.95000076293945
2019-06-07,33.720001220703125
2019-05-06,32.5099983215332
2019-04-04,31.489999771118164
2019-09-11,30.260000228881836
2019-11-29,29.600000381469727
2020-05-05,29.6200008392334
2019-12-02,28.770000457763672
2020-02-19,28.940000534057617
2020-05-08,27.729999542236328
2019-05-21,25.760000228881836
2019-03-18,22.850000381469727
2018-09-07,22.530000686645508
2018-08-06,22.90999984741211
2018-10-09,19.229999542236328
2019-02-14,20.25
2018-12-12,19.5
2019-07-24,19.780000686645508
2019-09-26,18.1299991607666
2019-10-28,17.200000762939453
2019-12-05,16.040000915527344
2020-05-11,14.3100004196167
2019-07-03,16.510000228881836
2020-02-25,18.06999969482422
2020-05-14,19.760000228881836
2020-02-28,17.579999923706055
2019-08-08,16.950000762939453
2019-06-05,17.709999084472656
2018-07-20,17.030000686645508
2018-08-21,15.720000267028809
2018-10-24,14.649999618530273
2019-04-02,15.270000457763672
2019-03-01,17.399999618530273
2019-01-28,17.719999313354492
2018-12-27,19.3700008392334
2019-09-09,19.020000457763672
2020-03-02,19.010000228881836
2020-05-20,17.719999313354492
2019-12-17,18.09000015258789
2020-03-05,18.489999771118164
2019-02-12,18.239999771118164
2019-01-11,17.34000015258789
2018-12-10,17.760000228881836
2019-08-23,18.1200008392334
2018-11-08,18.280000686645508
2019-07-22,17.6200008392334
2019-06-20,20.329999923706055
2018-09-05,22.010000228881836
2019-04-17,21.770000457763672
2019-09-24,20.020000457763672
2019-12-20,19.34000015258789
2020-05-26,20.31999969482422
2019-04-30,19.440000534057617
2019-12-23,19.979999542236328
2020-03-11,21.0
2020-05-29,20.010000228881836
2019-12-26,19.600000381469727
2020-06-01,18.690000534057617
2019-05-02,17.799999237060547
2019-02-27,18.889999389648438
2018-11-23,20.860000610351562
2019-08-06,21.510000228881836
2018-07-18,22.219999313354492
2018-09-20,22.520000457763672
2018-10-22,23.06999969482422
2019-07-05,24.639999389648438
2019-06-03,23.889999389648438
2019-10-09,23.219999313354492
2019-10-11,21.010000228881836
2020-03-17,21.40999984741211
2020-06-04,22.920000076293945
2019-10-14,24.06999969482422
2020-03-20,23.139999389648438
2018-11-06,25.209999084472656
2019-06-18,26.270000457763672
2019-05-17,26.030000686645508
2019-04-15,25.420000076293945
2019-03-14,23.209999084472656
2019-01-09,24.030000686645508
2018-08-02,23.600000381469727
2018-10-05,25.040000915527344
2019-08-21,24.8799991607666
2019-10-17,24.18000030517578
2020-03-23,24.309999465942383
2020-06-10,24.299999237060547
2019-02-25,24.579999923706055
2020-01-07,22.739999771118164
2020-03-26,22.920000076293945
2019-10-23,22.610000610351562
