Dates,HOG
2018-09-04,34.2599983215332
2019-06-19,34.5
2019-09-23,33.90999984741211
2019-11-18,33.27000045776367
2020-02-05,33.40999984741211
2020-04-24,32.720001220703125
2019-03-29,33.5099983215332
2019-11-21,34.2400016784668
2020-04-27,34.369998931884766
2020-02-11,34.33000183105469
2020-04-30,34.650001525878906
2019-05-01,35.060001373291016
2019-02-26,35.09000015258789
2019-01-25,34.54999923706055
2018-12-24,34.900001525878906
2019-09-06,34.63999938964844
2018-07-17,34.560001373291016
2018-09-19,34.97999954223633
2019-08-05,34.90999984741211
2019-10-08,36.0099983215332
2019-12-11,36.63999938964844
2019-11-27,35.29999923706055
2020-02-14,35.189998626708984
2020-05-06,35.68000030517578
2019-01-08,35.59000015258789
2018-12-07,35.83000183105469
2019-08-20,35.68000030517578
2018-11-05,35.16999816894531
2019-07-19,36.2599983215332
2018-10-04,36.02000045776367
2019-06-17,35.75
2019-05-16,35.45000076293945
2018-08-01,35.63999938964844
2019-03-13,36.099998474121094
2019-12-03,36.630001068115234
2020-02-20,36.38999938964844
2019-12-06,36.599998474121094
2020-05-12,35.86000061035156
2019-12-09,35.7400016784668
2020-02-26,34.849998474121094
2020-05-15,34.279998779296875
2019-03-28,36.47999954223633
2018-09-17,35.689998626708984
2018-08-16,35.56999969482422
2018-10-19,35.900001525878906
2019-04-29,35.58000183105469
2019-01-23,35.20000076293945
2019-09-04,35.779998779296875
2018-11-20,34.84000015258789
2019-07-02,35.0099983215332
2019-05-31,33.29999923706055
2019-12-12,33.400001525878906
2020-05-18,33.36000061035156
2019-09-27,34.349998474121094
2020-03-03,33.84000015258789
2020-05-21,33.150001525878906
2019-05-14,33.790000915527344
2018-08-31,31.850000381469727
2018-07-30,31.34000015258789
2018-10-02,32.2599983215332
2019-04-12,32.560001373291016
2019-03-11,31.8799991607666
2019-02-07,32.06999969482422
2019-07-17,31.969999313354492
2019-09-19,30.719999313354492
2019-10-21,30.889999389648438
2019-12-18,30.389999389648438
2020-03-06,30.809999465942383
2019-10-03,31.40999984741211
2020-03-09,31.899999618530273
2020-05-27,31.030000686645508
2019-12-24,31.479999542236328
2020-03-12,32.58000183105469
2018-12-20,32.54999923706055
2019-08-01,34.400001525878906
2018-08-14,35.38999938964844
2018-07-13,35.70000076293945
2018-10-17,36.04999923706055
2019-05-29,36.65999984741211
2019-03-26,36.13999938964844
2019-02-22,34.91999816894531
2019-10-04,34.630001068115234
2019-11-05,34.790000915527344
2019-12-27,35.27000045776367
2020-06-02,35.40999984741211
2019-12-30,34.02000045776367
2020-03-18,35.040000915527344
2020-06-05,35.220001220703125
2019-07-15,35.709999084472656
2018-12-03,35.970001220703125
2019-06-13,35.5099983215332
2019-01-04,34.810001373291016
2018-08-29,35.06999969482422
2019-02-05,35.369998931884766
2018-11-01,34.11000061035156
2019-08-16,33.16999816894531
2019-04-10,33.2599983215332
2019-09-17,33.79999923706055
2019-10-15,35.099998474121094
2020-01-02,35.209999084472656
2020-06-08,36.43000030517578
2019-10-18,36.560001373291016
2020-03-24,36.70000076293945
2020-06-11,36.56999969482422
2020-01-08,37.08000183105469
2019-04-25,40.040000915527344
2019-07-30,39.560001373291016
2019-02-20,38.75
2018-07-11,39.38999938964844
2018-09-13,40.349998474121094
2018-10-15,40.47999954223633
2019-06-28,40.130001068115234
2018-12-18,38.90999984741211
2018-11-16,39.33000183105469
2019-10-02,38.849998474121094
2020-03-27,39.45000076293945
2020-01-10,38.540000915527344
2019-10-24,39.25
2020-03-30,39.38999938964844
2020-06-17,38.52000045776367
2020-01-14,38.36000061035156
2020-04-02,37.810001373291016
2019-01-02,37.66999816894531
2019-08-14,37.97999954223633
2018-10-30,37.54999923706055
2019-06-11,36.86000061035156
2019-05-10,35.52000045776367
2019-04-08,35.77000045776367
2018-08-27,36.470001220703125
2018-07-26,37.130001068115234
2018-09-28,37.16999816894531
2019-03-07,36.970001220703125
2019-10-30,36.380001068115234
2020-01-17,36.29999923706055
2020-06-23,35.90999984741211
2020-04-08,35.970001220703125
2020-06-26,35.880001068115234
2019-03-22,36.90999984741211
2019-01-17,36.720001220703125
2019-08-29,37.189998626708984
2018-11-14,37.56999969482422
2019-06-26,38.25
2018-09-11,37.349998474121094
2018-07-09,36.90999984741211
2018-08-10,37.43000030517578
2019-04-23,37.810001373291016
2019-09-30,37.36000061035156
2020-01-23,37.43000030517578
2019-11-08,37.91999816894531
2020-04-14,37.88999938964844
2019-11-11,37.84000015258789
2020-01-29,37.7599983215332
2020-04-17,37.54999923706055
2018-07-24,37.189998626708984
2018-09-26,37.09000015258789
2019-05-08,36.279998779296875
2019-03-05,36.54999923706055
2019-02-01,36.02000045776367
2018-12-31,36.529998779296875
2018-11-29,36.2599983215332
2019-08-12,34.84000015258789
2019-07-11,35.369998931884766
2019-09-13,35.63999938964844
2019-11-14,35.5099983215332
2020-04-20,35.7599983215332
2020-02-04,35.720001220703125
2020-04-23,35.16999816894531
2018-12-14,35.16999816894531
2019-08-27,35.25
2018-08-08,35.22999954223633
2018-10-11,34.84000015258789
2018-11-12,33.790000915527344
2019-07-26,33.81999969482422
2019-06-24,33.97999954223633
2019-05-23,33.400001525878906
2019-03-20,34.099998474121094
2019-01-15,34.290000915527344
2019-11-20,35.34000015258789
2020-02-07,34.5
2020-02-10,33.869998931884766
2020-04-29,33.93000030517578
2019-11-26,34.18000030517578
2020-02-13,34.689998626708984
2019-01-30,34.560001373291016
2018-08-23,34.36000061035156
2018-09-24,34.56999969482422
2018-11-27,34.86000061035156
2018-10-26,35.869998931884766
2019-07-09,35.189998626708984
2019-06-07,34.130001068115234
2019-05-06,32.7599983215332
2019-04-04,31.760000228881836
2019-09-11,31.170000076293945
2019-11-29,30.469999313354492
2020-05-05,31.059999465942383
2019-12-02,29.25
2020-02-19,30.09000015258789
2020-05-08,27.799999237060547
2019-05-21,26.190000534057617
2019-03-18,23.530000686645508
2018-09-07,25.280000686645508
2018-08-06,23.06999969482422
2018-10-09,20.360000610351562
2019-02-14,23.719999313354492
2018-12-12,20.6200008392334
2019-07-24,22.790000915527344
2019-09-26,20.15999984741211
2019-10-28,18.690000534057617
2019-12-05,16.219999313354492
2020-05-11,15.34000015258789
2019-07-03,19.479999542236328
2020-02-25,20.559999465942383
2020-05-14,20.75
2020-02-28,17.799999237060547
2019-08-08,17.920000076293945
2019-06-05,18.93000030517578
2018-07-20,17.290000915527344
2018-08-21,16.100000381469727
2018-10-24,15.039999961853027
2019-04-02,16.729999542236328
2019-03-01,17.920000076293945
2019-01-28,18.850000381469727
2018-12-27,21.1299991607666
2019-09-09,19.229999542236328
2020-03-02,19.350000381469727
2020-05-20,18.43000030517578
2019-12-17,18.350000381469727
2020-03-05,19.350000381469727
2019-02-12,18.530000686645508
2019-01-11,17.739999771118164
2018-12-10,18.280000686645508
2019-08-23,18.540000915527344
2018-11-08,18.670000076293945
2019-07-22,18.940000534057617
2019-06-20,21.81999969482422
2018-09-05,24.360000610351562
2019-04-17,21.829999923706055
2019-09-24,20.389999389648438
2019-12-20,20.309999465942383
2020-05-26,20.530000686645508
2019-04-30,19.559999465942383
2019-12-23,20.440000534057617
2020-03-11,21.450000762939453
2020-05-29,20.100000381469727
2019-12-26,19.889999389648438
2020-06-01,19.1299991607666
2019-05-02,19.549999237060547
2019-02-27,19.65999984741211
2018-11-23,22.520000457763672
2019-08-06,21.84000015258789
2018-07-18,22.75
2018-09-20,23.579999923706055
2018-10-22,24.3799991607666
2019-07-05,24.760000228881836
2019-06-03,24.829999923706055
2019-10-09,23.450000762939453
2019-10-11,21.34000015258789
2020-03-17,22.729999542236328
2020-06-04,23.579999923706055
2019-10-14,24.299999237060547
2020-03-20,24.979999542236328
2018-11-06,25.420000076293945
2019-06-18,27.670000076293945
2019-05-17,27.170000076293945
2019-04-15,25.709999084472656
2019-03-14,23.760000228881836
2019-01-09,25.079999923706055
2018-08-02,25.020000457763672
2018-10-05,25.420000076293945
2019-08-21,24.950000762939453
2019-10-17,24.8700008392334
2020-03-23,24.81999969482422
2020-06-10,24.549999237060547
2019-02-25,24.719999313354492
2020-01-07,23.389999389648438
2020-03-26,24.40999984741211
2019-10-23,22.729999542236328
