Dates,PLD
2018-11-28,63.279998779296875
2018-09-25,64.45999908447266
2018-07-23,64.33000183105469
2018-08-24,64.93000030517578
2019-07-10,65.37999725341797
2019-05-07,66.51000213623047
2019-04-05,67.18000030517578
2019-03-04,67.58999633789062
2019-01-31,68.16999816894531
2019-09-12,68.7300033569336
2019-12-31,68.91000366210938
2020-03-19,69.05999755859375
2020-01-03,69.16999816894531
2020-06-09,69.91000366210938
2019-02-15,70.62999725341797
2019-01-14,70.23999786376953
2018-07-06,70.29000091552734
2018-08-07,70.12999725341797
2018-10-10,70.62000274658203
2018-12-13,70.87999725341797
2019-08-26,70.12999725341797
2019-07-25,69.88999938964844
2019-05-22,70.88999938964844
2019-03-19,71.12000274658203
2020-01-06,70.80000305175781
2020-03-25,69.55000305175781
2020-06-12,69.55999755859375
2019-10-22,69.1500015258789
2020-01-09,69.5999984741211
2020-06-15,70.16000366210938
2019-10-25,69.9800033569336
2020-03-31,69.33000183105469
2020-06-18,68.95999908447266
2019-04-03,69.94999694824219
2018-08-22,70.9800033569336
2018-10-25,72.0
2019-01-29,71.2300033569336
2018-12-28,71.37999725341797
2018-11-26,70.47000122070312
2019-08-09,70.1500015258789
2019-07-08,70.2300033569336
2019-06-06,70.6500015258789
2019-09-10,71.04000091552734
2020-01-15,70.5999984741211
2020-04-03,71.33000183105469
2019-10-31,71.08999633789062
2020-04-06,71.25
2020-06-24,71.69999694824219
2018-11-09,71.26000213623047
2019-07-23,71.94999694824219
2019-06-21,72.22000122070312
2019-05-20,72.30999755859375
2019-04-18,72.47000122070312
2018-09-06,72.45999908447266
2018-10-08,72.23999786376953
2019-02-13,72.41999816894531
2018-12-11,73.01000213623047
2019-09-25,73.0
2020-01-21,73.48999786376953
2020-04-09,72.19999694824219
2019-11-06,71.72000122070312
2020-01-24,72.23999786376953
2020-01-27,72.0
2020-04-15,73.2300033569336
2018-12-26,74.12000274658203
2019-08-07,74.51000213623047
2019-06-04,75.37000274658203
2018-09-21,75.2699966430664
2018-07-19,75.0199966430664
2018-08-20,76.62999725341797
2018-10-23,76.22000122070312
2019-05-03,76.25
2019-04-01,75.8499984741211
2019-02-28,73.62999725341797
2019-11-12,74.19999694824219
2020-01-30,73.52999877929688
2019-11-15,74.30999755859375
2020-04-21,74.5199966430664
2019-04-16,74.94999694824219
2019-03-15,75.01000213623047
2019-02-11,76.02999877929688
2019-01-10,75.98999786376953
2019-08-22,75.29000091552734
2018-11-07,76.0199966430664
2018-08-03,76.23999786376953
2018-09-04,75.88999938964844
2019-06-19,75.36000061035156
2019-09-23,74.37000274658203
2019-11-18,72.79000091552734
2020-02-05,72.97000122070312
2020-04-24,72.5
2019-03-29,73.66999816894531
2019-11-21,74.12000274658203
2020-04-27,75.25
2020-02-11,77.31999969482422
2020-04-30,78.11000061035156
2019-05-01,77.80000305175781
2019-02-26,77.87000274658203
2019-01-25,78.36000061035156
2018-12-24,78.86000061035156
2019-09-06,79.8499984741211
2018-07-17,80.2699966430664
2018-09-19,80.12000274658203
2019-08-05,80.04000091552734
2019-10-08,81.9800033569336
2019-12-11,81.33000183105469
2019-11-27,80.2699966430664
2020-02-14,79.66000366210938
2020-05-06,77.75
2019-01-08,78.68000030517578
2018-12-07,79.41999816894531
2019-08-20,78.83999633789062
2018-11-05,80.01000213623047
2019-07-19,81.72000122070312
2018-10-04,80.66000366210938
2019-06-17,81.73999786376953
2019-05-16,81.88999938964844
2018-08-01,82.5199966430664
2019-03-13,80.55000305175781
2019-12-03,79.55999755859375
2020-02-20,79.9000015258789
2019-12-06,79.16999816894531
2020-05-12,80.69000244140625
2019-12-09,81.45999908447266
2020-02-26,80.66000366210938
2020-05-15,80.36000061035156
2019-03-28,81.0999984741211
2018-09-17,81.80000305175781
2018-08-16,81.04000091552734
2018-10-19,81.19000244140625
2019-04-29,82.12999725341797
2019-01-23,81.44999694824219
2019-09-04,80.02999877929688
2018-11-20,80.02999877929688
2019-07-02,80.18000030517578
2019-05-31,77.5
2019-12-12,78.58999633789062
2020-05-18,78.37999725341797
2019-09-27,80.0
2020-03-03,80.3499984741211
2020-05-21,81.22000122070312
2019-05-14,81.11000061035156
2018-08-31,80.16000366210938
2018-07-30,79.38999938964844
2018-10-02,80.9800033569336
2019-04-12,82.62999725341797
2019-03-11,82.38999938964844
2019-02-07,82.44999694824219
2019-07-17,82.83999633789062
2019-09-19,81.47000122070312
2019-10-21,81.76000213623047
2019-12-18,81.86000061035156
2020-03-06,81.79000091552734
2019-10-03,83.18000030517578
2020-03-09,83.18000030517578
2020-05-27,83.0
2019-12-24,84.9800033569336
2020-03-12,84.2300033569336
2018-12-20,84.19999694824219
2019-08-01,84.13999938964844
2018-08-14,82.11000061035156
2018-07-13,81.86000061035156
2018-10-17,82.9000015258789
2019-05-29,83.91999816894531
2019-03-26,84.06999969482422
2019-02-22,85.43000030517578
2019-10-04,85.02999877929688
2019-11-05,84.5199966430664
2019-12-27,84.33999633789062
2020-06-02,84.0
2019-12-30,83.77999877929688
2020-03-18,84.16999816894531
2020-06-05,85.11000061035156
2019-07-15,84.95999908447266
2018-12-03,85.19999694824219
2019-06-13,83.7300033569336
2019-01-04,83.2300033569336
2018-08-29,84.0
2019-02-05,85.5
2018-11-01,85.27999877929688
2019-08-16,84.31999969482422
2019-04-10,85.08000183105469
2019-09-17,85.0
2019-10-15,85.51000213623047
2020-01-02,85.58000183105469
2020-06-08,85.88999938964844
2019-10-18,87.81999969482422
2020-03-24,88.41999816894531
2020-06-11,89.06999969482422
2020-01-08,89.51000213623047
2019-04-25,90.2300033569336
2019-07-30,90.54000091552734
2019-02-20,91.55000305175781
2018-07-11,90.83999633789062
2018-09-13,85.80999755859375
2018-10-15,85.87000274658203
2019-06-28,86.4800033569336
2018-12-18,87.43000030517578
2018-11-16,86.80999755859375
2019-10-02,86.80000305175781
2020-03-27,85.08000183105469
2020-01-10,86.4000015258789
2019-10-24,86.86000061035156
2020-03-30,86.98999786376953
2020-06-17,86.83000183105469
2020-01-14,86.56999969482422
2020-04-02,86.58000183105469
2019-01-02,88.16999816894531
2019-08-14,88.91000366210938
2018-10-30,89.0999984741211
2019-06-11,89.81999969482422
2019-05-10,90.62000274658203
2019-04-08,90.44000244140625
2018-08-27,89.80000305175781
2018-07-26,90.56999969482422
2018-09-28,90.7300033569336
2019-03-07,91.5999984741211
2019-10-30,91.5199966430664
2020-01-17,89.9800033569336
2020-06-23,89.58000183105469
2020-04-08,90.5
2020-06-26,90.29000091552734
2019-03-22,91.26000213623047
2019-01-17,91.06999969482422
2019-08-29,90.91000366210938
2018-11-14,89.44000244140625
2019-06-26,88.4800033569336
2018-09-11,87.54000091552734
2018-07-09,87.3499984741211
2018-08-10,87.13999938964844
2019-04-23,86.69999694824219
2019-09-30,87.06999969482422
2020-01-23,87.37999725341797
2019-11-08,87.38999938964844
2020-04-14,87.44999694824219
2019-11-11,87.93000030517578
2020-01-29,88.3499984741211
2020-04-17,88.25
2018-07-24,88.37999725341797
2018-09-26,87.75
2019-05-08,87.55000305175781
2019-03-05,88.88999938964844
2019-02-01,87.87999725341797
2018-12-31,88.1500015258789
2018-11-29,88.73999786376953
2019-08-12,89.01000213623047
2019-07-11,89.5
2019-09-13,90.31999969482422
2019-11-14,91.01000213623047
2020-04-20,92.30999755859375
2020-02-04,93.30999755859375
2020-04-23,94.05999755859375
2018-12-14,93.72000122070312
2019-08-27,93.12000274658203
2018-08-08,95.56999969482422
2018-10-11,94.83999633789062
2018-11-12,95.04000091552734
2019-07-26,95.25
2019-06-24,95.61000061035156
2019-05-23,92.51000213623047
2019-03-20,91.54000091552734
2019-01-15,91.5199966430664
2019-11-20,92.43000030517578
2020-02-07,92.54000091552734
2020-02-10,92.5999984741211
2020-04-29,93.37000274658203
2019-11-26,95.04000091552734
2020-02-13,96.13999938964844
2019-01-30,96.0999984741211
2018-08-23,96.62000274658203
2018-09-24,97.2300033569336
2018-11-27,97.62000274658203
2018-10-26,96.91000366210938
2019-07-09,98.91999816894531
2019-06-07,95.81999969482422
2019-05-06,91.62000274658203
2019-04-04,90.9800033569336
2019-09-11,86.66999816894531
2019-11-29,80.94000244140625
2020-05-05,83.5
2019-12-02,87.68000030517578
2020-02-19,90.19000244140625
2020-05-08,88.5999984741211
2019-05-21,82.27999877929688
2019-03-18,77.47000122070312
2018-09-07,76.19999694824219
2018-08-06,73.16999816894531
2018-10-09,62.0099983215332
2019-02-14,71.4000015258789
2018-12-12,64.08999633789062
2019-07-24,64.55999755859375
2019-09-26,64.11000061035156
2019-10-28,63.25
2019-12-05,62.41999816894531
2020-05-11,59.81999969482422
2019-07-03,66.23999786376953
2020-02-25,68.2300033569336
2020-05-14,71.36000061035156
2020-02-28,74.23999786376953
2019-08-08,77.05999755859375
2019-06-05,75.22000122070312
2018-07-20,69.0
2018-08-21,71.05999755859375
2018-10-24,71.69000244140625
2019-04-02,77.04000091552734
2019-03-01,80.7699966430664
2019-01-28,80.72000122070312
2018-12-27,87.01000213623047
2019-09-09,86.26000213623047
2020-03-02,87.80999755859375
2020-05-20,84.88999938964844
2019-12-17,85.80000305175781
2020-03-05,88.23999786376953
2019-02-12,87.87999725341797
2019-01-11,83.70999908447266
2018-12-10,87.66999816894531
2019-08-23,86.62999725341797
2018-11-08,86.75
2019-07-22,89.7300033569336
2019-06-20,89.25
2018-09-05,89.98999786376953
2019-04-17,86.87999725341797
2019-09-24,86.08999633789062
2019-12-20,85.25
2020-05-26,87.30999755859375
2019-04-30,86.87000274658203
2019-12-23,87.33999633789062
2020-03-11,88.62999725341797
2020-05-29,88.29000091552734
2019-12-26,84.20999908447266
2020-06-01,82.55999755859375
2019-05-02,80.12000274658203
2019-02-27,82.0
2018-11-23,85.08000183105469
2019-08-06,84.52999877929688
2018-07-18,85.75
2018-09-20,85.94999694824219
2018-10-22,85.93000030517578
2019-07-05,88.81999969482422
2019-06-03,89.4800033569336
2019-10-09,91.23999786376953
2019-10-11,91.0199966430664
2020-03-17,91.54000091552734
2020-06-04,93.43000030517578
2019-10-14,95.5
2020-03-20,92.4800033569336
2018-11-06,95.37999725341797
2019-06-18,95.33999633789062
2019-05-17,95.7300033569336
2019-04-15,95.55999755859375
2019-03-14,90.80000305175781
2019-01-09,91.33000183105469
2018-08-02,90.87000274658203
2018-10-05,95.44999694824219
2019-08-21,95.86000061035156
2019-10-17,94.55000305175781
2020-03-23,91.6500015258789
2020-06-10,89.91999816894531
2019-02-25,91.26000213623047
2020-01-07,87.93000030517578
2020-03-26,88.83000183105469
2019-10-23,89.16000366210938
