Dates,ETFC
2019-12-05,28.88099479675293
2020-05-11,27.176837921142578
2019-07-03,32.76767349243164
2020-02-25,33.76425552368164
2020-05-14,35.66773223876953
2020-02-28,33.863914489746094
2019-08-08,35.18937301635742
2019-06-05,34.20275115966797
2018-07-20,31.870746612548828
2018-08-21,34.132991790771484
2018-10-24,34.172855377197266
2019-04-02,37.4117546081543
2019-03-01,37.27223205566406
2019-01-28,39.78361892700195
2018-12-27,41.617332458496094
2019-09-09,40.02280044555664
2020-03-02,40.38157272338867
2020-05-20,38.866764068603516
2019-12-17,38.97639083862305
2020-03-05,39.73379135131836
2019-02-12,39.115909576416016
2019-01-11,37.511409759521484
2018-12-10,38.49802780151367
2019-08-23,38.08943176269531
2018-11-08,38.52792739868164
2019-07-22,39.97297286987305
2019-06-20,40.72040939331055
2018-09-05,41.746891021728516
2019-04-17,40.47126388549805
2019-09-24,39.305259704589844
2019-12-20,39.03618240356445
2020-05-26,38.91659164428711
2019-04-30,38.238914489746094
2019-12-23,39.83345031738281
2020-03-11,41.0692138671875
2020-05-29,40.84000015258789
2019-12-26,39.380001068115234
2020-06-01,37.88999938964844
2019-05-02,38.79999923706055
2019-02-27,38.33000183105469
2018-11-23,41.40999984741211
2019-08-06,40.369998931884766
2018-07-18,42.13999938964844
2018-09-20,41.380001068115234
2018-10-22,41.15999984741211
2019-07-05,44.79999923706055
2019-06-03,48.150001525878906
2019-10-09,45.650001525878906
2019-10-11,45.540000915527344
2020-03-17,45.970001220703125
2020-06-04,46.91999816894531
2019-10-14,48.279998779296875
2020-03-20,50.11000061035156
2018-11-06,51.060001373291016
2019-06-18,51.72999954223633
2019-05-17,51.970001220703125
2019-04-15,50.16999816894531
2019-03-14,45.97999954223633
2019-01-09,47.68000030517578
2018-08-02,48.810001373291016
2018-10-05,50.02000045776367
2019-08-21,49.15999984741211
2019-10-17,49.029998779296875
2020-03-23,48.43000030517578
2020-06-10,48.81999969482422
2019-02-25,49.31999969482422
2020-01-07,48.310001373291016
2020-03-26,50.2599983215332
2019-10-23,48.540000915527344
