Dates,CAT
2019-09-09,114.13999938964844
2020-03-02,116.4800033569336
2020-05-20,111.52999877929688
2019-12-17,113.22000122070312
2020-03-05,116.30000305175781
2019-02-12,114.5999984741211
2019-01-11,109.8499984741211
2018-12-10,110.63999938964844
2019-08-23,112.91000366210938
2018-11-08,114.04000091552734
2019-07-22,115.19999694824219
2019-06-20,115.45999908447266
2018-09-05,120.05999755859375
2019-04-17,116.37999725341797
2019-09-24,110.87999725341797
2019-12-20,107.72000122070312
2020-05-26,108.91000366210938
2019-04-30,107.66999816894531
2019-12-23,107.29000091552734
2020-03-11,112.11000061035156
2020-05-29,108.61000061035156
2019-12-26,105.0
2020-06-01,104.4800033569336
2019-05-02,106.19000244140625
2019-02-27,107.91999816894531
2018-11-23,115.0199966430664
2019-08-06,112.08000183105469
2018-07-18,115.69000244140625
2018-09-20,114.05999755859375
2018-10-22,112.47000122070312
2019-07-05,117.41000366210938
2019-06-03,122.41999816894531
2019-10-09,120.73999786376953
2019-10-11,120.12999725341797
2020-03-17,120.5
2020-06-04,123.31999969482422
2019-10-14,127.08999633789062
2020-03-20,128.9600067138672
2018-11-06,135.1199951171875
2019-06-18,137.72000122070312
2019-05-17,134.19000244140625
2019-04-15,132.44000244140625
2019-03-14,121.55000305175781
2019-01-09,123.1500015258789
2018-08-02,123.61000061035156
2018-10-05,130.11000061035156
2019-08-21,128.22999572753906
2019-10-17,127.58999633789062
2020-03-23,127.45999908447266
2020-06-10,125.79000091552734
2019-02-25,126.25
2020-01-07,122.05999755859375
2020-03-26,124.70999908447266
2019-10-23,122.38999938964844
