Dates,HUM
2019-10-25,268.9775695800781
2020-03-31,265.3595886230469
2020-06-18,265.1915283203125
2019-04-03,269.9660949707031
2018-08-22,271.3006591796875
2018-10-25,279.7821044921875
2019-01-29,276.6089782714844
2018-12-28,276.92535400390625
2018-11-26,278.9320373535156
2019-08-09,283.3704833984375
2019-07-08,272.1507873535156
2019-06-06,273.5840759277344
2019-09-10,269.4718322753906
2020-01-15,267.0598449707031
2020-04-03,259.8930358886719
2019-10-31,259.873291015625
2020-04-06,260.14068603515625
2020-06-24,263.4988708496094
2018-11-09,265.8069152832031
2019-07-23,259.85345458984375
2019-06-21,261.2799072265625
2019-05-20,268.818359375
2019-04-18,273.8803405761719
2018-09-06,270.9877624511719
2018-10-08,272.0477294921875
2019-02-13,263.9941711425781
2018-12-11,258.28826904296875
2019-09-25,250.92816162109375
2020-01-21,251.6116943359375
2020-04-09,232.88941955566406
2019-11-06,230.70016479492188
2020-01-24,238.4268341064453
2020-01-27,240.3188934326172
2020-04-15,246.11386108398438
2018-12-26,247.54031372070312
2019-08-07,249.49180603027344
2019-06-04,255.5740509033203
2018-09-21,254.4249725341797
2018-07-19,253.00843811035156
2018-08-20,243.8454132080078
2018-10-23,245.05392456054688
2019-05-03,247.1540069580078
2019-04-01,247.3025665283203
2019-02-28,242.97366333007812
2019-11-12,245.45016479492188
2020-01-30,241.59674072265625
2019-11-15,241.76512145996094
2020-04-21,233.46392822265625
2019-04-16,232.8992919921875
2019-03-15,241.38870239257812
2019-02-11,239.94244384765625
2019-01-10,245.4897918701172
2019-08-22,247.6790008544922
2018-11-07,254.34573364257812
2018-08-03,258.2784118652344
2018-09-04,257.0599365234375
2019-06-19,260.85394287109375
2019-09-23,249.68002319335938
2019-11-18,248.67950439453125
2020-02-05,245.5294189453125
2020-04-24,242.55763244628906
2019-03-29,247.96629333496094
2019-11-21,250.4526824951172
2020-04-27,249.56114196777344
2020-02-11,244.52891540527344
2020-04-30,246.52992248535156
2019-05-01,247.3223876953125
2019-02-26,240.92315673828125
2019-01-25,243.7661590576172
2018-12-24,252.33482360839844
2019-09-06,249.46209716796875
2018-07-17,252.37445068359375
2018-09-19,255.53443908691406
2019-08-05,254.3754425048828
2019-10-08,256.3962707519531
2019-12-11,267.66925048828125
2019-11-27,264.766845703125
2020-02-14,259.3779296875
2020-05-06,259.4869384765625
2019-01-08,262.66351318359375
2018-12-07,263.3583679199219
2019-08-20,259.2288513183594
2018-11-05,257.5313415527344
2019-07-19,260.58880615234375
2018-10-04,262.7131652832031
2019-06-17,262.216796875
2019-05-16,258.2361755371094
2018-08-01,265.94927978515625
2019-03-13,278.1394348144531
2019-12-03,289.11846923828125
2020-02-20,283.2319030761719
2019-12-06,282.21929931640625
2020-05-12,279.91632080078125
2019-12-09,281.2563781738281
2020-02-26,279.60858154296875
2020-05-15,280.12481689453125
2019-03-28,279.60858154296875
2018-09-17,274.06939697265625
2018-08-16,272.43145751953125
2018-10-19,274.8437194824219
2019-04-29,278.96331787109375
2019-01-23,282.4377136230469
2019-09-04,294.5782165527344
2018-11-20,296.0076904296875
2019-07-02,291.77886962890625
2019-05-31,284.5819091796875
2019-12-12,290.1111755371094
2020-05-18,291.7391357421875
2019-09-27,293.0892028808594
2020-03-03,295.6006774902344
2020-05-21,293.3373718261719
2019-05-14,302.6387939453125
2018-08-31,294.1314697265625
2018-07-30,288.9298400878906
2018-10-02,294.8263854980469
2019-04-12,296.3848876953125
2019-03-11,292.2652587890625
2019-02-07,295.819091796875
2019-07-17,286.70623779296875
2019-09-19,284.85986328125
2019-10-21,286.6764831542969
2019-12-18,270.06890869140625
2020-03-06,274.05950927734375
2019-10-03,277.4445495605469
2020-03-09,281.1372985839844
2020-05-27,278.3081359863281
2019-12-24,272.17340087890625
2020-03-12,272.69952392578125
2018-12-20,271.5083312988281
2019-08-01,273.6723327636719
2018-08-14,274.8238830566406
2018-07-13,274.7841796875
2018-10-17,266.4158630371094
2019-05-29,272.6796569824219
2019-03-26,276.243408203125
2019-02-22,271.77630615234375
2019-10-04,271.1310729980469
2019-11-05,276.3724365234375
2019-12-27,275.2507019042969
2020-06-02,275.27056884765625
2019-12-30,272.9576110839844
2020-03-18,265.73089599609375
2020-06-05,261.988525390625
2019-07-15,256.23883056640625
2018-12-03,254.32887268066406
2019-06-13,253.045654296875
2019-01-04,254.1498260498047
2018-08-29,252.2299346923828
2019-02-05,254.71682739257812
2018-11-01,253.90113830566406
2019-08-16,251.84197998046875
2019-04-10,252.4687042236328
2019-09-17,259.7801208496094
2019-10-15,264.86334228515625
2020-01-02,262.61517333984375
2020-06-08,275.18890380859375
2019-10-18,273.925537109375
2020-03-24,284.0024108886719
2020-06-11,287.74267578125
2020-01-08,285.64373779296875
2019-04-25,288.5882263183594
2019-07-30,288.68768310546875
2019-02-20,285.1065368652344
2018-07-11,286.57879638671875
2018-09-13,287.8520812988281
2018-10-15,294.2881774902344
2019-06-28,292.6468505859375
2018-12-18,292.6567687988281
2018-11-16,294.6462707519531
2019-10-02,295.43212890625
2020-03-27,293.203857421875
2020-01-10,303.3404235839844
2019-10-24,313.4869689941406
2020-03-30,315.9140930175781
2020-06-17,315.89422607421875
2020-01-14,318.60992431640625
2020-04-02,317.2271728515625
2019-01-02,316.3319091796875
2019-08-14,333.78985595703125
2018-10-30,332.7851867675781
2019-06-11,334.3668212890625
2019-05-10,335.9981994628906
2019-04-08,336.6945495605469
2018-08-27,336.4657287597656
2018-07-26,343.01123046875
2018-09-28,340.2955627441406
2019-03-07,340.1463623046875
2019-10-30,339.4400634765625
2020-01-17,336.4757080078125
2020-06-23,340.046875
2020-04-08,342.31488037109375
2020-06-26,343.399169921875
2019-03-22,346.3138427734375
2019-01-17,340.48455810546875
2019-08-29,342.7525939941406
2018-11-14,342.971435546875
2019-06-26,345.2096252441406
2018-09-11,351.27764892578125
2018-07-09,363.9607849121094
2018-08-10,362.0110778808594
2019-04-23,365.62200927734375
2019-09-30,363.6822204589844
2020-01-23,366.85552978515625
2019-11-08,365.8309326171875
2020-04-14,366.4078674316406
2019-11-11,367.67120361328125
2020-01-29,369.0539245605469
2020-04-17,366.38397216796875
2018-07-24,365.1387023925781
2018-09-26,361.8710632324219
2019-05-08,363.4849853515625
2019-03-05,369.1535339355469
2019-02-01,365.4873962402344
2018-12-31,373.5867614746094
2018-11-29,363.1363220214844
2019-08-12,362.7477722167969
2019-07-11,355.5350646972656
2019-09-13,355.9036560058594
2019-11-14,362.6979675292969
2020-04-20,365.74639892578125
2020-02-04,365.1685791015625
2020-04-23,363.49493408203125
2018-12-14,364.3417663574219
2019-08-27,362.2098083496094
2018-08-08,355.55499267578125
2018-10-11,345.6026306152344
2018-11-12,351.5202331542969
2019-07-26,350.24505615234375
2019-06-24,341.9464416503906
2019-05-23,334.9728088378906
2019-03-20,331.8346862792969
2019-01-15,341.4582824707031
2019-11-20,363.4252014160156
2020-02-07,357.7965087890625
2020-02-10,351.9287109375
2020-04-29,351.669677734375
2019-11-26,355.823974609375
2020-02-13,372.4510498046875
2019-01-30,378.7671813964844
2018-08-23,374.4335632324219
2018-09-24,370.7176208496094
2018-11-27,377.093505859375
2018-10-26,369.59185791015625
2019-07-09,368.2768859863281
2019-06-07,344.85546875
2019-05-06,330.76873779296875
2019-04-04,327.4313659667969
2019-09-11,313.1453857421875
2019-11-29,318.4752197265625
2020-05-05,344.0584716796875
2019-12-02,324.143798828125
2020-02-19,370.9367980957031
2020-05-08,369.203369140625
2019-05-21,365.62689208984375
2019-03-18,335.9292297363281
2018-09-07,347.9836120605469
2018-08-06,326.9830627441406
2018-10-09,291.9455871582031
2019-02-14,312.72698974609375
2018-12-12,269.1916809082031
2019-07-24,271.552734375
2019-09-26,245.65074157714844
2019-10-28,255.22451782226562
2019-12-05,229.7409210205078
2020-05-11,213.62188720703125
2019-07-03,233.17791748046875
2020-02-25,267.9962158203125
2020-05-14,303.33251953125
2020-02-28,295.950439453125
2019-08-08,310.7107849121094
2019-06-05,313.4961242675781
2018-07-20,298.2516174316406
2018-08-21,299.60931396484375
2018-10-24,291.14349365234375
2019-04-02,326.9237060546875
2019-03-01,319.51605224609375
2019-01-28,336.6973571777344
2018-12-27,341.3296203613281
2019-09-09,347.67901611328125
2020-03-02,351.6224060058594
2020-05-20,352.9501953125
2019-12-17,376.6805419921875
2020-03-05,372.96673583984375
2019-02-12,366.7171936035156
2019-01-11,358.2613220214844
2018-12-10,366.5574645996094
2019-08-23,365.45928955078125
2018-11-08,368.4742431640625
2019-07-22,372.8968505859375
2019-06-20,362.2646179199219
2018-09-05,376.75042724609375
2019-04-17,381.1830139160156
2019-09-24,371.6189880371094
2019-12-20,377.20965576171875
2020-05-26,383.4192810058594
2019-04-30,374.3644104003906
2019-12-23,370.8003845214844
2020-03-11,376.8702392578125
2020-05-29,379.406005859375
2019-12-26,383.0698547363281
2020-06-01,376.7903747558594
2019-05-02,385.1663513183594
2019-02-27,397.5556640625
2018-11-23,391.7154235839844
2019-08-06,393.8119201660156
2018-07-18,390.5373840332031
2018-09-20,394.6105651855469
2018-10-22,393.77197265625
2019-07-05,396.42755126953125
2019-06-03,398.6737976074219
2019-10-09,403.1363220214844
2019-10-11,409.96490478515625
2020-03-17,400.8302001953125
2020-06-04,404.2245178222656
2019-10-14,393.0731506347656
2020-03-20,391.6155700683594
2018-11-06,389.2095947265625
2019-06-18,397.43585205078125
2019-05-17,389.529052734375
2019-04-15,391.8551940917969
2019-03-14,372.9168395996094
2019-01-09,378.08819580078125
2018-08-02,378.2179870605469
2018-10-05,377.369384765625
2019-08-21,379.3660583496094
2019-10-17,378.4376220703125
2020-03-23,380.1247863769531
2020-06-10,379.1763610839844
2019-02-25,381.1430969238281
2020-01-07,371.1797180175781
2020-03-26,375.50250244140625
2019-10-23,374.0150146484375
