Dates,HUM
2018-10-16,331.1400146484375
2019-07-31,333.6600036621094
2019-05-28,335.1400146484375
2019-04-26,328.79998779296875
2020-04-28,319.9100036621094
2019-11-25,318.3500061035156
2020-02-12,317.010009765625
2020-05-01,328.3500061035156
2020-05-04,328.0799865722656
2019-06-12,332.30999755859375
2019-04-09,328.3800048828125
2019-03-08,326.6499938964844
2019-02-04,325.8299865722656
2018-07-27,317.739990234375
2018-08-28,321.5799865722656
2019-01-03,318.25
2019-08-15,317.6099853515625
2018-10-31,323.5
2019-09-16,320.4100036621094
2020-02-18,320.8699951171875
2020-05-07,323.04998779296875
2018-08-17,326.6099853515625
2019-12-04,331.80999755859375
2020-02-21,353.9800109863281
2018-12-17,339.5899963378906
2019-08-30,338.95001220703125
2018-11-15,337.6499938964844
2019-07-29,334.07000732421875
2019-06-27,320.4100036621094
2019-04-24,318.010009765625
2018-07-10,319.7300109863281
2018-09-12,310.3999938964844
2019-02-19,307.2200012207031
2019-01-18,305.1000061035156
2020-02-24,305.9200134277344
2020-05-13,313.54998779296875
2019-12-10,309.6300048828125
2020-02-27,328.8999938964844
2019-12-13,330.2900085449219
2020-05-19,329.4700012207031
2019-03-06,333.4800109863281
2018-11-30,324.4700012207031
2019-08-13,316.2699890136719
2019-07-12,306.0
2019-06-10,307.32000732421875
2019-05-09,306.07000732421875
2018-07-25,310.5199890136719
2018-09-27,312.5
2018-10-29,299.92999267578125
2019-10-16,303.2200012207031
2019-12-16,292.0199890136719
2020-03-04,283.2900085449219
2020-05-22,278.0899963378906
2019-10-01,274.6400146484375
2019-12-19,273.3599853515625
2018-09-10,282.6099853515625
2019-05-24,284.42999267578125
2018-08-09,282.2799987792969
2019-04-22,286.4800109863281
2019-03-21,281.5899963378906
2019-01-16,269.70001220703125
2019-08-28,276.6199951171875
2018-11-13,276.5799865722656
2018-10-12,274.92999267578125
2019-06-25,276.25
2020-03-10,275.0199890136719
2020-05-28,283.4700012207031
2019-10-07,282.0799865722656
2020-03-13,288.6099853515625
2019-10-10,293.29998779296875
2020-03-16,291.0199890136719
2020-06-03,295.55999755859375
2018-11-28,298.7799987792969
2018-09-25,299.2799987792969
2018-07-23,300.5299987792969
2018-08-24,300.67999267578125
2019-07-10,301.6300048828125
2019-05-07,300.82000732421875
2019-04-05,306.3900146484375
2019-03-04,308.989990234375
2019-01-31,306.29998779296875
2019-09-12,305.9599914550781
2019-12-31,303.4100036621094
2020-03-19,301.7699890136719
2020-01-03,303.9700012207031
2020-06-09,298.8900146484375
2019-02-15,293.760009765625
2019-01-14,296.3299865722656
2018-07-06,299.3500061035156
2018-08-07,301.55999755859375
2018-10-10,310.29998779296875
2018-12-13,305.3999938964844
2019-08-26,308.8800048828125
2019-07-25,307.55999755859375
2019-05-22,309.67999267578125
2019-03-19,304.8699951171875
2020-01-06,302.3500061035156
2020-03-25,287.9700012207031
2020-06-12,285.0400085449219
2019-10-22,291.0199890136719
2020-01-09,277.6600036621094
2020-06-15,277.2300109863281
2019-10-25,272.1000061035156
2020-03-31,268.44000244140625
2020-06-18,268.2699890136719
2019-04-03,273.1000061035156
2018-08-22,274.45001220703125
2018-10-25,283.0299987792969
2019-01-29,279.82000732421875
2018-12-28,280.1400146484375
2018-11-26,282.1700134277344
2019-08-09,286.6600036621094
2019-07-08,275.30999755859375
2019-06-06,276.760009765625
2019-09-10,272.6000061035156
2020-01-15,270.1600036621094
2020-04-03,262.9100036621094
2019-10-31,262.8900146484375
2020-04-06,262.6099853515625
2020-06-24,266.0
2018-11-09,268.3299865722656
2019-07-23,262.32000732421875
2019-06-21,263.760009765625
2019-05-20,271.3699951171875
2019-04-18,276.4800109863281
2018-09-06,273.55999755859375
2018-10-08,274.6300048828125
2019-02-13,266.5
2018-12-11,260.739990234375
2019-09-25,253.30999755859375
2020-01-21,254.0
2020-04-09,235.10000610351562
2019-11-06,232.88999938964844
2020-01-24,240.69000244140625
2020-01-27,242.60000610351562
2020-04-15,248.4499969482422
2018-12-26,249.88999938964844
2019-08-07,251.86000061035156
2019-06-04,258.0
2018-09-21,256.8399963378906
2018-07-19,255.41000366210938
2018-08-20,246.16000366210938
2018-10-23,247.3800048828125
2019-05-03,249.5
2019-04-01,249.64999389648438
2019-02-28,245.27999877929688
2019-11-12,247.77999877929688
2020-01-30,243.88999938964844
2019-11-15,244.05999755859375
2020-04-21,235.67999267578125
2019-04-16,235.11000061035156
2019-03-15,243.67999267578125
2019-02-11,242.22000122070312
2019-01-10,247.82000732421875
2019-08-22,250.02999877929688
2018-11-07,256.760009765625
2018-08-03,260.7300109863281
2018-09-04,259.5
2019-06-19,263.3299865722656
2019-09-23,252.0500030517578
2019-11-18,251.0399932861328
2020-02-05,247.86000061035156
2020-04-24,244.86000061035156
2019-03-29,250.32000732421875
2019-11-21,252.8300018310547
2020-04-27,251.92999267578125
2020-02-11,246.85000610351562
2020-04-30,248.8699951171875
2019-05-01,249.6699981689453
2019-02-26,243.2100067138672
2019-01-25,246.0800018310547
2018-12-24,254.72999572753906
2019-09-06,251.8300018310547
2018-07-17,254.77000427246094
2018-09-19,257.9599914550781
2019-08-05,256.7900085449219
2019-10-08,258.8299865722656
2019-12-11,270.2099914550781
2019-11-27,267.2799987792969
2020-02-14,261.8399963378906
2020-05-06,261.95001220703125
2019-01-08,264.6000061035156
2018-12-07,265.29998779296875
2019-08-20,261.1400146484375
2018-11-05,259.42999267578125
2019-07-19,262.510009765625
2018-10-04,264.6499938964844
2019-06-17,264.1499938964844
2019-05-16,260.1400146484375
2018-08-01,267.9100036621094
2019-03-13,280.19000244140625
2019-12-03,291.25
2020-02-20,285.32000732421875
2019-12-06,284.29998779296875
2020-05-12,281.9800109863281
2019-12-09,283.3299865722656
2020-02-26,281.6700134277344
2020-05-15,282.19000244140625
2019-03-28,281.6700134277344
2018-09-17,276.0899963378906
2018-08-16,274.44000244140625
2018-10-19,276.8699951171875
2019-04-29,281.0199890136719
2019-01-23,284.5199890136719
2019-09-04,296.75
2018-11-20,298.19000244140625
2019-07-02,293.92999267578125
2019-05-31,286.67999267578125
2019-12-12,292.25
2020-05-18,293.8900146484375
2019-09-27,295.25
2020-03-03,297.7799987792969
2020-05-21,295.5
2019-05-14,304.8699951171875
2018-08-31,296.29998779296875
2018-07-30,291.05999755859375
2018-10-02,297.0
2019-04-12,298.57000732421875
2019-03-11,294.4200134277344
2019-02-07,298.0
2019-07-17,288.82000732421875
2019-09-19,286.9599914550781
2019-10-21,288.7900085449219
2019-12-18,272.05999755859375
2020-03-06,276.0799865722656
2019-10-03,279.489990234375
2020-03-09,283.2099914550781
2020-05-27,280.3599853515625
2019-12-24,274.17999267578125
2020-03-12,274.7099914550781
2018-12-20,273.510009765625
2019-08-01,275.69000244140625
2018-08-14,276.8500061035156
2018-07-13,276.80999755859375
2018-10-17,268.3800048828125
2019-05-29,274.69000244140625
2019-03-26,278.2799987792969
2019-02-22,273.7799987792969
2019-10-04,273.1300048828125
2019-11-05,278.4100036621094
2019-12-27,277.2799987792969
2020-06-02,277.29998779296875
2019-12-30,274.9700012207031
2020-03-18,267.69000244140625
2020-06-05,263.9200134277344
2019-07-15,257.5899963378906
2018-12-03,255.6699981689453
2019-06-13,254.3800048828125
2019-01-04,255.49000549316406
2018-08-29,253.55999755859375
2019-02-05,256.05999755859375
2018-11-01,255.24000549316406
2019-08-16,253.1699981689453
2019-04-10,253.8000030517578
2019-09-17,261.1499938964844
2019-10-15,266.260009765625
2020-01-02,264.0
2020-06-08,276.6400146484375
2019-10-18,275.3699951171875
2020-03-24,285.5
2020-06-11,289.260009765625
2020-01-08,287.1499938964844
2019-04-25,290.1099853515625
2019-07-30,290.2099914550781
2019-02-20,286.6099853515625
2018-07-11,288.0899963378906
2018-09-13,289.3699951171875
2018-10-15,295.8399963378906
2019-06-28,294.19000244140625
2018-12-18,294.20001220703125
2018-11-16,296.20001220703125
2019-10-02,296.989990234375
2020-03-27,294.75
2020-01-10,304.94000244140625
2019-10-24,315.1400146484375
2020-03-30,317.5799865722656
2020-06-17,317.55999755859375
2020-01-14,320.2900085449219
2020-04-02,318.8999938964844
2019-01-02,318.0
2019-08-14,335.54998779296875
2018-10-30,334.5400085449219
2019-06-11,336.1300048828125
2019-05-10,337.7699890136719
2019-04-08,338.4700012207031
2018-08-27,338.239990234375
2018-07-26,344.82000732421875
2018-09-28,342.0899963378906
2019-03-07,341.94000244140625
2019-10-30,341.2300109863281
2020-01-17,338.25
2020-06-23,341.8399963378906
2020-04-08,344.1199951171875
2020-06-26,345.2099914550781
2019-03-22,348.1400146484375
2019-01-17,342.2799987792969
2019-08-29,344.55999755859375
2018-11-14,344.7799987792969
2019-06-26,347.0299987792969
2018-09-11,353.1300048828125
2018-07-09,365.8800048828125
2018-08-10,363.9200134277344
2019-04-23,367.54998779296875
2019-09-30,365.6000061035156
2020-01-23,368.7900085449219
2019-11-08,367.760009765625
2020-04-14,368.3399963378906
2019-11-11,369.6099853515625
2020-01-29,371.0
2020-04-17,367.7699890136719
2018-07-24,366.5199890136719
2018-09-26,363.239990234375
2019-05-08,364.8599853515625
2019-03-05,370.54998779296875
2019-02-01,366.8699951171875
2018-12-31,375.0
2018-11-29,364.510009765625
2019-08-12,364.1199951171875
2019-07-11,356.8800048828125
2019-09-13,357.25
2019-11-14,364.07000732421875
2020-04-20,367.1300048828125
2020-02-04,366.54998779296875
2020-04-23,364.8699951171875
2018-12-14,365.7200012207031
2019-08-27,363.5799865722656
2018-08-08,356.8999938964844
2018-10-11,346.9100036621094
2018-11-12,352.8500061035156
2019-07-26,351.57000732421875
2019-06-24,343.239990234375
2019-05-23,336.239990234375
2019-03-20,333.0899963378906
2019-01-15,342.75
2019-11-20,364.79998779296875
2020-02-07,359.1499938964844
2020-02-10,353.260009765625
2020-04-29,353.0
2019-11-26,357.1700134277344
2020-02-13,373.8599853515625
2019-01-30,380.20001220703125
2018-08-23,375.8500061035156
2018-09-24,372.1199951171875
2018-11-27,378.5199890136719
2018-10-26,370.989990234375
2019-07-09,369.6700134277344
2019-06-07,346.1600036621094
2019-05-06,332.0199890136719
2019-04-04,328.6700134277344
2019-09-11,314.3299865722656
2019-11-29,319.67999267578125
2020-05-05,345.3599853515625
2019-12-02,325.3699951171875
2020-02-19,372.3399963378906
2020-05-08,370.6000061035156
2019-05-21,367.010009765625
2019-03-18,337.20001220703125
2018-09-07,349.29998779296875
2018-08-06,328.2200012207031
2018-10-09,293.04998779296875
2019-02-14,313.9100036621094
2018-12-12,270.2099914550781
2019-07-24,272.5799865722656
2019-09-26,246.5800018310547
2019-10-28,256.19000244140625
2019-12-05,230.61000061035156
2020-05-11,214.42999267578125
2019-07-03,234.05999755859375
2020-02-25,269.010009765625
2020-05-14,304.4800109863281
2020-02-28,297.07000732421875
2019-08-08,311.2300109863281
2019-06-05,314.0199890136719
2018-07-20,298.75
2018-08-21,300.1099853515625
2018-10-24,291.6300048828125
2019-04-02,327.4700012207031
2019-03-01,320.04998779296875
2019-01-28,337.260009765625
2018-12-27,341.8999938964844
2019-09-09,348.260009765625
2020-03-02,352.2099914550781
2020-05-20,353.5400085449219
2019-12-17,377.30999755859375
2020-03-05,373.5899963378906
2019-02-12,367.3299865722656
2019-01-11,358.8599853515625
2018-12-10,367.1700134277344
2019-08-23,366.07000732421875
2018-11-08,369.0899963378906
2019-07-22,373.5199890136719
2019-06-20,362.8699951171875
2018-09-05,377.3800048828125
2019-04-17,381.82000732421875
2019-09-24,372.239990234375
2019-12-20,377.8399963378906
2020-05-26,384.05999755859375
2019-04-30,374.989990234375
2019-12-23,371.4200134277344
2020-03-11,377.5
2020-05-29,380.0400085449219
2019-12-26,383.7099914550781
2020-06-01,377.4200134277344
2019-05-02,385.80999755859375
2019-02-27,398.2200012207031
2018-11-23,392.3699951171875
2019-08-06,394.4700012207031
2018-07-18,391.19000244140625
2018-09-20,395.2699890136719
2018-10-22,394.42999267578125
2019-07-05,397.0899963378906
2019-06-03,399.3399963378906
2019-10-09,403.80999755859375
2019-10-11,410.6499938964844
2020-03-17,401.5
2020-06-04,404.8999938964844
2019-10-14,393.7300109863281
2020-03-20,392.2699890136719
2018-11-06,389.8599853515625
2019-06-18,398.1000061035156
2019-05-17,390.17999267578125
2019-04-15,392.510009765625
2019-03-14,373.5400085449219
2019-01-09,378.7200012207031
2018-08-02,378.8500061035156
2018-10-05,378.0
2019-08-21,380.0
2019-10-17,379.07000732421875
2020-03-23,380.760009765625
2020-06-10,379.80999755859375
2019-02-25,381.7799987792969
2020-01-07,371.79998779296875
2020-03-26,376.1300048828125
2019-10-23,374.6400146484375
