Dates,HUM
2019-06-13,255.9499969482422
2019-01-04,253.61000061035156
2018-08-29,255.24000549316406
2019-02-05,253.94000244140625
2018-11-01,255.99000549316406
2019-08-16,252.9499969482422
2019-04-10,255.1300048828125
2019-09-17,257.4100036621094
2019-10-15,263.7699890136719
2020-01-02,265.5299987792969
2020-06-08,269.44000244140625
2019-10-18,275.510009765625
2020-03-24,276.20001220703125
2020-06-11,288.1499938964844
2020-01-08,289.260009765625
2019-04-25,286.3800048828125
2019-07-30,288.3699951171875
2019-02-20,290.6700134277344
2018-07-11,287.57000732421875
2018-09-13,288.25
2018-10-15,289.1199951171875
2019-06-28,296.69000244140625
2018-12-18,293.5400085449219
2018-11-16,295.5199890136719
2019-10-02,296.70001220703125
2020-03-27,299.0
2020-01-10,302.0199890136719
2019-10-24,306.80999755859375
2020-03-30,315.7200012207031
2020-06-17,316.9200134277344
2020-01-14,316.3699951171875
2020-04-02,318.0899963378906
2019-01-02,318.67999267578125
2019-08-14,318.0199890136719
2018-10-30,334.8599853515625
2019-06-11,336.0
2019-05-10,336.29998779296875
2019-04-08,336.3999938964844
2018-08-27,337.30999755859375
2018-07-26,339.70001220703125
2018-09-28,344.82000732421875
2019-03-07,342.1099853515625
2019-10-30,341.55999755859375
2020-01-17,342.3900146484375
2020-06-23,335.0299987792969
2020-04-08,342.010009765625
2020-06-26,344.1199951171875
2019-03-22,345.29998779296875
2019-01-17,347.42999267578125
2019-08-29,342.5199890136719
2018-11-14,344.79998779296875
2019-06-26,345.19000244140625
2018-09-11,347.3999938964844
2018-07-09,356.5199890136719
2018-08-10,365.3599853515625
2019-04-23,363.9200134277344
2019-09-30,367.4599914550781
2020-01-23,367.7699890136719
2019-11-08,369.1600036621094
2020-04-14,368.2300109863281
2019-11-11,368.510009765625
2020-01-29,371.79998779296875
2020-04-17,370.3800048828125
2018-07-24,367.79998779296875
2018-09-26,367.1600036621094
2019-05-08,366.79998779296875
2019-03-05,364.25
2019-02-01,369.0
2018-12-31,368.17999267578125
2018-11-29,373.0
2019-08-12,366.0799865722656
2019-07-11,363.2099914550781
2019-09-13,356.260009765625
2019-11-14,358.1400146484375
2020-04-20,366.1099853515625
2020-02-04,364.5
2020-04-23,363.260009765625
2018-12-14,367.1000061035156
2019-08-27,365.6400146484375
2018-08-08,364.45001220703125
2018-10-11,352.4200134277344
2018-11-12,348.1000061035156
2019-07-26,352.0799865722656
2019-06-24,348.3500061035156
2019-05-23,340.45001220703125
2019-03-20,339.1499938964844
2019-01-15,337.1199951171875
2019-11-20,349.42999267578125
2020-02-07,366.75
2020-02-10,359.1499938964844
2020-04-29,351.6600036621094
2019-11-26,353.8800048828125
2020-02-13,361.489990234375
2019-01-30,370.0899963378906
2018-08-23,379.67999267578125
2018-09-24,376.9599914550781
2018-11-27,372.5
2018-10-26,373.9800109863281
2019-07-09,368.44000244140625
2019-06-07,353.0
2019-05-06,349.6400146484375
2019-04-04,333.0899963378906
2019-09-11,322.260009765625
2019-11-29,306.8500061035156
2020-05-05,321.5
2019-12-02,344.80999755859375
2020-02-19,358.6099853515625
2020-05-08,364.5
2019-05-21,358.5
2019-03-18,336.69000244140625
2018-09-07,346.3299865722656
2018-08-06,342.0400085449219
2018-10-09,305.5299987792969
2019-02-14,307.0
2018-12-12,261.04998779296875
2019-07-24,276.010009765625
2019-09-26,257.80999755859375
2019-10-28,246.5800018310547
2019-12-05,261.010009765625
2020-05-11,230.85000610351562
2019-07-03,227.5500030517578
2020-02-25,229.17999267578125
2020-05-14,272.3399963378906
2020-02-28,290.1400146484375
2019-08-08,299.32000732421875
2019-06-05,312.05999755859375
2018-07-20,300.0
2018-08-21,293.0
2018-10-24,293.67999267578125
2019-04-02,305.2200012207031
2019-03-01,340.0899963378906
2019-01-28,324.82000732421875
2018-12-27,336.760009765625
2019-09-09,343.69000244140625
2020-03-02,356.2699890136719
2020-05-20,349.0
2019-12-17,356.0
2020-03-05,381.6199951171875
2019-02-12,367.1099853515625
2019-01-11,360.5
2018-12-10,365.17999267578125
2019-08-23,370.7300109863281
2018-11-08,369.82000732421875
2019-07-22,372.3999938964844
2019-06-20,378.8299865722656
2018-09-05,380.0
2019-04-17,374.30999755859375
2019-09-24,373.54998779296875
2019-12-20,372.3399963378906
2020-05-26,378.6499938964844
2019-04-30,386.69000244140625
2019-12-23,380.0
2020-03-11,377.0899963378906
2020-05-29,376.260009765625
2019-12-26,383.0
2020-06-01,386.5400085449219
2019-05-02,373.07000732421875
2019-02-27,385.2200012207031
2018-11-23,407.989990234375
2019-08-06,391.04998779296875
2018-07-18,397.8299865722656
2018-09-20,391.0199890136719
2018-10-22,396.2300109863281
2019-07-05,404.07000732421875
2019-06-03,398.0
2019-10-09,404.739990234375
2019-10-11,406.2900085449219
2020-03-17,407.9200134277344
2020-06-04,400.7200012207031
2019-10-14,405.0
2020-03-20,390.19000244140625
2018-11-06,396.260009765625
2019-06-18,390.0
2019-05-17,395.0
2019-04-15,393.8599853515625
2019-03-14,387.8999938964844
2019-01-09,383.3399963378906
2018-08-02,369.0
2018-10-05,388.07000732421875
2019-08-21,379.8699951171875
2019-10-17,377.79998779296875
2020-03-23,385.04998779296875
2020-06-10,378.6000061035156
2019-02-25,381.95001220703125
2020-01-07,378.489990234375
2020-03-26,370.92999267578125
2019-10-23,376.8399963378906
